@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
75.8753, 2.0623, 80.8753, 0.4363, -40.1247, 0.0, 4.0, 122.0623, 118.0, positive
106.0, 1.4356, 108.0, 4.896, 70.0, -22.6633, 1.7178, 38.0, 36.0, positive
76.0, -3.223, 80.2539, 0.0, -40.0, 0.0, 4.0, 121.2539, 116.5077, positive
106.0, -0.5751, 107.8083, -3.3834, 70.3834, -3.2332, 1.0, 37.4249, 35.6166, positive
82.721, 0.0, 85.721, 0.0, -4.0773, 17.9614, 3.0, 91.3176, 88.0773, positive
112.0219, 89.0592, 107.0584, -0.6861, 59.3284, -1.3139, -4.9636, 47.73, 51.6936, positive
105.8707, -3.2586, 106.8707, -5.2586, 71.7414, 0.0, 1.0, 35.1293, 34.0, positive
102.751, 5.0, 104.3755, 4.3755, 70.0, -1.249, 1.0, 34.3755, 32.751, positive
101.0, 0.0007, 102.0, 0.0, 72.0, 4.0014, 1.0, 29.0, 28.0, positive
82.7218, 0.0, 85.7218, 0.0, -5.6692, -13.391, 3.0, 92.8346, 89.1128, positive
81.0, 0.0755, 85.5377, -0.9245, -40.0, 1.0755, 4.0, 126.5377, 122.0, positive
102.8229, 3.2916, 103.8229, 7.1145, 70.0, -0.1771, 1.0, 34.6458, 33.6458, positive
81.6756, 0.3244, 86.6756, 0.6756, -40.0, 3.3512, 4.6756, 127.6756, 123.3512, positive
105.4015, 2.2046, 106.4015, 0.8031, 70.0, -1.7954, 1.0, 36.4015, 34.8031, positive
110.0911, 180.8, 99.4178, 0.0, 24.1378, -3.0467, -10.6733, 74.9311, 85.3022, positive
78.3143, 3.4285, 81.6286, 0.0, -41.3714, 0.0, 4.0, 124.6857, 121.3714, positive
103.8347, -0.1653, 104.8347, -0.6612, 72.0, 10.8347, 1.0, 32.6694, 31.6694, positive
84.964, 0.0, 87.964, -6.964, 0.0, 0.0721, 3.0, 87.964, 84.0, positive
76.7171, 1.522, 81.478, -3.0439, -41.522, -0.761, 4.761, 124.761, 120.0, positive
76.018, 1.018, 80.509, 1.964, -42.0, 0.0, 4.491, 124.509, 121.018, positive
102.7812, -0.8906, 103.7812, -3.5624, 72.0, 9.3436, 1.0, 30.7812, 29.7812, positive
80.2114, 2.7886, 84.2114, 0.0, -41.8591, 0.0, 4.0, 128.0, 124.0, positive
82.4769, 0.0, 85.7154, 0.0, -4.5692, 17.2385, 3.0, 91.8076, 88.5692, positive
75.1218, 0.1218, 80.0609, 3.7563, -42.0, 0.0, 4.9391, 124.0609, 120.1218, positive
81.0, -0.0712, 85.4644, -1.0712, -40.0, 0.9288, 4.0, 126.4644, 122.0, positive
81.8434, -4.3734, 86.6867, -0.3133, -40.0, 0.0, 4.8434, 127.6867, 123.6867, positive
106.0, 1.4233, 108.0, -1.2209, 70.0, -2.5767, 1.0, 38.0, 36.0, positive
84.0, -0.2867, 88.0, -0.8602, -2.0, -12.2867, 3.0, 90.0, 88.0, positive
84.8468, -3.6937, 88.0, 0.0, 2.6126, 1.6937, 3.1532, 85.5405, 81.3874, positive
82.8883, 0.0, 86.3324, 0.0, -3.3351, 17.4441, 3.0, 90.7793, 87.3351, positive
106.0, -0.0705, 108.0, -2.8942, 70.0, -3.859, 1.0, 38.0, 36.0, positive
80.8445, -3.6003, 85.689, 0.0, -22.9331, 0.0, 4.0, 109.4666, 104.6221, positive
82.0, -0.7848, 86.0, 0.0, -11.5696, 0.0, 4.0, 98.3543, 93.5696, positive
77.7059, 1.2941, 81.7059, 0.0, -40.0, 0.0, 4.0, 122.7059, 119.1373, positive
82.0, 1.4703, 86.0, 3.4703, -40.0, 3.8242, 5.0, 128.0, 124.0, positive
103.1273, 0.0, 104.1273, 0.0, 72.0, 8.9636, 1.0, 31.8364, 30.8364, positive
85.0, -1.6752, 88.0, 0.0, 4.3248, 0.2564, 3.0, 84.2564, 80.8376, positive
79.2615, -1.3077, 83.2615, -1.5692, -40.0, 0.2615, 4.0, 124.5231, 120.5231, positive
106.0, -0.979, 108.0, -1.5316, 70.0, -2.0421, 1.0, 38.0, 36.0, positive
84.435, 0.0, 87.435, -258.7254, 0.0, 1.13, 3.0, 87.435, 84.0, positive
81.9323, 1.0, 86.0, 2.7969, -40.0, 4.7969, 4.9323, 127.9323, 123.8646, positive
82.0, -0.0116, 85.0116, 0.0, -5.9537, 17.0926, 3.0, 92.9421, 89.9306, positive
83.4104, 1.5896, 86.4104, 0.0, -2.0, 0.0, 3.0, 88.8207, 86.0, positive
84.6724, -2.6895, 88.0, 0.0, 2.0, 1.3448, 3.0, 85.6724, 82.0, positive
83.1421, 0.0, 86.1421, 0.0, -3.7158, -11.7869, 3.0, 91.7158, 87.8579, positive
103.7436, -0.2564, 104.7436, -1.0258, 72.0, 10.7436, 1.0, 32.4871, 31.4871, positive
102.0, -0.8468, 103.8468, 0.4595, 70.0, -0.1532, 1.0, 33.8468, 32.0, positive
79.2948, -0.2948, 83.2948, -1.7687, -38.8209, 0.0, 4.0, 122.8209, 118.8209, positive
76.8328, 3.2492, 81.0, -2.3344, -42.0, -0.5836, 4.5836, 125.0, 120.8328, positive
84.9533, 0.0, 87.9533, 0.0, 1.8599, -25.6731, 3.0, 86.1401, 82.1401, positive
105.9686, 3.9057, 107.9372, 1.9372, 70.0, -0.0943, 1.0, 37.9372, 35.9372, positive
75.6535, 1.3069, 80.6535, 1.3862, -40.6931, 0.0, 4.3465, 122.6931, 118.6931, positive
84.4173, 0.4173, 88.0, 0.5827, 0.0, -0.4173, 3.0, 88.0, 84.8346, positive
76.6257, 2.0, 81.0, 0.0, -41.2515, 0.0, 4.0, 123.8772, 120.5029, positive
81.4195, -2.0636, 84.839, 0.0, -22.0, 0.7119, 4.0, 108.4195, 104.839, positive
82.0, 2.3731, 86.0, 4.3731, -40.0, 1.5671, 5.0, 128.0, 124.0, positive
74.8678, 1.0575, 79.7356, 4.7931, -42.0, -0.2644, 4.8678, 123.7356, 119.7356, positive
102.6039, 0.0, 103.6039, 0.0, 72.0, 7.7424, 1.0, 31.1385, 30.1385, positive
80.9069, -1.0, 84.9069, -2.0, -40.0, 0.1396, 4.0, 125.9069, 121.9069, positive
101.2681, -0.2681, 102.5362, 0.0, 72.0, 6.1449, 1.0, 29.5362, 28.5362, positive
84.0, 0.0, 88.0, 0.2382, 1.5236, 0.0, 3.0, 85.7146, 82.4764, positive
106.693, -1.0, 107.7544, -0.9386, 72.0, 15.7544, 1.0, 35.693, 33.7544, positive
105.8469, 3.5408, 107.6939, 1.6939, 70.0, -0.4592, 1.0, 37.6939, 35.6939, positive
82.0, -0.7999, 86.0, 0.0, -12.0, -1.8005, 3.7999, 99.0, 94.4001, positive
116.1346, 228.1745, 102.1834, 0.0, 30.7189, -3.2322, -13.9512, 71.6405, 84.5917, positive
80.5559, 4.5559, 84.0, 0.0, -23.5527, 0.0, 4.0, 108.1086, 104.6645, positive
78.4159, 4.5841, 81.6238, 0.0, -42.0, 0.0, 4.0, 125.6238, 122.4159, positive
106.5349, 1.8605, 108.0, 4.6744, 70.0, 0.0, 1.0, 38.0, 36.0, positive
80.7016, 1.5968, 85.4032, 0.0, -40.5968, 1.4032, 4.0, 127.2984, 122.5968, positive
80.9722, -1.0, 84.9722, -3.4259, 148.0561, 2188.1368, 3.3426, -63.0838, -66.7412, positive
105.9174, 0.0826, 107.8347, -2.7521, 70.0, -3.9174, 1.0, 37.8347, 35.8347, positive
82.612, -1.9398, 87.0, 0.0, -40.0, 0.0, 4.388, 128.0, 124.0, positive
83.5815, -2.5815, 87.0544, 0.0, 0.1087, 12.875, 3.0, 86.9456, 82.9456, positive
79.5266, -1.3166, 83.2633, 0.0, -27.8934, -7.4734, 4.0, 112.4201, 108.4201, positive
84.5618, -2.247, 88.0, 0.4382, 1.1235, 1.1235, 3.0, 86.8765, 82.8765, positive
102.5858, -0.5858, 103.5858, -1.1009, 72.0, 16.2124, 1.0, 31.0, 30.0, positive
82.0, -1.3821, 86.0, 0.0, -10.6179, -2.0895, 3.6911, 96.9268, 93.2358, positive
84.0, 0.0, 87.6307, -2.2156, 1.2615, 0.7385, 3.0, 85.7385, 82.7385, positive
105.3624, -4.2753, 106.3624, -6.2753, 70.7247, 0.0, 1.0, 35.6376, 34.0, positive
102.3754, -1.1877, 104.2815, -0.4692, 70.1877, 0.0, 1.0, 34.0938, 32.1877, positive
77.0826, 2.2477, 81.0, 0.0, -42.0, 0.0, 4.0, 125.0, 122.0, positive
101.4394, -0.2197, 102.4394, -0.8788, 72.0, 5.3182, 1.0, 29.4394, 28.4394, positive
106.0, 2.4065, 107.2656, 1.4688, 70.0, 0.0, 1.0, 37.2656, 36.0, positive
102.0, 3.3021, 103.6604, 2.6417, 70.0, -4.7166, 1.0, 33.6604, 32.0, positive
79.6996, -1.749, 84.0494, 0.0, -27.2016, -5.2016, 4.0, 112.251, 107.9012, positive
80.3001, 4.3001, 84.0, 0.0, -25.599, 0.0, 4.0, 109.8991, 106.1992, positive
80.9053, -5.0, 85.358, -3.2841, -40.0, 0.5473, 4.4527, 126.9053, 122.9053, positive
83.2814, 0.0, 86.5627, 0.0, -3.4373, -12.0, 3.0, 91.4373, 88.0, positive
106.1458, -1.125, 108.0, -0.1458, 70.0, -0.1458, 1.0, 38.0, 36.0, positive
84.674, 1.163, 87.674, 0.0, -0.326, -0.837, 3.0, 88.0, 86.0, positive
107.0, -0.6054, 108.0, -0.2109, 72.0, 12.8436, 1.0, 36.0, 34.0, positive
104.914, 0.9427, 105.9427, 0.0, 70.0, -2.914, 1.0, 35.9427, 33.9427, positive
78.9477, -0.0872, 82.9477, 0.0, -30.1744, -7.8604, 4.0, 114.1221, 110.1047, positive
81.1694, 0.0, 86.1694, 5.1532, -40.0, 5.6613, 5.0, 127.1694, 122.3387, positive
123.0, 688.0521, 105.0, 0.3642, 36.0, -3.0927, -18.0, 69.0, 86.0, positive
78.1467, 0.8533, 82.1467, 0.0, -40.8533, 0.0, 4.0, 124.4266, 120.8533, positive
78.3062, 0.6938, 82.3062, 0.0, -40.6938, 0.0, 4.0, 124.3469, 120.6938, positive
105.7725, -1.3176, 107.5451, 0.0, 70.0, -0.6824, 1.0, 37.5451, 35.5451, positive
106.5572, -0.8856, 108.0, 0.5572, 71.1144, 4.4575, 1.0, 36.8856, 34.8856, positive
80.7656, -0.4064, 85.5312, -1.4064, -40.0, 1.7656, 4.0, 126.7656, 122.0, positive
102.4334, -1.2167, 104.3251, -0.5418, 70.2167, 0.0, 1.0, 34.1084, 32.2167, positive
102.8627, 3.4508, 103.8627, 7.3135, 70.0, -0.1373, 1.0, 34.7254, 33.7254, positive
84.0354, -1.9292, 88.0, 0.0, 6.0, -0.0354, 3.9646, 83.0, 78.0708, positive
106.2344, -0.7448, 107.2344, -0.7448, 72.0, 14.724, 1.0, 35.2344, 33.4896, positive
91.5133, 508.7364, 87.6502, 6.7833, -14.1217, -3.0722, -3.8631, 103.0571, 106.5628, positive
84.8016, 0.0, 87.8016, 0.0, -0.3968, -9.2976, 3.0, 88.3968, 86.1984, positive
82.0, -0.0631, 86.0, 0.0, -11.9369, -8.6843, 3.0316, 98.9053, 95.8737, positive
80.6116, 4.6116, 84.0, 0.0, -23.1071, 0.0, 4.0, 107.7187, 104.3303, positive
85.3729, 3.4323, 88.6865, 0.3135, 1.3729, -3.4323, 3.0, 86.6271, 84.0, positive
82.0, -1.9878, 86.0, 0.0, -10.0, 0.9939, 4.0, 96.0, 92.0, positive
104.4344, 4.7828, 105.6516, 4.3484, 70.0, 0.0, 1.0, 35.6516, 34.4344, positive
103.0, 3.2005, 104.3997, 8.3997, 70.0, 0.0, 1.3997, 35.0, 34.0, positive
84.3949, -1.5794, 88.0, 0.0, 0.7897, 11.6823, 3.0, 87.2103, 83.2103, positive
77.3391, 3.0174, 81.0, 0.0, -42.0, 0.0, 4.0, 125.0, 122.0, positive
82.6261, 0.3739, 86.6261, 0.0, -40.2493, 0.0, 4.0, 128.0, 124.0, positive
83.7882, 0.4237, 87.5763, 0.0, 1.1526, 0.0, 3.0, 85.6355, 82.8474, positive
80.6387, -4.0969, 83.8194, 0.0, -23.445, -6.3613, 4.0, 109.0838, 105.0838, positive
101.7658, 1.1708, 102.7658, 2.2975, 72.0, 22.4243, 1.0, 30.5317, 29.5317, positive
79.0104, 2.6701, 83.0104, 0.0, -42.0, 0.0, 4.0, 127.0104, 123.3403, positive
103.7582, 0.4031, 104.7582, 0.0, 72.0, 11.2418, 1.0, 32.6775, 31.6775, positive
74.0, 4.2749, 78.745, 7.765, -42.0, -0.51, 4.0, 122.745, 118.0, positive
101.5222, -0.2611, 102.5222, -1.0445, 72.0, 5.5667, 1.0, 29.5222, 28.5222, positive
77.6752, -1.3248, 82.1168, 0.0, -33.2993, 19.6752, 4.4416, 116.4161, 111.5329, positive
106.0303, 0.0, 106.5227, -3.0454, 72.0, 8.9697, 1.0, 34.5227, 34.0303, positive
84.951, -0.049, 88.0, -0.147, -0.098, -9.1961, 3.0, 88.098, 86.098, positive
85.6366, 3.5465, 88.6366, 0.0, 1.2732, -3.5465, 3.0, 86.7268, 84.7268, positive
80.0655, 3.4106, 84.131, 0.0, -27.6071, 0.0, 4.0, 111.8035, 107.7381, positive
81.3806, 0.0, 86.3806, 4.0968, -40.0, 5.2387, 5.0, 127.3806, 122.7613, positive
82.7509, 0.0, 86.1263, 0.0, -3.7474, 17.3754, 3.0, 91.1228, 87.7474, positive
78.4875, -0.4875, 82.6584, -1.6584, -40.0, 2.4875, 4.0, 123.6584, 119.6584, positive
76.0, 1.0339, 80.517, -4.483, -41.0339, -0.517, 4.517, 123.0679, 119.0339, positive
101.3339, -0.167, 102.3339, -0.6679, 72.0, 5.0018, 1.0, 29.3339, 28.3339, positive
104.1754, 4.9123, 105.1754, 4.7369, 70.0, 0.0, 1.0, 35.1754, 34.1754, positive
81.4418, -0.8835, 84.8835, 1.1165, -12.2329, 0.4418, 4.0, 98.2329, 94.2329, positive
76.0, 0.2193, 80.1096, -4.8904, -40.2193, -0.1096, 4.1096, 121.4386, 118.2193, positive
84.1164, 0.0, 87.1164, 0.0, -0.6507, 20.1164, 3.0, 88.6507, 84.6507, positive
79.6292, 2.5166, 83.6292, 0.0, -28.0, 7.7878, 4.0, 112.0, 108.0, positive
79.9946, -0.0054, 84.4919, -1.0054, -40.0, 2.5027, 4.0, 125.4919, 120.9946, positive
84.0691, -0.0691, 88.0, -1.8618, 5.7236, -6.1382, 4.8618, 83.2073, 78.2764, positive
85.0, -0.4175, 88.0, 0.0, 2.0, -18.4858, 3.0, 86.0, 82.0, positive
82.0, 0.424, 86.576, 1.848, -40.0, 4.424, 5.0, 128.0, 124.0, positive
80.1374, 2.7638, 84.2747, 0.0, -27.1758, 0.0, 4.0, 111.5879, 107.4506, positive
77.5851, -1.4149, 82.0567, 0.0, -33.6595, 22.7553, 4.4716, 116.7163, 111.773, positive
106.0, -1.404, 107.532, -3.936, 70.936, -2.128, 1.0, 36.596, 35.064, positive
102.0, 2.9623, 103.5925, 3.1849, 70.0, -3.6302, 1.0, 33.5925, 32.0, positive
82.0, 0.0, 87.0, 1.8336, -40.0, 6.5009, 5.0, 128.0, 124.0, positive
82.6986, 0.1507, 86.8493, 0.0, -40.0, 0.3014, 4.0, 127.8493, 123.6986, positive
76.4137, 2.5863, 80.4137, 0.0, -40.8273, 0.0, 4.0, 122.6547, 119.6547, positive
82.9757, 0.0, 87.0, 0.0243, -40.0, 0.0971, 4.0243, 128.0, 124.0, positive
80.1099, 3.8901, 84.1099, 0.0, -27.6704, 0.5493, 4.0, 111.8352, 107.8901, positive
105.2867, 0.14, 106.5733, 0.0, 70.0, -2.14, 1.0, 36.5733, 34.5733, positive
103.369, 1.0516, 104.369, 0.0, 72.0, 11.631, 1.0, 32.1587, 31.1587, positive
85.0, 0.0, 88.0, 0.0, 0.0492, -9.4182, 3.0, 87.9508, 85.9016, positive
104.0647, 5.9191, 105.0, 4.983, 69.8843, -0.0068, 0.9353, 35.1157, 34.177, positive
105.2976, 1.6488, 107.122, 6.9465, 70.0, -25.7858, 1.8244, 37.122, 35.2976, positive
106.0874, -1.8251, 108.0, 0.612, 70.0, 0.0, 1.0, 38.0, 36.0, positive
123.0, 604.4687, 105.0, 0.2905, 36.0, -2.8716, -18.0, 69.0, 86.0, positive
77.9891, 1.0192, 81.9891, 4.0164, -42.0, -0.0055, 4.0, 125.9891, 121.9891, positive
81.8382, -0.8382, 85.6763, 0.3237, -12.3237, 0.0, 4.0, 99.1618, 94.3237, positive
81.5458, -1.1794, 85.0916, 0.0, -22.0, 2.7328, 4.0, 108.5458, 105.0916, positive
79.8259, -1.0, 83.8259, -2.0, -40.0, 1.7611, 4.0, 124.8259, 120.8259, positive
103.1254, -0.8746, 104.1254, -3.4982, 72.0, 10.1254, 1.0, 31.2509, 30.2509, positive
80.0331, 2.8677, 84.0331, -0.0661, -41.9339, 0.0, 4.0, 127.9339, 123.9339, positive
82.0, -1.3562, 86.0, 0.0, -10.0, 0.6781, 4.0, 96.0, 92.0, positive
82.0, 0.3095, 86.6905, 2.3095, -40.0, 6.381, 5.0, 128.0, 124.0, positive
75.34, 3.0, 79.67, 2.3102, -40.66, 0.0, 4.0, 121.66, 118.0, positive
79.8349, -0.8349, 83.8349, -5.0094, -36.6604, 0.0, 4.0, 120.6604, 116.6604, positive
102.2357, 4.293, 104.2357, 5.1784, 70.0, -1.5287, 1.2357, 34.2357, 32.4713, positive
102.6611, -1.0, 104.0, -2.6444, 72.0, 10.6778, 1.0, 31.0, 30.0, positive
81.0, 0.164, 85.582, -0.836, -40.0, 1.164, 4.0, 126.582, 122.0, positive
84.0983, 0.0, 88.0, -1.8034, 6.0, -5.5085, 4.8034, 83.0, 78.1966, positive
103.3168, 4.3168, 104.3168, 7.0497, 70.0, 0.0, 1.0, 35.0, 34.0, positive
105.3489, 4.3256, 106.3489, 2.9767, 70.0, 0.0, 1.0, 36.3489, 35.3489, positive
75.8909, 3.2729, 79.8909, 0.5457, -40.1091, -0.1091, 4.0, 121.0546, 118.0, positive
85.0, 0.0, 88.0, -497.6538, 0.0, 0.0, 3.0, 88.0, 84.0, positive
105.7526, 2.1289, 106.7526, -0.3763, 70.0, -2.2474, 1.0, 36.7526, 34.7526, positive
82.0, 2.0078, 86.0, 4.0078, -40.0, 2.4804, 5.0, 128.0, 124.0, positive
76.94, 0.6467, 81.2933, 4.0, -42.0, 0.0, 4.3533, 125.2933, 121.2933, positive
84.0169, -0.0677, 88.0, 0.0, 2.0, 0.0338, 3.0, 85.0169, 82.0, positive
84.1627, -1.6746, 88.0, 0.0, 6.0, -0.1627, 3.8373, 83.0, 78.3254, positive
79.9853, 3.9413, 83.9853, 0.0, -28.0, 0.3962, 4.0, 112.0, 108.0, positive
82.8607, 0.4303, 86.4303, 0.0, -6.5574, 0.0, 3.5697, 93.418, 89.418, positive
84.1188, 7.9308, 88.8812, 0.0, 6.0, -8.0496, 4.7624, 83.8812, 78.2376, positive
81.5134, 2.4866, 85.5134, 0.0, -23.4597, 7.5671, 4.0, 109.7299, 106.4866, positive
101.9648, -0.9648, 103.9296, 0.0, 70.0704, 0.1409, 1.0, 33.8239, 31.8591, positive
76.1169, 1.1169, 80.5584, 1.7663, -42.0, 0.0, 4.4416, 124.5584, 121.1169, positive
101.823, 0.8848, 102.823, 2.4691, 72.0, 23.0535, 1.0, 30.6461, 29.6461, positive
84.5727, 1.0, 87.5727, 0.0, -0.8545, -0.5727, 3.0, 88.8545, 86.0, positive
84.4414, 0.0, 88.0, 0.0, -1.1173, -10.6759, 3.0, 89.1173, 87.1173, positive
79.25, -0.25, 83.25, -1.4999, -31.4999, -6.0001, 4.0, 115.4999, 111.4999, positive
84.4319, 0.0, 88.0, 0.0, -0.2725, -18.0461, 3.0, 88.2725, 85.4088, positive
76.0, -4.6811, 80.1595, 0.0, -40.0, 2.8705, 4.1595, 121.1595, 116.0, positive
82.199, 0.4005, 86.5995, 0.0, -40.0, 0.801, 4.0, 127.5995, 123.199, positive
81.8398, -0.8398, 85.6796, 0.3204, -12.3204, 0.0, 4.0, 99.1602, 94.3204, positive
77.5423, 1.4577, 81.5423, 0.0, -41.4577, 0.0, 4.0, 124.7288, 121.4577, positive
84.1693, 1.0, 87.1693, 0.0, -1.6615, -0.1693, 3.0, 89.6615, 86.0, positive
79.1196, -0.2991, 83.0598, 0.0, -29.5214, -7.8804, 4.0, 113.6411, 109.6411, positive
84.6299, -0.074, 87.7039, -543.9955, -2.6646, 0.0, 3.074, 90.3686, 86.3686, positive
83.6152, 0.7697, 86.6152, -3.6909, -0.7697, 1.2303, 3.0, 87.3848, 84.7697, positive
74.0095, 7.9242, 78.019, 9.9431, -42.0, -1.981, 4.0095, 122.019, 118.019, positive
106.0, 4.0, 107.9719, 2.0, 70.0, 0.0, 1.0, 37.9719, 36.0, positive
85.0, -0.1912, 88.0, 0.0, 0.3824, -8.8088, 3.0, 87.6176, 85.2352, positive
78.0, 4.8972, 81.0257, 0.1028, -42.0, 0.0, 4.0, 125.0257, 122.0, positive
84.82, 0.0, 88.0, 0.0, 1.64, 20.46, 3.0, 86.36, 82.36, positive
104.7691, 4.6155, 106.1536, 3.8464, 70.0, 0.0, 1.0, 36.1536, 34.7691, positive
103.763, 0.5877, 104.763, 0.0, 70.0, -5.8863, 1.0, 34.763, 33.1753, positive
81.0, 1.5384, 84.0, 1.3846, -15.8461, 0.0, 4.0, 101.5384, 97.8461, positive
81.7778, -5.0, 86.6666, -0.6667, -40.0, 0.1111, 4.8889, 127.7778, 123.7778, positive
102.0, 4.1234, 103.8247, 3.8247, 70.0, -1.8247, 1.0, 33.8247, 32.0, positive
83.8073, 0.9036, 86.9036, 0.0, -2.7709, 0.0, 3.0964, 90.5781, 86.5781, positive
76.0, 1.6673, 80.8337, -0.8317, -40.0, 0.0, 4.0, 121.8337, 118.0, positive
76.0, 2.3705, 80.0, -1.0492, -40.0, 0.0, 4.0, 121.0, 118.0, positive
84.0, 0.0, 87.1329, -5.2027, 0.2658, 1.7342, 3.0, 86.7342, 83.7342, positive
78.2008, 1.0, 82.2008, 3.8996, -42.0, -2.6104, 4.1004, 126.2008, 122.2008, positive
106.0, 2.9121, 107.1813, 1.6374, 70.0, 0.0, 1.0, 37.1813, 36.0, positive
101.0, 0.47, 102.0, 0.0, 72.0, 4.94, 1.0, 29.0, 28.0, positive
106.6726, -1.0, 107.7381, -0.9345, 72.0, 15.7381, 1.0, 35.6726, 33.7381, positive
85.0, 0.0, 88.0, -108.2435, 0.0, 0.0, 3.0, 88.0, 84.0, positive
106.0754, -0.8151, 107.0754, -0.2603, 72.0, 17.6643, 1.0, 35.0754, 33.2603, positive
80.0747, 3.3277, 84.0, 0.0, -27.5518, -0.4482, 4.0, 111.7012, 107.7012, positive
82.3283, 0.0, 87.0, 0.6717, -40.0, 2.6867, 4.6717, 128.0, 124.0, positive
106.7728, -1.8409, 107.3864, -5.3864, 72.0, 2.7046, 1.0, 35.3864, 34.7728, positive
106.3757, 2.4974, 108.0, 3.8783, 70.0, 0.0, 1.0, 38.0, 36.0, positive
102.0, -0.5762, 103.5762, 0.8476, 70.0, -2.5427, 1.0, 33.5762, 32.0, positive
105.4624, -0.3873, 106.9249, 0.0, 70.0, -1.6127, 1.0, 36.9249, 34.9249, positive
86.1775, 0.9575, 89.1988, -6.7375, 317.2449, 4275.4674, 3.0212, -228.3724, -230.7199, positive
106.3464, 4.0, 107.3464, 0.9608, 70.0, -0.3464, 1.0, 37.3464, 36.0, positive
103.9262, 4.7786, 105.0, 5.2952, 70.0, 0.0, 1.0738, 35.0, 34.0, positive
107.9112, -0.0888, 108.0, -5.556, 72.0, 7.7993, 1.0, 36.0, 35.8224, positive
80.1723, 2.4496, 84.3445, 0.0, -26.9664, 0.0, 4.0, 111.4832, 107.3109, positive
102.0, 0.0, 103.0, 0.1227, 70.0, -9.6319, 1.0, 33.0, 32.0, positive
81.1011, -4.2924, 86.0, 0.0, -22.0, 1.0109, 4.0, 109.0, 104.2022, positive
82.7707, -1.1463, 87.0, 0.0, -40.0, 0.0, 4.2293, 128.0, 124.0, positive
78.0147, 0.9853, 82.0147, 3.9412, -42.0588, -0.426, 4.0, 126.0588, 122.0588, positive
83.7938, 0.0, 87.5875, 0.0, -0.8249, 18.2062, 3.0, 88.8249, 84.8249, positive
84.7038, 0.0, 88.0, 0.0, 1.4076, 20.1114, 3.0, 86.5924, 82.5924, positive
77.8663, 1.1337, 81.8663, 0.0, -41.1337, 0.0, 4.0, 124.5669, 121.1337, positive
102.2513, -1.1256, 104.1885, -0.3141, 70.1256, 0.0, 1.0, 34.0628, 32.1256, positive
77.9702, 1.0298, 81.9702, 0.0, -40.0, 0.0, 4.0, 122.9702, 119.3134, positive
80.4684, 1.1264, 84.4684, -0.9368, -41.0632, 0.0, 4.0, 127.0632, 123.0632, positive
80.2887, 2.4226, 84.5774, 0.0, -41.4226, 0.5774, 4.0, 127.7113, 123.4226, positive
103.6744, 5.0, 104.8372, 4.8372, 70.0, -0.3256, 1.0, 34.8372, 33.6744, positive
82.0, -0.9155, 86.0, 0.0, -10.0, 0.4578, 4.0, 96.0, 92.0, positive
84.6311, 0.0, 87.6311, -6.6311, 0.0, 0.7378, 3.0, 87.6311, 84.0, positive
84.0, -0.3491, 88.0, 0.0, 2.6982, 0.0, 3.1745, 84.6509, 81.3018, positive
83.8941, 0.8941, 86.8941, 0.0, -2.2117, 2.0113, 3.0, 90.2117, 86.2117, positive
84.4933, 1.2533, 87.4933, 0.0, -0.5067, -0.7467, 3.0, 88.0, 86.0, positive
84.5181, 0.0, 88.0, -3.1447, 0.0, 0.0, 3.0, 88.0, 84.0, positive
103.5488, 3.6463, 105.0, 6.805, 70.0, 0.0, 1.4512, 35.0, 34.0, positive
82.1017, 0.0, 87.0, 0.8983, -40.0, 3.5931, 4.8983, 128.0, 124.0, positive
102.8177, 2.547, 104.8177, 8.0884, 70.0, -0.3646, 1.8177, 34.8177, 33.6354, positive
79.7553, -0.3776, 83.7553, -0.7553, -40.0, 0.0, 4.0, 124.7553, 120.7553, positive
79.0958, 0.2874, 83.0958, 0.0, -45.6168, -26.2219, 4.0, 129.8084, 125.8084, positive
85.3706, 3.4265, 88.6853, 0.0, 0.7412, -7.2029, 3.0, 87.2588, 85.2588, positive
84.7673, 0.5729, 87.9808, -7.3785, 340.5782, 4680.9155, 3.2136, -252.8596, -255.3353, positive
102.0, -0.32, 103.32, 2.0399, 70.0, -0.68, 1.0, 33.32, 32.0, positive
76.0, 0.1293, 80.0647, -4.6766, -40.0, 0.0, 4.0, 121.0647, 118.0, positive
84.0, 0.8943, 87.0, -0.634, -1.7887, 0.2113, 3.0, 89.683, 85.7887, positive
106.9476, 3.7904, 108.0, -1.1048, 70.0, -1.1572, 1.0, 38.0, 36.0, positive
84.4179, -1.6716, 88.0, 0.5821, 0.8358, 0.8358, 3.0, 87.1642, 83.1642, positive
83.9309, 0.0, 87.8618, 0.0, -2.1382, -12.0, 3.0, 90.1382, 88.0, positive
102.0, -0.0612, 103.0612, 1.8775, 70.0, -5.6326, 1.0, 33.0612, 32.0, positive
76.0, 2.0, 81.0, -2.7564, -41.3782, -0.6891, 4.6891, 124.0673, 119.3782, positive
84.1587, -2.3174, 88.0, 0.0, 5.3652, 0.3174, 3.8413, 83.4761, 78.6348, positive
