@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
102.5828, 2.362, 103.5828, 0.0, 72.0, 12.4172, 1.0, 31.1104, 30.1104, positive
101.2571, 3.7145, 102.2571, 0.0, 72.0, 13.7429, 1.0, 29.5142, 28.5142, positive
102.0201, -4.0067, 104.0134, -0.0469, 70.0, 0.0, 1.0, 34.0134, 32.0134, positive
77.957, -3.043, 81.957, -2.9356, -38.043, 0.0, 4.0, 120.5107, 116.0, positive
82.0, 0.7456, 86.2544, 2.7456, -40.0, 5.5088, 5.0, 128.0, 124.0, positive
79.8897, -1.0, 83.8897, -5.5587, -36.4413, 0.331, 4.0, 120.4413, 116.4413, positive
106.0, -2.4653, 107.1782, -4.6435, 71.6435, -0.7129, 1.0, 35.5347, 34.3565, positive
101.9382, -0.4691, 102.9382, -1.8764, 72.0, 12.6545, 1.0, 29.9382, 28.9382, positive
75.9792, 3.0, 79.9896, 0.0728, -40.0208, 0.0, 4.0, 121.0208, 118.0, positive
84.659, -2.2951, 87.659, 0.0, 0.6361, 1.3181, 3.0, 87.3639, 83.3639, positive
81.3125, 0.0, 86.1563, 0.0, -40.0, 1.6875, 4.0, 127.1563, 122.3125, positive
102.2956, -3.4088, 104.1478, 0.0, 70.0, 0.0, 1.0, 34.1478, 32.2956, positive
78.0, 1.0221, 81.9945, 3.9779, -42.0, 0.0, 4.0, 125.9945, 122.0, positive
84.8594, 0.0, 88.0, 0.0, 1.7187, 20.5781, 3.0, 86.2813, 82.2813, positive
81.4188, 0.5812, 86.4188, 0.4188, -40.0, 2.8377, 4.4188, 127.4188, 122.8377, positive
75.8753, 2.374, 80.813, 0.6233, -40.1247, -0.1247, 4.0, 122.0, 118.0, positive
83.7178, 0.0, 87.4356, 0.0, -2.5644, -17.0247, 3.0, 90.5644, 88.0, positive
81.0, -2.4615, 85.4923, 0.0, -21.4923, 0.0, 4.0, 107.9846, 103.4923, positive
104.8083, 0.9585, 105.8083, 7.4249, 70.0, 0.0, 1.8083, 35.8083, 34.0, positive
80.2403, -0.442, 84.4807, 0.0, -26.558, -4.558, 4.0, 111.279, 107.0386, positive
104.2555, 2.7445, 105.2555, 7.6861, 70.0, 0.0, 1.0, 35.9416, 34.6277, positive
103.8707, 4.8707, 104.8707, 5.388, 70.0, 0.0, 1.0, 35.0, 34.0, positive
74.3755, 1.8735, 79.3755, 5.8735, -42.0, 0.0, 4.3755, 123.3755, 118.751, positive
105.9995, -0.0005, 106.9996, -0.9999, 71.9997, 2.9996, 1.0, 34.9999, 33.9997, positive
84.2782, 0.0, 88.0, 0.0, -1.4436, -18.4436, 3.0, 89.4436, 87.4436, positive
85.0, 0.0, 88.0, 0.0, 0.9245, -17.0, 3.0, 87.0755, 84.151, positive
74.3542, 2.8229, 79.3542, 5.7604, -41.6458, 0.0, 4.0, 122.8229, 118.0, positive
78.3244, 0.3512, 82.3244, 2.7023, -41.3512, 0.0, 4.0, 125.6756, 121.3512, positive
105.4015, -2.9923, 106.8031, -5.3939, 70.0, -1.6061, 1.0, 36.8031, 34.8031, positive
106.6511, -0.6978, 108.0, 4.5578, 70.0, 0.0, 1.0, 38.0, 36.0, positive
83.3143, 0.3143, 86.3143, 0.0, -3.3714, 13.0284, 3.0, 91.3714, 87.3714, positive
81.0, 3.347, 84.3306, 0.0, -20.3306, 0.0, 4.0, 105.6612, 102.3306, positive
103.9279, 5.0, 104.964, 4.964, 70.0, -0.0721, 1.0, 34.964, 33.9279, positive
80.478, 0.0, 85.478, 4.0439, -40.0, 7.0439, 5.0, 126.478, 122.478, positive
84.0, 0.0, 88.0, 0.0, -2.0, -15.563, 3.0, 90.0, 88.0, positive
106.0, -0.3282, 107.8906, -3.2188, 70.2188, -3.5624, 1.0, 37.6718, 35.7812, positive
78.7886, -0.2114, 82.8591, 0.0, -28.8457, 20.7886, 4.0705, 112.7047, 108.5638, positive
79.2385, -1.0, 83.2385, -1.4308, -39.0461, 0.0, 4.0, 123.8076, 119.0461, positive
84.0, 0.0, 88.0, 0.0, -2.0, -12.4264, 3.0, 90.0, 88.0, positive
82.0, 0.4644, 86.5356, 2.4644, -40.0, 6.0712, 5.0, 128.0, 124.0, positive
106.0, -2.5301, 107.0, -4.3734, 72.0, 0.4699, 1.0, 35.0, 34.0, positive
82.6442, -1.7791, 87.0, 0.0, -40.0, 0.0, 4.3558, 128.0, 124.0, positive
76.7133, 2.0, 81.0, -1.147, -42.0, -0.2867, 4.2867, 125.0, 121.4265, positive
84.5405, 0.0, 87.5405, 0.0, -1.5316, -17.0, 3.0, 89.0721, 86.919, positive
79.4441, -1.0, 83.4441, -2.6649, -38.2234, 0.0, 4.0, 122.7793, 118.2234, positive
82.9295, 0.0353, 86.9647, 0.0, -40.0, 0.0705, 4.0, 127.9647, 123.9295, positive
101.311, -0.1555, 102.311, -0.6221, 72.0, 14.2224, 1.0, 29.311, 28.311, positive
82.7848, 0.6457, 86.7848, 1.0761, -40.0, 0.0, 4.2152, 128.0, 124.0, positive
84.4314, 0.0, 88.0, 2.2941, 2.5882, 0.0, 3.0, 85.8432, 82.2745, positive
85.0, -0.9406, 88.0, 0.0, 2.0, 13.4726, 3.0, 86.0, 82.0, positive
105.8364, 4.2909, 106.8364, -1.0, 70.0, -1.2909, 1.0, 37.1273, 35.4182, positive
102.0, 1.1624, 102.4188, 1.2564, 70.0, -3.3248, 1.0, 33.0, 32.0, positive
104.7846, 1.0462, 105.7846, -0.2615, 70.0, -0.2615, 1.0, 35.7846, 34.5231, positive
82.0, 0.5105, 86.4895, 2.021, -40.0, 4.5105, 5.0, 128.0, 124.0, positive
95.3142, 617.4119, 89.7446, 6.0851, -8.0713, -3.305, -5.5696, 98.9459, 104.0805, positive
84.7969, 0.0, 87.7969, 0.0, 1.4583, 17.0, 3.0, 86.4739, 82.5417, positive
76.0, 2.0116, 80.9884, -3.9537, -41.9769, -0.9884, 4.9884, 124.9537, 119.9769, positive
81.0, 0.4104, 86.0, 0.0, -40.0, 2.0, 4.0, 127.0, 122.0, positive
84.3276, -3.3276, 88.0, 0.0, 4.6895, 0.6552, 4.3448, 83.9829, 79.3105, positive
84.071, -0.2842, 88.0, 0.929, 0.1421, 0.1421, 3.0, 87.8579, 83.8579, positive
106.7436, 2.9742, 108.0, -1.5129, 70.0, -1.7693, 1.0, 38.0, 36.0, positive
85.0, 0.0, 88.0, -95.8363, 0.0, 0.0, 3.0, 88.0, 84.0, positive
78.2948, 0.4104, 82.2948, 0.1157, -40.0, 5.8209, 4.0, 123.2948, 120.0, positive
84.1672, 0.0, 87.1672, 0.0, -0.4983, 17.8328, 3.0, 88.4983, 84.4983, positive
81.9767, 0.0233, 86.9767, 1.9533, -40.0, 6.9533, 4.9767, 127.9767, 123.9533, positive
84.0, 0.0, 87.0314, -5.7801, 0.0, 1.9372, 3.0, 87.0314, 84.0, positive
84.6535, -0.6535, 88.0, 0.0, 0.6138, -9.3862, 3.0, 87.3862, 84.0793, positive
76.0, -0.9212, 80.5827, 0.0, -40.0, 0.0, 4.0, 121.5827, 117.1654, positive
106.0, -1.8772, 107.0, -3.5029, 72.0, 1.1228, 1.0, 35.0, 34.0, positive
76.4195, 2.0, 81.0, 0.0, -40.839, 0.0, 4.0, 123.2585, 119.678, positive
101.6866, 0.0, 102.6866, 0.0, 72.0, 13.6269, 1.0, 30.3731, 29.3731, positive
81.0, 0.7356, 85.8678, -0.2644, -40.0, 1.7356, 4.0, 126.8678, 122.0, positive
105.1385, 4.4654, 106.1385, -1.0, 70.0, -1.4654, 1.0, 36.6039, 35.0693, positive
85.0, -0.0465, 88.0, 0.0, 2.0, -16.5811, 3.0, 86.0, 82.0, positive
79.7319, 0.7319, 83.7319, 0.0, -34.3913, -2.1449, 4.0, 119.1232, 114.3913, positive
81.5236, -5.0, 86.2854, -1.4293, -40.0, 0.2382, 4.7618, 127.5236, 123.5236, positive
79.9386, -0.9386, 83.9386, -5.6316, -35.6316, -0.4912, 4.0, 119.6316, 115.6316, positive
84.0, 0.0, 87.1531, -4.9286, 0.0, 1.6939, 3.0, 87.1531, 84.0, positive
81.0, 1.0003, 84.0, 0.0, -20.0, 19.1985, 4.0, 105.0, 102.0, positive
106.6479, 0.0, 107.6479, 7.176, 70.0, 0.0, 1.176, 37.6479, 35.6479, positive
81.4441, 1.0, 86.0, 1.3322, -40.0, 5.0, 4.4441, 127.4441, 122.8882, positive
81.3762, 1.5841, 85.3762, 0.0, -23.2476, 12.2873, 4.0, 109.6238, 106.4159, positive
84.4651, 0.0, 88.0, 0.0, 0.9303, 17.5349, 3.0, 87.0697, 83.0697, positive
80.4032, 0.0, 83.7016, 0.0, -22.3872, 23.1048, 4.0, 107.0888, 103.7904, positive
82.0, -0.3426, 86.0, 0.0, -12.0, -5.9167, 3.3426, 99.0, 95.3148, positive
82.8347, 0.0, 86.9174, 0.0, -40.0, 0.1653, 4.0, 127.9174, 123.8347, positive
102.1639, 3.0602, 103.1639, 0.0, 72.0, 12.8361, 1.0, 30.5519, 29.5519, positive
77.0544, 4.0544, 80.5272, 0.0, -41.0544, 0.0, 4.0, 123.1087, 120.1087, positive
101.5266, -0.2633, 102.5266, -1.0533, 72.0, 5.5799, 1.0, 29.5266, 28.5266, positive
80.5618, -2.1912, 85.1235, -2.6294, -40.0, 1.5618, 4.0, 126.5618, 122.0, positive
84.1717, -0.5858, 87.1717, 0.0, -0.485, -9.6566, 3.0, 88.485, 84.485, positive
101.6911, 0.0, 102.6911, 0.0, 72.0, 20.7237, 1.0, 30.6911, 29.3821, positive
102.6307, 4.3693, 104.0, 6.523, 70.0, -0.7385, 1.0, 34.6307, 33.2615, positive
103.3624, 4.3624, 104.3624, 6.9129, 70.0, 0.0, 1.0, 35.0, 34.0, positive
102.1877, 0.4692, 103.1877, 3.1877, 70.0, -0.9062, 1.0, 33.1877, 32.1877, positive
102.0, 1.8349, 102.0826, 0.2477, 70.0, -4.6698, 1.0, 33.0, 32.0, positive
106.0, -2.3409, 107.2197, -4.5606, 71.5606, -0.8788, 1.0, 35.6591, 34.4394, positive
104.5312, 0.0, 105.5312, -0.2656, 72.0, 8.8754, 1.0, 33.5312, 32.5312, positive
84.3396, 0.0, 88.0, 0.6604, 2.0374, -0.3396, 3.0, 86.3021, 82.6417, positive
101.3498, -1.3992, 102.6996, 0.0, 71.3004, 2.6008, 1.0, 30.749, 29.3992, positive
84.3997, 0.0, 87.3997, 0.0, 0.1992, 20.3997, 3.0, 87.8008, 83.8008, positive
106.0, -1.358, 107.5473, -3.9053, 70.9053, -2.1894, 1.0, 36.642, 35.0947, positive
84.0, 0.2814, 87.7186, 0.7186, -0.5627, 0.0, 3.0, 88.5627, 84.5627, positive
102.4375, 4.2708, 104.2917, 4.5833, 70.0, -1.7083, 1.1458, 34.2917, 32.2917, positive
81.0, 0.837, 86.0, 0.0, -40.0, 4.511, 4.0, 127.0, 122.0, positive
81.3946, 0.0, 84.7891, 1.2109, -12.4218, 0.0, 4.0, 98.4218, 94.4218, positive
105.0287, -4.8567, 106.0287, -6.828, 70.0573, 0.086, 1.0, 35.9713, 34.0, positive
101.0174, 0.0, 102.0174, 0.0, 72.0, 4.157, 1.0, 29.0349, 28.0349, positive
81.6613, 2.3387, 85.6613, 0.0, -23.0161, 8.3065, 4.0, 109.5081, 106.3387, positive
80.0, 1.457, 84.0, 0.6358, -28.0, 0.0, 4.0, 112.0, 108.0, positive
85.0, -0.5734, 88.0, 0.0, 3.7065, -5.0136, 3.0, 84.7201, 81.1467, positive
102.0, 3.9593, 103.3062, 2.6124, 70.0, -3.0407, 1.0, 33.6531, 32.0, positive
105.7725, -2.6824, 107.5451, -1.5923, 70.0, 0.0, 1.0, 37.5451, 35.5451, positive
82.0, 0.0, 86.0, 0.0, -10.8856, -3.9853, 3.5572, 97.3284, 93.7713, positive
106.2344, 0.9376, 107.2344, -1.0, 71.5312, 2.0624, 1.0, 35.7032, 34.4688, positive
102.2167, 0.5418, 103.2167, 3.2167, 70.0, -0.8916, 1.0, 33.2167, 32.2167, positive
74.2746, 2.8627, 79.2746, 6.0389, -41.7254, 0.0, 4.0, 122.8627, 118.0, positive
82.9646, 0.0, 85.9646, 0.0, -4.0708, 18.9292, 3.0, 92.0354, 88.0708, positive
80.2552, 4.2552, 84.0, 0.0, -25.9583, 0.0, 4.0, 110.2135, 106.4687, positive
80.6426, -1.7833, 85.2852, 0.0, -24.1445, 0.0, 4.0, 110.0722, 105.4297, positive
84.9008, -3.6032, 88.0, 0.0992, 1.8016, 1.8016, 3.0, 86.1984, 82.1984, positive
84.9369, 0.0631, 87.9369, -6.779, -0.0631, 0.0, 3.0, 88.0, 84.0631, positive
83.7768, 0.0, 86.7768, 0.0, -1.6697, 19.7768, 3.0, 89.6697, 85.6697, positive
80.2541, 0.0, 84.2541, 0.0, -44.1188, -19.9075, 4.0, 129.3729, 125.3729, positive
82.0, 1.0122, 86.0, 3.0122, -40.0, 4.9694, 5.0, 128.0, 124.0, positive
75.2172, 0.6516, 80.0, 3.1311, -41.5656, 0.0, 4.7828, 123.3484, 119.5656, positive
80.0, -0.2005, 84.0, -3.6016, -36.0, 0.0, 4.0, 120.3997, 116.0, positive
78.4206, -2.5794, 82.4206, -3.6308, -37.5794, 0.0, 4.0, 120.3949, 116.0, positive
82.3391, 0.0, 85.3391, 0.0, -5.3218, 17.6782, 3.0, 92.6609, 89.3218, positive
101.0, 4.3769, 102.0, 0.0, 72.0, 12.7537, 1.0, 29.0, 28.0, positive
81.7882, 0.0, 86.7882, 0.7882, -40.0, 3.5763, 4.7882, 127.7882, 123.5763, positive
102.6387, -0.8194, 103.6387, -3.2775, 72.0, 10.9031, 1.0, 30.6387, 29.6387, positive
83.2342, 0.0, 86.4683, 0.0, -3.5317, -12.0, 3.0, 91.5317, 88.0, positive
79.3299, 0.0, 83.3299, 0.3299, -28.0, 14.0726, 4.0, 112.0, 108.0, positive
80.9194, 4.5969, 84.0, 0.0806, -20.6449, 0.0, 4.0, 105.5643, 102.4837, positive
81.0, -0.255, 85.745, -0.51, -40.0, 1.49, 4.0, 126.745, 122.0, positive
106.0, -2.2167, 107.2611, -4.4778, 71.4778, -1.0445, 1.0, 35.7833, 34.5222, positive
84.5584, -1.7919, 87.5584, 0.0, 0.2336, 1.1168, 3.0, 87.7664, 83.7664, positive
102.0, 2.4622, 103.4924, 1.9697, 70.0, -13.674, 1.0, 33.4924, 32.0, positive
77.902, 4.853, 81.0, -0.1961, -42.0, -0.049, 4.049, 125.0, 121.902, positive
77.9099, 0.0, 81.9099, -2.5436, -44.5465, -22.4592, 4.0, 127.8197, 123.8197, positive
102.869, -0.9345, 103.869, -3.7381, 72.0, 10.3274, 1.0, 30.869, 29.869, positive
79.8581, 1.0, 84.4775, 1.5225, -40.7613, 1.2387, 4.0, 126.6194, 122.0, positive
80.0, 0.6246, 84.0, 0.3754, -28.0, -3.7474, 4.0, 112.0, 108.0, positive
77.6584, 1.1708, 81.8292, 0.8292, -40.0, 5.8043, 4.0, 122.8292, 119.6584, positive
76.517, 1.0339, 80.517, -3.3812, -42.0, -5.3134, 4.0, 124.517, 121.0339, positive
102.833, 4.4991, 103.6661, -0.833, 70.0, -2.5009, 1.0, 34.6661, 33.6661, positive
106.7369, -0.9123, 107.7369, -0.9123, 72.0, 15.5615, 1.0, 35.7369, 33.8246, positive
79.5582, 0.0, 83.5582, 0.5582, -28.8835, -3.5341, 4.0, 112.8835, 108.8835, positive
81.7807, 0.8904, 85.8904, 3.2193, -40.0, 5.3289, 5.0, 127.7807, 123.7807, positive
84.5582, 0.0, 88.0, 0.0, 0.2328, -22.9075, 3.0, 87.7672, 84.6507, positive
102.3708, 1.4834, 103.3708, 4.8542, 70.0, -0.6292, 1.0, 33.7417, 32.7417, positive
79.4919, 1.0, 83.9892, 0.5027, -40.0, 6.0054, 4.0, 124.9892, 120.9946, positive
78.7927, -0.7927, 82.8618, 0.0, -40.0, 0.0, 4.0, 124.7927, 119.8618, positive
81.5825, 0.0, 86.5825, 1.1651, -40.0, 4.9127, 4.5825, 127.5825, 123.1651, positive
85.0, 0.0, 88.0, 0.0, 2.0, 19.3039, 3.0, 86.0, 82.0, positive
84.8626, 0.0, 88.0, 0.0, 1.7253, 20.5879, 3.0, 86.2747, 82.2747, positive
81.5284, -1.0567, 85.0567, 0.9433, -11.8865, 0.5284, 4.0, 97.8865, 93.8865, positive
104.532, 2.34, 105.532, 6.596, 70.0, 0.0, 1.532, 35.532, 34.0, positive
80.1849, 0.1849, 84.7774, 0.0, -40.0, 1.1849, 4.0, 126.1849, 121.1849, positive
75.4991, 0.1664, 80.3328, 4.0, -42.0, 0.0, 4.8336, 124.3328, 120.3328, positive
81.1507, 1.0, 86.0, 0.4521, -40.0, 5.0, 4.1507, 127.1507, 122.3014, positive
85.0, -1.6547, 88.0, 2.3453, 4.3453, 0.8273, 3.0, 84.241, 80.8273, positive
78.0, 4.9029, 81.0243, 0.0971, -42.0, 0.0, 4.0, 125.0243, 122.0, positive
76.0549, 2.0, 81.0, -3.7803, -42.0, -0.9451, 4.9451, 125.0, 120.1099, positive
105.2867, -4.14, 106.5733, -4.9934, 70.0, 0.0, 1.0, 36.5733, 34.5733, positive
80.7897, 3.9484, 84.0, 0.2103, -21.6825, 0.0, 4.0, 106.4722, 103.2619, positive
80.0492, 0.0, 85.0492, 4.9262, -40.0, 7.9754, 5.0, 126.0492, 122.0492, positive
104.0102, 4.983, 105.0102, 5.0068, 70.0, 0.0, 1.0, 35.0102, 34.0068, positive
84.0, 0.0, 88.0, 0.0, -2.0, -17.7709, 3.0, 90.0, 88.0, positive
82.1749, 0.0, 85.2623, 0.0, -5.4754, 17.0874, 3.0, 92.5629, 89.4754, positive
80.0, 1.1621, 84.0, 0.7095, -28.0, 0.0, 4.0, 112.0, 108.0, positive
82.9945, -0.0027, 86.9945, -0.0055, -40.0, 0.0, 4.0, 127.9945, 123.9945, positive
80.0, 3.3526, 84.0, 0.1618, -28.0, 0.0, 4.0, 112.0, 108.0, positive
76.5458, 2.0, 81.0, 0.0, -41.0916, 0.0, 4.0, 123.6374, 120.1832, positive
85.0, -0.587, 88.0, 0.0, 2.0, -11.7167, 3.0, 86.0, 82.0, positive
106.1254, 0.5018, 108.0, -2.7491, 70.0, -3.6237, 1.0, 38.0, 36.0, positive
84.0331, 0.0, 88.0, 0.0, -1.8677, -12.1653, 3.0, 89.8677, 87.8016, positive
83.3219, 1.6781, 86.3219, 0.0, -2.0, 0.0, 3.0, 88.6438, 86.0, positive
106.0714, -0.6905, 107.0714, -0.6905, 72.0, 14.4524, 1.0, 35.0714, 33.381, positive
75.34, 4.6501, 79.34, 3.3002, -40.66, -0.66, 4.0, 121.33, 118.0, positive
78.8349, -0.6698, 82.8349, -1.5047, -40.0, 3.6604, 4.0, 123.8349, 120.0, positive
77.1784, -2.0573, 82.1784, 0.0, -40.0, 14.9363, 4.7643, 123.1784, 117.414, positive
79.6611, 0.0, 83.6611, 0.6611, -28.6778, -2.7111, 4.0, 112.6778, 108.6778, positive
85.0, 0.0, 88.0, 0.0, 0.836, -17.0, 3.0, 87.164, 84.3281, positive
84.7051, 0.0, 87.7051, 0.0, 1.2136, 20.6068, 3.0, 86.6881, 82.7864, positive
77.0497, 0.6832, 81.3665, 4.0, -42.0, 0.0, 4.3168, 125.3665, 121.3665, positive
104.9767, -0.3256, 105.9767, -0.3256, 72.0, 12.6278, 1.0, 33.9767, 32.6511, positive
79.1091, -1.0, 83.1091, -0.1091, -40.0, 0.0, 4.0, 125.0546, 120.1091, positive
123.0, 1234.3127, 105.0, 0.846, 36.0, -4.5379, -18.0, 69.0, 86.0, positive
103.8711, -4.6237, 105.2474, -4.366, 70.0, 0.0, 1.0, 35.2474, 33.2474, positive
101.5039, 0.0, 102.5039, 0.0, 72.0, 13.9922, 1.0, 30.0078, 29.0078, positive
83.3533, 0.0, 86.7067, 0.0, -3.2933, -12.0, 3.0, 91.2933, 88.0, positive
84.9831, -3.9831, 88.0, 0.0, 2.0677, 1.9662, 3.0338, 85.9492, 81.9323, positive
82.8373, 0.0, 85.8373, 0.0, -4.3254, 18.6746, 3.0, 92.1627, 88.3254, positive
82.0, -0.0293, 86.0, 0.0, -11.9707, -8.8533, 3.0147, 98.956, 95.9413, positive
81.5697, 1.709, 86.0, 2.8484, -40.0, 0.8607, 4.5697, 127.5697, 123.1393, positive
84.7624, 0.2376, 87.7624, -6.1684, -0.2376, 0.0, 3.0, 88.0, 84.2376, positive
76.7567, 2.0, 81.0, -0.9732, -42.0, -0.2433, 4.2433, 125.0, 121.5134, positive
102.0352, 5.0, 104.0, 3.8239, 70.0, -2.0, 1.0, 34.0352, 32.0704, positive
84.0, 0.0, 88.0, 0.0, -2.0, -15.909, 3.0, 90.0, 88.0, positive
105.2922, -3.177, 106.4691, -4.1152, 71.6461, 0.0, 1.0, 34.823, 33.6461, positive
77.2818, -3.291, 81.2818, 0.0, -40.0, 0.0, 4.0, 122.709, 117.709, positive
106.0, -0.8827, 108.0, -1.6759, 70.0, -2.2346, 1.0, 38.0, 36.0, positive
101.25, 0.0, 102.25, 0.75, 71.5, 2.7501, 1.0, 30.0, 29.0, positive
82.0, 0.0, 87.0, 1.4319, -40.0, 5.2956, 5.0, 128.0, 124.0, positive
84.8405, 0.1595, 87.8405, -5.8837, -0.3189, 0.0, 3.0, 88.3189, 84.3189, positive
81.4005, 1.0, 86.0, 1.2014, -40.0, 5.0, 4.4005, 127.4005, 122.801, positive
81.1602, 0.0, 84.1602, 0.0, -17.7572, 22.8786, 3.8398, 103.0776, 100.0776, positive
85.0, -0.2712, 88.0, 0.0, 4.9153, -2.8982, 3.0, 83.8135, 80.5423, positive
81.0, 1.0, 86.0, 0.0, -40.0, 2.5078, 4.0, 127.0, 122.0, positive
101.1196, -0.0598, 102.1196, -0.2393, 72.0, 4.3589, 1.0, 29.1196, 28.1196, positive
121.5937, 1305.0787, 105.0, 1.2961, 38.5166, -4.6299, -16.5937, 66.4834, 82.1511, positive
102.0, 3.8455, 103.2303, 2.4606, 70.0, -3.1545, 1.0, 33.6152, 32.0, positive
81.0, -0.981, 85.0095, -1.981, -40.0, 0.019, 4.0, 126.0095, 122.0, positive
84.0281, 0.0, 87.0281, -6.0281, 0.0, 1.9439, 3.0, 87.0281, 84.0, positive
105.6176, -1.6176, 107.4264, 0.0, 70.0, 0.0, 1.0, 37.4264, 35.6176, positive
76.0514, 2.0771, 81.0, 0.0, -40.0514, 0.0, 4.0, 122.0771, 118.1028, positive
80.0, 0.64, 84.0, -1.08, -36.0, 0.0, 4.0, 120.82, 116.0, positive
84.0, 0.6155, 87.0, -2.3072, -1.2309, 0.7691, 3.0, 88.8464, 85.2309, positive
84.4123, -1.763, 88.0, 0.0, 6.0, -0.4123, 4.1753, 83.0, 78.8247, positive
80.6154, 0.6154, 84.6154, 0.6923, -26.1539, 3.0768, 4.0, 111.077, 107.3846, positive
106.0, -2.6666, 107.1111, -4.7778, 71.7778, -0.4445, 1.0, 35.3334, 34.2222, positive
80.8766, -0.8247, 84.7013, -107.8585, -29.6886, 0.0, 3.8247, 114.3899, 110.3899, positive
81.0964, 0.2891, 86.0, 0.4818, -40.0, 1.8073, 4.0964, 127.0964, 122.1927, positive
76.0, 1.6673, 80.8337, -4.499, -42.0, -2.6635, 4.8337, 124.8337, 120.0, positive
84.7902, -0.6295, 88.0, 3.1606, 6.0, 0.0, 3.4197, 83.0, 79.5803, positive
102.1329, 4.8671, 104.0, 4.5315, 70.0, -1.7342, 1.0, 34.1329, 32.2658, positive
106.0, 0.2008, 108.0, -1.8956, 70.0, -6.6104, 1.1004, 38.0, 36.0, positive
104.3626, 0.0, 105.3626, -0.1813, 72.0, 9.5495, 1.0, 33.3626, 32.3626, positive
105.624, -0.376, 106.718, -0.906, 71.812, 2.718, 1.0, 34.906, 33.812, positive
79.9345, -0.9345, 83.9345, -5.6072, -35.6072, -0.5238, 4.0, 119.6072, 115.6072, positive
123.0, 472.9485, 105.0, 0.1746, 36.0, -2.5237, -18.0, 69.0, 86.0, positive
84.6302, 0.0, 87.6302, 0.0, -0.7397, -16.0754, 3.0, 88.7397, 86.3698, positive
85.0, -0.2988, 88.0, 0.0, 2.0, 19.5807, 3.0, 86.0, 82.0, positive
78.0, 2.3133, 81.6717, 2.6867, -42.0, 0.0, 4.0, 125.6717, 122.0, positive
102.0, 1.2272, 102.3864, 0.0, 70.0, -12.7275, 1.0, 33.0, 32.0, positive
84.6243, 0.0, 88.0, 0.0, 1.2487, 17.3757, 3.0, 86.7513, 82.7513, positive
77.8476, 0.7286, 81.8476, 0.0, -41.1524, 0.0, 4.0, 125.0, 121.1524, positive
82.0, 0.0, 87.0, 1.5376, -40.0, 5.6127, 5.0, 128.0, 124.0, positive
81.6737, -0.6737, 85.3475, 0.6525, -12.6525, 0.0, 4.0, 99.3263, 94.6525, positive
103.6536, -0.3464, 104.6536, -1.3856, 72.0, 10.6536, 1.0, 32.3072, 31.3072, positive
75.0738, 0.1476, 80.0738, 3.7048, -41.8524, 0.0, 4.9262, 123.8524, 119.8524, positive
81.9112, 0.0, 85.8224, 0.1776, -12.1776, -8.2007, 3.0888, 99.0888, 96.0, positive
102.6555, -0.8277, 103.6555, -3.3109, 72.0, 10.8614, 1.0, 30.6555, 29.6555, positive
85.0, -0.1636, 88.0, 0.0, 5.8364, -0.8773, 3.0, 83.1227, 80.0818, positive
77.8989, 1.1011, 81.8989, 3.5956, -42.0, 0.0, 4.0, 125.8989, 122.0, positive
105.2293, -4.5415, 106.2293, -6.5415, 70.4585, 0.0, 1.0, 35.7707, 34.0, positive
84.0, -0.0441, 88.0, 0.9853, 0.0881, 0.0, 3.0294, 87.9266, 83.9119, positive
102.0, 0.0, 103.0, 0.6187, 72.0, 15.4748, 1.0, 31.0, 30.0, positive
85.0, 0.0, 88.0, 0.0, 2.0, -23.3342, 3.0, 86.0, 82.0, positive
85.0, -0.4331, 88.0, 0.0, 4.2674, -4.032, 3.0, 84.2994, 80.8663, positive
102.1256, 0.3141, 103.1256, 3.1256, 70.0, -0.9372, 1.0, 33.1256, 32.1256, positive
84.3433, 0.0, 88.0, 2.0298, 2.0597, 0.0, 3.0, 86.2836, 82.6269, positive
84.4684, 0.0, 88.0, 0.0, -0.1264, -14.342, 3.0, 88.1264, 85.1896, positive
79.5774, 0.0, 83.2887, 0.0, -25.6903, 21.8661, 4.0, 109.979, 106.2677, positive
74.8372, 0.4884, 79.8372, 4.4884, -42.0, 0.0, 4.8372, 123.8372, 119.6744, positive
82.0, 2.0845, 86.0, 4.0845, -40.0, 2.2888, 5.0, 128.0, 124.0, positive
102.0, -2.1067, 104.0, 0.0, 70.0, 0.0, 1.0, 34.0, 32.0, positive
85.0, -3.3018, 88.0, 0.6982, 2.6982, 1.6509, 3.0, 85.4764, 81.6509, positive
106.4707, -0.8941, 107.4707, -0.5766, 72.0, 16.9527, 1.0, 35.4707, 33.5766, positive
76.0, -2.9734, 80.0, 0.0, -40.0, 0.0, 4.0, 121.0, 116.5067, positive
102.0, 0.4457, 103.0362, 0.0, 70.0, -2.4096, 1.0, 33.5181, 32.0, positive
75.4512, 0.9025, 80.4512, 2.195, -41.0975, 0.0, 4.5488, 123.0975, 119.0975, positive
101.8983, 0.5086, 102.8983, 0.0, 72.0, 13.1017, 1.0, 30.7966, 29.7966, positive
