@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
105.5971, 0.4029, 107.1943, -1.7914, 70.0, -3.5971, 1.0, 37.1943, 35.1943, positive
81.5829, 0.0, 86.2915, 0.0, -40.0, 1.4171, 4.0, 127.2915, 122.5829, positive
80.8034, -0.9832, 85.6067, -1.1798, -40.0, 1.8034, 4.0, 126.8034, 122.0, positive
82.1357, 0.0, 87.0, 0.8643, -40.0, 3.4571, 4.8643, 128.0, 124.0, positive
102.0, 1.5332, 102.2334, 0.4668, 70.0, -5.2334, 1.0, 33.0, 32.0, positive
84.3922, 0.0, 88.0, 0.0, -0.4312, -18.2156, 3.0, 88.4312, 85.6468, positive
90.6073, -0.4724, 93.0245, -4.7239, 243.9516, 3002.4222, 2.4172, -151.4547, -153.3995, positive
80.4858, -0.2571, 85.2287, 0.0, -40.0, 1.4858, 4.0, 126.4858, 121.4858, positive
82.0, -0.0067, 86.0, 0.0, -12.0, -8.9397, 3.0067, 99.0, 95.9866, positive
82.0215, 0.4893, 86.5107, 0.0, -40.0, 2.4463, 4.0, 127.5107, 123.0215, positive
85.0, 0.0, 88.0, 0.0, 2.0, -19.2897, 3.0, 86.0, 82.0, positive
81.1103, 0.8897, 86.1103, 0.1103, -40.0, 4.8897, 4.1103, 127.1103, 122.2206, positive
101.5347, 0.0, 102.5347, 0.0, 71.6435, 3.2871, 1.0, 30.0694, 29.0694, positive
81.0, 0.309, 84.0, 0.0, -20.9382, -2.8146, 4.0, 106.4073, 102.9382, positive
78.0104, 0.9792, 82.0104, 0.9688, -40.0, 6.9584, 4.0, 123.0104, 120.0, positive
102.0, 3.9771, 103.3181, 2.6361, 70.0, -3.0229, 1.0, 33.659, 32.0, positive
85.0, 0.0, 88.0, 0.0, 1.6875, -15.7498, 3.0, 86.3125, 82.6251, positive
107.8522, 0.0, 108.0, -4.9653, 72.0, 7.1478, 1.0, 36.0, 35.7044, positive
81.9945, 0.0, 86.9945, 0.9945, -40.0, 3.989, 4.9945, 127.9945, 123.989, positive
85.7187, 5.5625, 89.0, 0.0, 2.5625, -5.5625, 3.2813, 85.7187, 83.1562, positive
81.1623, 3.0, 85.1623, 2.9059, -40.8377, 0.0, 4.5812, 128.0, 124.0, positive
105.0623, 0.7507, 106.0623, -0.3117, 70.1247, -2.813, 1.0, 35.9377, 34.0, positive
82.2822, -0.7178, 86.0, 0.0, -2.5644, 23.3069, 3.0, 89.1287, 85.1287, positive
78.9846, 0.7461, 82.9846, 0.4615, -42.0, -22.1922, 4.7461, 126.9846, 122.9846, positive
103.8083, 0.9585, 104.8083, -0.1917, 70.0, -0.3834, 1.0, 35.0, 34.0, positive
111.2234, 1072.2855, 98.5109, 3.163, 17.2536, -4.279, -12.7125, 81.7379, 93.6908, positive
81.0, 3.4306, 84.0, 0.6277, -18.1168, 0.0, 4.0, 103.4306, 100.1168, positive
103.2586, 4.4827, 104.2586, -0.8707, 70.0, -2.1293, 1.0, 35.1293, 34.0, positive
84.249, 1.3755, 87.249, 0.0, -0.751, -0.6245, 3.0, 88.0, 86.0, positive
105.0004, -4.9993, 106.0003, -6.9999, 70.0003, 0.001, 1.0, 36.0, 34.0003, positive
85.0, 0.0, 88.0, 0.0, 2.0, 18.1128, 3.0, 86.0, 82.0, positive
74.4623, 1.6132, 79.4623, 5.6132, -42.0, 0.0, 4.4623, 123.4623, 118.9245, positive
79.3542, -0.8229, 83.5313, -1.6458, -40.0, 2.8229, 4.0, 124.5313, 120.3542, positive
81.6756, 0.3244, 86.6756, 0.6756, -40.0, 4.3244, 4.6756, 127.6756, 123.3512, positive
81.5985, -0.5985, 85.1969, 0.8031, -12.8031, 0.0, 4.0, 99.4015, 94.8031, positive
81.3489, 0.0, 84.6978, 1.3022, -12.6044, 0.0, 4.0, 98.6044, 94.6044, positive
84.6857, 0.0, 88.0, 2.1142, 6.0, -1.8858, 3.6286, 83.0, 79.3714, positive
106.1735, -1.0, 107.3388, -0.8347, 72.0, 15.3388, 1.0, 35.1735, 33.3388, positive
84.964, 0.964, 88.0, 0.036, 0.0, -0.964, 3.0, 88.0, 85.9279, positive
85.0, 0.0, 88.0, 0.0, 0.478, -19.1512, 3.0, 87.522, 85.0439, positive
82.018, 0.0, 86.509, 0.0, -40.0, 0.982, 4.0, 127.509, 123.018, positive
85.8906, 4.453, 88.8906, 0.0, 1.7812, -5.4376, 3.0, 86.2188, 84.2188, positive
80.0705, 0.3524, 84.0, 0.9295, -27.4362, 0.0, 4.0, 111.5067, 107.5772, positive
81.7615, 0.2385, 86.7615, 1.5231, -40.0, 6.5231, 4.7615, 127.7615, 123.5231, positive
81.1218, 0.0, 86.0609, 0.0, -40.0, 1.8782, 4.0, 127.0609, 122.1218, positive
102.0, -0.5356, 103.5356, 0.0, 72.0, 12.4644, 1.0, 31.0, 30.0, positive
101.1566, -0.1566, 102.3133, 0.0, 72.0, 5.2532, 1.0, 29.3133, 28.3133, positive
78.2884, 0.7116, 82.2884, 0.0, -44.5767, -18.6814, 4.0, 128.2209, 124.5767, positive
84.7133, -0.2867, 88.0, -0.8602, -0.5735, -15.853, 3.0, 88.5735, 86.5735, positive
84.8468, -3.6937, 88.0, 0.0, 2.6126, 1.6937, 3.1532, 85.5405, 81.3874, positive
81.5559, 0.4441, 86.5559, 1.1117, -40.0, 6.1117, 4.5559, 127.5559, 123.1117, positive
78.8942, 0.0, 82.8942, -0.2468, -45.859, -28.3654, 4.0, 129.7885, 125.7885, positive
76.4666, 2.5334, 80.4666, 0.0, -40.0, 0.0, 4.0, 121.4666, 118.311, positive
84.7848, 1.0, 87.7848, 0.0, -0.4304, -0.7848, 3.0, 88.4304, 86.0, positive
84.5686, 0.0, 88.0, 0.0, -0.8627, -13.3136, 3.0, 88.8627, 86.8627, positive
81.7648, 0.7648, 86.0, 2.2945, -40.0, 4.2945, 4.7648, 127.7648, 123.5297, positive
79.7091, 0.0, 84.4182, 3.5454, -36.5091, 13.5273, 4.7091, 121.9272, 117.9272, positive
85.0, -1.0939, 88.0, 0.0, 0.8376, 0.2564, 3.0, 87.1624, 84.3248, positive
75.5231, 0.5231, 80.2615, 2.9538, -42.0, 0.0, 4.7385, 124.2615, 120.5231, positive
103.9579, 0.979, 105.4474, 3.9159, 70.0, -27.4474, 1.4895, 35.4474, 33.9579, positive
85.0, 0.0, 88.0, 2.2601, 6.0, -0.435, 3.0, 83.0, 80.0, positive
81.9323, 0.9323, 86.0, 3.2031, -40.0, 5.0677, 5.0, 127.9323, 123.8646, positive
85.0, 0.0, 88.0, 0.0, 0.0, -16.9074, 3.0, 88.0, 86.0, positive
82.0, 1.8207, 86.0, 3.8207, -40.0, 2.9482, 5.0, 128.0, 124.0, positive
84.6724, -2.6895, 88.0, 0.0, 2.0, 1.3448, 3.0, 85.6724, 82.0, positive
81.071, 0.0, 86.071, 5.7158, -40.0, 6.071, 5.0, 127.071, 122.1421, positive
85.2564, 0.5387, 88.2564, 0.0, 2.0, -7.2307, 3.0, 86.0, 82.5129, positive
103.6937, 0.0, 104.6937, 0.4595, 70.0, -0.1532, 1.0, 34.6937, 33.6937, positive
101.2948, -0.2948, 102.5896, 0.0, 72.0, 6.3582, 1.0, 29.5896, 28.5896, positive
85.0, -2.3344, 88.0, 1.6656, 3.6656, 1.1672, 3.0, 84.7508, 81.1672, positive
84.9767, 0.0, 88.0, 0.0, 1.9066, -25.8366, 3.0, 86.0934, 82.1401, positive
105.9686, 3.9057, 107.9372, 1.9372, 70.0, -0.0943, 1.0, 37.9372, 35.9372, positive
79.6931, -0.6535, 84.0396, 0.0, -40.0, 0.6931, 4.0, 125.6931, 120.6931, positive
82.0, -0.5827, 86.0, 0.0, -12.0, -3.7559, 3.5827, 99.0, 94.8346, positive
103.8772, 0.6257, 104.8772, 0.0, 70.0, -5.6199, 1.0, 34.8772, 33.2515, positive
79.4195, -2.0975, 83.4195, -2.5169, -40.0, 0.4195, 4.0, 124.839, 120.839, positive
79.0, -0.6866, 83.0, 0.0, -40.0, 0.0, 4.0, 124.6866, 120.0, positive
74.8678, 1.0575, 79.7356, 4.7931, -42.0, -0.2644, 4.8678, 123.7356, 119.7356, positive
79.5346, 0.0, 84.0693, 2.6731, -34.4155, 16.8421, 4.5346, 119.4848, 115.4848, positive
75.1862, 0.0, 80.1396, 3.8138, -41.9069, 0.0, 4.9535, 124.0, 120.0, positive
81.4638, 3.0, 85.4638, 3.6595, -40.5362, 0.0, 4.7319, 128.0, 124.0, positive
102.7618, 5.0, 104.0, 0.1911, 70.0, -2.0, 1.0, 34.7618, 33.5236, positive
80.9386, 1.1228, 85.8772, 0.0, -40.1228, 4.693, 4.0, 127.0614, 122.1228, positive
105.8469, 3.5408, 107.6939, 1.6939, 70.0, -0.4592, 1.0, 37.6939, 35.6939, positive
105.2001, -3.9997, 106.2001, -5.7996, 70.4001, 0.6002, 1.0, 35.7999, 34.0, positive
81.176, -0.176, 84.3521, 1.6479, -13.6479, 0.0, 4.0, 99.824, 95.6479, positive
114.1183, 155.0977, 104.5559, -0.4441, 51.0988, -2.0, -9.5624, 53.9012, 62.9077, positive
80.7921, -3.9603, 84.0, 0.2079, -23.2476, -4.7524, 4.0, 108.8317, 104.8317, positive
84.0, 4.8139, 88.5349, -0.9303, 6.0, -7.6046, 5.0, 83.5349, 78.0, positive
80.0, 0.7016, 84.0, 0.2984, -28.0, -4.2096, 4.0, 112.0, 108.0, positive
102.0, -1.3704, 103.3426, 1.3148, 70.0, -3.9444, 1.0, 33.3426, 32.0, positive
79.0826, 0.0826, 83.0826, 0.2479, -45.6695, -28.7521, 4.0826, 129.8347, 125.8347, positive
87.5352, -0.612, 90.3713, -6.1204, 294.7814, 3885.5215, 2.8361, -204.7981, -207.0222, positive
85.0, 0.5272, 88.0, 0.0, 0.0, -4.7826, 3.0, 88.0, 86.0, positive
81.7367, -3.6834, 86.7367, 0.0, -40.0, 0.5266, 4.7367, 127.7367, 123.4734, positive
102.5618, 3.3147, 104.5618, 6.8088, 70.0, -0.8765, 1.5618, 34.5618, 33.1235, positive
104.9292, -0.5858, 105.9292, 0.6566, 72.0, 19.7274, 1.0, 33.9292, 32.3434, positive
77.2358, 0.3089, 81.2358, -3.4553, -38.7642, 0.0, 4.0, 121.0, 117.3821, positive
84.0, 0.6307, 87.3693, 0.3693, -1.2615, 0.0, 3.0, 89.2615, 85.2615, positive
104.2753, 2.4495, 105.2753, -0.3624, 70.0, -2.6376, 1.0, 35.6376, 34.0, positive
105.7185, 4.0938, 106.7185, 1.7185, 70.0, -0.1877, 1.0, 36.8123, 35.8123, positive
82.0, -0.0826, 86.0, 0.0, -10.1651, 0.0, 4.0, 96.2477, 92.1651, positive
85.2197, 1.0985, 88.2197, 0.0, 0.4394, -8.1212, 3.0, 87.5606, 85.5606, positive
81.4688, 0.0, 86.4688, 2.7967, -40.0, 7.2656, 5.0, 127.4688, 123.4688, positive
83.0187, 0.0, 86.0187, 0.0, -3.2834, 17.0, 3.0, 90.623, 87.2834, positive
81.3004, -5.0, 85.9506, -2.0988, -40.0, 0.3498, 4.6502, 127.3004, 123.3004, positive
82.0, -0.3001, 85.3001, 0.0, -4.7995, 19.401, 3.0, 91.4994, 88.1992, positive
102.642, 0.0, 103.642, 0.0, 70.9053, 1.8106, 1.0, 32.2841, 31.2841, positive
80.7186, 0.0, 85.7186, 5.7186, -40.0, 6.5627, 5.0, 126.7186, 122.0, positive
102.0, 4.2708, 103.8542, 3.7083, 70.0, -2.5833, 1.0, 33.8542, 32.0, positive
84.163, 0.0, 88.0, 0.0, -1.348, -18.674, 3.0, 89.348, 87.022, positive
80.7891, 0.0, 85.7891, 3.8163, -40.0, 7.6054, 5.0, 126.7891, 122.7891, positive
82.0573, -0.9427, 86.0287, 0.0, -11.7133, 0.0, 3.9713, 98.742, 93.7706, positive
81.9477, -4.9302, 86.9302, 0.0, -40.0, 0.0, 4.9826, 127.9477, 123.9302, positive
84.1694, 0.1694, 87.1694, -4.9839, 0.0, 1.4919, 3.0, 87.1694, 84.3387, positive
76.0, 1.2715, 80.6358, -5.0927, -42.0, -4.6424, 4.6358, 124.6358, 120.0, positive
79.0, -0.4266, 83.0, -0.8533, -40.0, 1.2799, 4.0, 124.0, 120.0, positive
82.0, 0.0, 86.0, 0.0, -11.3062, -5.878, 3.3469, 97.9593, 94.6124, positive
81.2275, 3.6352, 84.4549, 0.0, -18.1802, 0.0, 4.0, 103.6352, 100.1802, positive
106.5572, 2.2287, 108.0, -1.8856, 70.0, -2.3284, 1.0, 38.0, 36.0, positive
79.2968, 2.7656, 83.2968, 0.0, -42.0, 0.0, 4.0, 127.2968, 123.5312, positive
105.6749, 4.1084, 106.6749, 1.6749, 70.0, -0.2167, 1.0, 36.7833, 35.7833, positive
79.2746, -0.8627, 83.4119, -1.7254, -40.0, 2.8627, 4.0, 124.4119, 120.2746, positive
104.0708, 0.0, 105.0708, -0.0354, 70.0708, 0.1062, 1.0, 35.0, 34.0, positive
107.7448, -0.2552, 108.0, -4.724, 72.0, 9.2969, 1.0, 36.0, 35.4896, positive
77.9278, 0.0, 81.9278, -2.5019, -40.7148, -3.9315, 4.0, 124.0, 120.0, positive
81.9008, 0.0, 86.9008, 2.3968, -40.0, 6.9008, 5.0, 127.9008, 123.8016, positive
105.9369, 4.0316, 107.9053, 2.0947, 70.0, 0.0, 1.0, 37.9053, 35.9369, positive
82.0, -0.6116, 85.6116, 0.0, -3.5535, 21.8929, 3.0, 89.9419, 86.3303, positive
106.0, 1.2541, 108.0, -1.4323, 70.0, -2.7459, 1.0, 38.0, 36.0, positive
83.0061, 1.9939, 86.0061, 0.0, -2.0, 0.0, 3.0, 88.0122, 86.0, positive
83.2172, 1.5656, 86.2172, -1.3033, -1.5656, 0.4344, 3.0, 87.7828, 85.5656, positive
104.4011, 1.2005, 106.0013, 4.8022, 70.0, -28.0013, 1.6003, 36.0013, 34.4011, positive
81.7897, 0.6051, 86.3949, 0.0, -40.0, 3.0257, 4.0, 127.3949, 122.7897, positive
85.0, 0.0, 88.0, 1.3565, 6.0, -0.6609, 3.0, 83.0, 80.0, positive
79.3739, -1.0, 83.3739, -8.7537, 381.4132, 5552.1021, 3.8754, -298.0393, -301.1639, positive
85.0, -0.7882, 88.0, 0.0, 2.0, -9.9066, 3.0, 86.0, 82.0, positive
81.0, -3.1937, 84.0, 0.0, -21.6387, -4.9162, 4.0, 107.4581, 103.6387, positive
101.7658, 0.0, 102.7658, 2.2975, 72.0, 22.6585, 1.0, 30.5317, 29.5317, positive
80.0, 0.3299, 84.0, 0.6701, -30.639, 0.0, 4.0, 114.9689, 110.639, positive
106.5163, -0.9194, 107.5163, -0.9194, 72.0, 15.9194, 1.0, 35.4357, 33.5163, positive
74.0, 4.2749, 78.745, 7.765, -42.0, -0.51, 4.0, 122.745, 118.0, positive
85.2611, 1.3056, 88.2611, 0.0, 0.5222, -7.9555, 3.0, 87.4778, 85.4778, positive
102.0, 3.6752, 103.1168, 2.2336, 70.0, -3.3248, 1.0, 33.5584, 32.0, positive
102.5076, 1.0151, 104.0151, 6.0454, 70.0, -0.4924, 1.5076, 34.0151, 33.0151, positive
84.0, -0.049, 88.0, -0.147, -2.0, -18.7059, 3.0, 90.0, 88.0, positive
105.6366, 0.3634, 107.2732, -1.9099, 70.0, -3.6366, 1.0, 37.2732, 35.2732, positive
78.8035, 0.1965, 82.8035, 0.0, -40.0, 0.0, 4.0, 123.8035, 119.869, positive
82.6194, 0.0, 87.0, 0.3806, -40.0, 1.5225, 4.3806, 128.0, 124.0, positive
108.3582, 883.3975, 98.9931, 0.6246, 24.7371, -6.5017, -9.3651, 74.6315, 82.9966, positive
74.8541, 2.4875, 79.6833, 5.8043, -41.6584, 0.0, 4.0, 123.1708, 118.3416, positive
76.0, 1.5509, 80.0, -2.4152, -40.0, 0.0, 4.0, 121.0, 118.0, positive
79.167, 0.0, 83.167, 0.167, -28.0, 22.4918, 4.0, 112.0, 108.0, positive
81.0877, 0.9123, 86.0877, 0.1754, -40.0, 5.1754, 4.0877, 127.0877, 122.1754, positive
84.4418, -0.4418, 88.0, -1.1165, 4.2329, -6.8835, 4.1165, 84.3253, 79.7671, positive
85.0, 0.0, 88.0, 0.0, 1.7807, -17.0, 3.0, 86.2193, 82.4386, positive
80.4418, 2.7672, 84.0, 0.0, -24.4657, -3.3493, 4.0, 108.9075, 105.3493, positive
84.3708, 0.0, 88.0, -1.9668, 0.0, 0.0, 3.0, 88.0, 84.0, positive
74.9946, 3.0, 79.4973, 3.5189, -41.0054, 0.0, 4.0, 122.0054, 118.0, positive
84.0691, -0.0691, 88.0, -1.8618, 5.7236, -6.1382, 4.8618, 83.2073, 78.2764, positive
85.0, 0.0, 88.0, 0.0, 1.1651, -18.9033, 3.0, 86.8349, 83.6698, positive
82.0, 0.424, 86.576, 2.424, -40.0, 6.152, 5.0, 128.0, 124.0, positive
82.2747, 0.0, 85.4121, 0.0, -5.1758, 17.1374, 3.0, 92.3132, 89.1758, positive
79.4149, 1.0, 83.8865, 0.5284, -40.0, 6.0567, 4.0, 124.8865, 120.9433, positive
103.532, 2.34, 104.532, -0.468, 70.0, -0.936, 1.0, 35.0, 34.0, positive
105.5925, 2.3698, 106.5925, 4.4453, 70.0, 0.0, 1.4075, 36.5925, 35.1849, positive
82.0, 0.0, 87.0, 1.8336, -40.0, 6.5009, 5.0, 128.0, 124.0, positive
101.1507, 0.0, 102.1507, 0.0, 72.0, 5.3562, 1.0, 29.3014, 28.3014, positive
84.4137, 0.0, 88.0, 0.0, -0.3453, -18.1727, 3.0, 88.3453, 85.518, positive
81.0243, 0.0, 86.0243, 0.0243, -40.0, 2.0486, 4.0243, 127.0243, 122.0486, positive
79.0549, -1.2197, 83.0549, -0.3296, -40.0, 0.0549, 4.0, 125.0549, 120.1099, positive
81.7133, 0.7199, 85.4267, 0.0, -14.2933, 0.0, 4.0, 100.7199, 96.2933, positive
105.7381, -0.7897, 106.7381, -0.7897, 72.0, 15.7897, 1.0, 34.5278, 32.7381, positive
84.0246, -0.9754, 88.0, -2.9262, -1.9016, -13.3198, 3.0, 89.9016, 87.8524, positive
81.9966, 0.0, 85.9932, 0.0068, -12.0068, -8.9694, 3.0034, 99.0034, 96.0, positive
82.3512, -0.8244, 86.3512, 0.0, -1.6488, 23.7709, 3.0, 88.0, 84.0, positive
84.9126, 0.7869, 88.0874, 0.0, 6.0, -1.6994, 3.1749, 83.0874, 79.8251, positive
76.0, 1.4189, 80.7095, -4.8716, -42.0, -3.9054, 4.7095, 124.7095, 120.0, positive
76.9918, 2.0164, 80.9918, 0.0274, -42.0, -0.0055, 4.0, 124.9918, 121.9891, positive
84.8382, 0.0, 88.0, -0.3237, 6.0, -1.8092, 3.3237, 83.0, 79.6763, positive
79.5458, -2.729, 83.5458, -3.2748, -40.0, 0.5458, 4.0, 125.0916, 121.0916, positive
77.3481, 0.0, 81.7611, 1.6519, -40.8259, 0.0, 4.413, 124.0, 120.0, positive
85.8746, 4.2473, 88.8746, 0.0, 2.0, -5.3763, 3.0, 86.0, 83.7491, positive
78.8677, -0.9669, 82.9008, 0.1323, -40.0661, 0.0, 4.0331, 124.9669, 120.0, positive
103.3562, 5.0, 104.6781, 4.6781, 70.0, -0.6438, 1.0, 34.6781, 33.3562, positive
76.3095, 2.0, 81.0, -2.7619, -42.0, -0.6905, 4.6905, 125.0, 120.619, positive
104.66, -0.9901, 105.66, -1.6501, 70.66, 0.0, 1.0, 35.0, 34.0, positive
101.8349, -0.8349, 103.6698, 0.0, 72.0, 10.6792, 1.0, 30.6698, 29.6698, positive
106.293, 0.0, 107.293, 0.7643, 71.5287, 6.1146, 1.0, 35.7643, 34.0, positive
81.9833, 1.0167, 85.9833, 0.0, -40.6778, 0.0, 4.0, 128.0, 124.0, positive
74.418, 1.746, 79.418, 5.746, -42.0, 0.0, 4.418, 123.418, 118.836, positive
105.0983, 0.9017, 106.0983, -0.0983, 70.1966, -2.4102, 1.0, 35.9017, 34.0, positive
83.6832, 1.3168, 86.6832, 0.0, -2.0, 0.0, 3.0, 89.3665, 86.0, positive
81.6744, 0.3256, 86.6744, 1.3489, -40.0, 6.3489, 4.6744, 127.6744, 123.3489, positive
75.8909, 3.2729, 79.8909, 0.5457, -40.1091, -0.1091, 4.0, 121.0546, 118.0, positive
84.846, -0.3081, 88.0, 0.0, 6.0, -0.846, 3.154, 83.0, 79.6919, positive
82.0, -0.6237, 86.0, 0.0, -12.0, -3.3866, 3.6237, 99.0, 94.7526, positive
79.0, -0.5039, 83.0, 0.0, -40.0, 0.0, 4.0, 124.5039, 120.0, positive
81.0, 0.6467, 86.0, 0.0, -40.0, 3.94, 4.0, 127.0, 122.0, positive
84.0169, -0.0677, 88.0, 0.0, 2.0, 0.0338, 3.0, 85.0169, 82.0, positive
104.3254, 0.0, 105.3254, -0.1627, 70.3254, 0.4881, 1.0, 35.0, 34.0, positive
78.9853, 0.0147, 82.9853, 0.0147, -40.0, 0.1027, 4.0, 123.9853, 120.0, positive
84.0, 0.5697, 87.4303, 0.0, -0.2787, 0.0, 3.0, 87.8484, 84.2787, positive
80.8812, 4.5248, 84.0, 0.0, -20.9504, -0.7128, 4.0, 105.8316, 102.7128, positive
79.7567, -4.0268, 83.7567, -4.5403, -40.0, 0.7567, 4.0, 125.7567, 121.5134, positive
80.9296, 0.0, 83.9648, 0.0, -20.2817, 24.1057, 4.0, 105.2465, 102.2113, positive
82.1169, 0.0, 86.5584, 0.0, -40.0, 0.8831, 4.0, 127.5584, 123.1169, positive
107.177, -0.823, 108.0, -1.8848, 72.0, 14.4074, 1.0, 36.0, 34.3539, positive
81.5727, 0.0, 85.1455, 0.8545, -12.8545, -5.1547, 3.4273, 99.4273, 96.0, positive
84.4414, 0.4414, 88.0, 0.5586, 0.0, -0.4414, 3.0, 88.0, 84.8827, positive
82.0, -3.7501, 87.0, 0.25, -40.0, 1.0, 5.0, 128.0, 124.0, positive
85.0, 0.0, 88.0, 0.0, 0.8637, -20.8868, 3.0, 87.1363, 84.2725, positive
102.8405, 4.5216, 103.6811, -0.8405, 70.0, -2.4784, 1.0, 34.6811, 33.6811, positive
101.4005, 0.0, 102.4005, 0.0, 72.0, 7.6043, 1.0, 29.801, 28.801, positive
104.5194, -4.8398, 105.6796, -5.8786, 70.0, 0.0, 1.0, 35.6796, 33.6796, positive
79.0, -0.7288, 83.0, -1.4577, -40.0, 2.1865, 4.0, 124.0, 120.0, positive
82.1693, 2.4922, 86.1693, 4.1537, -40.0, 0.0, 4.8307, 128.0, 124.0, positive
81.9402, -4.7009, 86.9402, 0.0, -40.0, 0.1196, 4.9402, 127.9402, 123.8804, positive
84.926, 0.0, 88.0, 0.0, 5.7039, -0.926, 3.0, 83.148, 80.148, positive
84.3848, -1.5394, 88.0, 0.6152, 0.7697, 0.7697, 3.0, 87.2303, 83.2303, positive
74.0095, 7.9242, 78.019, 9.9431, -42.0, -1.981, 4.0095, 122.019, 118.019, positive
106.0, 4.0, 107.9719, 2.0, 70.0, 0.0, 1.0, 37.9719, 36.0, positive
84.8088, 1.0, 87.8088, 0.0, -0.3824, -0.8088, 3.0, 88.3824, 86.0, positive
101.0, 0.0, 102.0, 0.0, 72.0, 4.2826, 1.0, 29.0, 28.0, positive
81.0, 0.18, 86.0, 0.0, -40.0, 2.54, 4.0, 127.0, 122.0, positive
104.7691, 4.6155, 106.1536, 3.8464, 70.0, 0.0, 1.0, 36.1536, 34.7691, positive
85.0, 0.0, 88.0, 0.0, 2.0, 19.3507, 3.0, 86.0, 82.0, positive
84.3077, 0.0, 88.0, -0.1539, 6.0, -4.1539, 4.3846, 83.0, 78.6154, positive
101.3334, 0.0, 102.3334, 0.0, 71.7778, 3.5555, 1.0, 29.6667, 28.6667, positive
102.0, -3.2987, 103.8247, 0.5259, 70.0, -0.1753, 1.0, 33.8247, 32.0, positive
84.0, 0.0964, 87.9036, 0.0, 1.6146, 0.0, 3.0, 85.4818, 82.3854, positive
76.0, 1.6673, 80.8337, -4.1663, -41.6673, -0.8337, 4.8337, 124.3346, 119.6673, positive
84.0, -0.2098, 88.0, -0.6295, -2.0, -17.7409, 3.0, 90.0, 88.0, positive
84.0, 0.1329, 87.8671, 0.8671, -0.2658, 0.0, 3.0, 88.2658, 84.2658, positive
106.3976, -0.8996, 107.3976, -0.8996, 72.0, 18.2088, 1.0, 35.3976, 33.3976, positive
81.6374, 0.0, 86.6374, 2.544, -40.0, 7.1813, 5.0, 127.6374, 123.6374, positive
105.282, -4.53, 106.188, -6.906, 70.188, 0.658, 1.0, 36.0, 34.188, positive
80.9345, 1.1309, 85.8691, 0.0, -40.1309, 4.6726, 4.0, 127.0655, 122.1309, positive
84.1746, -1.6509, 88.0, 0.0, 6.0, -0.1746, 3.8254, 83.0, 78.3491, positive
102.0, -0.8151, 103.8151, 0.5548, 72.0, 14.404, 1.0, 31.0, 30.0, positive
82.2241, 0.0, 85.2241, 0.0, -5.4024, 17.2988, 3.0, 92.4771, 89.4024, positive
81.6717, 0.0, 86.6717, 0.6717, -40.0, 3.3433, 4.6717, 127.6717, 123.3433, positive
103.6136, 3.8409, 105.0, 6.5455, 70.0, 0.0, 1.3864, 35.0, 34.0, positive
84.0, 3.3809, 88.3757, -1.2487, 6.0, -7.127, 5.0, 83.3757, 78.0, positive
104.4238, 2.8811, 105.4238, 6.2714, 70.0, 0.0, 1.4238, 35.4238, 34.0, positive
103.8497, 0.9249, 105.3122, 3.6995, 70.0, -19.2487, 1.4624, 35.3122, 33.8497, positive
102.9788, -2.3687, 104.6525, 0.0, 70.0, -0.9788, 1.0, 34.6525, 32.6525, positive
82.0, 0.0, 87.0, 1.6536, -40.0, 5.9608, 5.0, 128.0, 124.0, positive
83.0738, 1.8524, 86.1476, 0.0, -1.7048, 0.0, 3.0, 87.7786, 85.7048, positive
80.9112, 0.9112, 85.9112, 0.444, -40.0, 5.2664, 4.0888, 126.9112, 122.0, positive
78.4832, 0.5168, 82.4832, 0.0, -40.0, 0.0, 4.0, 123.4832, 119.6555, positive
84.8773, -0.0409, 87.9182, 0.0, 1.8364, 17.3272, 3.0, 86.0818, 82.0818, positive
81.7978, -5.0, 86.6967, -0.6065, -40.0, 0.1011, 4.8989, 127.7978, 123.7978, positive
101.7707, 0.0, 102.7707, 2.3122, 70.4585, 0.1463, 1.0, 32.083, 31.083, positive
80.0441, 2.9559, 84.0441, 0.0, -41.9706, 0.0, 4.0, 128.0, 124.0, positive
83.7938, 0.0, 87.5875, 0.0, -0.8249, 18.2062, 3.0, 88.8249, 84.8249, positive
80.0, 0.7038, 84.0, 0.2962, -28.0, -4.2228, 4.0, 112.0, 108.0, positive
79.0, -0.5669, 83.0, -1.1337, -40.0, 1.7006, 4.0, 124.0, 120.0, positive
105.8115, 4.0628, 106.8115, 1.8115, 70.0, -0.1256, 1.0, 36.8744, 35.8744, positive
84.6567, 0.0, 88.0, 0.0, -0.6866, -12.4328, 3.0, 88.6866, 86.6866, positive
77.1264, -0.5316, 81.5948, 1.8736, -40.9368, 0.0, 4.4684, 124.5316, 120.0, positive
80.0, 0.2887, 84.0, 0.7113, -28.0, -1.7323, 4.0, 112.0, 108.0, positive
83.3256, 1.8372, 86.3256, 0.0, -1.6744, -0.1628, 3.0, 88.0, 86.0, positive
83.5422, 1.4578, 86.5422, 0.0, -2.0, 0.0, 3.0, 89.0845, 86.0, positive
