@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
79.7088, 0.4176, 83.7088, 0.0, -37.1649, 0.0, 4.0, 122.1649, 117.1649, positive
84.5463, -0.4537, 88.0, -1.3612, -0.9074, -10.8149, 3.0, 88.9074, 86.9074, positive
104.0774, 2.8452, 105.0774, -0.4613, 70.0, -2.5387, 1.0, 35.5387, 34.0, positive
101.0, 1.0121, 102.0, 0.0, 72.0, 14.7976, 1.0, 29.0, 28.0, positive
102.0, 3.6851, 103.1234, 2.2468, 70.0, -3.3149, 1.0, 33.5617, 32.0, positive
101.7188, 1.406, 102.7188, 0.0, 72.0, 13.2812, 1.0, 30.4376, 29.4376, positive
102.0, 1.5424, 102.2288, 0.4576, 70.0, -5.2288, 1.0, 33.0, 32.0, positive
84.8735, 0.0, 88.0, 0.0, 1.494, -17.253, 3.0, 86.506, 82.759, positive
79.5634, -1.0, 83.5634, -8.1221, 353.7469, 5153.2786, 3.8122, -270.1835, -273.3713, positive
84.7277, 0.7277, 88.0, 0.0, 0.5445, -0.7277, 3.0, 87.1832, 84.911, positive
102.7438, 2.7685, 104.7438, 7.7192, 70.0, -0.5123, 1.7438, 34.7438, 33.4877, positive
85.5864, 2.9321, 88.5864, -2.8951, 1.1728, -2.9321, 3.0, 86.8272, 84.0, positive
85.0, 0.0, 88.0, 0.0, 2.0, -24.0211, 3.0, 86.0, 82.0, positive
84.834, 0.0, 88.0, -5.6724, 0.0, 0.0, 3.0, 88.0, 84.0, positive
80.3705, -5.0, 84.5557, -4.8886, -40.0, 0.8148, 4.1852, 126.3705, 122.3705, positive
80.7247, -3.6235, 84.0, 0.2753, -23.6518, -4.3482, 4.0, 109.1012, 105.1012, positive
102.3224, 4.6776, 104.0, 5.2898, 70.0, -1.3551, 1.0, 34.3224, 32.6449, positive
102.0, 4.9256, 103.9504, 3.9009, 70.0, -2.0744, 1.0, 33.9752, 32.0, positive
84.4592, 0.0, 88.0, 0.0, -0.1632, -14.296, 3.0, 88.1632, 85.2448, positive
103.1187, -1.7627, 104.5593, 0.0, 70.0, 0.0, 1.0, 34.5593, 33.1187, positive
101.0669, -0.0335, 102.0669, -0.1339, 72.0, 14.8327, 1.0, 29.0669, 28.0669, positive
80.0, 0.3324, 84.0, 0.6676, -28.0, -1.9945, 4.0, 112.0, 108.0, positive
77.0326, 1.9511, 81.0326, 0.0, -41.9674, 0.0, 4.0, 125.0, 121.9674, positive
79.6497, 0.0, 83.6497, 0.6497, -28.0, 9.4588, 4.0, 112.0, 108.0, positive
106.0, -1.599, 107.7995, -0.2005, 70.401, 0.6015, 1.0, 37.3985, 35.599, positive
76.0, -4.5666, 80.0619, 0.0, -40.0, 0.0, 4.0, 121.0619, 116.1238, positive
78.418, 0.582, 82.418, 0.582, -40.0, 4.0742, 4.0, 123.418, 120.0, positive
80.6004, -1.4036, 85.2008, 0.0, -24.3976, 0.0, 4.0, 110.1988, 105.5984, positive
81.0, -0.8023, 84.3209, 1.6791, -15.2836, 0.0, 4.0, 101.4441, 97.2836, positive
79.5977, 0.2012, 84.3965, 4.1953, -40.0, 7.7988, 4.7988, 125.3965, 121.5977, positive
81.0, 0.2534, 85.6267, -0.7466, -40.0, 1.2534, 4.0, 126.6267, 122.0, positive
102.7385, -2.7692, 104.4923, 0.0, 70.0, -0.7385, 1.0, 34.4923, 32.4923, positive
82.9524, 0.0, 85.9524, 0.0, -4.2858, -12.2382, 3.0, 92.1429, 88.1906, positive
76.3697, 0.4566, 80.9132, 4.0, -42.0, 0.0, 4.5434, 124.9132, 120.9132, positive
102.2663, 1.0654, 103.2663, 4.3317, 70.0, -0.7337, 1.0, 33.5327, 32.5327, positive
101.0, 4.0777, 102.0, 0.0, 72.0, 14.1845, 1.0, 29.0, 28.0, positive
103.9416, 1.0584, 105.4708, 8.5292, 70.0, 0.0, 2.0, 35.4708, 34.0, positive
81.9035, -1.8069, 85.8069, 0.1931, -10.3861, 0.9035, 4.0, 96.3861, 92.3861, positive
78.0, 2.9984, 81.5004, 2.0016, -42.0, 0.0, 4.0, 125.5004, 122.0, positive
84.0, -1.1807, 88.0, -0.8193, 6.0, -2.4579, 4.4097, 83.0, 78.0, positive
84.9276, 0.9276, 88.0, 0.0724, 0.0, -0.9276, 3.0, 88.0, 85.8551, positive
85.0, 0.0, 88.0, 0.0, 0.0, -10.7481, 3.0, 88.0, 86.0, positive
81.0, -0.127, 85.873, -0.2541, -40.0, 1.7459, 4.0, 126.873, 122.0, positive
103.4716, -0.5284, 104.4716, -2.1136, 72.0, 10.4716, 1.0, 31.9432, 30.9432, positive
81.7843, 0.2157, 86.7843, 0.7843, -40.0, 4.2157, 4.7843, 127.7843, 123.5686, positive
85.0, -1.5123, 88.0, -4.3535, 0.7561, 0.7561, 3.0, 87.2439, 83.2439, positive
81.0, -0.441, 85.559, -0.8821, -40.0, 1.1179, 4.0, 126.559, 122.0, positive
102.0, -0.3365, 103.3365, 0.0, 72.0, 12.6635, 1.0, 31.0, 30.0, positive
81.4302, -2.151, 86.4302, 0.0, -40.0, 1.1396, 4.4302, 127.4302, 122.8604, positive
84.0, -0.1493, 88.0, 0.0, 2.1991, 0.0, 3.0995, 84.9005, 81.8009, positive
84.0, -0.3424, 88.0, -1.0273, -2.0, -12.3424, 3.0, 90.0, 88.0, positive
80.6842, -3.1051, 85.3684, 0.0, -23.8949, -1.8949, 4.0, 109.9475, 105.2633, positive
85.0, -1.266, 88.0, -4.7846, 0.633, 0.633, 3.0, 87.367, 83.367, positive
84.1499, -2.5504, 88.0, 0.0, 6.0, -0.1499, 4.7003, 83.0, 78.2997, positive
84.0, 0.0, 88.0, 0.0, -2.0, -13.5875, 3.0, 90.0, 88.0, positive
104.89, 0.22, 105.89, 8.0, 70.0, 0.0, 1.945, 35.945, 34.0, positive
81.5378, 0.4622, 86.5378, 0.5378, -40.0, 3.0756, 4.5378, 127.5378, 123.0756, positive
102.0, 4.9505, 103.9901, 3.9901, 70.0, -1.9901, 1.0, 33.9901, 32.0, positive
74.2399, 3.1199, 79.1199, 6.5802, -42.0, 0.0, 4.0, 123.1199, 118.2399, positive
85.0, -1.1115, 88.0, 0.0, 4.8885, -0.1664, 3.0, 83.8336, 80.5558, positive
106.9318, 0.0, 107.9318, 0.9773, 71.9545, 7.8182, 1.0, 35.9773, 34.0, positive
81.0, -5.0, 85.7355, 0.0, -22.0, -0.7934, 4.0, 108.8678, 104.0, positive
85.0, 0.0, 88.0, 3.4216, 6.0, -0.1446, 3.0, 83.0, 80.0, positive
102.0, -2.0057, 103.5014, 1.4957, 70.0, -0.4986, 1.0, 33.5014, 32.0, positive
83.4063, -2.4063, 86.9375, 0.0, -0.1249, 14.2184, 3.0, 87.0625, 83.0625, positive
79.0, -0.0401, 83.0, 0.0, -40.0, 0.0, 4.0, 124.0401, 120.0, positive
81.0, 1.0, 86.0, 0.0, -40.0, 3.2194, 4.0, 127.0, 122.0, positive
84.9217, 0.0, 87.9217, 0.0, -0.1566, -9.1174, 3.0, 88.1566, 86.0783, positive
102.9642, -0.9642, 103.9642, -3.8568, 72.0, 10.1074, 1.0, 31.0, 30.0, positive
102.0, 0.0, 103.0, 1.1287, 70.0, -7.7425, 1.0, 33.0, 32.0, positive
79.8992, -0.8992, 83.8992, -5.3955, -36.403, 0.0, 4.0, 120.403, 116.403, positive
78.0639, 0.9361, 82.0639, 3.7444, -41.8722, 0.0, 4.0, 125.8722, 121.8722, positive
84.3477, 0.0, 88.0, 0.0, -0.6093, -21.4337, 3.0, 88.6093, 85.914, positive
106.0, 1.1932, 108.0, 1.0644, 70.0, 0.0, 1.0, 38.0, 36.0, positive
81.7823, 0.0, 86.7823, 0.7823, -40.0, 3.5646, 4.7823, 127.7823, 123.5646, positive
84.1379, 0.1379, 88.0, 0.8621, 0.0, -0.1379, 3.0, 88.0, 84.2758, positive
76.0, -0.7806, 80.0, -4.2194, -40.0, 0.0, 4.0, 121.0, 117.6877, positive
102.7706, 2.6881, 104.7706, 7.8531, 70.0, -0.4588, 1.7706, 34.7706, 33.5412, positive
84.0, 0.0, 88.0, 0.8154, 0.3692, 0.0, 3.0, 87.4462, 83.6308, positive
102.3168, 5.0, 104.0, 2.4159, 70.0, -2.0, 1.0, 34.3168, 32.6336, positive
75.5206, 3.7603, 79.7603, 4.339, -42.0, 0.0, 4.0, 123.7603, 119.5206, positive
75.0073, 0.0145, 80.0073, 3.971, -41.9855, 0.0, 4.9927, 123.9855, 119.9855, positive
101.8684, -0.8684, 103.7367, 0.0, 72.0, 12.3949, 1.0, 30.7367, 29.7367, positive
81.4756, 1.4756, 85.4756, 0.2622, -23.5732, 7.378, 4.0, 109.7866, 106.5244, positive
101.6233, 1.2601, 103.2466, 0.0, 72.0, 12.7534, 1.0, 30.2466, 29.2466, positive
106.0, 2.5186, 108.0, 1.5062, 70.0, 0.0, 1.0, 38.0, 36.0, positive
81.0, -0.2901, 84.116, 0.0, -20.116, 22.6077, 4.0, 105.2321, 102.116, positive
81.9019, -0.9019, 85.8037, 0.1963, -12.1963, 0.0, 4.0, 99.0981, 94.1963, positive
121.0014, 243.1392, 105.3527, 0.2351, 39.9973, -1.7649, -15.7662, 65.3554, 80.1216, positive
81.0, 0.4197, 86.0, 0.0, -40.0, 3.2591, 4.0, 127.0, 122.0, positive
80.0, 2.5754, 84.0, 0.3562, -28.0, 0.0, 4.0, 112.0, 108.0, positive
81.0, 1.0, 86.0, 0.0, -40.0, 4.3153, 4.0, 127.0, 122.0, positive
82.4049, -0.5951, 86.0, 0.0, -8.7604, -4.8594, 3.5951, 96.1654, 91.5703, positive
84.0, -2.5262, 88.0, 0.0, 6.0, 0.0, 4.5262, 83.0, 78.0, positive
80.8472, -1.0, 84.8472, -3.8427, 166.3093, 2451.2671, 3.3843, -81.4621, -85.0778, positive
82.7274, -0.6363, 86.7274, 0.3637, -1.2726, 15.9078, 3.0, 88.0, 84.0, positive
79.9745, 0.0, 83.9745, 0.9745, -28.051, -0.2039, 4.0, 112.051, 108.051, positive
81.1734, 0.3469, 84.3469, 0.0, -20.3469, 21.5717, 4.0, 105.6938, 102.6938, positive
83.2532, 0.0, 86.5064, 0.2532, -2.9872, 14.1893, 3.0, 90.9872, 86.9872, positive
102.1183, 0.0, 103.1183, 0.0, 72.0, 27.9349, 1.0, 31.1183, 29.4911, positive
84.0, 0.0, 88.0, 0.5761, 0.8479, 0.0, 3.0, 86.7282, 83.1521, positive
102.196, -3.6079, 104.098, 0.0, 70.0, 0.0, 1.0, 34.098, 32.196, positive
79.8727, 0.0637, 84.809, 4.7454, -40.0, 7.9363, 4.9363, 125.809, 121.8727, positive
77.1312, 1.4344, 81.5656, 0.5656, -40.0, 3.9593, 4.0, 122.5656, 119.1312, positive
77.3981, -0.2039, 81.699, 0.699, -40.0, 10.3107, 4.301, 122.699, 118.7961, positive
103.0018, -0.9982, 104.0018, -3.9928, 72.0, 10.0018, 1.0, 31.0036, 30.0036, positive
81.9364, 0.0, 86.9364, 1.8728, -40.0, 6.6819, 4.9364, 127.9364, 123.8728, positive
76.0, 2.0, 81.0, -1.0862, -40.5431, -0.2715, 4.2715, 122.8146, 118.5431, positive
80.3197, -3.2992, 83.6598, 0.0, -24.7213, -6.6803, 4.0, 110.041, 106.041, positive
84.0404, -1.9193, 88.0, 0.1614, 6.0, 0.0, 3.9596, 83.0, 78.0807, positive
81.0613, -5.0, 85.592, -2.8161, -40.0, 0.4693, 4.5307, 127.0613, 123.0613, positive
83.3803, 0.0, 86.7606, 0.0, -3.2394, -12.0, 3.0, 91.2394, 88.0, positive
104.1559, 0.7186, 105.1559, 0.5628, 70.0, -3.8441, 1.0, 35.1559, 33.4372, positive
84.1667, 0.0, 88.0, 0.0, -1.3332, -18.6666, 3.0, 89.3332, 86.9998, positive
80.4423, 0.0, 85.4423, 4.3366, -40.0, 7.7789, 5.0, 126.4423, 122.4423, positive
103.0896, 2.0597, 105.0597, 8.7909, 70.0, 0.0, 1.9701, 35.0597, 34.0597, positive
79.3643, 0.3643, 83.3643, 0.0, -32.1856, -5.0859, 4.0, 116.5498, 112.1856, positive
81.5643, 0.0, 86.5643, 3.1786, -40.0, 4.8714, 5.0, 127.5643, 123.1286, positive
76.0, 1.2675, 80.6338, -5.0987, -42.0, -4.6624, 4.6338, 124.6338, 120.0, positive
77.1959, 1.8041, 81.1959, 0.0, -41.8041, 0.0, 4.0, 124.902, 121.8041, positive
78.5773, -0.9381, 83.5773, 0.0, -40.0, 11.2989, 4.4845, 124.5773, 119.0928, positive
102.6276, 1.2553, 104.2553, 6.7658, 70.0, -0.3724, 1.6276, 34.2553, 33.2553, positive
76.8982, 2.0, 81.0, -0.4071, -42.0, -0.1018, 4.1018, 125.0, 121.7965, positive
106.2536, 2.9857, 107.2536, 1.7464, 70.5072, 2.0287, 1.0, 36.7464, 35.4928, positive
77.8441, 1.0779, 81.9221, 0.9221, -40.0, 6.4544, 4.0, 122.9221, 119.8441, positive
102.6303, 2.5211, 103.6303, 6.1514, 70.0, -0.3697, 1.0, 34.2606, 33.2606, positive
105.0472, 0.0, 106.0472, -0.5236, 71.0472, 1.5707, 1.0, 35.0, 34.0, positive
84.0, 0.0, 88.0, -1.1422, 4.2845, -3.4267, 4.1422, 83.8578, 79.7155, positive
76.0, 1.5837, 80.7918, -1.4572, -40.4163, -2.2898, 4.0, 122.4163, 118.4163, positive
84.7643, 0.0, 87.7643, 0.0, -0.4715, -9.3536, 3.0, 88.4715, 86.2357, positive
82.1757, -1.8243, 86.1171, 0.0, -9.4144, 0.8829, 3.9414, 95.5315, 91.6486, positive
84.6264, -0.7471, 88.0, 2.5058, 6.0, 0.0, 3.3736, 83.0, 79.2529, positive
85.6981, 3.4904, 88.6981, 0.0, 3.2077, -3.7923, 3.0, 85.0942, 82.7923, positive
104.374, 0.626, 105.687, 8.313, 70.0, 0.0, 2.0, 35.687, 34.0, positive
80.0659, 2.7363, 84.0659, -0.1319, -41.8681, 0.0, 4.0, 127.8681, 123.8681, positive
80.0, 0.0216, 84.0, -2.9351, -36.0, 0.0, 4.0, 120.5108, 116.0, positive
85.3512, 1.7558, 88.3512, -4.5419, 0.7023, -1.7558, 3.0, 87.2977, 84.0, positive
77.1019, 1.8981, 81.1019, 0.4076, -42.0, 0.0, 4.0, 125.1019, 122.0, positive
95.5676, -0.2797, 97.4067, -2.7967, 173.7989, 1782.1761, 1.839, -76.3923, -77.9516, positive
85.0, 0.0, 88.0, 0.0, 0.7741, -12.0964, 3.0, 87.2259, 84.4518, positive
80.4092, -2.0462, 84.0, 0.5908, -25.5446, -2.4554, 4.0, 110.363, 106.363, positive
82.4785, -0.5215, 86.0, 0.0, -2.957, 22.1289, 3.0, 89.9141, 85.9141, positive
81.7859, 0.2141, 86.7859, 1.5718, -40.0, 6.5718, 4.7859, 127.7859, 123.5718, positive
84.9359, 0.0, 88.0, 3.6155, 6.0, -0.3845, 3.1282, 83.0, 79.8718, positive
103.2679, 4.4642, 104.2679, -0.866, 70.0, -2.134, 1.0, 35.134, 34.0, positive
103.082, -0.918, 104.082, -3.6719, 72.0, 10.082, 1.0, 31.1641, 30.1641, positive
102.0, 4.3126, 103.5417, 3.0834, 70.0, -2.6874, 1.0, 33.7709, 32.0, positive
102.1672, 0.8362, 103.1672, -0.1672, 70.0, -21.1534, 1.0, 33.3345, 32.3345, positive
84.0883, -0.9117, 88.0, -2.7352, -1.8235, -12.6469, 3.0, 89.8235, 87.8235, positive
85.6249, 3.4997, 88.6249, 0.0, 1.2498, -3.4997, 3.0, 86.7502, 84.7502, positive
84.0, 0.0, 88.0, 0.0, -2.0, -13.0337, 3.0, 90.0, 88.0, positive
102.376, 0.0, 103.376, 0.0, 72.0, 13.1654, 1.0, 30.8346, 29.8346, positive
80.0, 3.5444, 84.0, 0.0, -28.0, -0.9113, 4.0, 112.0, 108.0, positive
101.201, -0.8041, 102.4021, 0.0, 71.5979, 3.1959, 1.0, 30.0051, 28.8041, positive
81.9331, -0.6134, 85.5465, -230.6285, -22.0815, 0.0, 3.6134, 107.628, 103.628, positive
75.0651, 2.4674, 80.0651, 3.272, -40.9349, 0.0, 4.0, 122.4674, 118.0, positive
81.9089, 0.0, 86.9089, 2.3642, -40.0, 6.9089, 5.0, 127.9089, 123.8179, positive
103.7243, -0.2757, 104.7243, -1.1026, 72.0, 10.7243, 1.0, 32.4487, 31.4487, positive
85.0, 0.0, 88.0, 0.0, 1.6781, -17.0, 3.0, 86.3219, 82.6438, positive
84.7056, 0.0, 87.7056, 0.0, 1.1168, 20.7056, 3.0, 86.8832, 82.8832, positive
76.0779, -2.9221, 81.0519, 0.0, -39.6883, 18.0779, 4.974, 121.7403, 115.7922, positive
101.5102, 0.0, 102.5102, 1.5307, 70.9795, 1.4488, 1.0, 31.041, 30.041, positive
84.7608, 0.0, 87.7608, 0.0, 1.2823, 17.2392, 3.0, 86.7177, 82.7177, positive
84.4569, 0.0, 88.0, 0.0, -0.1725, -18.3962, 3.0, 88.1725, 85.2588, positive
102.8929, 0.0, 103.8929, 1.6607, 70.0, -0.5536, 1.0, 33.8929, 32.8929, positive
84.1388, -1.7223, 88.0, 0.0, 6.0, -0.1388, 3.8612, 83.0, 78.2777, positive
104.3191, -0.4786, 105.3191, -0.7977, 70.3191, 0.0, 1.0, 35.0, 34.0, positive
78.2323, 0.7677, 82.2323, 0.7677, -40.0, 5.374, 4.0, 123.2323, 120.0, positive
81.8004, 2.9002, 85.8004, 4.9501, -40.0998, 0.0, 4.9501, 127.9002, 123.9002, positive
101.9795, -0.9795, 103.959, 0.0, 72.0, 12.0616, 1.0, 30.959, 29.959, positive
102.1302, 0.0, 103.1302, 0.0, 72.0, 12.8698, 1.0, 31.1302, 30.1302, positive
81.1546, 0.0, 86.1546, 0.1546, -40.0, 2.3092, 4.1546, 127.1546, 122.3092, positive
102.0386, -0.5193, 103.0386, -2.0771, 72.0, 12.4036, 1.0, 30.0386, 29.0386, positive
102.7302, 5.0, 104.0, 0.3488, 70.0, -2.0, 1.0, 34.7302, 33.4605, positive
102.9294, 1.8589, 104.8589, 8.5767, 70.0, -0.0706, 1.9294, 34.8589, 33.8589, positive
84.4653, 0.0, 88.0, 0.792, 6.0, -3.208, 4.0693, 83.0, 78.9307, positive
84.9571, -0.0429, 88.0, -0.1288, 1.8283, -25.442, 3.0, 86.1717, 82.2575, positive
81.5078, 0.0, 85.0157, 0.9843, -12.9843, -4.5706, 3.4922, 99.4922, 96.0, positive
105.5466, -0.6397, 107.0931, 0.0, 70.0, -1.3603, 1.0, 37.0931, 35.0931, positive
80.6006, -3.0031, 85.2012, 0.3994, -24.3963, 0.0, 4.0, 110.1981, 105.5975, positive
76.0, 0.3084, 80.1542, -6.5374, -42.0, -9.4579, 4.1542, 124.1542, 120.0, positive
103.2598, 3.7009, 104.2598, -0.7402, 70.0, -1.4804, 1.0, 35.0, 34.0, positive
103.9936, -0.0032, 104.9968, 0.0, 72.0, 11.0032, 1.0, 32.9936, 31.9936, positive
102.0153, 4.9541, 104.0153, 4.0765, 70.0, -1.9694, 1.0153, 34.0153, 32.0306, positive
75.3704, 0.7409, 80.3704, 2.5183, -41.2591, 0.0, 4.6296, 123.2591, 119.2591, positive
102.5248, -0.5248, 103.5248, -2.0993, 72.0, 11.4255, 1.0, 31.0, 30.0, positive
76.7052, 0.0, 81.2789, 2.2948, -41.1474, 0.0, 4.5737, 124.0, 120.0, positive
82.0, -1.8527, 86.0, 0.0, -10.2946, 0.8527, 4.0, 96.4419, 92.2946, positive
76.4483, 2.0, 81.0, -2.2069, -42.0, -0.5517, 4.5517, 125.0, 120.8965, positive
79.7611, 0.5074, 83.7611, 0.0, -26.4777, 22.6869, 4.0, 111.2389, 107.4926, positive
79.5029, -0.5029, 83.5029, -3.0172, -37.9885, 0.0, 4.0, 121.9885, 117.9885, positive
80.8582, -0.7089, 85.7164, -0.8507, -40.0, 1.8582, 4.0, 126.8582, 122.0, positive
103.4552, -0.2724, 104.7276, 0.0, 72.0, 11.2724, 1.0, 32.4552, 31.4552, positive
77.9191, 0.973, 81.946, 4.0, -42.0, 0.0, 4.027, 125.946, 121.946, positive
106.0, -2.129, 107.0, -3.8386, 72.0, 0.871, 1.0, 35.0, 34.0, positive
81.0, -0.0962, 85.9038, -0.1924, -40.0, 1.8076, 4.0, 126.9038, 122.0, positive
81.1408, 0.0, 86.1408, 5.4369, -40.0, 6.1408, 5.0, 127.1408, 122.2816, positive
102.5453, 3.6358, 103.0906, -0.5453, 70.0, -3.3642, 1.0, 34.0906, 33.0906, positive
84.4218, -1.1563, 88.0, 0.0, 6.0, -0.4218, 3.5782, 83.0, 78.8437, positive
102.248, 4.2561, 104.248, 5.2398, 70.0, -1.5041, 1.248, 34.248, 32.4959, positive
84.0, 0.0, 88.0, 0.6125, 0.775, 0.0, 3.0, 86.8375, 83.225, positive
81.0, 0.593, 86.0, 0.0, -40.0, 2.0, 4.0, 127.0, 122.0, positive
81.0, 1.0, 86.0, 0.0, -40.0, 2.9116, 4.0, 127.0, 122.0, positive
104.6737, 0.0, 105.6737, -0.3369, 70.6737, 1.0106, 1.0, 35.0, 34.0, positive
105.7688, -2.0751, 106.7688, -3.8439, 71.5375, -0.6937, 1.0, 35.2312, 34.0, positive
105.348, 1.3921, 106.6961, 5.9118, 70.0, 0.0, 1.652, 36.6961, 34.6961, positive
84.7169, 2.5475, 88.2831, 0.0, 3.1322, -14.7356, 3.5661, 85.4339, 80.8678, positive
102.3256, 5.0, 104.0, 2.372, 70.0, -2.0, 1.0, 34.3256, 32.6512, positive
74.4238, 1.7286, 79.4238, 5.7286, -42.0, 0.0, 4.4238, 123.4238, 118.8476, positive
81.0, -0.3229, 85.6771, -0.6458, -40.0, 1.3542, 4.0, 126.6771, 122.0, positive
102.0, -3.7477, 103.9369, 0.1261, 70.0, -0.3784, 1.0, 33.9369, 32.0, positive
84.948, 0.948, 88.0, 0.0, 0.104, -0.948, 3.0, 87.844, 85.792, positive
84.0413, 0.0, 88.0, 0.0, -1.9175, -11.8762, 3.0, 89.9175, 87.9175, positive
79.9852, 3.9408, 83.9852, 0.0, -28.0296, -0.1184, 4.0, 112.0296, 108.0296, positive
85.0, 0.0, 88.0, 0.0, 1.9886, -25.9489, 3.0, 86.0114, 82.0227, positive
102.1142, 2.3427, 102.2285, -0.1142, 70.0, -4.6573, 1.0, 33.2285, 32.2285, positive
103.5218, 0.0, 104.5218, 0.0, 72.0, 11.4782, 1.0, 32.5218, 31.5218, positive
81.8605, 1.721, 85.721, 0.0, -21.721, 11.9529, 4.0, 108.442, 105.442, positive
78.0996, 0.9004, 82.0996, 0.0, -40.9004, 0.0, 4.0, 124.4502, 120.9004, positive
80.7994, -1.0, 84.7994, -1.7994, -40.0, 0.0, 4.0, 125.8997, 121.7994, positive
79.881, 0.0, 83.881, 0.881, -28.2379, -0.9516, 4.0, 112.2379, 108.2379, positive
84.7749, -0.6754, 88.0, 0.0, 6.0, -0.7749, 3.4503, 83.0, 79.5497, positive
84.0101, 0.0, 88.0, 0.9195, 0.0, 0.0, 3.0, 88.0, 84.0, positive
102.9838, 5.0, 104.0, -0.9192, 70.0, -2.0, 1.0, 34.9838, 33.9677, positive
106.0, 4.0, 107.1985, 2.0, 70.0, 0.0, 1.0, 37.1985, 36.0, positive
84.2456, -0.7544, 88.0, -2.2633, -1.5089, -12.0178, 3.0, 89.5089, 87.5089, positive
84.1593, 0.0, 88.0, 0.6371, 2.6371, 0.0, 3.0, 84.6815, 81.6815, positive
85.0, 0.854, 88.0, -1.0218, 0.0, -0.854, 3.0, 88.0, 85.7081, positive
105.0659, 2.1317, 106.5988, 1.0659, 70.0, 0.0, 1.0, 36.5988, 35.0659, positive
76.3529, 2.0, 81.0, 0.0, -40.7059, 0.0, 4.0, 123.0588, 119.4118, positive
101.598, 0.0, 102.598, 0.0, 72.0, 14.2027, 1.0, 29.7973, 28.7973, positive
81.6877, -5.0, 86.5316, -0.9368, -40.0, 0.1561, 4.8439, 127.6877, 123.6877, positive
102.4742, 0.1581, 103.4742, 0.0, 70.0, -8.8936, 1.0, 33.4742, 32.3161, positive
105.741, 2.9641, 107.4821, 3.5538, 70.0, 0.0, 1.259, 37.4821, 35.4821, positive
85.0, 0.0, 88.0, -63.7792, 0.0, 0.0, 3.0, 88.0, 84.0, positive
81.862, 0.138, 86.862, 0.862, -40.0, 4.138, 4.862, 127.862, 123.7241, positive
84.0, 0.0, 88.0, 0.0289, 1.9423, 0.0, 3.0, 85.0866, 82.0577, positive
79.0276, 1.0, 83.0276, 3.4862, -42.0, -13.3592, 4.5138, 127.0276, 123.0276, positive
81.9564, 0.0, 86.9564, 1.9127, -40.0, 6.7818, 4.9564, 127.9564, 123.9127, positive
103.8813, -0.8645, 105.2542, 0.0, 70.0, -1.8813, 1.0, 35.2542, 33.2542, positive
101.1936, 3.8387, 102.3871, 0.0, 72.0, 13.6129, 1.0, 29.3871, 28.3871, positive
84.6684, -0.6631, 88.0, 0.0, 6.0, -0.6684, 3.3316, 83.0, 79.3369, positive
83.5964, 0.0, 86.5964, 0.0, -2.2109, 19.5964, 3.0, 90.2109, 86.2109, positive
104.8316, 0.0, 105.8316, -0.4158, 70.8316, 1.2475, 1.0, 35.0, 34.0, positive
84.0, -0.9843, 88.0, -1.0157, 6.0, -3.047, 4.5078, 83.0, 78.0, positive
102.9782, -0.9891, 103.9782, -3.9564, 72.0, 10.0545, 1.0, 30.9782, 29.9782, positive
102.0, 0.0, 103.0, 1.9633, 70.0, -6.3485, 1.0, 33.0, 32.0, positive
80.0, 0.8301, 84.0, 0.7925, -28.0, 0.0, 4.0, 112.0, 108.0, positive
82.0, 2.8056, 86.0648, 4.7408, -40.0, 0.2592, 5.0, 128.0, 124.0, positive
80.2579, -1.2895, 84.5158, 0.7421, -26.4526, 0.0, 4.0, 111.2263, 106.9684, positive
82.0, -0.6482, 86.0, 0.0, -12.0, -3.166, 3.6482, 99.0, 94.7035, positive
81.7734, 0.2266, 86.7734, 1.5469, -40.0, 6.5469, 4.7734, 127.7734, 123.5469, positive
80.2145, -0.6072, 84.2145, -1.2145, -40.0, 0.0, 4.0, 125.2145, 121.2145, positive
79.7051, 0.1474, 84.5577, 4.4102, -40.0, 7.8526, 4.8526, 125.5577, 121.7051, positive
84.0, 0.0, 88.0, 0.0, -2.0, -18.3592, 3.0, 90.0, 88.0, positive
76.0, 0.3219, 80.161, -4.1952, -40.0, 0.0, 4.0, 121.161, 118.0, positive
102.0, 1.041, 103.2082, 3.2082, 70.0, -1.2082, 1.0, 33.2082, 32.0, positive
81.1494, -1.5976, 85.2988, -1.7012, -40.0, 0.0, 4.1494, 126.2988, 122.2988, positive
101.1257, 4.7906, 102.1257, 0.0, 72.0, 13.8743, 1.0, 29.1675, 28.1675, positive
78.4462, 4.5538, 81.6693, 0.0, -42.0, 0.0, 4.0, 125.6693, 122.4462, positive
85.0, 0.0, 88.0, 0.0, 2.0, 17.284, 3.0, 86.0, 82.0, positive
77.9292, 1.0708, 81.9292, 0.0, -41.0708, 0.0, 4.0, 124.5354, 121.0708, positive
76.9662, 1.5169, 81.4831, 0.4831, -40.0, 3.3817, 4.0, 122.4831, 118.9662, positive
81.1694, 0.8306, 86.1694, 0.1694, -40.0, 2.3387, 4.1694, 127.1694, 122.3387, positive
