@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.273, 1.982, 1.041, 0.567, -0.411, 0
0.648, 0.754, 1.926, 1.265, -0.528, 1
2.877, 0.52, -0.129, 0.13, -0.057, 0
1.814, 1.24, -0.234, 0.129, 0.093, 0
0.639, 2.884, 0.871, -0.377, -0.143, 0
0.262, 2.524, -0.395, 0.238, 0.168, 0
1.177, 2.212, 1.194, 0.66, -0.401, 0
1.909, 1.432, 0.26, 0.129, -0.074, 0
-0.217, 0.793, -0.519, 1.583, -0.768, 1
0.336, 1.536, 2.01, -0.623, -0.394, 0
0.598, 1.798, 0.479, -0.177, 0.0, 0
0.592, 2.258, -0.442, 0.295, -0.231, 0
0.151, 0.509, 0.505, -0.312, 0.944, 1
0.484, 2.633, 0.917, -0.305, 0.163, 0
0.111, 0.397, 0.8, 0.683, 0.0, 1
-0.05, 0.42, 0.923, -0.357, -0.357, 1
2.602, 0.423, -0.144, -0.08, 0.119, 0
0.608, 1.52, -0.344, -0.129, -0.074, 0
1.677, 0.791, -0.41, 2.004, -0.434, 0
0.66, 1.695, 0.99, 0.264, 0.15, 0
1.014, 0.491, 1.761, 0.847, -0.239, 1
0.661, 0.798, 1.355, 0.796, -1.107, 1
1.258, 1.761, 0.45, -0.319, 1.599, 0
0.336, 1.17, 1.625, 0.783, -0.39, 0
2.433, 0.617, 0.251, 1.041, -0.309, 0
0.927, 2.496, 1.039, 0.798, -0.242, 1
1.59, 2.24, 0.711, -0.188, 0.197, 0
0.737, 2.504, -0.467, 0.255, -0.257, 0
0.238, 1.615, 1.22, -0.487, 0.0, 0
-0.314, -0.724, -0.463, -0.163, -0.101, 0
0.17, 0.581, 1.363, 1.124, 0.0, 0
0.205, 1.163, 1.643, -0.499, -0.2, 0
0.383, 0.711, 2.162, 0.79, 0.636, 1
0.979, 1.247, 0.73, 1.861, -0.517, 0
2.347, 0.928, 0.413, -0.108, -0.065, 0
2.475, 1.325, 0.652, 0.697, -0.201, 0
0.126, 0.436, 0.541, 1.177, 1.25, 0
0.522, 1.165, 2.095, -0.565, -0.24, 0
0.912, 1.59, 0.28, 0.121, 0.067, 0
1.126, 0.909, 2.506, -0.595, -0.353, 1
0.619, 3.052, 0.601, 0.951, -0.329, 0
0.096, 0.61, 0.542, 0.591, 0.749, 0
0.11, 0.626, 0.914, 2.22, 0.0, 1
1.21, 1.167, 2.284, -0.457, -0.185, 0
0.629, 2.626, -0.606, -0.245, -0.158, 0
1.15, 2.51, -0.45, 0.659, 0.548, 0
0.173, 0.673, 0.755, 1.377, 0.732, 1
1.532, 1.411, 0.457, 0.28, -0.155, 0
0.427, -1.045, -1.089, -0.444, -0.286, 0
2.721, 0.652, -0.1, -0.063, 0.056, 0
2.954, 0.435, -0.11, 0.086, -0.061, 0
2.515, 0.35, 0.845, 1.463, -0.372, 0
0.212, 0.656, 0.907, 1.481, 0.0, 0
0.231, 0.661, 2.467, 1.153, 1.191, 1
1.678, 1.266, 0.522, 0.394, -0.206, 0
0.273, 1.057, 1.926, 1.731, 0.0, 0
0.628, 2.801, 0.76, 0.493, 0.981, 0
0.284, 0.923, 0.672, 0.668, 0.874, 1
0.245, 1.0, 3.109, -0.767, -0.36, 0
0.591, 1.121, 1.492, -0.657, 1.705, 1
2.767, 0.315, 1.166, -0.304, 0.269, 0
0.184, 1.203, 2.459, -0.691, -0.384, 0
1.117, 2.55, -0.458, -0.222, -0.135, 0
0.412, 1.746, -0.37, -0.183, -0.103, 0
0.569, 0.909, 2.019, -0.531, -0.226, 1
0.948, 2.4, -0.397, 0.42, 1.126, 0
0.155, 0.687, 1.305, 1.694, 0.0, 1
0.251, 0.542, 0.61, -0.615, 0.0, 0
0.202, 1.502, 2.04, 0.897, 0.0, 0
0.161, 0.678, 0.809, 2.134, -0.854, 1
0.936, 2.357, 1.622, 0.519, -0.174, 1
1.843, 1.023, 0.369, 0.204, -0.137, 0
0.325, 0.765, 0.736, 1.373, -0.677, 1
0.553, 0.38, 1.665, 0.714, 0.69, 1
0.35, 1.239, 2.361, -0.652, 0.566, 0
0.612, 0.593, 1.924, 1.406, 1.257, 1
0.518, 1.251, -0.303, -0.118, -0.073, 0
0.314, 1.186, 1.595, 1.327, -0.623, 1
0.371, 2.428, 0.809, 0.357, 0.204, 0
0.544, 2.081, 0.904, 0.603, -0.404, 1
0.157, 0.985, 2.493, -0.747, 0.0, 0
0.744, 0.889, 1.878, 1.601, -0.768, 1
0.511, 1.961, 1.2, -0.342, 0.0, 0
0.556, 3.059, 1.234, 0.61, -0.238, 0
0.471, 1.471, 1.614, 1.503, -0.515, 1
0.501, 2.669, -0.603, 0.308, -0.146, 0
3.258, 0.541, 0.207, -0.17, 0.648, 0
0.175, 0.414, 0.364, 1.345, -0.857, 1
0.623, 2.432, -0.495, -0.203, 0.186, 0
0.245, 0.624, 2.375, 1.077, 0.457, 0
1.988, 1.974, 0.622, -0.18, -0.101, 0
0.281, 2.246, 0.648, 0.255, 0.281, 0
0.489, 2.921, -0.47, 0.255, -0.161, 0
1.322, 1.284, 2.042, -0.441, -0.179, 1
0.096, 0.62, 1.14, 1.164, 0.0, 1
0.284, 1.424, 2.617, -0.685, -0.308, 0
1.313, 1.232, 0.433, 0.375, -0.391, 0
1.305, 2.225, -0.353, -0.203, 0.18, 0
1.757, 0.972, 0.866, 1.579, -0.449, 0
0.826, 1.872, -0.313, 0.232, -0.322, 0
0.136, 0.679, 0.46, 0.663, 0.73, 0
3.097, 0.575, 0.228, 0.275, -0.077, 0
1.114, 2.285, -0.409, 0.266, 1.002, 0
0.306, 1.124, 0.888, 1.904, -0.735, 1
0.567, 1.886, 1.179, 0.363, -0.154, 0
0.109, 0.472, 0.772, 0.685, 0.638, 1
2.241, 0.78, 0.341, -0.092, -0.053, 0
0.242, 0.797, 1.295, 1.68, 0.0, 1
0.204, 0.417, 0.705, 1.823, 1.688, 1
1.101, 2.678, -0.468, 0.32, 0.365, 0
0.521, 1.331, 2.356, 0.887, -0.3, 1
0.452, 2.425, 1.323, 0.685, 0.0, 0
0.122, 0.434, 1.069, 2.338, 0.0, 0
0.327, 1.618, -0.42, 0.321, -0.126, 0
0.269, 0.362, 0.661, 2.266, -0.705, 0
1.075, 2.002, 0.578, 1.461, -0.355, 0
1.392, 1.632, -0.259, -0.102, 0.09, 0
0.068, 0.272, 0.47, 1.286, 0.0, 0
0.114, 0.591, 0.939, 0.909, 0.0, 1
0.596, 0.496, 1.501, 0.652, 0.705, 1
0.512, 0.87, -1.3, 0.649, -0.324, 1
0.436, 3.27, -0.513, 0.338, 0.678, 0
1.309, 0.768, 1.781, 1.657, -0.414, 1
1.798, 1.851, -0.275, -0.124, 0.163, 0
2.111, 0.901, 0.371, 0.268, 0.515, 0
0.675, 3.076, 0.902, 0.358, 0.217, 0
0.621, 1.749, -0.436, -0.183, -0.103, 0
0.61, 2.82, 0.866, -0.317, 0.971, 0
0.234, 0.854, 2.599, -0.725, 0.549, 0
0.369, 2.829, 0.701, 1.401, -0.329, 1
1.132, 1.404, -0.221, -0.1, 0.087, 0
1.84, -0.254, 0.246, 0.153, -0.101, 0
3.246, 0.823, -0.159, 0.086, -0.076, 0
2.518, 0.929, 0.45, 0.931, 0.439, 0
0.228, 0.881, 0.792, 2.501, 0.0, 1
2.256, 0.508, -0.113, -0.066, -0.046, 0
1.083, 0.761, -0.153, 0.076, 0.055, 0
0.099, 0.534, 0.854, -0.444, 0.0, 1
0.21, 1.452, 0.79, 0.63, 0.0, 0
0.156, 1.034, 1.946, -0.555, 0.0, 0
0.791, 2.125, -0.418, 0.279, -0.188, 0
0.105, 0.707, 1.457, -0.562, 0.0, 1
0.316, 0.783, 0.865, 1.369, 1.196, 1
0.285, 1.467, -0.452, 0.243, -0.106, 0
0.237, 1.471, 2.037, 0.986, 1.198, 0
0.099, 0.258, 0.332, 1.391, 1.838, 0
0.148, 0.672, 1.092, 1.526, 0.648, 1
0.258, 2.814, -0.461, -0.239, -0.153, 0
3.348, -0.276, -0.111, -0.07, -0.053, 0
2.766, 0.315, 1.166, -0.304, 0.269, 0
0.363, 0.994, 2.446, -0.692, -0.384, 0
2.391, 0.639, -0.107, 0.13, -0.053, 0
1.017, 1.05, 0.256, 0.202, -0.089, 0
0.078, 0.512, -1.255, 1.731, 0.0, 0
0.738, 0.57, 2.037, -0.591, 0.39, 1
1.626, 2.0, -0.385, 0.288, 0.81, 0
0.287, 1.607, 1.656, 1.297, -0.484, 1
3.229, 0.694, 0.27, -0.258, 0.607, 0
0.219, 2.564, 0.733, 0.347, 0.227, 0
1.162, 0.738, 0.243, 0.208, -0.088, 0
2.063, 1.161, -0.167, 0.103, 0.107, 0
1.041, 1.631, 0.505, 0.34, -0.262, 0
1.087, 1.908, -0.373, 0.25, -0.18, 0
1.033, 1.105, -0.254, -0.101, 0.0, 0
0.737, 3.178, -0.741, 0.437, 0.186, 0
0.426, 1.016, 0.8, 1.009, -0.356, 1
0.098, 0.692, 0.303, 0.712, 0.0, 1
0.217, 0.598, 2.218, -0.606, 0.329, 0
0.245, 2.017, 1.687, 0.99, 0.0, 0
0.114, 0.501, 0.939, 0.882, -0.52, 1
1.482, 2.23, -0.55, -0.209, -0.117, 0
0.145, 0.51, 1.109, 1.566, 0.0, 1
0.104, 0.945, 0.432, 0.783, 1.091, 0
3.148, 0.635, -0.13, 0.094, -0.053, 0
0.459, 0.708, 1.151, 1.517, -0.511, 1
1.707, 1.574, 0.449, 0.381, 0.0, 1
0.75, 2.069, -0.41, -0.193, 0.0, 0
1.57, 1.472, -0.265, -0.09, 0.08, 0
0.326, 1.658, 2.22, -0.567, 0.0, 0
0.789, 2.739, -0.55, 1.265, -0.318, 0
0.625, 1.85, 0.764, 0.319, 0.187, 0
0.417, 1.5, -0.407, -0.153, -0.103, 0
0.598, 1.595, 2.137, 0.705, -0.257, 1
0.25, 1.051, 2.859, -0.724, 0.0, 0
0.09, 0.314, 0.445, 1.544, 0.0, 0
0.258, 1.825, 0.995, 0.809, -0.344, 0
1.517, 1.41, -0.229, 0.134, -0.08, 0
0.124, 0.755, 2.184, -0.89, 0.0, 0
0.231, 1.78, 1.658, 0.697, 0.361, 0
0.985, 2.18, 0.614, 1.548, -0.434, 0
-0.134, 1.057, 2.379, -0.822, 0.0, 0
0.355, 1.816, 2.572, -0.621, -0.272, 0
0.262, 0.729, 0.839, 1.728, 0.0, 0
0.474, 1.093, 1.336, 0.697, -0.376, 1
0.155, 1.012, 2.279, -0.747, 0.0, 0
0.825, 1.944, -0.342, 0.167, 0.0, 0
1.236, 1.986, 1.835, -0.38, -0.167, 1
0.778, 1.038, 0.904, -0.317, -0.164, 0
0.099, 0.661, 0.363, 0.649, 0.65, 1
0.118, 0.542, 0.738, 0.954, 1.411, 1
0.339, 1.855, 0.577, 0.288, 0.139, 0
0.272, 0.719, 0.413, 1.061, -0.518, 1
0.218, 1.486, 0.742, 0.661, -0.224, 0
0.319, 2.535, -0.471, 0.428, -0.146, 0
3.052, 0.536, 0.24, -0.165, 0.48, 0
0.172, 0.474, 2.067, 0.75, -0.702, 1
1.492, 0.795, -0.142, 0.108, 0.082, 0
0.412, 2.118, -0.434, 0.226, 0.134, 0
0.52, 2.213, 1.208, 0.417, -0.195, 0
0.363, 0.774, 2.429, 1.578, -0.523, 0
0.57, 1.372, 1.336, 0.604, 1.309, 0
0.468, 1.63, 1.877, -0.571, 0.0, 0
3.24, 0.43, 0.801, -0.19, -0.089, 0
1.481, 1.502, 0.527, 0.413, -0.19, 0
-0.222, -0.565, -0.798, -0.931, -0.407, 1
0.227, 1.27, 1.582, -0.591, -0.315, 0
0.222, 1.017, 2.425, 1.076, -0.367, 0
0.073, 0.357, 0.324, 0.477, 0.0, 0
2.308, 1.357, -0.259, 0.199, -0.095, 0
0.377, 1.73, 0.729, 0.345, 0.189, 0
0.106, 0.635, 0.252, 0.453, 0.944, 1
0.794, 1.392, 1.044, -0.629, -0.633, 1
0.58, 2.541, -0.342, -0.165, 0.153, 0
1.974, 0.311, -0.082, 0.072, -0.091, 0
2.486, 0.532, 0.234, 0.087, 0.071, 0
0.182, 0.418, 1.202, 1.724, -0.667, 0
0.354, 1.407, 1.046, 1.962, 0.0, 1
0.279, 1.213, 2.769, -0.858, -0.372, 0
0.159, 0.329, 0.617, 1.513, -0.873, 1
0.445, 0.965, 2.056, 0.958, 1.31, 1
0.193, 0.675, 1.384, 1.631, -0.593, 0
0.23, 0.749, 2.933, -0.97, 0.516, 1
1.099, 1.843, 1.035, 1.369, -0.462, 1
1.466, 1.697, 0.485, 0.284, -0.18, 0
0.729, 2.055, -0.436, -0.183, 0.165, 0
2.865, -0.213, 0.166, 0.099, -0.093, 0
0.554, 1.308, 2.1, 0.99, 1.002, 1
0.302, 0.697, 0.709, 1.227, -0.737, 1
2.039, 1.226, 0.508, 0.35, -0.135, 0
0.584, 0.843, 1.965, 0.939, 1.358, 1
0.386, 0.998, 2.518, -0.665, -0.302, 0
0.615, 3.089, -0.4, 1.046, -0.334, 0
0.402, 0.659, 1.536, 1.769, -0.693, 1
0.647, 2.709, -0.576, 0.369, 0.56, 1
0.719, 3.563, -0.713, 0.339, -0.141, 0
3.0, 0.438, 0.136, 0.112, 0.112, 0
0.83, 3.041, -0.569, 0.547, 0.288, 0
2.035, 1.726, 0.717, -0.165, 0.153, 0
0.245, 0.354, 0.768, 2.27, 0.0, 0
3.414, -0.301, 0.136, -0.074, -0.053, 0
0.287, 0.814, 1.049, 1.082, -0.349, 1
0.245, 0.484, 1.991, 0.879, 0.608, 0
0.249, 1.876, 0.914, 0.379, 0.0, 0
1.121, 0.72, -0.142, 0.088, 0.091, 0
0.49, 3.202, -0.624, -0.301, 0.0, 0
3.802, -0.393, 0.153, -0.082, -0.055, 0
0.266, 3.155, -0.48, 0.434, 1.022, 0
2.79, 1.019, 0.416, 0.656, -0.166, 0
0.059, 0.287, 0.439, -0.522, 0.0, 0
1.878, 0.892, 0.76, 1.609, -0.446, 0
0.271, 1.286, 2.305, -0.702, 0.0, 0
0.382, 0.975, 2.027, 1.022, 0.527, 0
0.376, 1.259, 2.226, -0.598, 0.0, 0
2.51, -0.217, 0.213, 0.159, -0.092, 0
1.084, 1.697, -0.298, 0.185, -0.102, 0
0.438, 3.303, -0.411, -0.186, -0.166, 0
1.687, 1.914, -0.315, -0.148, -0.101, 0
1.053, 0.573, 1.926, 1.495, -0.636, 1
0.391, 1.276, 2.268, -0.721, 0.0, 0
1.796, 0.858, 0.313, 0.189, -0.131, 0
0.085, 0.346, 0.602, 0.454, 0.0, 0
0.674, 2.3, 0.971, 0.315, -0.161, 0
0.204, 0.527, 0.407, 1.66, -0.714, 1
0.735, 2.417, -0.431, -0.19, 0.202, 0
0.873, 2.74, 0.827, -0.275, -0.149, 0
0.351, 1.331, 1.073, 0.488, -0.213, 0
0.322, 1.754, 0.628, 0.269, -0.096, 0
1.528, 0.54, 0.179, 0.149, 0.07, 0
0.159, 0.686, 1.129, 1.911, 0.0, 1
2.525, 0.647, 0.375, 0.356, 0.448, 0
0.365, 1.946, -0.279, -0.137, -0.091, 0
0.22, 1.291, 2.661, -0.639, -0.415, 0
0.593, 2.737, 0.856, -0.336, 1.173, 0
0.096, 0.526, -1.117, 1.757, 0.0, 0
0.237, 0.789, 1.023, 2.106, -0.857, 1
0.26, 0.569, 0.657, 1.209, 0.0, 0
0.09, 0.681, 0.261, 0.769, 0.0, 1
2.275, 0.69, 0.114, 0.103, 0.072, 0
3.677, 0.393, -0.159, -0.093, -0.059, 0
3.065, -0.264, -0.112, -0.067, -0.05, 0
0.572, 2.469, 1.182, 0.83, -0.371, 1
2.976, 1.442, 0.329, -0.139, -0.083, 0
2.793, 0.285, 1.283, -0.314, 0.296, 0
0.582, 1.276, 1.749, 1.478, -0.4, 1
0.293, 2.304, 1.019, 0.505, -0.259, 0
0.266, 0.825, 2.484, -0.527, -0.319, 0
2.24, -0.237, 0.416, 1.551, -0.454, 0
3.716, 0.55, 0.268, 0.454, -0.122, 0
1.396, 1.149, 0.981, 0.662, 1.499, 1
0.532, 0.573, 2.07, 1.39, 1.461, 1
0.161, 0.552, 0.983, 1.504, -0.933, 1
0.533, 3.131, -0.44, -0.27, -0.308, 0
1.54, 2.122, -0.36, -0.388, 0.815, 0
0.387, 0.902, 2.307, -0.648, -0.342, 0
1.004, 2.024, 0.606, 1.205, -0.397, 0
2.437, 1.018, -0.281, 0.182, 0.2, 0
0.058, 0.207, -0.126, -0.348, 1.112, 0
1.048, 1.726, 1.747, 0.696, -0.206, 1
0.329, 2.133, 0.924, 0.436, -0.326, 1
0.189, 1.102, 2.21, -0.87, 0.507, 0
0.979, 1.545, 1.49, 0.576, 1.144, 1
2.555, -0.242, 0.208, 0.188, -0.095, 0
0.187, 1.346, 1.791, 0.679, 0.0, 0
0.817, 0.796, 0.222, -0.066, 0.053, 0
-0.165, -0.917, 2.187, -0.856, -0.516, 0
0.324, 1.719, 0.651, 0.254, -0.137, 0
0.122, 0.592, 1.288, 2.546, -0.849, 0
1.802, 0.855, 1.353, 0.851, 0.525, 0
0.108, 0.378, 0.428, 1.134, 1.297, 0
2.399, 0.797, 0.392, -0.116, -0.045, 0
1.482, 1.502, 0.527, 0.413, -0.19, 0
1.936, 2.328, -0.422, -0.148, -0.093, 1
0.763, 1.929, 0.466, 0.255, -0.234, 0
0.151, 0.577, 1.302, 1.116, 0.0, 0
0.86, 2.661, -0.397, -0.18, -0.131, 0
0.636, 2.63, 1.553, 0.469, -0.204, 0
0.168, 0.704, 0.758, 1.268, 1.578, 1
2.397, 0.416, 0.25, -0.078, 0.075, 0
0.798, 2.84, -0.49, -0.189, -0.12, 0
1.098, 2.524, -0.429, 0.276, 1.019, 0
1.068, 1.601, -0.283, -0.132, -0.066, 0
2.611, 0.661, 0.164, 0.104, -0.053, 0
0.647, 0.86, 1.755, 0.993, 1.422, 1
1.299, 1.229, 0.921, 0.608, 1.533, 1
0.189, 1.169, 1.42, -0.406, 0.0, 0
0.241, 0.522, 0.576, -0.368, 0.977, 0
2.035, 1.325, 0.513, 0.373, -0.135, 0
1.565, 0.495, 0.123, 0.11, -0.18, 0
0.223, 1.533, 2.011, 0.902, 0.0, 0
0.131, 0.858, 1.839, -0.834, -0.411, 0
0.87, 1.801, 0.956, -0.251, -0.156, 0
0.203, 1.185, 1.777, -0.6, 0.0, 0
0.303, 2.881, -0.481, 0.221, 0.157, 0
0.562, 1.253, 2.338, -0.668, -0.28, 1
0.354, 1.005, 1.607, 0.835, -0.338, 1
1.097, 2.087, -0.549, 0.2, 0.245, 0
1.063, 1.705, -0.291, -0.277, 1.781, 0
0.329, 0.8, 0.792, 0.957, 0.873, 1
0.469, 2.577, 1.527, 0.771, -0.241, 0
0.178, 0.767, 1.783, 1.268, 0.0, 0
2.665, 0.834, 1.064, -0.276, -0.122, 0
0.266, 1.04, 2.761, -0.833, 0.651, 0
1.601, 0.836, 0.433, -0.131, -0.055, 0
2.235, 0.97, 0.341, 0.366, 0.617, 0
-0.829, -1.062, -0.541, 0.403, 0.837, 0
0.135, 0.768, 0.322, 0.546, 0.0, 1
3.617, -0.272, 0.34, 0.224, -0.073, 0
0.596, 1.555, 1.434, 0.699, 1.074, 1
0.279, 1.511, 1.188, -0.466, 0.327, 0
0.246, 0.683, 2.489, -0.781, 0.376, 0
1.889, 1.009, 0.479, 0.366, -0.179, 0
2.303, 1.264, 0.682, -0.171, 0.19, 0
0.474, 1.277, 2.454, -0.761, 0.791, 1
0.545, 0.513, 1.504, 1.904, -0.728, 0
0.16, 1.252, 1.345, 0.436, -0.179, 0
0.548, 2.581, 0.957, 0.479, -0.201, 0
0.996, 1.174, 0.778, 0.324, 0.223, 0
1.528, 0.54, 0.179, 0.149, 0.07, 0
0.71, 2.326, -0.557, -0.203, 0.0, 0
0.517, 1.118, 2.514, 1.132, -0.358, 1
0.311, 1.393, 2.473, -0.666, 0.0, 0
0.148, 1.48, 1.646, 0.754, 0.0, 0
0.238, 0.61, 0.755, 0.864, -0.918, 1
0.834, 2.73, -0.45, -0.19, -0.123, 0
0.465, 1.193, 1.433, 1.55, -0.688, 1
0.18, 0.679, 0.923, 1.823, -0.782, 1
0.279, 1.93, 0.803, 1.596, 0.0, 1
2.101, 1.502, -0.196, -0.085, 0.09, 0
0.134, 0.651, 1.536, 2.12, 0.0, 0
0.126, 0.732, 1.483, 1.451, 0.521, 0
0.233, 1.784, 1.568, 0.656, -0.307, 0
0.965, 2.664, -0.422, 1.123, -0.381, 0
3.396, 0.517, -0.119, -0.065, -0.048, 0
0.353, 2.807, -0.541, 0.303, -0.14, 0
0.64, 2.521, 1.073, 0.387, -0.215, 0
1.213, 0.697, 1.807, 1.233, 0.647, 1
0.385, 2.111, -0.414, 0.214, -0.128, 0
0.736, 2.7, -0.486, 0.255, -0.22, 0
0.842, 1.87, -0.342, 0.327, -0.338, 0
3.246, -0.32, -0.14, 0.111, -0.06, 0
0.107, 0.622, 1.23, 0.944, 0.0, 1
-0.193, 1.33, 2.367, -0.661, -0.348, 0
1.414, 1.694, 0.626, -0.195, -0.117, 0
0.327, 0.659, 0.765, 2.197, 2.149, 1
0.403, 1.292, 2.157, -0.682, 0.0, 0
0.272, 0.821, 1.667, 0.89, -0.377, 1
0.452, 2.261, 1.267, 0.717, -0.245, 0
3.868, -0.331, -0.119, -0.066, -0.044, 0
0.328, 1.107, 1.964, 0.776, -0.247, 0
0.26, 0.903, 2.735, -0.781, 0.0, 0
0.351, 0.785, 1.03, 1.792, 0.0, 1
0.889, 1.66, 1.282, -0.371, -0.14, 1
1.195, 1.537, -0.344, -0.115, -0.083, 0
1.925, 0.892, 0.355, 0.315, 1.147, 0
3.132, 0.557, -0.134, 0.18, -0.066, 0
2.879, 0.424, -0.107, 0.08, -0.055, 0
0.421, 3.022, -0.477, -0.188, -0.211, 0
0.257, 1.15, 1.834, -0.751, -0.301, 0
0.314, 0.497, 1.792, 0.866, 1.159, 0
0.107, 0.288, 0.443, 1.758, 1.26, 0
0.225, 0.363, 0.738, 1.63, -0.97, 1
0.066, 0.295, 0.345, -0.621, 0.0, 0
0.27, 1.134, 1.964, -0.518, -0.235, 0
0.236, 0.46, 2.043, 0.909, 0.646, 0
0.071, 0.312, 0.521, 0.439, 0.422, 0
0.762, 3.061, -0.456, -0.209, 0.159, 0
0.146, 0.786, 0.39, 0.702, 0.91, 0
0.125, 0.311, 0.468, 0.623, -0.857, 0
0.044, 0.301, 0.313, 0.459, -0.43, 0
0.448, 2.085, -0.403, -0.169, -0.09, 0
0.369, 1.788, 1.134, -0.448, 0.0, 0
0.287, 0.99, 1.566, 0.904, 0.0, 1
0.326, 0.458, 1.856, 1.602, 1.481, 1
0.348, 2.567, -0.397, 0.297, -0.383, 0
0.11, 0.544, 0.343, 0.866, 0.0, 1
0.509, 0.399, 0.665, -0.156, 0.0, 0
2.879, 0.341, 0.274, 0.148, -0.076, 0
2.724, 0.297, 0.192, 0.222, -0.084, 0
1.247, 1.233, 2.209, -0.468, -0.183, 0
0.625, 2.48, 1.712, 0.655, -0.201, 1
0.671, 2.214, -0.494, -0.219, 0.0, 0
0.279, 0.985, 1.634, 0.77, -0.388, 0
0.281, 0.867, 1.923, -0.525, 0.0, 0
3.015, 0.337, -0.117, -0.078, -0.052, 0
2.056, 1.155, 0.301, 0.227, -0.065, 0
1.309, 0.768, 1.78, 1.657, -0.414, 1
1.034, 1.039, 0.257, 0.198, -0.09, 0
0.228, 1.054, 0.309, 0.479, 0.546, 0
0.182, 1.094, 0.858, 1.275, -0.485, 0
-0.085, 0.562, 0.929, 0.957, -0.724, 1
0.511, 2.783, -0.523, 0.345, -0.156, 0
1.997, 2.309, -0.407, 0.309, 0.533, 0
1.302, 2.389, -0.356, -0.159, 0.225, 0
0.641, 1.983, 0.845, -0.238, -0.123, 0
0.292, 1.029, 2.387, -0.663, -0.352, 0
2.441, 0.306, 0.14, 0.176, -0.065, 0
0.131, 0.482, 0.482, 0.916, 0.899, 0
1.139, 2.421, 1.189, 0.572, -0.191, 1
0.501, 0.462, 1.551, 1.562, 1.704, 1
0.124, 0.346, 0.598, 2.196, -0.645, 0
0.4, 0.945, 2.202, -0.557, -0.306, 0
2.534, 0.267, 0.133, 0.16, -0.065, 0
1.645, 0.996, 0.502, -0.137, -0.052, 0
0.079, 0.372, 0.331, 0.48, 0.598, 0
0.367, 0.788, 0.858, 1.386, 1.212, 1
0.248, 0.667, 0.729, -0.804, 2.286, 0
0.517, 1.205, 2.199, -0.573, -0.233, 0
1.37, 2.042, -0.356, 0.214, 0.23, 0
1.268, 1.104, 2.24, -0.564, -0.208, 0
1.585, 1.259, 2.018, -0.585, -0.268, 1
0.174, 0.719, 1.091, 1.546, -0.581, 1
0.492, 1.782, 1.24, 0.448, 0.192, 0
0.173, 0.63, 1.636, 0.917, -0.425, 1
0.703, 0.863, 1.595, 0.915, 1.496, 1
0.236, 0.373, 0.415, 1.402, 2.043, 0
0.471, 2.649, -0.587, 1.463, -0.486, 0
0.095, 0.413, 0.818, 1.258, 0.0, 0
0.416, 1.042, 2.32, -0.564, 0.337, 0
0.598, 1.598, 2.13, 0.708, -0.255, 1
0.822, 1.508, 0.87, 1.312, 1.497, 1
0.77, 2.304, 1.032, 0.764, 0.957, 1
0.154, 0.388, 0.555, 2.153, -0.829, 0
0.572, 1.309, 1.464, 1.936, -0.501, 1
0.794, 1.828, 0.782, 0.201, 0.12, 0
-0.102, -0.549, -1.168, -1.359, -0.633, 0
0.489, 2.944, 0.652, 0.78, 0.756, 1
0.47, 0.637, 1.772, 1.189, 1.476, 1
0.236, 0.373, 0.415, 1.402, 2.043, 0
2.956, 0.996, 0.73, -0.175, -0.087, 0
1.24, 2.47, -0.448, 0.231, 0.158, 0
0.62, 2.292, -0.532, -0.212, -0.111, 0
0.543, 0.486, 0.788, 1.553, -0.668, 1
0.364, 0.859, 2.071, -0.622, -0.32, 0
0.58, 1.224, 1.911, 1.786, -0.516, 1
0.111, 0.558, 1.359, 2.035, -0.662, 0
1.031, 1.627, -0.29, 0.171, -0.099, 0
0.225, 1.555, 1.428, 0.732, -0.22, 0
1.296, 2.241, -0.417, 0.214, 0.141, 0
-0.206, 0.938, 1.674, -0.78, 0.96, 1
2.318, 0.281, 1.688, -0.397, 0.269, 0
0.148, 0.495, 1.125, 0.907, 0.82, 0
0.637, 2.446, 1.17, -0.338, 0.0, 0
0.357, 1.663, 0.541, -0.196, -0.119, 0
0.216, 1.604, 2.018, 0.773, 0.715, 0
1.722, 0.517, 2.305, -0.586, -0.218, 0
0.134, 0.462, 0.877, 1.248, 1.302, 1
1.706, 1.949, -0.259, -0.09, -0.075, 0
2.94, 0.495, 0.892, 0.337, -0.161, 0
0.779, 1.671, 1.253, 0.648, 0.587, 1
0.191, 0.787, 1.295, 1.728, -0.619, 1
1.362, 1.413, 0.587, 1.699, -0.434, 0
2.702, -0.236, 0.189, 0.119, -0.143, 0
2.239, 0.958, -0.147, 0.125, 0.093, 0
2.606, 1.238, 0.373, 0.869, -0.21, 0
1.079, 2.734, 0.668, 0.416, 0.213, 1
0.35, 1.186, 2.138, -0.584, -0.272, 0
0.816, 2.242, -0.331, -0.17, -0.12, 0
-0.197, 1.972, 0.723, 0.477, 0.0, 0
2.198, 0.512, 0.109, 0.095, -0.048, 0
3.067, -0.27, 0.438, 0.21, -0.082, 0
0.274, 0.798, 1.154, 2.06, -1.064, 1
0.562, 1.04, 1.75, 0.703, -0.33, 1
