@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.628, 1.575, -0.285, 0.148, -0.066, 0
0.389, 1.798, -0.414, -0.153, -0.105, 0
1.463, 1.71, 0.626, -0.171, -0.118, 0
0.694, 0.627, 0.716, 2.079, -0.564, 1
2.428, 0.665, -0.123, -0.073, 0.046, 0
0.72, 1.788, -0.475, -0.227, 0.303, 0
3.067, 0.419, -0.117, 0.084, -0.054, 0
0.2, 0.506, 0.833, 0.837, 0.0, 1
0.857, 0.542, 1.612, 1.853, 0.767, 1
0.572, 2.468, 1.182, 0.83, -0.371, 1
0.807, 0.826, 1.0, -0.274, 0.0, 0
1.601, 1.79, -0.298, -0.127, -0.073, 0
0.076, 0.254, 0.229, 0.383, -0.375, 0
0.296, 1.004, 1.78, 0.807, -0.361, 0
2.245, 1.11, -0.149, 0.11, -0.058, 0
0.869, 2.037, -0.464, -0.176, -0.103, 0
1.098, 1.264, 2.397, -0.485, -0.22, 1
-0.132, -0.333, -0.785, -0.982, -0.628, 0
0.518, 0.819, 2.246, 1.016, 1.261, 1
0.671, 1.885, 1.554, 0.742, 1.02, 1
1.565, 0.867, 1.299, 1.041, 0.559, 0
0.242, 0.723, 1.084, 2.037, 0.0, 1
2.216, 0.504, 0.159, 0.099, -0.089, 0
1.185, 3.289, -0.571, 0.517, -0.278, 0
0.317, 1.318, 1.996, -0.616, 0.472, 0
0.279, 0.701, 0.936, 1.152, 0.0, 1
2.827, 0.825, 0.298, 0.257, 0.653, 0
1.601, 2.2, 1.09, 0.576, -0.168, 0
0.12, 0.398, 0.845, 2.126, -0.77, 1
0.479, 0.493, 1.424, 2.1, 0.0, 0
0.388, 0.955, 2.328, -0.656, -0.296, 0
0.324, 1.101, 2.536, 1.192, -0.406, 0
0.2, 0.666, 0.749, -0.366, 1.391, 1
0.111, 0.59, 0.694, 2.544, 0.0, 0
2.747, 0.745, -0.119, -0.066, 0.05, 0
0.343, 0.927, 1.783, 1.192, 1.546, 1
-0.188, 1.167, 2.054, -0.745, -0.373, 0
0.367, 0.51, 0.946, 0.886, 0.64, 1
0.539, 2.177, 2.151, -0.598, -0.311, 0
0.922, 2.302, -0.467, 0.227, -0.127, 0
0.188, 0.518, 0.22, 0.999, 1.675, 1
1.257, 2.24, -0.391, 0.233, -0.237, 0
1.116, 2.458, -0.385, 0.228, -0.124, 0
0.233, 0.473, 1.178, 1.742, 0.843, 0
1.509, 1.557, 0.482, 0.283, -0.169, 0
0.155, 0.328, 0.534, 1.662, -0.889, 1
0.25, 0.891, 0.891, 2.313, 0.0, 1
0.395, 2.376, -0.59, 0.499, -0.181, 0
0.128, 0.5, 0.428, 1.026, 1.031, 0
0.698, 1.875, -0.351, 0.173, -0.081, 0
1.318, 2.763, -0.478, -0.173, -0.125, 0
0.259, 0.381, 0.92, 2.362, -0.833, 0
0.252, 1.139, 3.111, -0.832, 0.0, 0
1.146, 2.519, -0.43, -0.18, 0.125, 0
0.133, 0.604, 1.496, 2.193, 0.0, 0
0.389, 2.243, -0.387, 0.28, -0.114, 0
0.215, 0.523, 0.517, 1.435, -0.934, 1
0.351, 0.607, 2.578, 0.819, 0.353, 0
0.591, 1.23, 1.482, 0.806, 1.528, 1
2.915, 0.596, 0.294, -0.075, 0.066, 0
0.245, 0.521, 0.79, 1.135, 1.037, 1
0.964, 1.478, 1.244, 0.845, 1.184, 1
0.911, 1.413, 1.862, 1.071, -0.4, 1
0.93, 1.519, 1.315, 0.766, 1.126, 1
0.738, 1.888, 0.451, 0.261, -0.261, 0
0.18, 0.636, 0.731, 1.762, -0.725, 0
0.119, 0.654, 0.257, 0.404, 0.873, 1
0.582, 0.401, 1.882, 1.017, 0.0, 1
0.108, 0.397, 0.45, 0.421, -0.36, 1
0.966, 1.848, 1.467, 0.741, 0.612, 1
0.422, 1.671, 1.491, 0.617, 0.503, 0
0.642, 2.501, 0.739, 0.526, -0.199, 0
2.431, 0.278, 0.102, 0.083, 0.086, 0
2.53, -0.211, 0.213, 0.152, -0.058, 0
0.773, 3.556, -0.662, -0.25, -0.14, 0
1.123, 2.281, -0.331, 0.287, -0.174, 0
1.363, 1.641, 1.936, -0.367, -0.153, 1
0.864, 2.73, -0.456, -0.199, -0.122, 0
0.494, 1.763, 1.245, 0.454, -0.188, 0
0.123, 0.469, -0.863, 2.082, -0.998, 0
0.982, 2.136, -0.403, -0.151, -0.105, 0
0.195, 1.464, 1.667, 0.714, -0.627, 0
1.071, 2.521, -0.346, -0.152, -0.208, 0
1.894, 0.463, 0.43, 0.257, 0.292, 0
-0.321, -0.599, 1.496, 0.806, -0.366, 1
0.103, 0.427, 0.643, 1.374, 0.984, 1
0.292, 1.056, 2.459, -0.652, -0.338, 0
3.009, 0.349, 1.192, -0.276, -0.115, 0
0.221, 1.146, 2.658, -0.742, -0.419, 0
0.63, 1.0, 1.738, 1.238, 1.264, 1
0.492, 1.782, 1.24, 0.448, -0.192, 0
0.325, 0.779, 0.955, -1.354, 0.0, 0
0.371, 2.472, 2.174, -0.429, -0.19, 1
1.04, 0.784, -0.154, 0.067, 0.0, 0
0.676, 2.231, 1.364, 1.144, -0.307, 1
-0.247, 0.524, 1.13, 1.935, -0.977, 1
2.474, 0.334, 0.207, 0.208, -0.063, 0
0.139, 0.384, 0.803, 1.56, 1.075, 0
1.102, 0.874, 1.714, 0.641, -0.258, 1
1.469, 1.318, 1.68, -0.469, -0.167, 1
0.436, 0.574, 1.057, 2.314, 0.0, 1
0.266, 1.875, 1.111, 0.837, -0.38, 0
0.499, 2.983, -0.67, 0.396, -0.158, 0
0.834, 2.202, 1.692, 0.436, -0.182, 1
0.239, 0.753, -0.972, 1.907, 0.0, 1
0.824, 1.346, 0.779, 0.365, 0.839, 1
0.235, 0.368, 0.404, 1.219, 2.13, 0
3.078, 0.339, 0.199, 0.211, -0.089, 0
0.528, 1.671, 1.743, 1.062, -0.239, 1
0.907, 1.536, 0.369, 0.114, 0.0, 0
-1.046, -1.081, -0.35, -0.149, -0.126, 0
0.229, 2.527, -0.58, 0.246, 0.162, 0
0.137, 0.894, 2.211, -0.765, 0.0, 0
0.123, 0.915, 0.777, 1.984, -0.806, 1
0.446, 0.769, 1.029, 1.576, -0.504, 1
0.624, 1.052, 1.45, 1.287, 1.331, 1
0.292, 2.187, 2.055, 0.686, 0.0, 0
0.558, 0.474, 2.098, 0.861, 1.547, 1
0.95, 0.555, 1.311, 1.481, 1.495, 1
0.455, 0.842, 1.864, -0.622, 1.512, 1
0.669, 2.047, 0.887, -0.248, -0.124, 0
0.608, 3.531, -0.689, 0.293, -0.151, 0
0.361, 2.402, 1.027, -0.654, 1.309, 0
1.633, 1.148, 0.444, -0.309, 1.274, 0
0.714, 1.3, 1.784, -0.571, -0.206, 0
3.229, 0.401, 0.451, 0.717, -0.291, 0
0.242, 0.859, 2.259, -0.688, 0.0, 0
3.154, 0.61, -0.149, -0.08, -0.049, 0
0.267, 1.123, 1.753, -0.485, -0.25, 0
0.637, 3.102, -0.465, -0.27, -0.21, 0
0.253, 1.317, 1.506, -0.454, -0.214, 0
0.207, 0.309, 0.63, 1.796, 1.316, 1
2.703, -0.236, 0.189, 0.119, -0.143, 0
0.983, 1.849, -0.384, -0.181, -0.116, 1
0.094, 0.508, 1.107, 2.071, -0.789, 0
0.738, 1.981, -0.297, 0.193, -0.118, 0
-0.235, 1.703, 0.826, 0.721, 0.0, 0
0.418, 2.521, -0.509, 0.42, -0.151, 0
0.401, 0.831, 1.93, -1.208, -0.434, 0
1.048, 1.933, -0.333, -0.127, 0.118, 0
1.462, 1.329, 0.322, -0.099, 0.112, 0
2.342, 0.498, 0.256, 0.1, 0.076, 0
2.217, -0.195, 0.139, 0.103, 0.09, 0
1.237, 1.274, -0.234, -0.1, -0.061, 0
0.385, 2.497, 0.684, 0.532, -0.406, 0
1.846, 0.267, -0.077, 0.09, -0.08, 0
0.291, 0.858, 1.77, 0.806, 0.509, 0
0.403, 1.026, 1.205, 1.809, 1.525, 1
1.302, 1.719, -0.343, -0.388, 1.409, 0
0.106, 0.767, 1.795, 0.842, 0.416, 0
1.284, 2.927, -0.485, -0.241, -0.213, 0
0.069, -0.166, 0.428, -0.408, 0.0, 1
0.44, 1.846, 0.747, 0.244, 0.124, 0
0.625, 2.31, -0.523, -0.207, -0.101, 0
0.14, 0.847, 2.251, -0.703, -0.562, 0
0.479, 2.219, 2.076, -0.524, -0.247, 0
0.998, 2.334, -0.467, -0.223, -0.137, 0
0.609, 0.63, 1.411, 0.539, -0.389, 1
0.273, 1.982, 1.041, 0.567, -0.411, 0
0.648, 0.754, 1.926, 1.265, -0.528, 1
0.337, 0.682, 0.799, 2.159, 1.867, 1
0.981, 2.208, 0.604, 1.5, -0.439, 0
0.639, 2.884, 0.871, -0.377, -0.143, 0
0.262, 2.524, -0.395, 0.238, 0.168, 0
1.177, 2.212, 1.194, 0.66, -0.401, 0
1.909, 1.432, 0.26, 0.129, -0.074, 0
-0.217, 0.793, -0.519, 1.583, -0.768, 1
0.336, 1.536, 2.01, -0.623, -0.394, 0
0.598, 1.798, 0.479, -0.177, 0.0, 0
0.592, 2.258, -0.442, 0.295, -0.231, 0
0.929, 2.558, -0.44, -0.369, 0.716, 0
0.151, 0.509, 0.505, -0.312, 0.944, 1
0.484, 2.633, 0.917, -0.305, 0.163, 0
0.284, 1.099, 2.571, -0.796, 0.434, 0
0.111, 0.397, 0.8, 0.683, 0.0, 1
-0.05, 0.42, 0.923, -0.357, -0.357, 1
2.602, 0.423, -0.144, -0.08, 0.119, 0
1.677, 0.791, -0.41, 2.004, -0.434, 0
0.66, 1.695, 0.99, 0.264, 0.15, 0
1.014, 0.491, 1.761, 0.847, -0.239, 1
0.661, 0.798, 1.355, 0.796, -1.107, 1
0.825, 2.156, 1.007, 1.281, -0.436, 1
1.258, 1.761, 0.45, -0.319, 1.599, 0
0.336, 1.17, 1.625, 0.783, -0.39, 0
0.371, 0.961, 2.531, -0.704, -0.379, 0
0.927, 2.496, 1.039, 0.798, -0.242, 1
1.59, 2.24, 0.711, -0.188, 0.197, 0
1.798, 1.78, -0.332, -0.14, -0.103, 0
0.737, 2.504, -0.467, 0.255, -0.257, 0
0.238, 1.615, 1.22, -0.487, 0.0, 0
-0.314, -0.724, -0.463, -0.163, -0.101, 0
0.17, 0.581, 1.363, 1.124, 0.0, 0
0.302, 2.12, -0.337, -0.184, -0.11, 0
0.205, 1.163, 1.643, -0.499, -0.2, 0
0.383, 0.711, 2.162, 0.79, 0.636, 1
0.762, 3.019, -0.482, -0.194, 0.187, 0
0.979, 1.247, 0.73, 1.861, -0.517, 0
0.266, 0.593, 0.835, -0.569, 1.956, 0
0.224, 0.558, 0.638, 1.559, 0.0, 1
2.347, 0.928, 0.413, -0.108, -0.065, 0
2.475, 1.325, 0.652, 0.697, -0.201, 0
0.126, 0.436, 0.541, 1.177, 1.25, 0
0.912, 1.59, 0.28, 0.121, 0.067, 0
1.126, 0.909, 2.506, -0.595, -0.353, 1
0.096, 0.61, 0.542, 0.591, 0.749, 0
0.11, 0.626, 0.914, 2.22, 0.0, 1
1.21, 1.167, 2.284, -0.457, -0.185, 0
1.15, 2.51, -0.45, 0.659, 0.548, 0
0.173, 0.673, 0.755, 1.377, 0.732, 1
1.021, 0.494, 1.73, 0.887, -0.244, 1
0.427, -1.045, -1.089, -0.444, -0.286, 0
2.721, 0.652, -0.1, -0.063, 0.056, 0
2.954, 0.435, -0.11, 0.086, -0.061, 0
0.212, 0.656, 0.907, 1.481, 0.0, 0
0.414, 2.107, 1.243, 0.686, 0.0, 0
0.231, 0.661, 2.467, 1.153, 1.191, 1
1.678, 1.266, 0.522, 0.394, -0.206, 0
0.283, 1.349, 0.535, -0.203, -0.119, 0
0.628, 2.801, 0.76, 0.493, 0.981, 0
0.284, 0.923, 0.672, 0.668, 0.874, 1
0.245, 1.0, 3.109, -0.767, -0.36, 0
0.591, 1.121, 1.492, -0.657, 1.705, 1
2.767, 0.315, 1.166, -0.304, 0.269, 0
0.172, 0.391, 0.64, 1.694, 0.0, 0
1.117, 2.55, -0.458, -0.222, -0.135, 0
-0.233, 0.69, 1.364, -0.778, -0.532, 0
0.265, 2.037, 0.992, 0.625, 0.0, 0
0.155, 0.687, 1.305, 1.694, 0.0, 1
0.251, 0.542, 0.61, -0.615, 0.0, 0
0.202, 1.502, 2.04, 0.897, 0.0, 0
1.843, 1.023, 0.369, 0.204, -0.137, 0
0.325, 0.765, 0.736, 1.373, -0.677, 1
0.35, 1.239, 2.361, -0.652, 0.566, 0
0.612, 0.593, 1.924, 1.406, 1.257, 1
0.518, 1.251, -0.303, -0.118, -0.073, 0
3.026, -0.273, 0.17, 0.27, -0.095, 0
0.314, 1.186, 1.595, 1.327, -0.623, 1
0.371, 2.428, 0.809, 0.357, 0.204, 0
0.157, 0.985, 2.493, -0.747, 0.0, 0
0.556, 3.059, 1.234, 0.61, -0.238, 0
0.265, 1.666, 0.753, 0.37, 0.0, 0
0.175, 0.414, 0.364, 1.345, -0.857, 1
0.623, 2.432, -0.495, -0.203, 0.186, 0
0.245, 0.624, 2.375, 1.077, 0.457, 0
1.988, 1.974, 0.622, -0.18, -0.101, 0
0.281, 2.246, 0.648, 0.255, 0.281, 0
0.225, 0.852, 0.534, 1.811, -1.058, 1
0.489, 2.921, -0.47, 0.255, -0.161, 0
1.322, 1.284, 2.042, -0.441, -0.179, 1
0.119, 0.604, 0.831, 2.457, -0.836, 0
0.096, 0.62, 1.14, 1.164, 0.0, 1
0.773, 2.061, -0.344, -0.179, -0.115, 0
0.284, 1.424, 2.617, -0.685, -0.308, 0
1.305, 2.225, -0.353, -0.203, 0.18, 0
1.757, 0.972, 0.866, 1.579, -0.449, 0
0.136, 0.679, 0.46, 0.663, 0.73, 0
0.156, 0.564, 1.35, 1.842, 0.0, 0
3.097, 0.575, 0.228, 0.275, -0.077, 0
0.306, 1.124, 0.888, 1.904, -0.735, 1
2.241, 0.78, 0.341, -0.092, -0.053, 0
0.242, 0.797, 1.295, 1.68, 0.0, 1
1.101, 2.678, -0.468, 0.32, 0.365, 0
0.452, 2.425, 1.323, 0.685, 0.0, 0
0.122, 0.434, 1.069, 2.338, 0.0, 0
0.327, 1.618, -0.42, 0.321, -0.126, 0
0.269, 0.362, 0.661, 2.266, -0.705, 0
1.075, 2.002, 0.578, 1.461, -0.355, 0
0.666, 1.782, -0.37, -0.137, -0.079, 0
0.597, 1.132, 1.895, -0.601, -0.231, 1
0.778, 1.791, -0.416, 0.277, -0.263, 1
1.347, 0.967, -0.186, 0.094, 0.0, 0
1.398, 1.223, 0.327, 0.217, -0.1, 0
0.596, 0.496, 1.501, 0.652, 0.705, 1
0.512, 0.87, -1.3, 0.649, -0.324, 1
0.436, 3.27, -0.513, 0.338, 0.678, 0
1.798, 1.851, -0.275, -0.124, 0.163, 0
2.111, 0.901, 0.371, 0.268, 0.515, 0
0.675, 3.076, 0.902, 0.358, 0.217, 0
0.621, 1.749, -0.436, -0.183, -0.103, 0
0.61, 2.82, 0.866, -0.317, 0.971, 0
0.369, 2.829, 0.701, 1.401, -0.329, 1
1.132, 1.404, -0.221, -0.1, 0.087, 0
1.84, -0.254, 0.246, 0.153, -0.101, 0
3.246, 0.823, -0.159, 0.086, -0.076, 0
-0.103, 0.929, 1.762, 0.943, -0.424, 0
-0.59, -1.327, -0.549, -0.647, 0.0, 1
2.518, 0.929, 0.45, 0.931, 0.439, 0
0.228, 0.881, 0.792, 2.501, 0.0, 1
0.446, 0.59, 2.048, 0.884, 0.666, 1
2.256, 0.508, -0.113, -0.066, -0.046, 0
1.083, 0.761, -0.153, 0.076, 0.055, 0
0.21, 1.452, 0.79, 0.63, 0.0, 0
0.408, 0.949, 1.91, -0.481, -0.244, 0
0.791, 2.125, -0.418, 0.279, -0.188, 0
0.105, 0.707, 1.457, -0.562, 0.0, 1
0.316, 0.783, 0.865, 1.369, 1.196, 1
0.285, 1.467, -0.452, 0.243, -0.106, 0
0.099, 0.258, 0.332, 1.391, 1.838, 0
0.148, 0.672, 1.092, 1.526, 0.648, 1
0.258, 2.814, -0.461, -0.239, -0.153, 0
3.348, -0.276, -0.111, -0.07, -0.053, 0
2.766, 0.315, 1.166, -0.304, 0.269, 0
0.363, 0.994, 2.446, -0.692, -0.384, 0
2.391, 0.639, -0.107, 0.13, -0.053, 0
0.551, 1.145, 2.271, 0.668, -0.272, 0
1.017, 1.05, 0.256, 0.202, -0.089, 0
0.738, 0.57, 2.037, -0.591, 0.39, 1
0.287, 1.607, 1.656, 1.297, -0.484, 1
0.205, 0.673, 1.165, 1.399, -0.4, 0
3.229, 0.694, 0.27, -0.258, 0.607, 0
0.219, 2.564, 0.733, 0.347, 0.227, 0
1.041, 1.631, 0.505, 0.34, -0.262, 0
1.087, 1.908, -0.373, 0.25, -0.18, 0
1.033, 1.105, -0.254, -0.101, 0.0, 0
0.737, 3.178, -0.741, 0.437, 0.186, 0
1.136, 0.603, 1.704, 0.636, -0.259, 1
0.098, 0.692, 0.303, 0.712, 0.0, 1
2.99, 0.309, -0.154, -0.171, -0.13, 0
0.217, 0.598, 2.218, -0.606, 0.329, 0
0.245, 2.017, 1.687, 0.99, 0.0, 0
0.114, 0.501, 0.939, 0.882, -0.52, 1
0.154, 0.804, 1.77, -0.782, 0.0, 0
1.524, 1.948, -0.282, -0.127, -0.097, 0
1.482, 2.23, -0.55, -0.209, -0.117, 0
0.21, 0.606, 0.22, 1.168, 1.434, 1
0.104, 0.945, 0.432, 0.783, 1.091, 0
3.148, 0.635, -0.13, 0.094, -0.053, 0
0.896, 1.979, 0.586, -0.279, 1.408, 0
0.789, 2.739, -0.55, 1.265, -0.318, 0
0.625, 1.85, 0.764, 0.319, 0.187, 0
2.441, 0.306, 0.14, 0.176, -0.065, 0
0.598, 1.595, 2.137, 0.705, -0.257, 1
0.568, 0.892, 1.698, 0.848, -0.513, 0
0.09, 0.314, 0.445, 1.544, 0.0, 0
0.295, 1.164, 2.828, -0.662, 0.0, 0
1.517, 1.41, -0.229, 0.134, -0.08, 0
0.508, 2.252, 0.998, 0.403, -0.207, 0
0.124, 0.755, 2.184, -0.89, 0.0, 0
0.231, 1.78, 1.658, 0.697, 0.361, 0
0.985, 2.18, 0.614, 1.548, -0.434, 0
2.648, 0.638, -0.146, 0.08, -0.035, 0
-0.134, 1.057, 2.379, -0.822, 0.0, 0
0.262, 0.729, 0.839, 1.728, 0.0, 0
0.474, 1.093, 1.336, 0.697, -0.376, 1
0.204, 1.574, 1.157, 0.62, 0.0, 0
0.778, 1.038, 0.904, -0.317, -0.164, 0
0.099, 0.661, 0.363, 0.649, 0.65, 1
0.118, 0.542, 0.738, 0.954, 1.411, 1
0.339, 1.855, 0.577, 0.288, 0.139, 0
0.272, 0.719, 0.413, 1.061, -0.518, 1
0.218, 1.486, 0.742, 0.661, -0.224, 0
0.319, 2.535, -0.471, 0.428, -0.146, 0
3.052, 0.536, 0.24, -0.165, 0.48, 0
1.492, 0.795, -0.142, 0.108, 0.082, 0
0.771, 2.719, -0.412, -0.168, -0.124, 0
0.52, 2.213, 1.208, 0.417, -0.195, 0
0.363, 0.774, 2.429, 1.578, -0.523, 0
0.468, 1.63, 1.877, -0.571, 0.0, 0
-0.222, -0.565, -0.798, -0.931, -0.407, 1
0.222, 1.017, 2.425, 1.076, -0.367, 0
0.073, 0.357, 0.324, 0.477, 0.0, 0
2.308, 1.357, -0.259, 0.199, -0.095, 0
0.698, 2.98, 0.826, -0.307, -0.158, 0
2.191, 0.438, 0.149, 0.124, -0.155, 0
0.106, 0.635, 0.252, 0.453, 0.944, 1
0.692, 2.444, -0.529, -0.199, 0.0, 0
2.486, 0.532, 0.234, 0.087, 0.071, 0
0.085, 0.387, 0.661, 0.6, -0.456, 0
0.182, 0.418, 1.202, 1.724, -0.667, 0
0.354, 1.407, 1.046, 1.962, 0.0, 1
0.279, 1.213, 2.769, -0.858, -0.372, 0
3.454, 0.625, 0.978, -0.235, -0.09, 0
0.445, 0.965, 2.056, 0.958, 1.31, 1
0.193, 0.675, 1.384, 1.631, -0.593, 0
0.23, 0.749, 2.933, -0.97, 0.516, 1
0.238, 0.967, -0.338, -0.368, 0.421, 0
1.099, 1.843, 1.035, 1.369, -0.462, 1
1.013, 2.312, 1.531, -0.381, -0.162, 1
1.466, 1.697, 0.485, 0.284, -0.18, 0
0.729, 2.055, -0.436, -0.183, 0.165, 0
2.865, -0.213, 0.166, 0.099, -0.093, 0
0.268, 0.832, 0.727, 2.286, -0.76, 1
0.554, 1.308, 2.1, 0.99, 1.002, 1
2.039, 1.226, 0.508, 0.35, -0.135, 0
0.584, 0.843, 1.965, 0.939, 1.358, 1
0.677, 0.443, 1.584, -0.536, 0.443, 1
0.719, 3.563, -0.713, 0.339, -0.141, 0
3.0, 0.438, 0.136, 0.112, 0.112, 0
0.736, 2.36, 0.522, 1.439, -0.341, 0
0.269, 0.362, 0.661, 2.265, -0.705, 0
0.83, 3.041, -0.569, 0.547, 0.288, 0
2.035, 1.726, 0.717, -0.165, 0.153, 0
2.255, 1.117, 0.414, 0.448, -0.257, 0
3.414, -0.301, 0.136, -0.074, -0.053, 0
0.287, 0.814, 1.049, 1.082, -0.349, 1
0.245, 0.484, 1.991, 0.879, 0.608, 0
0.899, 2.96, -0.474, -0.203, -0.144, 0
1.121, 0.72, -0.142, 0.088, 0.091, 0
3.802, -0.393, 0.153, -0.082, -0.055, 0
0.266, 3.155, -0.48, 0.434, 1.022, 0
1.857, 1.13, -0.19, -0.068, 0.064, 0
2.79, 1.019, 0.416, 0.656, -0.166, 0
0.059, 0.287, 0.439, -0.522, 0.0, 0
1.878, 0.892, 0.76, 1.609, -0.446, 0
0.271, 1.286, 2.305, -0.702, 0.0, 0
0.382, 0.975, 2.027, 1.022, 0.527, 0
3.772, -0.274, 0.155, -0.08, -0.077, 0
2.51, -0.217, 0.213, 0.159, -0.092, 0
1.256, 2.372, 1.134, -0.324, -0.129, 1
2.745, -0.224, 0.171, 0.097, 0.073, 0
0.24, 0.705, 1.527, 1.91, -0.567, 0
0.438, 3.303, -0.411, -0.186, -0.166, 0
0.701, 2.062, -0.513, -0.242, -0.126, 0
1.687, 1.914, -0.315, -0.148, -0.101, 0
1.053, 0.573, 1.926, 1.495, -0.636, 1
1.439, 2.014, -0.531, -0.168, -0.103, 0
0.391, 1.276, 2.268, -0.721, 0.0, 0
1.796, 0.858, 0.313, 0.189, -0.131, 0
0.674, 2.3, 0.971, 0.315, -0.161, 0
0.204, 0.527, 0.407, 1.66, -0.714, 1
0.873, 2.74, 0.827, -0.275, -0.149, 0
0.351, 1.331, 1.073, 0.488, -0.213, 0
0.322, 1.754, 0.628, 0.269, -0.096, 0
1.528, 0.54, 0.179, 0.149, 0.07, 0
0.614, 1.697, -0.442, -0.163, -0.105, 0
0.159, 0.686, 1.129, 1.911, 0.0, 1
2.525, 0.647, 0.375, 0.356, 0.448, 0
0.365, 1.946, -0.279, -0.137, -0.091, 0
0.22, 1.291, 2.661, -0.639, -0.415, 0
0.593, 2.737, 0.856, -0.336, 1.173, 0
2.02, 0.615, -0.1, 0.079, 0.054, 0
0.096, 0.526, -1.117, 1.757, 0.0, 0
0.237, 0.789, 1.023, 2.106, -0.857, 1
0.26, 0.569, 0.657, 1.209, 0.0, 0
1.199, 2.525, 1.24, -0.326, -0.166, 1
0.09, 0.681, 0.261, 0.769, 0.0, 1
2.275, 0.69, 0.114, 0.103, 0.072, 0
0.572, 2.469, 1.182, 0.83, -0.371, 1
2.976, 1.442, 0.329, -0.139, -0.083, 0
0.435, 0.761, 0.772, 1.192, 1.157, 1
2.793, 0.285, 1.283, -0.314, 0.296, 0
0.293, 2.304, 1.019, 0.505, -0.259, 0
0.266, 0.825, 2.484, -0.527, -0.319, 0
2.24, -0.237, 0.416, 1.551, -0.454, 0
0.366, 0.414, 0.889, 1.934, -0.584, 0
3.716, 0.55, 0.268, 0.454, -0.122, 0
1.396, 1.149, 0.981, 0.662, 1.499, 1
0.161, 0.552, 0.983, 1.504, -0.933, 1
0.121, 0.635, 0.584, 1.534, 0.0, 0
0.533, 3.131, -0.44, -0.27, -0.308, 0
1.54, 2.122, -0.36, -0.388, 0.815, 0
0.387, 0.902, 2.307, -0.648, -0.342, 0
2.437, 1.018, -0.281, 0.182, 0.2, 0
0.642, 2.75, 0.852, 0.322, 0.188, 0
0.058, 0.207, -0.126, -0.348, 1.112, 0
0.329, 2.133, 0.924, 0.436, -0.326, 1
0.189, 1.102, 2.21, -0.87, 0.507, 0
0.979, 1.545, 1.49, 0.576, 1.144, 1
2.555, -0.242, 0.208, 0.188, -0.095, 0
0.187, 1.346, 1.791, 0.679, 0.0, 0
0.324, 1.719, 0.651, 0.254, -0.137, 0
0.122, 0.592, 1.288, 2.546, -0.849, 0
0.715, 0.847, 1.805, 2.094, -0.621, 1
1.802, 0.855, 1.353, 0.851, 0.525, 0
0.108, 0.378, 0.428, 1.134, 1.297, 0
2.556, 0.718, 0.37, -0.085, -0.063, 0
1.482, 1.502, 0.527, 0.413, -0.19, 0
1.936, 2.328, -0.422, -0.148, -0.093, 1
0.151, 0.577, 1.302, 1.116, 0.0, 0
0.209, 0.433, 0.623, 1.429, 2.012, 1
0.86, 2.661, -0.397, -0.18, -0.131, 0
0.636, 2.63, 1.553, 0.469, -0.204, 0
0.168, 0.704, 0.758, 1.268, 1.578, 1
1.098, 2.524, -0.429, 0.276, 1.019, 0
1.068, 1.601, -0.283, -0.132, -0.066, 0
2.611, 0.661, 0.164, 0.104, -0.053, 0
0.647, 0.86, 1.755, 0.993, 1.422, 1
1.299, 1.229, 0.921, 0.608, 1.533, 1
0.189, 1.169, 1.42, -0.406, 0.0, 0
0.241, 0.522, 0.576, -0.368, 0.977, 0
2.035, 1.325, 0.513, 0.373, -0.135, 0
1.03, 1.402, 1.403, -0.409, 1.116, 1
1.565, 0.495, 0.123, 0.11, -0.18, 0
0.223, 1.533, 2.011, 0.902, 0.0, 0
0.42, 2.529, -0.399, 0.237, -0.162, 0
0.227, 0.978, -0.604, 2.218, -1.008, 1
0.131, 0.858, 1.839, -0.834, -0.411, 0
0.87, 1.801, 0.956, -0.251, -0.156, 0
0.203, 1.185, 1.777, -0.6, 0.0, 0
0.926, 1.532, 1.984, 0.86, -0.244, 1
0.672, 0.596, 0.65, 2.122, -0.553, 1
0.562, 1.253, 2.338, -0.668, -0.28, 1
0.354, 1.005, 1.607, 0.835, -0.338, 1
1.097, 2.087, -0.549, 0.2, 0.245, 0
0.329, 0.8, 0.792, 0.957, 0.873, 1
0.178, 0.767, 1.783, 1.268, 0.0, 0
2.665, 0.834, 1.064, -0.276, -0.122, 0
1.601, 0.836, 0.433, -0.131, -0.055, 0
0.131, 0.617, 0.545, 0.897, 0.0, 0
2.235, 0.97, 0.341, 0.366, 0.617, 0
-0.829, -1.062, -0.541, 0.403, 0.837, 0
0.135, 0.768, 0.322, 0.546, 0.0, 1
0.891, 0.909, 1.041, 0.848, -0.23, 1
0.596, 1.555, 1.434, 0.699, 1.074, 1
0.279, 1.511, 1.188, -0.466, 0.327, 0
0.246, 0.683, 2.489, -0.781, 0.376, 0
1.7, 2.193, 0.514, 0.222, -0.132, 0
1.889, 1.009, 0.479, 0.366, -0.179, 0
3.359, -0.241, 0.195, -0.085, 0.085, 0
0.474, 1.277, 2.454, -0.761, 0.791, 1
0.16, 1.252, 1.345, 0.436, -0.179, 0
0.598, 2.171, 0.671, 0.332, 0.201, 0
