@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.269, 0.362, 0.661, 2.266, -0.705, 0
0.564, 1.178, 1.19, -0.319, 0.242, 0
0.717, 0.72, 2.504, -0.794, 0.427, 0
3.059, -0.314, -0.104, 0.078, -0.051, 0
0.105, 0.495, 1.206, 2.321, 0.0, 0
0.386, 2.363, -0.524, 0.464, -0.173, 0
2.099, 0.889, -0.175, 0.09, -0.076, 0
0.258, 0.894, 2.718, -0.68, -0.338, 0
2.99, 0.309, -0.153, -0.171, -0.13, 0
1.346, 2.116, -0.304, -0.166, -0.145, 0
0.504, 2.877, -0.717, 0.385, -0.161, 0
0.474, 1.041, 1.766, 1.376, -0.47, 0
2.925, 0.506, -0.129, 0.137, -0.057, 0
0.118, 0.306, 0.559, 2.143, -0.666, 0
2.94, 0.495, 0.892, 0.337, -0.161, 0
0.316, 2.05, 1.632, 0.688, -0.285, 0
1.688, 1.674, 1.574, -0.348, -0.164, 0
0.215, 0.549, 1.037, 1.732, 0.0, 0
0.111, 0.558, 1.359, 2.035, -0.662, 0
0.255, 0.496, 1.861, 0.936, 0.456, 0
1.036, 2.038, -0.346, -0.127, 0.099, 0
0.304, 1.637, 0.555, 0.261, -0.107, 0
0.86, 2.661, -0.397, -0.18, -0.131, 0
1.26, 0.695, -0.122, 0.112, 0.109, 0
0.269, 1.13, 2.209, -0.786, -0.323, 0
1.051, 2.749, -0.42, 0.301, 0.619, 0
0.466, 2.707, -0.678, 0.617, 1.006, 0
1.089, 1.423, -0.387, -0.123, 0.09, 0
2.898, 0.474, 1.043, -0.234, -0.099, 0
1.203, 2.256, -0.356, -0.157, -0.108, 0
0.12, 0.311, 0.426, 1.818, 1.201, 0
3.17, 0.529, -0.143, 0.172, -0.064, 0
0.191, 0.609, 1.806, 0.81, 1.11, 0
0.724, 2.438, -0.479, 0.3, -0.289, 0
0.556, 3.451, -0.597, -0.245, -0.153, 0
0.1, 0.28, 0.501, -0.186, 0.529, 0
2.606, 1.238, 0.373, 0.869, -0.21, 0
0.072, 0.333, 0.556, 0.507, 0.438, 0
0.579, 3.262, -0.709, -0.285, -0.211, 0
0.741, 2.844, 0.937, 0.512, 0.602, 0
0.317, 0.804, 1.952, -0.885, -0.378, 0
0.427, -1.045, -1.089, -0.444, -0.286, 0
3.5, 1.474, -0.182, -0.045, -0.032, 0
2.733, 0.493, -0.116, 0.082, -0.041, 0
0.828, 2.132, -0.487, -0.205, -0.147, 0
0.942, 0.966, -0.214, 0.107, 0.116, 0
0.461, 2.512, -0.492, 1.421, -0.411, 0
0.219, 2.564, 0.733, 0.347, 0.227, 0
0.178, 0.767, 1.783, 1.268, 0.0, 0
0.489, 2.921, -0.47, 0.255, -0.161, 0
0.391, 1.762, 1.66, -0.448, 0.0, 0
0.641, 2.998, -0.526, -0.204, -0.144, 0
0.629, 2.94, -0.743, 0.313, 0.0, 0
0.199, 1.328, -0.829, -0.314, 0.194, 0
0.333, 1.453, 2.313, -0.639, 0.0, 0
2.493, 0.265, -0.095, 0.081, -0.047, 0
0.32, 1.062, 2.934, -0.96, -0.502, 0
-0.125, 1.264, 1.453, 0.575, 0.0, 0
0.293, 2.304, 1.019, 0.505, -0.259, 0
0.279, 0.892, 2.474, -0.531, -0.307, 0
0.816, 2.242, -0.331, -0.17, -0.12, 0
0.841, 1.726, 0.504, 0.306, -0.309, 0
0.231, 1.764, 1.438, 1.052, -0.489, 0
0.811, 2.87, -0.51, -0.232, 0.388, 0
0.724, 3.408, -0.449, -0.215, 0.169, 0
2.982, 0.346, 1.35, 0.51, -0.234, 0
0.235, 0.368, 0.404, 1.219, 2.13, 0
3.01, 0.67, 0.18, 0.122, 0.067, 0
0.265, 0.819, 2.52, -0.627, -0.34, 0
0.647, 1.483, 1.368, 0.627, 1.016, 0
0.413, 0.945, 2.874, 0.998, -0.369, 0
0.674, 1.174, 1.718, 0.622, -0.205, 0
2.391, 0.639, -0.107, 0.13, -0.053, 0
0.441, 2.011, 0.847, 0.308, 0.0, 0
0.41, 2.084, 1.072, 0.426, -0.289, 0
0.42, 3.096, -0.604, 0.416, -0.231, 0
1.601, 1.79, -0.298, -0.127, -0.073, 0
0.591, 2.437, 1.02, -0.387, -0.174, 0
1.456, 2.755, -0.416, 0.309, 0.398, 0
1.509, 1.557, 0.482, 0.283, -0.169, 0
2.239, 0.89, 0.354, 0.245, 0.556, 0
0.139, 0.384, 0.803, 1.56, 1.075, 0
0.157, 0.678, 1.566, 1.131, 0.0, 0
1.509, 1.557, 0.482, 0.283, -0.169, 0
0.924, 2.334, -0.479, -0.175, -0.109, 0
1.158, 0.988, -0.194, 0.094, 0.061, 0
0.461, 1.913, 0.667, 0.247, -0.095, 0
0.249, 1.876, 0.914, 0.379, 0.0, 0
0.799, 2.609, -0.435, -0.262, -0.246, 0
0.567, 1.886, 1.179, 0.363, -0.154, 0
1.107, 1.683, 1.012, 0.521, 0.316, 0
2.734, 0.495, -0.106, 0.07, 0.051, 0
1.509, 1.501, 0.56, 1.513, -0.407, 0
-0.18, -0.322, -0.604, 1.05, 0.0, 0
1.543, 1.994, -0.283, -0.126, 0.103, 0
0.821, 1.984, -0.405, -0.147, 0.159, 0
1.532, 1.411, 0.457, 0.28, -0.155, 0
0.559, 2.887, -0.677, 0.487, 0.942, 0
0.903, 2.229, -0.481, -0.194, -0.114, 0
0.857, 2.735, -0.45, -0.187, -0.199, 0
0.124, 0.755, 2.184, -0.89, 0.0, 0
3.527, -0.341, -0.112, -0.061, 0.066, 0
1.19, 1.647, -0.274, -0.121, -0.06, 0
0.974, 1.071, -0.194, -0.079, -0.058, 0
3.067, -0.27, 0.438, 0.21, -0.082, 0
-0.106, 0.556, 0.961, 1.628, -0.863, 0
2.925, 1.489, -0.244, 0.509, -0.197, 0
0.388, 0.955, 2.328, -0.656, -0.296, 0
1.239, 1.892, 0.585, 0.715, 0.741, 0
2.314, 1.351, 0.438, -0.138, -0.28, 0
0.245, 0.552, 0.581, -0.528, 0.0, 0
1.116, 2.458, -0.385, 0.228, -0.124, 0
-0.053, 0.502, 1.327, 1.72, -0.594, 0
1.601, 2.2, 1.09, 0.576, -0.168, 0
3.53, -0.271, 0.181, -0.078, 0.071, 0
1.098, 2.524, -0.429, 0.276, 1.019, 0
0.245, 2.125, 1.012, 0.494, -0.247, 0
2.935, 0.724, 1.313, -0.259, -0.104, 0
3.802, -0.393, 0.153, -0.082, -0.055, 0
0.122, 0.434, 1.069, 2.338, 0.0, 0
0.648, 0.484, 0.776, 1.913, -0.599, 0
0.274, 1.114, 1.446, 0.558, -0.384, 0
0.708, 0.435, 0.905, -0.27, -0.098, 0
0.207, 0.729, 1.062, 1.448, -0.469, 0
0.253, 0.406, 0.468, 1.568, 1.673, 0
0.372, 0.48, 1.904, 1.296, 0.809, 0
3.237, 0.521, 1.084, -0.263, -0.096, 0
3.426, 0.753, -0.143, -0.091, -0.053, 0
0.283, 3.386, -0.521, 0.387, 0.642, 0
0.783, 3.076, -0.424, 0.304, 0.399, 0
2.09, 0.618, -0.098, 0.068, -0.039, 0
1.304, 2.081, -0.348, -0.199, 0.177, 0
0.26, 0.903, 2.735, -0.781, 0.0, 0
0.77, 1.607, 0.427, 0.183, -0.079, 0
0.334, 1.781, 0.698, 0.284, -0.124, 0
0.769, 2.512, -0.416, 0.27, -0.232, 0
0.423, 1.781, -0.696, 0.491, 1.106, 0
1.383, 1.322, 0.348, -0.109, 0.14, 0
0.155, 1.012, 2.279, -0.747, 0.0, 0
1.607, 2.312, -0.381, 0.222, 0.163, 0
0.095, 0.624, -0.79, 2.613, 0.0, 0
0.223, 1.086, 2.658, -0.944, 0.0, 0
0.141, 1.079, 1.308, -0.341, -0.166, 0
0.144, 0.888, 1.537, 1.646, -0.601, 0
0.74, 2.248, -0.622, -0.25, -0.145, 0
2.971, 0.48, 1.235, -0.285, -0.114, 0
-0.24, -0.446, -0.452, 0.939, 1.058, 0
0.251, 0.542, 0.61, -0.615, 0.0, 0
0.234, 0.973, 2.176, 1.023, -0.353, 0
1.302, 2.389, -0.356, -0.159, 0.225, 0
1.526, 1.931, -0.374, -0.265, 0.867, 0
0.219, 1.027, 2.399, -0.68, 0.0, 0
0.211, 0.679, 0.932, 1.488, 0.0, 0
0.434, 2.539, 1.364, -0.374, -0.193, 0
0.382, 2.454, 0.913, -0.57, 0.0, 0
0.327, 1.764, 0.575, 0.277, -0.096, 0
1.825, 0.588, 0.146, 0.207, -0.123, 0
2.039, 0.45, 0.138, 0.086, 0.072, 0
1.271, 1.743, -0.315, -0.404, 1.494, 0
0.128, 0.621, 1.433, 2.052, 0.0, 0
0.365, 1.607, 1.354, -0.462, 0.0, 0
2.697, -0.221, 0.159, 0.091, 0.078, 0
0.364, 1.863, 2.606, -0.605, -0.248, 0
0.755, 3.309, -0.469, 0.254, -0.152, 0
0.029, -0.188, 0.383, 0.603, 0.0, 0
0.439, 2.04, 0.663, 0.454, 0.0, 0
0.255, 0.659, 1.591, 1.318, 0.7, 0
0.959, 2.559, -0.49, 0.956, -0.299, 0
0.188, 0.75, 0.797, 1.287, -0.606, 0
0.308, 1.204, 1.5, 0.569, -0.32, 0
0.745, 2.821, -0.503, -0.249, 0.884, 0
1.196, 2.373, -0.342, -0.155, 0.307, 0
-0.09, 0.559, 1.184, 2.327, -1.0, 0
2.437, 1.412, 0.43, 0.15, 0.309, 0
0.279, 2.745, -0.406, 0.231, 0.161, 0
2.035, 1.232, -0.204, 0.103, -0.063, 0
0.642, 2.074, -0.419, -0.181, -0.104, 0
0.12, 0.719, -1.064, 2.032, -1.019, 0
0.149, 0.355, 0.516, 1.416, 0.0, 0
3.129, 0.311, 1.415, -0.347, -0.13, 0
0.34, 1.238, 1.114, 0.45, -0.544, 0
0.058, 0.245, 0.368, -0.427, 0.0, 0
0.314, 2.164, 1.565, 0.995, 1.038, 0
0.47, 1.593, 1.74, -0.546, -0.227, 0
1.334, 1.06, 1.236, 1.109, 0.682, 0
2.035, 1.325, 0.513, 0.373, -0.135, 0
0.315, 2.086, -0.505, 0.343, -0.136, 0
0.277, 0.872, 1.918, 1.371, -0.449, 0
0.574, 2.549, -0.574, 0.268, 0.229, 0
0.639, 1.201, 1.963, -0.682, -0.242, 0
0.169, 0.397, 0.678, 1.654, -0.651, 0
3.087, -0.304, 0.15, -0.072, 0.057, 0
0.42, 1.985, -0.373, 0.448, 0.49, 0
0.162, 0.705, 1.06, 2.135, -0.602, 0
2.41, 0.29, 0.153, 0.162, -0.062, 0
3.36, 0.643, 0.342, 0.697, -0.178, 0
1.773, 1.634, -0.276, -0.121, 0.105, 0
0.288, 0.891, 1.932, 1.42, -0.454, 0
0.76, 2.556, -0.667, -0.221, 0.15, 0
0.412, 2.118, -0.434, 0.226, 0.134, 0
1.033, 1.762, -0.258, -0.14, -0.084, 0
0.597, 3.028, -0.424, 0.302, 0.937, 0
1.042, 1.18, -0.264, -0.114, 0.091, 0
0.331, 0.59, 2.549, 0.834, 0.376, 0
1.432, 2.759, -0.477, -0.179, -0.121, 0
2.534, 0.267, 0.133, 0.16, -0.065, 0
0.376, 1.259, 2.226, -0.598, 0.0, 0
0.716, 1.75, 0.852, 0.226, 0.132, 0
0.383, 1.876, 0.687, 0.306, 0.0, 0
0.118, 0.384, 0.41, 0.973, 1.363, 0
0.443, 2.273, 1.764, 0.697, -0.297, 0
2.79, 1.019, 0.416, 0.656, -0.166, 0
1.146, 2.519, -0.43, -0.18, 0.125, 0
0.184, 1.203, 2.459, -0.691, -0.384, 0
2.628, 0.845, 0.402, 0.299, 0.703, 0
0.165, 1.031, 1.947, -0.544, -0.228, 0
0.947, 2.776, 0.745, 0.853, -0.224, 0
1.007, 2.845, -0.424, 0.422, 0.617, 0
0.214, 0.929, 2.404, 1.093, 0.513, 0
2.286, 1.321, 0.696, -0.171, 0.204, 0
1.901, 0.502, 0.188, 0.151, -0.152, 0
1.262, 2.093, -0.414, 0.213, 0.166, 0
0.345, 2.885, -0.651, 0.618, 1.117, 0
0.24, 1.01, 0.396, 0.449, 0.561, 0
2.055, 1.169, 0.301, 0.235, -0.066, 0
0.43, 3.32, -0.579, -0.24, -0.151, 0
0.832, 3.36, -0.573, 0.593, 0.305, 0
0.136, 0.736, 1.847, 1.073, -0.424, 0
2.514, -0.238, 0.103, 0.089, 0.09, 0
2.348, 0.282, 0.143, 0.164, -0.065, 0
0.268, 1.599, 0.712, 0.28, -0.11, 0
0.757, 2.97, -0.461, -0.192, 0.151, 0
2.406, 1.305, 0.66, 0.813, -0.241, 0
0.455, 3.902, -0.637, -0.353, -0.15, 0
3.15, 0.54, 0.227, 0.216, -0.061, 0
1.6, 0.524, 0.135, 0.129, -0.2, 0
0.594, 3.102, -0.502, -0.196, -0.137, 0
2.308, 1.357, -0.259, 0.199, -0.095, 0
0.104, 0.463, 1.052, 2.313, 0.0, 0
1.661, 2.278, -0.443, 0.429, 0.544, 0
0.62, 2.292, -0.532, -0.212, -0.111, 0
0.379, 2.85, 0.735, 0.557, 1.132, 0
1.284, 2.927, -0.485, -0.241, -0.213, 0
2.721, 0.652, -0.1, -0.063, 0.056, 0
2.911, 0.613, 0.201, 0.093, 0.079, 0
1.242, 1.769, -0.281, -0.362, 1.29, 0
0.212, 2.228, -0.589, 0.295, 0.18, 0
1.658, 1.367, -0.202, 0.14, 0.133, 0
0.562, 2.911, -0.433, -0.224, 0.187, 0
0.271, 2.481, -0.485, 0.312, -0.14, 0
1.063, 1.705, -0.291, -0.277, 1.781, 0
0.303, 0.609, 0.474, 1.427, -0.811, 1
0.318, 0.811, 0.818, 0.821, 0.86, 1
0.105, 0.576, 0.342, 0.83, 0.0, 1
0.541, 2.145, -0.562, -0.228, -0.141, 1
1.039, 2.271, 1.699, -0.369, -0.168, 1
0.151, 0.642, 1.454, 1.281, -0.716, 1
0.6, 1.405, 2.477, -0.701, -0.272, 1
0.747, 1.029, 1.346, -0.998, 1.722, 1
0.96, 1.09, 0.513, 1.114, 0.729, 1
0.48, 1.502, 2.495, -0.692, 0.402, 1
0.125, 0.548, 0.795, 0.836, 0.0, 1
0.362, 0.688, 1.513, 0.699, 0.52, 1
0.266, 0.711, 1.002, 1.138, 0.536, 1
0.105, 0.594, 0.326, -0.808, 0.0, 1
0.734, 0.647, 1.387, 0.556, 0.451, 1
-0.073, -0.25, -0.445, 1.539, -1.184, 1
0.141, 0.64, 0.922, 1.899, 0.0, 1
0.482, 0.917, 1.435, -0.835, -0.762, 1
0.443, 0.705, 0.759, 1.27, 0.92, 1
0.955, 1.445, 1.608, 0.716, 0.689, 1
0.218, 0.659, 1.048, 2.194, -0.904, 1
0.871, 0.961, 1.468, 1.132, 1.339, 1
0.328, 1.09, 2.044, 1.063, 1.043, 1
1.752, 1.47, 1.261, -0.437, 0.648, 1
0.137, 0.519, 0.76, 1.611, 0.0, 1
0.53, 1.273, 1.002, 0.733, -0.692, 1
0.424, 0.745, 0.766, 1.225, 1.068, 1
0.184, 0.496, 0.514, 1.117, 1.106, 1
0.66, 0.885, 1.552, -0.425, 0.345, 1
0.302, 0.581, 2.031, 1.122, 1.408, 1
0.389, 0.55, 0.897, 1.13, 0.0, 1
0.704, 0.758, 1.516, 1.905, -0.85, 1
0.15, 1.057, 0.645, 1.318, 1.157, 1
0.515, 0.457, 1.714, 1.058, -0.36, 1
1.437, 1.91, 1.583, 0.563, -0.165, 1
0.459, 0.541, 1.959, 1.106, -0.785, 1
0.387, 0.474, 1.643, 2.735, -0.624, 1
0.87, 2.27, 1.651, 0.636, -0.192, 1
0.209, 0.463, 0.654, 1.13, 0.0, 1
1.115, 0.331, 1.24, 2.039, 1.045, 1
0.284, 0.976, 2.743, -0.786, -0.392, 1
0.181, 0.479, 1.833, -0.925, -0.387, 1
-0.115, 0.697, 1.321, 1.713, 0.0, 1
0.486, 1.117, 0.534, -0.587, 1.164, 1
0.178, 0.299, 0.516, 1.123, 1.037, 1
0.209, 0.617, 0.883, 1.338, 0.705, 1
0.312, 0.538, 1.261, 0.777, 0.0, 1
0.192, 0.638, 0.498, 0.73, 1.219, 1
0.28, 0.552, 0.725, 1.926, -0.783, 1
1.186, 2.573, 1.102, 0.344, 0.194, 1
0.278, 0.72, 0.442, 1.172, -0.538, 1
0.37, 1.143, 2.195, -0.54, -0.577, 1
0.136, 0.766, -0.584, 2.249, 0.0, 1
0.999, 2.847, 0.928, 0.438, -0.144, 1
0.377, 0.801, 2.391, -0.743, -0.506, 1
0.833, 2.441, 1.525, 0.436, -0.162, 1
0.297, 0.661, 2.416, -0.789, 1.02, 1
0.454, 0.779, 1.472, 1.167, -0.397, 1
0.432, 0.615, 1.981, -0.682, 0.457, 1
1.146, 1.426, 1.665, -0.464, 0.846, 1
0.135, 0.68, 1.173, 1.552, 0.0, 1
0.296, 1.085, 2.155, -0.596, -0.31, 1
0.186, 0.487, 0.289, 0.693, 0.0, 1
0.369, 1.313, 1.405, -0.574, -0.313, 1
0.302, 0.915, 2.528, -0.668, -0.52, 1
1.155, 2.218, 1.672, -0.313, -0.166, 1
0.22, 0.709, 1.048, 1.3, -0.721, 1
0.939, 1.4, 1.587, 1.303, -0.455, 1
0.122, 0.561, 0.927, 0.0, 0.0, 1
0.152, 0.52, 0.92, 1.652, -0.749, 1
0.137, 0.587, 1.131, 0.668, 0.544, 1
0.2, 0.764, 0.892, 1.241, -0.772, 1
0.656, 3.296, -0.554, 0.722, 0.378, 1
0.546, 0.449, 2.054, 0.936, 1.639, 1
0.079, 0.293, 0.883, -0.332, -0.419, 1
0.324, 1.166, 2.049, 0.952, -0.677, 1
0.295, 0.921, 1.125, 1.018, 0.0, 1
0.208, 0.897, 0.738, 1.64, -0.648, 1
0.174, 0.938, 0.513, 1.097, 0.886, 1
0.365, 0.876, 0.9, 1.509, 0.0, 1
0.077, -0.088, 0.197, -0.326, 0.0, 1
0.328, 1.09, 2.044, 1.063, 1.043, 1
0.721, 1.473, 1.911, 0.746, 1.298, 1
0.363, 0.802, 1.001, 1.568, -0.936, 1
0.098, 0.307, 0.415, 1.045, -0.403, 1
0.358, 0.471, 2.017, 0.907, 0.39, 1
0.294, 1.074, 0.746, 1.111, -0.805, 1
0.132, 0.456, 0.442, -0.498, 1.078, 1
0.266, 0.478, 1.972, 1.0, 0.602, 1
0.283, 1.136, 2.694, -0.661, 0.77, 1
0.465, 0.499, 2.231, 0.939, 0.589, 1
0.332, 1.281, 0.901, 1.925, -0.568, 1
0.414, 0.577, 0.988, 1.104, 0.0, 1
0.106, 0.387, 0.835, 0.639, 0.0, 1
0.216, 0.796, 0.792, 1.752, 0.0, 1
0.156, 0.678, 1.319, 0.914, 0.0, 1
0.356, 1.13, 2.504, -0.678, -0.344, 1
1.231, 1.554, 2.102, -0.409, -0.219, 1
0.231, 0.52, 0.871, 1.957, 0.0, 1
0.618, 0.884, 1.435, 1.215, -0.349, 1
0.646, 0.378, 1.547, 0.796, 0.72, 1
1.136, 2.373, 1.464, -0.3, -0.168, 1
0.657, 2.528, 1.186, 0.882, -0.241, 1
1.002, 1.378, 1.598, 1.22, -0.531, 1
0.523, 0.813, 1.771, 1.27, 0.758, 1
0.62, 1.132, 2.107, 1.763, 0.0, 1
0.098, 0.335, 0.564, 0.887, 1.862, 1
0.418, 0.603, 2.147, 1.006, -0.831, 1
0.296, 0.584, 0.554, 1.044, 1.251, 1
0.223, 0.609, 1.516, 0.618, 0.0, 1
0.304, 1.005, 0.773, 1.871, 1.331, 1
0.747, 0.593, 1.381, 1.936, 1.205, 1
0.543, 1.229, 1.472, 1.902, -0.541, 1
0.442, 0.747, 0.436, 1.08, 0.996, 1
0.214, 1.201, 0.711, 1.41, 0.764, 1
-0.235, 0.726, 0.866, 1.448, 0.0, 1
0.315, 1.213, 0.769, 1.048, 0.786, 1
0.413, 2.223, 1.258, 0.713, 0.951, 1
1.173, 1.814, 1.537, 0.741, -0.208, 1
0.432, 0.961, 1.246, 0.865, 2.116, 1
0.305, 1.08, 0.845, 2.245, -0.67, 1
0.672, 0.602, 0.686, 2.131, -0.569, 1
0.238, 0.809, 2.106, -0.604, -0.711, 1
0.25, 0.735, 0.944, 2.285, 0.0, 1
0.279, 2.161, 0.845, 1.08, -0.375, 1
0.199, 0.584, 1.436, 0.621, 1.315, 1
0.204, 0.779, 0.901, 1.357, 0.0, 1
-0.063, 0.752, 1.637, 1.324, 0.991, 1
0.598, 0.932, 2.187, 1.787, -0.49, 1
0.52, 0.985, 1.236, 1.072, 1.783, 1
0.089, 0.322, 0.591, 0.521, -0.299, 1
0.651, 2.706, 0.894, 0.903, -0.32, 1
0.175, 0.516, 0.862, 1.92, -0.775, 1
0.116, 0.719, 1.221, 0.0, 0.0, 1
0.211, 0.785, 0.6, 2.162, -0.935, 1
0.384, 1.323, -1.087, -0.618, -0.488, 1
0.532, 1.06, 0.93, 2.435, -0.708, 1
0.613, 1.064, 1.877, -0.556, -0.302, 1
0.103, 0.597, 0.979, 2.278, -0.879, 1
0.124, 0.426, 0.948, 0.71, 0.0, 1
0.857, 1.331, 2.092, -0.545, -0.263, 1
0.635, 1.011, 2.131, 1.184, 0.832, 1
0.102, 0.452, 0.519, 0.462, -0.305, 1
0.239, 0.589, 2.461, 0.899, 0.0, 1
1.383, 0.79, 2.558, -0.547, -0.257, 1
0.348, 0.602, 2.488, -0.748, 0.714, 1
0.121, 0.74, 0.345, 1.219, 0.0, 1
0.305, 1.048, 1.192, 1.328, -0.969, 1
0.428, 0.5, 2.038, 0.733, 0.449, 1
0.504, 2.242, 0.645, 0.684, 0.845, 1
0.14, 0.312, 0.314, 0.351, 0.922, 1
0.396, 1.382, 1.724, 1.114, -0.452, 1
1.178, 0.625, 1.634, 0.618, 0.273, 1
0.826, 1.279, 1.977, -0.533, 0.347, 1
0.258, 0.861, 0.683, 1.026, 0.0, 1
0.178, 0.698, 0.508, 0.776, 0.0, 1
0.353, 0.583, 1.946, 0.937, 0.682, 1
0.586, 1.146, 1.123, 2.144, -0.7, 1
0.819, 1.963, 1.105, 1.48, -0.357, 1
0.561, 1.17, 1.464, 1.012, 1.311, 1
0.106, 0.635, 0.252, 0.453, 0.944, 1
0.584, 1.796, 1.607, 1.431, -0.338, 1
0.294, 0.523, 2.163, 1.14, 1.487, 1
0.436, 0.734, 0.685, 1.698, -1.012, 1
0.16, 0.374, 0.269, 0.482, 0.0, 1
0.108, 0.412, 0.517, 1.09, 0.0, 1
0.123, 0.402, 0.892, 0.635, 0.0, 1
0.604, 1.316, 1.722, 0.669, 1.196, 1
0.399, 0.66, 2.966, -0.691, 0.462, 1
0.103, 0.411, 0.718, -0.632, 1.311, 1
0.287, 0.883, 0.887, 0.842, 0.0, 1
0.709, 2.371, 1.326, 0.602, 0.86, 1
0.136, 0.717, 1.145, 1.897, 0.0, 1
0.278, 0.809, -0.855, 1.768, -0.699, 1
0.242, 0.679, 2.17, -0.68, 0.545, 1
0.109, 0.445, 0.879, 0.87, 0.0, 1
-0.095, -0.39, -0.636, 1.812, 0.0, 1
0.49, 1.113, 1.751, 1.019, 1.024, 1
0.285, 1.391, 1.712, 2.097, 0.0, 1
0.785, 2.821, 1.234, 0.699, 0.367, 1
0.098, 0.693, 0.294, 0.912, 1.322, 1
0.143, 0.947, 0.779, 1.17, 0.0, 1
0.518, 0.45, 1.335, 1.317, 2.015, 1
0.13, 0.695, 0.415, -0.786, 0.0, 1
0.84, 2.23, 1.577, -0.333, -0.157, 1
0.312, 1.078, 1.058, 1.277, 0.0, 1
0.295, 0.966, 1.56, -0.458, 0.4, 1
0.122, 0.689, 0.398, -0.736, 0.0, 1
0.23, 0.926, 1.236, 2.243, 0.0, 1
0.567, 0.51, 1.018, 1.576, -0.617, 1
0.538, 0.682, 1.767, 1.165, 1.541, 1
0.093, 0.435, 0.763, 0.792, 0.0, 1
0.961, 1.392, 1.215, 0.476, 1.277, 1
0.28, 0.553, 0.725, 1.927, -0.783, 1
0.384, 3.147, 1.699, -0.41, -0.172, 1
-0.164, 0.342, 0.758, 1.911, -1.145, 1
0.45, 0.721, 1.903, 1.228, 1.565, 1
0.189, 0.543, 0.212, 1.125, 1.457, 1
0.449, 0.592, 1.338, 1.247, 1.999, 1
0.892, 1.352, 1.659, 0.861, 0.854, 1
0.208, 0.617, 0.643, 1.657, 0.0, 1
0.863, 2.356, 1.69, 0.594, -0.184, 1
0.475, 0.984, 1.695, -1.032, -0.825, 1
0.242, 0.421, -0.247, 1.066, 1.571, 1
0.132, 0.515, 0.665, 1.668, 0.674, 1
0.326, 0.7, 0.62, 1.886, -0.972, 1
0.912, 0.791, 0.893, 1.416, 0.563, 1
0.243, 0.495, 0.455, 1.268, 1.067, 1
0.117, 0.509, 0.828, 0.749, 0.0, 1
0.31, 0.953, 1.54, 1.066, -0.639, 1
0.695, 1.215, 1.535, -0.318, -0.267, 1
0.889, 1.076, 2.289, 0.786, -0.379, 1
0.316, 0.742, 0.73, 1.221, -0.88, 1
0.106, 0.468, 0.906, 0.825, -0.558, 1
0.582, 0.496, 0.81, 1.548, -0.667, 1
0.505, 0.534, 2.077, -0.799, 0.0, 1
0.493, 2.223, 1.209, 1.384, -0.442, 1
0.298, 1.13, 0.75, 1.29, -0.74, 1
0.705, 1.623, 1.774, 0.726, 1.199, 1
0.321, 0.674, 0.745, 2.252, 2.087, 1
0.408, 0.563, 1.687, 1.186, -0.912, 1
0.2, 0.591, 1.458, 0.632, 1.286, 1
0.129, 0.969, 0.707, 1.683, -1.009, 1
0.999, 1.822, -0.428, -0.452, 0.447, 1
0.36, 0.689, 2.035, 1.434, 1.627, 1
0.334, 0.871, 0.905, 0.884, 0.785, 1
1.2, 1.449, 1.806, -0.52, -0.191, 1
0.221, 0.939, 0.865, 1.636, 0.0, 1
1.37, 0.965, 0.75, 0.638, 0.325, 1
0.197, 1.125, 0.623, 1.191, 0.831, 1
1.598, 1.054, 1.336, 0.808, 0.732, 1
0.219, 0.695, 1.079, 1.107, -0.635, 1
0.172, 0.526, 0.524, 1.262, 0.0, 1
0.121, 0.172, 0.165, -0.439, 1.005, 1
0.093, 0.443, 0.752, 2.5, 0.0, 1
0.499, 0.901, -0.659, -0.638, 0.313, 1
0.4, 1.26, 1.809, 0.906, 0.799, 1
0.126, 0.68, 0.408, 0.754, 1.24, 1
1.533, 1.529, -0.416, 0.391, -0.578, 1
0.225, 0.958, 2.428, -0.813, 1.215, 1
0.31, 0.496, 1.401, 1.696, 1.766, 1
0.611, 1.37, 2.296, -0.706, -0.255, 1
-0.069, 0.51, 0.812, 1.442, -0.572, 1
0.202, 0.733, 0.89, 0.343, 1.266, 1
-0.154, -0.237, -0.372, 1.003, 1.676, 1
0.307, 0.846, 2.121, 1.537, 1.264, 1
0.658, 1.518, 1.368, 1.077, 1.151, 1
0.171, -0.298, -0.509, -1.084, -0.995, 1
0.465, 2.779, 1.315, 0.605, -0.19, 1
0.345, 0.931, 1.287, 1.046, 0.381, 1
-0.235, -0.709, -1.258, -1.135, -0.58, 1
0.618, 1.385, 1.77, 1.338, -0.361, 1
-0.266, 0.638, 0.731, 1.742, 0.0, 1
0.234, 1.176, 0.888, 0.714, 0.0, 1
1.147, 0.598, 1.717, 0.635, -0.248, 1
0.27, 0.832, 2.618, 1.274, 0.872, 1
1.62, 1.209, 1.446, 0.716, 0.837, 1
0.181, 0.455, 0.553, 0.831, -0.398, 1
0.445, 0.875, 1.472, 1.0, 1.207, 1
0.149, 0.64, 0.936, 2.099, -0.722, 1
0.838, 0.258, 1.82, 0.769, 0.428, 1
