@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.345, 0.931, 1.287, 1.046, 0.381, 1
-0.235, -0.709, -1.258, -1.135, -0.58, 1
0.618, 1.385, 1.77, 1.338, -0.361, 1
-0.266, 0.638, 0.731, 1.742, 0.0, 1
1.147, 0.598, 1.717, 0.635, -0.248, 1
0.27, 0.832, 2.618, 1.274, 0.872, 1
0.181, 0.455, 0.553, 0.831, -0.398, 1
0.445, 0.875, 1.472, 1.0, 1.207, 1
0.149, 0.64, 0.936, 2.099, -0.722, 1
0.838, 0.258, 1.82, 0.769, 0.428, 1
0.195, 0.443, 0.755, 0.65, 0.758, 1
0.16, 0.991, 0.508, 1.083, 1.006, 1
0.959, 2.302, 1.197, 0.369, -0.176, 1
0.127, 0.422, 0.942, 1.954, -0.795, 1
0.431, 0.681, 2.374, -0.694, 0.691, 1
0.348, 1.079, 1.385, 1.109, 0.688, 1
1.011, 2.776, 1.053, 0.474, -0.168, 1
0.607, 0.586, 1.667, 1.078, -0.395, 1
0.127, 0.605, 0.837, 0.873, -0.751, 1
0.397, 1.067, 1.781, 1.328, 1.095, 1
0.881, 1.289, 1.726, 1.098, 0.834, 1
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.691, 0.817, 2.021, -0.679, -0.683, 1
0.109, 0.451, 0.87, 0.832, 0.0, 1
0.47, 0.435, 1.759, 0.743, 0.422, 1
0.517, 1.513, 1.587, 1.471, -0.451, 1
0.297, 0.556, 0.522, 1.111, -1.014, 1
0.255, 1.037, 0.547, 0.772, 0.0, 1
0.233, 0.685, 0.936, 2.078, -0.9, 1
0.331, 0.729, 0.666, 1.338, 1.339, 1
0.175, 0.412, 0.37, 1.379, -0.728, 1
0.639, 0.617, 1.573, 0.633, 0.493, 1
1.058, 1.379, 1.66, 1.283, -0.444, 1
0.251, 0.474, 0.627, 1.311, 2.021, 1
0.616, 0.753, 2.194, -0.546, -0.23, 1
0.374, 0.712, 1.286, 0.826, 0.543, 1
0.891, 1.352, 1.66, 0.861, 0.854, 1
0.562, 1.018, 1.647, -0.43, 0.918, 1
0.532, 0.434, 1.216, 1.443, 1.977, 1
0.699, 1.203, 1.834, 0.804, 0.999, 1
0.271, 0.641, 0.805, 2.283, -1.064, 1
0.852, 1.655, 2.298, -0.528, -0.219, 1
0.985, 2.644, 0.805, 0.394, -0.171, 1
0.648, 0.754, 1.927, 1.265, -0.528, 1
0.173, 0.349, 0.624, 1.579, -1.115, 1
0.493, 0.807, 2.059, -0.724, 0.521, 1
0.205, 0.671, 1.484, 1.258, 1.718, 1
1.393, 1.619, 1.684, -0.428, -0.158, 1
0.252, 0.619, 2.605, 1.36, 1.06, 1
0.222, 1.185, 0.632, 0.977, 1.181, 1
0.276, 0.534, 0.372, 1.3, 0.761, 1
0.213, 0.605, 1.485, 0.623, 0.0, 1
0.259, 0.861, 0.785, 2.039, 0.0, 1
0.89, 1.93, 1.45, 1.343, -0.285, 1
0.295, 0.837, 1.527, 2.826, -0.816, 1
1.322, 2.248, 1.092, 0.679, -0.187, 1
0.1, 0.408, 0.771, 0.75, 0.0, 1
0.28, 0.56, 2.257, 0.949, 1.396, 1
0.839, 1.08, 1.333, -1.124, 1.503, 1
0.216, 0.336, 0.652, 1.634, 1.03, 1
0.685, 3.172, -0.565, 0.623, 0.39, 1
0.268, 0.558, 0.412, 1.417, 0.709, 1
1.09, 1.212, 1.154, 0.432, 0.239, 1
1.139, 0.662, 2.77, -0.607, -0.242, 1
0.446, 0.611, 2.199, 0.807, 1.199, 1
0.16, 0.599, 1.513, 0.893, -0.462, 1
0.603, 2.469, 0.961, 1.279, -0.361, 1
1.329, 1.413, 0.913, 0.69, 1.283, 1
0.248, 0.601, 0.681, 0.993, 1.2, 1
0.278, 2.076, 0.841, 1.383, -0.414, 1
1.047, 2.068, 1.532, -0.297, -0.138, 1
0.335, 0.705, 0.587, 1.756, -1.04, 1
-0.165, 0.458, 0.662, 1.811, -1.284, 1
0.127, 0.732, 0.356, 1.236, 0.0, 1
0.21, 0.45, 0.747, 0.946, 0.0, 1
0.142, 1.011, 0.624, 1.292, 0.0, 1
0.773, 2.314, 1.457, 0.646, 0.835, 1
0.822, 1.043, 1.901, 1.127, 1.375, 1
0.31, 1.226, 0.86, 1.086, 0.689, 1
0.327, 0.51, 1.476, -1.004, 1.941, 1
0.133, 0.506, 1.022, 0.84, -0.477, 1
0.37, 0.488, 1.665, 2.657, -0.785, 1
0.162, 0.753, 0.951, 1.923, 0.0, 1
0.673, 0.596, 0.65, 2.123, -0.553, 1
0.54, 1.666, 1.936, 1.432, -0.431, 1
0.431, 0.475, 1.736, 1.339, 1.742, 1
0.116, 0.471, 0.873, 2.121, -0.681, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
-0.118, 0.497, 0.8, 1.743, -0.776, 1
-0.104, -0.438, -0.816, -0.886, 0.0, 1
0.289, 1.059, 1.928, -0.874, 1.442, 1
0.336, 0.81, 0.796, 0.968, 0.921, 1
0.951, 0.414, 1.981, -0.633, 0.34, 1
0.346, 0.526, 1.47, 1.195, 1.876, 1
0.344, 1.233, 2.288, 0.942, 1.1, 1
1.167, 2.286, 0.792, 0.269, -0.134, 1
0.345, 1.261, 1.718, 1.312, -0.712, 1
0.418, 0.767, 0.368, 1.507, -0.647, 1
1.013, 2.31, 1.406, 0.748, -0.207, 1
0.87, 1.053, 0.731, 0.57, 0.851, 1
2.038, 2.236, -0.452, -0.132, -0.083, 1
0.128, 0.788, 0.52, 1.231, 0.0, 1
0.537, 1.104, 1.705, 1.35, 0.0, 1
0.502, 2.603, 0.912, 0.986, 0.547, 1
1.476, 1.929, 1.524, -0.3, -0.122, 1
0.132, 0.515, 0.665, 1.668, -0.674, 1
0.318, 0.964, 0.848, -0.477, 0.0, 1
0.538, 1.103, 1.581, -0.509, -0.267, 1
0.156, 0.464, 0.533, 0.801, -0.423, 1
0.395, 0.644, 3.005, -0.542, 0.52, 1
0.458, 1.129, 0.473, -0.542, 1.27, 1
0.523, 1.005, 1.486, 0.892, -0.351, 1
0.606, 2.201, 1.476, 1.27, -0.276, 1
0.214, 0.546, 0.415, 1.385, -0.702, 1
0.95, 0.555, 1.311, 1.481, 1.496, 1
0.352, 1.119, 1.644, -0.634, -0.324, 1
0.49, 0.442, 1.683, 1.071, -0.371, 1
0.78, 1.52, 1.042, 1.115, 1.255, 1
0.729, 1.166, 1.935, 0.736, 1.285, 1
1.056, 2.294, 1.553, -0.396, -0.163, 1
0.195, 0.443, 0.755, 0.65, 0.758, 1
0.636, 0.675, 1.915, 1.531, 0.725, 1
0.377, 0.801, 2.391, -0.743, -0.506, 1
0.476, 1.125, 0.832, 1.147, -0.518, 1
0.099, 0.378, 0.766, 0.692, 0.502, 1
0.763, 1.414, 1.484, -0.299, -0.313, 1
0.426, 0.754, 1.966, 0.915, 1.399, 1
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.176, 0.472, 1.928, -0.583, 0.0, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
0.544, 2.494, 1.148, 1.169, -0.355, 1
0.528, 0.949, 1.6, -0.418, 1.071, 1
0.328, 0.517, 1.49, 0.888, 1.952, 1
0.454, 0.99, 1.292, 0.833, 2.049, 1
0.627, 0.871, 1.992, -0.54, -0.384, 1
0.31, 1.211, 0.923, 2.254, -0.569, 1
0.31, 0.953, 1.54, 1.066, 0.639, 1
0.305, 0.921, 1.172, 2.318, -0.814, 1
0.272, 0.527, 0.821, 1.185, 1.092, 1
0.433, 2.88, 0.945, 0.65, -0.23, 1
0.119, 0.804, 0.373, 1.278, 0.0, 1
1.231, 1.8, 0.877, 1.553, -0.374, 1
0.94, 1.464, 1.335, 0.546, 1.342, 1
0.706, 0.837, 1.422, 0.916, 1.748, 1
0.961, 1.678, 1.486, 0.932, 0.726, 1
0.272, 0.699, 0.419, 1.115, -0.529, 1
0.297, 0.545, 0.349, 1.286, 0.849, 1
0.202, 0.733, 0.89, -0.343, 1.266, 1
0.292, 0.317, 0.71, 1.238, 0.913, 1
0.511, 0.487, 1.832, 1.094, -0.397, 1
0.755, 1.187, 0.829, 1.122, 0.604, 1
1.339, 1.765, 1.763, -0.355, -0.144, 1
0.785, 2.823, 1.235, 0.7, 0.367, 1
0.503, 0.813, 1.844, 0.772, 1.597, 1
0.427, 0.565, 1.723, 1.149, 1.763, 1
0.213, 0.962, 2.447, -0.78, 1.386, 1
0.333, 1.906, 1.197, 0.714, 1.378, 1
0.544, 2.493, 1.148, 1.169, -0.355, 1
0.474, 0.731, 0.957, 1.803, -0.634, 1
0.115, 0.594, 1.195, 0.942, -0.477, 1
0.334, 0.58, 0.978, 2.097, 1.297, 1
0.302, 0.581, 2.032, 1.122, 1.408, 1
0.341, 1.223, 1.633, 1.285, 0.0, 1
0.271, 0.544, 0.439, 1.434, 0.851, 1
0.31, -0.812, 1.327, -0.465, 0.513, 1
1.139, 0.662, 2.77, -0.607, -0.242, 1
0.174, 0.709, 2.382, -0.877, 1.723, 1
0.253, 0.292, 0.594, 1.273, 0.993, 1
0.103, 0.435, 0.622, 1.844, -0.797, 1
0.789, 1.414, 1.1, 1.857, -0.593, 1
0.36, 0.588, 0.784, 1.501, 1.115, 1
0.096, 0.498, 0.84, 0.849, 0.0, 1
0.448, 0.675, 1.287, 1.033, 2.068, 1
0.225, 0.618, 1.494, 0.633, 1.451, 1
1.22, 2.523, 0.772, 0.863, -0.24, 1
0.098, 0.451, 0.767, 2.514, 0.0, 1
0.187, 0.422, 0.393, 1.4, -0.748, 1
0.247, 0.563, 0.768, 1.569, -0.961, 1
1.02, 0.605, 1.869, 1.409, 0.755, 1
0.25, 0.757, 1.124, 1.021, -0.579, 1
0.199, 0.636, 0.753, 1.258, 0.0, 1
0.904, 1.135, 1.596, -0.505, 0.859, 1
0.21, 0.822, 2.42, 1.258, 1.277, 1
0.525, 1.543, 1.83, 1.724, -0.479, 1
0.201, 0.734, 0.887, 0.34, 1.24, 1
0.13, 0.623, 0.993, 2.13, -0.793, 1
0.886, 1.555, 2.311, -0.56, -0.228, 1
0.189, 0.61, 0.518, 0.791, 1.297, 1
1.029, 1.651, 1.821, 0.625, -0.207, 1
0.593, 0.593, 1.714, 1.154, -0.419, 1
0.16, 0.566, -1.3, -0.748, -0.354, 1
-0.058, -0.256, -0.448, -0.954, 0.0, 1
0.32, 1.033, 2.29, 1.106, 1.171, 1
0.105, 0.517, 0.332, 0.829, 0.0, 1
0.174, 0.854, 0.867, 0.584, -0.46, 1
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.172, 0.473, 0.679, 1.616, -0.756, 1
0.325, 0.815, 1.529, 1.28, 1.95, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.182, 0.796, 1.385, 1.726, -0.639, 1
0.122, 0.512, 0.828, 1.683, 0.0, 1
-0.094, -0.341, 0.691, -0.623, 0.0, 1
0.305, 0.599, 0.826, 1.921, -0.636, 1
0.328, 1.144, 0.872, 1.914, -0.704, 1
1.031, 0.584, 1.866, 1.532, -0.672, 1
0.641, 1.284, 2.266, 1.508, -0.421, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
0.251, 0.511, 1.136, 1.042, 0.0, 1
0.585, 0.629, 1.867, 0.911, -0.407, 1
0.211, 0.874, 2.555, 1.074, 1.181, 1
0.178, 0.702, 1.728, 1.329, -0.822, 1
0.596, 0.671, 1.581, 1.095, 0.583, 1
0.301, 1.086, 2.021, 0.933, 1.105, 1
0.301, 0.538, 0.551, 1.29, 0.0, 1
0.226, 0.842, 1.019, 2.022, -0.738, 1
0.213, 0.325, 0.7, 1.941, 1.284, 1
0.602, 1.077, 1.397, -0.581, 1.484, 1
0.997, 1.578, 1.248, -0.353, 0.979, 1
1.109, 2.194, 1.666, -0.357, -0.145, 1
0.892, 1.429, 0.88, 1.151, -0.472, 1
1.327, 1.433, 2.092, -0.415, -0.168, 1
0.461, 0.809, 0.511, 1.196, 0.839, 1
0.349, 0.794, 2.317, 0.913, 1.411, 1
0.522, 0.539, 1.575, 1.194, 1.138, 1
0.813, 0.951, 2.084, 1.058, 1.043, 1
0.497, 0.378, 1.876, 2.463, -0.698, 1
0.403, 0.391, 1.954, 1.141, -0.683, 1
0.264, 0.936, 1.734, 0.998, 1.148, 1
0.108, 0.402, 0.264, -0.23, 0.0, 1
0.151, 0.82, 0.63, 1.777, -0.828, 1
0.532, 2.657, -0.51, 0.449, 0.698, 1
1.014, 0.653, 1.828, 1.07, 1.297, 1
0.315, 1.189, 2.53, -0.638, -0.517, 1
0.403, -0.648, 2.077, -0.693, 0.832, 1
0.497, 0.773, 2.066, -0.596, 0.0, 1
0.264, 0.984, 0.623, 0.73, 0.869, 1
0.122, 0.827, 0.475, 1.191, 0.0, 1
0.257, 1.029, 2.142, 1.26, 0.0, 1
0.2, 0.506, 0.833, 0.837, 0.0, 1
0.316, 0.67, 2.039, 0.978, 1.835, 1
0.423, 0.691, 2.491, 0.941, 0.758, 1
0.565, 1.167, 1.552, -0.516, 1.483, 1
0.61, 1.225, 1.108, 1.224, -0.431, 1
0.547, 1.069, 1.007, 2.259, -0.731, 1
0.322, 1.981, 1.185, 0.856, 1.153, 1
0.269, 0.725, 2.656, 1.374, 0.893, 1
0.441, 0.794, 1.914, 0.962, 1.607, 1
0.28, 0.619, 0.735, 0.937, 0.0, 1
0.573, 0.733, 2.036, -0.445, 0.642, 1
0.493, 1.572, 1.564, 1.509, -0.349, 1
0.388, 0.577, 0.743, 1.54, 1.1, 1
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.205, 0.351, -0.866, 1.614, -0.935, 1
0.24, 0.551, 0.647, 1.204, 1.426, 1
0.564, 0.408, 1.901, -0.56, 0.432, 1
0.215, 0.376, 0.637, 1.861, 1.246, 1
1.402, 0.893, 1.488, 1.385, -0.652, 1
0.48, 0.656, 1.949, 1.496, 1.357, 1
0.786, 0.546, 1.548, 1.737, -0.757, 1
1.205, 0.722, 2.709, -0.604, -0.236, 1
0.983, 1.915, 1.802, -0.662, -0.197, 1
0.221, 0.845, 0.919, 2.423, 0.0, 1
0.567, 0.907, 1.464, -0.617, -0.492, 1
0.513, 0.545, 1.953, 0.979, -0.547, 1
0.689, 1.289, 2.224, 1.191, -0.418, 1
0.109, 0.697, 0.322, 0.579, 0.0, 1
0.125, 1.0, 0.65, 1.428, 0.0, 1
0.321, 0.648, 0.388, 1.075, 0.0, 1
0.895, 0.559, 1.321, 1.421, 1.516, 1
1.103, 0.633, 2.839, -0.626, -0.249, 1
0.279, 0.676, 1.059, 0.924, 0.0, 1
0.962, 1.664, 1.233, -0.71, 1.043, 1
0.214, 0.601, 2.278, -0.771, -0.904, 1
0.929, 0.343, 1.27, 1.584, 1.263, 1
0.813, 2.258, 1.171, 1.007, 0.786, 1
0.554, 0.741, 2.498, -0.842, -0.405, 1
0.141, 0.56, 1.008, 0.828, 0.0, 1
0.371, 0.535, 1.803, 1.079, -0.646, 1
0.465, 0.871, 1.689, 0.758, -0.313, 1
0.967, 1.624, 1.716, 1.028, -0.406, 1
1.116, 2.206, 1.501, -0.407, -0.147, 1
0.893, 0.6, 1.39, 1.399, 1.392, 1
0.795, 0.861, 1.896, 1.715, 0.0, 1
0.124, 0.629, 0.39, 0.669, 1.234, 1
0.718, 1.183, 1.79, -0.473, -0.394, 1
0.291, 0.9, 0.781, 2.319, -0.814, 1
0.173, 0.497, 0.616, 1.917, -0.738, 1
0.204, 0.739, 0.812, 1.878, -0.9, 1
0.583, 0.594, 1.341, 0.676, 0.537, 1
1.053, 0.573, 1.927, 1.495, -0.636, 1
0.242, 0.533, 0.693, 1.327, -0.668, 1
0.525, 1.542, 1.83, 1.723, -0.478, 1
0.564, 0.46, 2.157, 0.906, 0.501, 1
0.261, 0.293, 0.61, 1.27, 0.929, 1
-0.319, 0.635, 0.881, 1.262, 1.014, 1
0.287, 0.931, 2.156, 0.902, 1.253, 1
0.567, 0.511, 1.018, 1.577, -0.617, 1
0.25, 0.958, 0.713, 2.169, 0.0, 1
0.308, 0.604, 2.103, 0.896, 0.547, 1
0.5, 0.731, 1.058, 1.347, -0.397, 1
0.301, 1.086, 2.021, 0.933, 1.105, 1
0.15, 0.635, 1.424, 1.116, -0.667, 1
0.312, 0.847, 1.561, 2.785, -0.707, 1
0.314, 1.029, 1.379, 1.96, 0.0, 1
0.29, 0.824, 2.081, -0.602, 0.402, 1
0.421, 0.573, 1.775, 1.341, 1.099, 1
0.135, 0.483, 0.456, -0.493, 1.108, 1
1.366, 1.527, 1.842, -0.418, -0.15, 1
0.806, 1.226, 1.88, 1.044, 0.721, 1
0.44, 0.526, 1.648, 1.108, 1.932, 1
0.262, 1.101, 2.179, -0.672, -0.56, 1
0.305, 0.599, 0.826, 1.92, -0.635, 1
0.442, 0.623, 2.162, 0.915, 0.612, 1
0.567, 2.412, 1.066, 1.286, -0.362, 1
0.601, 0.905, 2.106, 1.777, -0.519, 1
0.16, 0.566, 1.141, -0.499, -0.534, 1
0.125, 0.568, 0.883, 0.887, 0.0, 1
0.464, 2.4, 2.177, -0.387, -0.207, 1
0.353, 0.956, 0.749, 1.758, -0.72, 1
0.222, 0.436, 0.52, 1.207, 1.687, 1
0.354, 1.042, 2.617, -0.728, -0.385, 1
0.19, 0.449, 0.561, 1.624, -0.781, 1
0.197, 0.705, 1.65, 1.02, -0.52, 1
0.252, 0.687, 0.823, 1.845, 0.0, 1
0.257, 0.757, 1.331, 0.757, 1.26, 1
0.172, 0.411, 1.958, 0.959, -1.005, 1
1.027, 0.821, 1.077, 1.064, 0.469, 1
0.455, 0.43, 1.707, 1.484, 1.698, 1
0.788, 2.615, 1.061, 0.653, 0.542, 1
0.458, 0.77, 0.527, 1.142, 0.997, 1
0.693, 0.627, 0.716, 2.078, -0.564, 1
0.293, 1.319, 1.76, 1.0, 1.248, 1
0.999, 1.019, 1.141, 0.752, -0.279, 1
0.236, 0.772, 2.184, -0.608, 0.365, 1
0.459, 0.709, 2.144, 1.706, -0.58, 1
0.137, 0.695, 1.079, 1.63, 0.0, 1
0.212, 0.585, 0.688, 1.343, 1.256, 1
0.507, 1.163, 0.873, 0.814, -0.73, 1
0.15, 0.827, 0.947, 1.827, 0.0, 1
0.472, 3.202, -0.686, 0.624, 0.457, 1
0.863, 0.685, 1.928, 1.896, -0.536, 1
0.232, 0.77, 1.629, 0.881, -0.4, 1
0.356, 0.881, 0.803, 1.905, -0.772, 1
0.207, 0.658, 1.056, 0.616, 1.462, 1
0.361, 0.686, 2.173, 0.775, 0.733, 1
0.345, 0.688, 0.766, 2.2, 1.909, 1
0.287, 0.816, 1.133, 1.041, 0.354, 1
0.215, 0.611, 1.407, -0.446, 0.477, 1
0.15, 0.391, 0.778, 2.21, -0.693, 1
0.306, 0.483, 1.901, 1.404, 1.526, 1
0.357, 0.901, 1.058, 1.343, 0.75, 1
0.455, 1.412, 2.148, 1.31, -0.515, 1
0.254, 0.422, 1.865, 1.307, 1.838, 1
0.406, 1.016, 1.186, 2.047, 0.0, 1
0.507, 1.592, 0.943, 1.732, -0.538, 1
0.2, 1.042, 0.604, 1.051, 0.0, 1
-0.052, 0.651, 1.207, 1.263, 0.0, 1
0.328, 0.774, 0.772, 1.417, 0.0, 1
0.324, 1.044, 1.513, 1.037, 0.666, 1
1.067, 0.501, 1.841, 0.782, -0.249, 1
0.139, 0.635, 0.518, 0.514, 1.456, 1
-0.092, -0.391, -0.537, -0.685, 0.0, 1
0.289, 0.869, 1.597, 2.632, -0.796, 1
0.569, 0.908, 2.019, -0.531, -0.226, 1
0.483, 0.926, 1.565, 0.679, -0.34, 1
0.508, 3.092, 1.04, 0.693, -0.255, 1
0.414, 2.453, 2.164, -0.4, -0.212, 1
0.679, 0.656, 1.835, 1.737, 0.847, 1
0.584, 1.413, 2.371, -0.653, -0.275, 1
-0.239, 0.7, 0.858, 1.292, 1.084, 1
0.885, 0.328, 1.847, 0.751, 0.387, 1
0.373, 1.299, 1.945, 0.86, 1.325, 1
0.475, 0.363, 1.871, 2.417, -0.68, 1
1.147, 0.598, 1.717, 0.636, -0.247, 1
-0.195, 0.932, 1.388, -0.707, 0.988, 1
0.326, 0.457, 1.856, 1.601, 1.48, 1
0.564, 1.168, 1.752, -0.494, -0.229, 1
1.393, 2.061, 1.372, 0.577, -0.16, 1
0.469, 0.495, 1.153, 1.905, 0.0, 1
0.935, 1.688, 0.593, 0.627, -0.207, 1
0.305, 0.94, 1.637, -0.982, 1.584, 1
0.563, 1.167, 1.752, -0.494, -0.229, 1
0.219, 0.912, 0.941, -0.551, 0.883, 1
0.96, 0.431, 1.293, 1.326, 0.919, 1
0.717, 1.183, 1.79, -0.473, -0.394, 1
0.122, 0.724, 1.25, 1.292, -0.496, 1
0.769, 2.192, 1.816, 0.518, -0.194, 1
1.157, 2.253, 1.342, -0.457, -0.158, 1
0.446, 0.59, 2.048, 0.884, 0.666, 1
0.458, 0.924, 1.97, -0.625, 1.592, 1
0.774, 1.042, 2.066, -0.652, 0.797, 1
0.192, 0.292, 0.551, 1.358, 0.978, 1
0.374, 1.348, 1.521, 1.562, -0.498, 1
0.331, 1.163, 1.909, 1.493, 1.117, 1
1.079, 2.082, 1.781, -0.401, -0.172, 1
0.169, 0.729, 1.159, 1.954, -0.764, 1
0.223, 0.75, 2.305, 1.019, 1.273, 1
0.335, 2.761, -0.515, 1.349, -0.331, 1
0.921, 1.678, 0.559, 0.668, 0.0, 1
-0.104, 0.767, 1.296, 1.229, 0.665, 1
0.233, 0.385, 1.589, 1.504, 2.106, 1
0.37, 0.517, 1.821, 2.47, -0.766, 1
0.249, 0.569, 0.933, 2.165, -1.034, 1
0.23, 0.724, 2.633, 1.233, 0.64, 1
0.577, 0.895, 1.831, -0.673, 1.464, 1
0.618, 0.567, 1.996, 1.247, 1.241, 1
0.28, 0.685, 2.126, -0.687, 0.477, 1
0.421, 0.674, 1.826, 0.894, 1.511, 1
0.158, 0.378, 1.059, -0.398, 0.495, 1
0.959, 0.755, 1.611, 0.942, 1.499, 1
0.32, 0.822, 0.849, 0.806, 0.824, 1
0.421, 1.073, 1.838, 1.101, 0.0, 1
0.411, 1.046, 0.669, 0.982, -0.332, 1
0.535, 0.876, 1.788, -0.853, 1.208, 1
0.34, 0.664, 2.174, 1.207, 1.763, 1
0.319, 1.059, 2.039, -0.751, 1.249, 1
0.316, 0.62, 1.236, -0.518, 0.0, 1
0.072, 0.376, 0.657, 1.93, -0.578, 1
0.161, 0.177, -0.167, 0.714, -0.937, 1
1.205, 0.721, 2.708, -0.604, -0.236, 1
0.229, 0.649, 0.876, 2.198, -1.007, 1
0.325, 0.854, 1.639, 1.221, 1.817, 1
0.298, 0.642, 1.59, 0.778, 0.713, 1
1.474, 1.911, 1.588, -0.271, -0.123, 1
-0.081, -0.263, -0.581, -0.581, 1.145, 1
0.53, 0.45, 2.178, 0.994, 0.6, 1
0.162, 0.532, 0.652, 1.32, 1.052, 1
0.736, 0.75, 1.83, 2.181, -0.552, 1
0.636, 0.675, 1.915, 1.532, 0.726, 1
0.337, 1.199, 1.959, 1.051, -0.714, 1
0.148, 0.583, 0.452, 0.711, 0.0, 1
0.562, 2.578, -0.598, 0.433, 0.491, 1
0.278, 1.134, 2.136, -0.838, 1.005, 1
1.3, 1.38, 1.811, -0.522, -0.189, 1
0.479, 0.357, 1.891, 2.419, -0.677, 1
0.107, 0.415, 0.631, 1.861, -0.632, 1
0.548, 0.611, 1.954, -0.61, -0.361, 1
0.115, 0.514, 0.733, 0.725, 0.0, 1
0.558, 0.41, 1.943, -0.497, 0.44, 1
0.284, 0.742, 1.263, 1.047, -0.379, 1
0.774, 1.042, 2.066, -0.652, 0.796, 1
0.912, 0.79, 0.893, 1.416, 0.563, 1
0.252, 0.623, 1.68, -0.671, 2.141, 1
0.452, 0.759, 0.523, 1.077, 0.982, 1
1.158, 2.391, 1.307, -0.248, -0.129, 1
0.37, 0.81, 0.888, 1.628, -1.039, 1
0.201, 0.714, 1.576, 1.345, 1.486, 1
0.589, 0.656, 1.452, 0.485, 0.376, 1
0.409, 0.753, 1.935, 0.942, 1.234, 1
0.367, 1.258, 1.592, 1.568, 0.0, 1
0.75, 1.367, 1.504, -0.44, -0.162, 1
0.145, 1.035, 0.63, 1.289, 0.0, 1
0.114, 0.615, -0.664, 2.074, -0.841, 1
1.072, 0.89, 2.556, -0.668, -0.373, 1
0.112, 0.514, -0.887, 1.609, -0.794, 1
0.697, 1.043, 1.942, 0.84, 1.487, 1
0.443, 0.99, 1.752, 0.943, 0.927, 1
0.109, 0.441, 0.876, 0.757, 0.0, 1
0.429, 1.231, 2.523, -0.798, 0.623, 1
0.135, 0.43, 0.436, -0.241, 0.0, 1
0.557, 1.247, 2.436, -0.623, -0.281, 1
0.981, 1.569, 1.487, 1.172, -0.597, 1
0.574, 0.97, 1.125, 1.16, 1.802, 1
-0.259, 0.619, 0.87, 1.167, -1.013, 1
-0.087, -0.335, -0.82, -1.28, -0.787, 1
1.013, 1.817, 1.977, -0.461, -0.174, 1
0.234, 0.48, 1.111, -0.947, 2.373, 1
1.506, 0.815, 2.557, -0.502, -0.268, 1
0.219, 1.263, 0.836, 0.971, 0.568, 1
0.201, 0.424, 0.782, 2.001, 0.0, 1
0.538, 1.104, 1.581, -0.509, -0.268, 1
0.839, 1.302, 1.472, -0.408, -0.14, 1
0.214, 0.954, 0.683, 1.696, -0.645, 1
1.971, 2.302, -0.412, -0.137, -0.089, 1
0.215, 0.771, 0.837, 1.89, 0.0, 1
0.251, 0.964, 1.656, -0.753, 1.305, 1
0.796, 1.215, 0.822, 0.415, 0.89, 1
0.172, 0.638, 1.644, 0.85, -0.454, 1
0.879, 0.72, 1.949, 1.896, -0.52, 1
0.12, 0.773, 0.493, 1.222, -0.679, 1
0.119, 0.654, 0.257, 0.404, 0.873, 1
0.192, 0.629, 1.019, 0.704, 1.2, 1
0.4, 0.887, 1.77, 1.122, -0.716, 1
0.181, 0.721, 0.527, 0.791, 0.0, 1
0.828, 2.41, 1.261, 0.484, -0.155, 1
0.469, 0.548, 1.694, 1.319, 1.587, 1
0.722, 1.094, 1.433, -0.935, 1.467, 1
0.186, 0.769, 1.214, 0.71, -0.211, 1
0.109, 0.697, 0.322, 0.579, 0.0, 1
0.814, 0.951, 2.084, 1.058, 1.044, 1
0.542, 1.011, 1.81, 0.796, 1.37, 1
-0.102, 0.724, 1.211, 1.293, -0.592, 1
0.298, 0.611, 0.498, 1.293, 1.02, 1
0.554, 0.624, 1.504, 1.151, 0.627, 1
0.245, 0.37, 0.738, 0.929, 0.739, 1
0.444, 1.333, 2.26, 1.261, -0.565, 1
1.116, 2.347, 1.606, -0.317, -0.156, 1
0.539, 0.711, 1.794, 1.127, 1.429, 1
0.554, 0.219, 1.588, 0.873, -0.602, 1
0.133, 0.487, 0.98, -0.558, 0.643, 1
0.212, 0.746, 0.905, -0.393, 1.21, 1
0.226, 0.609, 0.58, 1.347, 0.0, 1
0.411, 0.834, 0.82, 1.409, 0.0, 1
0.417, 0.567, 0.905, 1.194, 0.0, 1
0.514, 0.545, 1.953, 0.979, -0.547, 1
0.074, 0.352, 0.808, 1.879, -0.616, 1
-0.115, 0.482, -0.579, -0.875, 0.0, 1
0.652, 1.177, 1.718, -0.463, 0.681, 1
0.385, 0.67, 2.206, 0.839, 0.794, 1
0.315, 1.126, 1.037, 1.181, 1.419, 1
0.225, 0.964, 0.972, -0.559, 0.887, 1
0.807, 1.647, 1.476, 1.16, -0.411, 1
