@relation phoneme
@attribute Aa real [-1.7, 4.107]
@attribute Ao real [-1.327, 4.378]
@attribute Dcl real [-1.823, 3.199]
@attribute Iy real [-1.581, 2.826]
@attribute Sh real [-1.284, 2.719]
@attribute Class {0, 1}
@inputs Aa, Ao, Dcl, Iy, Sh
@outputs Class
@data
0.618, 1.385, 1.77, 1.338, -0.361, 1
0.27, 0.832, 2.618, 1.274, 0.872, 1
1.62, 1.209, 1.446, 0.716, 0.837, 1
0.181, 0.455, 0.553, 0.831, -0.398, 1
0.445, 0.875, 1.472, 1.0, 1.207, 1
0.149, 0.64, 0.936, 2.099, -0.722, 1
0.838, 0.258, 1.82, 0.769, 0.428, 1
0.195, 0.443, 0.755, 0.65, 0.758, 1
0.88, 2.242, 1.602, 0.587, -0.178, 1
0.959, 2.302, 1.197, 0.369, -0.176, 1
0.127, 0.422, 0.942, 1.954, -0.795, 1
0.431, 0.681, 2.374, -0.694, 0.691, 1
0.348, 1.079, 1.385, 1.109, 0.688, 1
0.607, 0.586, 1.667, 1.078, -0.395, 1
0.768, 1.512, 0.929, 0.469, 0.63, 1
0.127, 0.605, 0.837, 0.873, -0.751, 1
0.397, 1.067, 1.781, 1.328, 1.095, 1
0.214, 0.508, 0.631, 0.927, 0.0, 1
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.691, 0.817, 2.021, -0.679, -0.683, 1
0.109, 0.451, 0.87, 0.832, 0.0, 1
0.517, 1.513, 1.587, 1.471, -0.451, 1
0.409, 0.349, 1.832, 1.081, -0.749, 1
0.297, 0.556, 0.522, 1.111, -1.014, 1
0.537, 0.405, 1.611, 0.681, 0.694, 1
0.255, 1.037, 0.547, 0.772, 0.0, 1
0.233, 0.685, 0.936, 2.078, -0.9, 1
0.382, 0.701, 1.966, 1.669, 1.539, 1
0.175, 0.412, 0.37, 1.379, -0.728, 1
0.639, 0.617, 1.573, 0.633, 0.493, 1
0.352, 0.541, 2.17, 0.79, 0.371, 1
0.307, 0.853, 2.321, 0.792, -0.633, 1
0.616, 0.753, 2.194, -0.546, -0.23, 1
0.374, 0.712, 1.286, 0.826, 0.543, 1
0.165, 0.588, 0.705, 1.854, 0.0, 1
0.532, 0.434, 1.216, 1.443, 1.977, 1
0.699, 1.203, 1.834, 0.804, 0.999, 1
0.648, 0.754, 1.927, 1.265, -0.528, 1
0.173, 0.349, 0.624, 1.579, -1.115, 1
0.493, 0.807, 2.059, -0.724, 0.521, 1
0.205, 0.671, 1.484, 1.258, 1.718, 1
1.077, 0.335, -1.057, 1.496, 1.241, 1
1.393, 1.619, 1.684, -0.428, -0.158, 1
0.252, 0.619, 2.605, 1.36, 1.06, 1
0.089, 0.511, 0.279, 0.573, 0.0, 1
0.222, 1.185, 0.632, 0.977, 1.181, 1
0.276, 0.534, 0.372, 1.3, 0.761, 1
0.213, 0.605, 1.485, 0.623, 0.0, 1
0.259, 0.861, 0.785, 2.039, 0.0, 1
0.89, 1.93, 1.45, 1.343, -0.285, 1
0.295, 0.837, 1.527, 2.826, -0.816, 1
0.306, 0.483, 1.901, 1.404, 1.526, 1
0.993, 1.201, 1.998, 0.768, 0.428, 1
0.678, 0.655, 1.833, 1.735, 0.846, 1
1.322, 2.248, 1.092, 0.679, -0.187, 1
0.834, 0.372, 1.216, 1.957, 1.105, 1
0.1, 0.408, 0.771, 0.75, 0.0, 1
0.216, 0.336, 0.652, 1.634, 1.03, 1
0.226, 0.567, 0.709, 0.957, 0.945, 1
0.268, 0.558, 0.412, 1.417, 0.709, 1
1.09, 1.212, 1.154, 0.432, 0.239, 1
0.446, 0.611, 2.199, 0.807, 1.199, 1
0.16, 0.599, 1.513, 0.893, -0.462, 1
0.603, 2.469, 0.961, 1.279, -0.361, 1
1.329, 1.413, 0.913, 0.69, 1.283, 1
0.366, 1.292, 0.89, 0.819, 0.444, 1
0.248, 0.601, 0.681, 0.993, 1.2, 1
0.278, 2.076, 0.841, 1.383, -0.414, 1
1.047, 2.068, 1.532, -0.297, -0.138, 1
0.198, 0.639, 1.029, 0.671, 1.312, 1
-0.165, 0.458, 0.662, 1.811, -1.284, 1
-0.426, -0.74, 1.046, -0.529, -0.319, 1
0.516, 1.19, 0.935, 0.766, -0.709, 1
0.303, 1.333, 1.895, -0.562, 0.0, 1
0.127, 0.732, 0.356, 1.236, 0.0, 1
0.21, 0.45, 0.747, 0.946, 0.0, 1
0.142, 1.011, 0.624, 1.292, 0.0, 1
0.773, 2.314, 1.457, 0.646, 0.835, 1
0.314, 0.665, 0.361, 1.111, 0.659, 1
0.822, 1.043, 1.901, 1.127, 1.375, 1
0.31, 1.226, 0.86, 1.086, 0.689, 1
0.327, 0.51, 1.476, -1.004, 1.941, 1
0.133, 0.506, 1.022, 0.84, -0.477, 1
0.162, 0.753, 0.951, 1.923, 0.0, 1
1.305, 0.795, 1.715, 0.884, 0.562, 1
0.116, 0.471, 0.873, 2.121, -0.681, 1
-0.118, 0.497, 0.8, 1.743, -0.776, 1
0.075, 0.359, 1.007, 1.857, -0.832, 1
0.289, 1.059, 1.928, -0.874, 1.442, 1
0.951, 0.414, 1.981, -0.633, 0.34, 1
0.346, 0.526, 1.47, 1.195, 1.876, 1
0.344, 1.233, 2.288, 0.942, 1.1, 1
0.221, 0.754, 1.001, 1.235, 0.0, 1
0.431, 2.627, 1.902, -0.469, -0.194, 1
0.345, 1.261, 1.718, 1.312, -0.712, 1
0.418, 0.767, 0.368, 1.507, -0.647, 1
0.423, 0.607, 1.774, 0.993, 1.777, 1
0.161, 0.685, 0.912, 2.073, 0.0, 1
0.128, 0.788, 0.52, 1.231, 0.0, 1
0.537, 1.104, 1.705, 1.35, 0.0, 1
-0.072, 0.661, 1.134, 1.246, 0.76, 1
0.621, 0.433, 1.557, 0.719, 0.719, 1
0.208, 0.406, 0.625, 1.704, 1.572, 1
0.233, 0.543, 0.622, 1.316, 0.0, 1
0.318, 0.964, 0.848, -0.477, 0.0, 1
0.538, 1.103, 1.581, -0.509, -0.267, 1
0.156, 0.464, 0.533, 0.801, -0.423, 1
0.395, 0.644, 3.005, -0.542, 0.52, 1
0.523, 1.005, 1.486, 0.892, -0.351, 1
0.216, 0.732, 0.77, 1.698, 0.843, 1
0.214, 0.546, 0.415, 1.385, -0.702, 1
0.743, 1.36, -0.776, 1.141, -0.308, 1
0.352, 1.119, 1.644, -0.634, -0.324, 1
1.177, 0.625, 1.634, 0.618, 0.273, 1
0.544, 1.256, 1.727, 0.884, 1.175, 1
0.307, 0.499, 1.35, 1.557, 1.779, 1
1.056, 2.294, 1.553, -0.396, -0.163, 1
0.202, 0.596, 1.494, 0.648, 1.14, 1
0.636, 0.675, 1.915, 1.531, 0.725, 1
0.202, 0.486, 0.528, 1.473, -0.81, 1
0.908, 0.772, 1.949, 1.827, -0.504, 1
1.604, 0.991, 1.616, 0.869, 0.765, 1
0.377, 0.801, 2.391, -0.743, -0.506, 1
0.476, 1.125, 0.832, 1.147, -0.518, 1
0.763, 1.414, 1.484, -0.299, -0.313, 1
0.671, 0.593, 2.116, 1.026, 1.258, 1
0.426, 0.754, 1.966, 0.915, 1.399, 1
0.487, 1.881, 1.522, 1.629, -0.476, 1
0.544, 2.494, 1.148, 1.169, -0.355, 1
0.52, 0.38, 0.535, 1.639, 0.997, 1
0.182, 0.515, 0.739, 1.773, 0.0, 1
0.328, 0.517, 1.49, 0.888, 1.952, 1
0.454, 0.99, 1.292, 0.833, 2.049, 1
0.627, 0.871, 1.992, -0.54, -0.384, 1
0.31, 1.211, 0.923, 2.254, -0.569, 1
0.31, 0.953, 1.54, 1.066, 0.639, 1
0.305, 0.921, 1.172, 2.318, -0.814, 1
0.272, 0.527, 0.821, 1.185, 1.092, 1
0.433, 2.88, 0.945, 0.65, -0.23, 1
0.099, 0.789, -0.833, 1.781, -0.602, 1
0.119, 0.804, 0.373, 1.278, 0.0, 1
0.696, 0.788, 1.702, 2.166, 0.0, 1
0.94, 1.464, 1.335, 0.546, 1.342, 1
0.272, 0.699, 0.419, 1.115, -0.529, 1
0.297, 0.545, 0.349, 1.286, 0.849, 1
0.202, 0.733, 0.89, -0.343, 1.266, 1
0.208, 0.824, 1.253, 1.792, -0.738, 1
0.292, 0.317, 0.71, 1.238, 0.913, 1
0.511, 0.487, 1.832, 1.094, -0.397, 1
0.755, 1.187, 0.829, 1.122, 0.604, 1
1.339, 1.765, 1.763, -0.355, -0.144, 1
0.785, 2.823, 1.235, 0.7, 0.367, 1
0.427, 0.565, 1.723, 1.149, 1.763, 1
1.103, 0.633, 2.839, -0.626, -0.248, 1
0.544, 2.493, 1.148, 1.169, -0.355, 1
0.474, 0.731, 0.957, 1.803, -0.634, 1
0.115, 0.594, 1.195, 0.942, -0.477, 1
0.334, 0.58, 0.978, 2.097, 1.297, 1
0.302, 0.581, 2.032, 1.122, 1.408, 1
0.341, 1.223, 1.633, 1.285, 0.0, 1
0.271, 0.544, 0.439, 1.434, 0.851, 1
0.173, 0.362, 0.693, 1.387, -0.804, 1
1.139, 0.662, 2.77, -0.607, -0.242, 1
0.305, 1.2, 1.679, 1.386, 0.0, 1
0.174, 0.709, 2.382, -0.877, 1.723, 1
0.851, 2.024, 0.903, 0.524, 0.634, 1
0.103, 0.435, 0.622, 1.844, -0.797, 1
0.36, 0.588, 0.784, 1.501, 1.115, 1
0.096, 0.498, 0.84, 0.849, 0.0, 1
0.448, 0.675, 1.287, 1.033, 2.068, 1
0.225, 0.618, 1.494, 0.633, 1.451, 1
1.22, 2.523, 0.772, 0.863, -0.24, 1
0.121, 0.544, 0.494, 0.468, 1.522, 1
0.247, 0.563, 0.768, 1.569, -0.961, 1
0.25, 0.757, 1.124, 1.021, -0.579, 1
0.207, 0.87, 0.664, 2.123, -0.786, 1
0.277, 0.805, 1.301, 0.64, 0.0, 1
0.199, 0.636, 0.753, 1.258, 0.0, 1
0.904, 1.135, 1.596, -0.505, 0.859, 1
0.21, 0.822, 2.42, 1.258, 1.277, 1
0.525, 1.543, 1.83, 1.724, -0.479, 1
0.201, 0.734, 0.887, 0.34, 1.24, 1
0.13, 0.623, 0.993, 2.13, -0.793, 1
0.189, 0.61, 0.518, 0.791, 1.297, 1
1.029, 1.651, 1.821, 0.625, -0.207, 1
0.593, 0.593, 1.714, 1.154, -0.419, 1
-0.058, -0.256, -0.448, -0.954, 0.0, 1
0.326, 0.571, 0.31, 1.106, 0.0, 1
0.32, 1.033, 2.29, 1.106, 1.171, 1
0.105, 0.517, 0.332, 0.829, 0.0, 1
0.174, 0.854, 0.867, 0.584, -0.46, 1
0.418, 0.58, 1.723, 1.108, -0.776, 1
0.149, 0.513, 0.622, 1.332, 0.851, 1
0.325, 0.815, 1.529, 1.28, 1.95, 1
0.444, 0.698, 2.216, 0.741, 0.647, 1
0.182, 0.796, 1.385, 1.726, -0.639, 1
0.122, 0.512, 0.828, 1.683, 0.0, 1
-0.094, -0.341, 0.691, -0.623, 0.0, 1
0.305, 0.599, 0.826, 1.921, -0.636, 1
0.698, 2.407, 1.776, 0.749, -0.224, 1
0.162, 0.632, 0.746, 1.327, -0.638, 1
0.328, 1.144, 0.872, 1.914, -0.704, 1
0.335, 0.809, 0.806, 0.954, 0.865, 1
1.031, 0.584, 1.866, 1.532, -0.672, 1
0.641, 1.284, 2.266, 1.508, -0.421, 1
1.392, 1.958, 0.902, 0.615, 1.069, 1
0.556, 2.03, 0.841, -0.264, -0.257, 1
-0.184, 0.485, -0.671, -0.982, 0.0, 1
0.585, 0.629, 1.867, 0.911, -0.407, 1
0.211, 0.874, 2.555, 1.074, 1.181, 1
0.178, 0.702, 1.728, 1.329, -0.822, 1
1.317, 0.82, 1.56, 1.641, -0.503, 1
0.596, 0.671, 1.581, 1.095, 0.583, 1
0.301, 1.086, 2.021, 0.933, 1.105, 1
0.301, 0.538, 0.551, 1.29, 0.0, 1
0.597, 1.133, 1.896, -0.601, -0.231, 1
0.213, 0.325, 0.7, 1.941, 1.284, 1
0.602, 1.077, 1.397, -0.581, 1.484, 1
0.234, 0.359, 0.756, 1.917, 1.346, 1
1.109, 2.194, 1.666, -0.357, -0.145, 1
0.374, 3.148, 1.502, 0.533, -0.174, 1
0.892, 1.429, 0.88, 1.151, -0.472, 1
1.327, 1.433, 2.092, -0.415, -0.168, 1
0.265, 1.079, 2.209, -0.673, -0.831, 1
0.76, 1.029, 1.582, 0.89, -0.673, 1
0.776, 1.633, 1.504, 0.733, 0.619, 1
0.461, 0.809, 0.511, 1.196, 0.839, 1
0.349, 0.794, 2.317, 0.913, 1.411, 1
0.118, 0.497, 0.8, 1.743, 0.776, 1
0.813, 0.951, 2.084, 1.058, 1.043, 1
0.497, 0.378, 1.876, 2.463, -0.698, 1
0.111, 0.452, 0.574, 1.57, 0.892, 1
0.403, 0.391, 1.954, 1.141, -0.683, 1
0.264, 0.936, 1.734, 0.998, 1.148, 1
0.108, 0.402, 0.264, -0.23, 0.0, 1
0.151, 0.82, 0.63, 1.777, -0.828, 1
0.532, 2.657, -0.51, 0.449, 0.698, 1
0.227, 0.303, 0.59, 1.548, 0.964, 1
0.125, 0.794, 0.66, 2.03, 0.0, 1
0.403, -0.648, 2.077, -0.693, 0.832, 1
0.497, 0.773, 2.066, -0.596, 0.0, 1
0.264, 0.984, 0.623, 0.73, 0.869, 1
0.123, 0.447, 0.743, 2.028, -0.833, 1
0.122, 0.827, 0.475, 1.191, 0.0, 1
0.136, 0.458, 0.449, -0.51, 1.155, 1
0.2, 0.506, 0.833, 0.837, 0.0, 1
0.423, 0.691, 2.491, 0.941, 0.758, 1
0.565, 1.167, 1.552, -0.516, 1.483, 1
0.61, 1.225, 1.108, 1.224, -0.431, 1
0.547, 1.069, 1.007, 2.259, -0.731, 1
0.322, 1.981, 1.185, 0.856, 1.153, 1
0.104, 0.565, 1.153, 0.918, -0.487, 1
0.28, 0.619, 0.735, 0.937, 0.0, 1
0.388, 0.577, 0.743, 1.54, 1.1, 1
0.499, 0.351, 0.358, 1.423, 1.371, 1
0.205, 0.351, -0.866, 1.614, -0.935, 1
0.24, 0.551, 0.647, 1.204, 1.426, 1
0.564, 0.408, 1.901, -0.56, 0.432, 1
0.143, 0.394, 0.731, 2.066, 0.0, 1
0.215, 0.376, 0.637, 1.861, 1.246, 1
1.402, 0.893, 1.488, 1.385, -0.652, 1
0.48, 0.656, 1.949, 1.496, 1.357, 1
0.348, 0.808, 0.61, 0.932, 1.497, 1
1.205, 0.722, 2.709, -0.604, -0.236, 1
0.544, 0.698, 2.078, -0.483, 0.685, 1
0.221, 0.845, 0.919, 2.423, 0.0, 1
0.567, 0.907, 1.464, -0.617, -0.492, 1
0.544, 2.082, 0.905, 0.603, -0.405, 1
0.513, 0.545, 1.953, 0.979, -0.547, 1
0.689, 1.289, 2.224, 1.191, -0.418, 1
0.229, 0.718, 0.778, 1.253, 0.0, 1
0.125, 1.0, 0.65, 1.428, 0.0, 1
0.179, 0.781, 2.473, -0.787, 1.537, 1
0.321, 0.648, 0.388, 1.075, 0.0, 1
0.168, 0.49, 0.542, 1.816, -0.7, 1
0.562, 0.458, 1.509, 0.664, 0.622, 1
1.105, 2.762, 1.049, -0.25, -0.149, 1
0.895, 0.559, 1.321, 1.421, 1.516, 1
1.103, 0.633, 2.839, -0.626, -0.249, 1
0.279, 0.676, 1.059, 0.924, 0.0, 1
0.962, 1.664, 1.233, -0.71, 1.043, 1
0.929, 0.343, 1.27, 1.584, 1.263, 1
0.204, 0.411, 0.654, 1.529, 1.854, 1
0.813, 2.258, 1.171, 1.007, 0.786, 1
0.543, 0.509, 1.485, 1.332, 1.757, 1
-0.142, 0.613, 0.589, 1.203, -0.848, 1
1.059, 2.209, 0.967, -0.361, -0.145, 1
0.141, 0.56, 1.008, 0.828, 0.0, 1
0.371, 0.535, 1.803, 1.079, -0.646, 1
1.116, 2.206, 1.501, -0.407, -0.147, 1
0.391, 1.409, 1.394, 1.683, -0.481, 1
0.195, 0.731, 1.117, 1.89, -0.709, 1
0.102, 0.514, 0.336, 0.813, 0.0, 1
0.541, 0.852, 2.056, -0.463, 0.378, 1
0.295, 1.018, 1.938, 1.108, 1.46, 1
0.893, 0.6, 1.39, 1.399, 1.392, 1
0.124, 0.629, 0.39, 0.669, 1.234, 1
0.718, 1.183, 1.79, -0.473, -0.394, 1
0.376, 1.33, 2.043, 0.818, 0.969, 1
0.291, 0.9, 0.781, 2.319, -0.814, 1
0.173, 0.497, 0.616, 1.917, -0.738, 1
0.459, 0.973, 1.448, 0.678, -0.351, 1
0.226, 0.949, 0.954, 0.603, 0.0, 1
0.583, 0.594, 1.341, 0.676, 0.537, 1
0.117, 0.705, 0.671, 1.585, -0.878, 1
1.053, 0.573, 1.927, 1.495, -0.636, 1
0.242, 0.533, 0.693, 1.327, -0.668, 1
0.651, 2.707, 0.894, 0.903, -0.321, 1
0.525, 1.542, 1.83, 1.723, -0.478, 1
0.564, 0.46, 2.157, 0.906, 0.501, 1
0.261, 0.293, 0.61, 1.27, 0.929, 1
-0.319, 0.635, 0.881, 1.262, 1.014, 1
0.146, 0.532, 0.866, 1.36, -0.487, 1
0.321, 3.02, 1.304, 0.677, -0.201, 1
0.287, 0.931, 2.156, 0.902, 1.253, 1
0.109, 0.517, 0.866, 1.565, -0.879, 1
0.567, 0.511, 1.018, 1.577, -0.617, 1
0.25, 0.958, 0.713, 2.169, 0.0, 1
0.308, 0.604, 2.103, 0.896, 0.547, 1
0.301, 1.086, 2.021, 0.933, 1.105, 1
0.15, 0.635, 1.424, 1.116, -0.667, 1
0.312, 0.847, 1.561, 2.785, -0.707, 1
0.135, 0.483, 0.456, -0.493, 1.108, 1
1.366, 1.527, 1.842, -0.418, -0.15, 1
0.806, 1.226, 1.88, 1.044, 0.721, 1
0.44, 0.526, 1.648, 1.108, 1.932, 1
0.262, 1.101, 2.179, -0.672, -0.56, 1
0.305, 0.599, 0.826, 1.92, -0.635, 1
0.442, 0.623, 2.162, 0.915, 0.612, 1
0.567, 2.412, 1.066, 1.286, -0.362, 1
0.601, 0.905, 2.106, 1.777, -0.519, 1
0.36, 1.301, 0.931, 1.889, -0.615, 1
0.449, 2.339, 1.345, 1.411, -0.354, 1
0.125, 0.568, 0.883, 0.887, 0.0, 1
0.464, 2.4, 2.177, -0.387, -0.207, 1
0.222, 0.436, 0.52, 1.207, 1.687, 1
0.877, 0.255, 2.422, -0.667, -0.416, 1
0.19, 0.449, 0.561, 1.624, -0.781, 1
0.197, 0.705, 1.65, 1.02, -0.52, 1
0.257, 0.757, 1.331, 0.757, 1.26, 1
0.172, 0.411, 1.958, 0.959, -1.005, 1
0.455, 0.43, 1.707, 1.484, 1.698, 1
0.788, 2.615, 1.061, 0.653, 0.542, 1
0.458, 0.77, 0.527, 1.142, 0.997, 1
0.356, 0.807, 1.508, 1.552, -1.006, 1
0.693, 0.627, 0.716, 2.078, -0.564, 1
1.02, 2.502, 1.043, -0.343, -0.167, 1
0.504, 1.435, 1.551, -0.378, -0.239, 1
0.436, 2.86, 0.927, 1.081, -0.321, 1
0.061, 0.277, 0.686, -0.248, -0.275, 1
0.293, 1.319, 1.76, 1.0, 1.248, 1
0.999, 1.019, 1.141, 0.752, -0.279, 1
1.062, 1.602, 1.669, -0.576, -0.203, 1
0.093, 0.613, 1.14, 1.183, 0.0, 1
0.459, 0.709, 2.144, 1.706, -0.58, 1
0.494, 2.367, 1.052, 0.751, -0.291, 1
0.814, 0.334, 2.258, -0.651, -0.394, 1
0.507, 1.163, 0.873, 0.814, -0.73, 1
0.15, 0.827, 0.947, 1.827, 0.0, 1
0.472, 3.202, -0.686, 0.624, 0.457, 1
0.863, 0.685, 1.928, 1.896, -0.536, 1
0.232, 0.77, 1.629, 0.881, -0.4, 1
0.356, 0.881, 0.803, 1.905, -0.772, 1
0.234, 0.576, 0.718, 0.945, -1.009, 1
0.207, 0.658, 1.056, 0.616, 1.462, 1
0.259, 1.255, 2.004, -0.496, -0.265, 1
0.367, 0.416, 1.871, 1.073, 0.757, 1
0.287, 0.816, 1.133, 1.041, 0.354, 1
0.243, 0.505, 0.473, 1.348, -0.844, 1
0.15, 0.391, 0.778, 2.21, -0.693, 1
0.306, 0.483, 1.901, 1.404, 1.526, 1
0.357, 0.901, 1.058, 1.343, 0.75, 1
0.455, 1.412, 2.148, 1.31, -0.515, 1
0.254, 0.422, 1.865, 1.307, 1.838, 1
1.14, 1.366, 1.219, 1.11, -0.672, 1
0.406, 1.016, 1.186, 2.047, 0.0, 1
0.253, 0.481, 1.122, -1.007, 2.337, 1
0.507, 1.592, 0.943, 1.732, -0.538, 1
0.2, 1.042, 0.604, 1.051, 0.0, 1
-0.052, 0.651, 1.207, 1.263, 0.0, 1
0.328, 0.774, 0.772, 1.417, 0.0, 1
0.321, 1.232, 1.665, 2.405, -0.653, 1
0.08, 0.263, 0.868, 0.476, -0.479, 1
0.324, 1.044, 1.513, 1.037, 0.666, 1
1.067, 0.501, 1.841, 0.782, -0.249, 1
0.289, 0.869, 1.597, 2.632, -0.796, 1
0.569, 0.908, 2.019, -0.531, -0.226, 1
0.483, 0.926, 1.565, 0.679, -0.34, 1
0.508, 3.092, 1.04, 0.693, -0.255, 1
0.414, 2.453, 2.164, -0.4, -0.212, 1
1.057, 1.935, 1.325, -0.473, -0.183, 1
0.416, 0.71, 2.024, 1.498, -0.592, 1
0.128, 0.598, 0.394, 0.602, 1.315, 1
-0.067, -0.286, -0.585, 1.797, -0.687, 1
0.365, 0.526, 2.424, 0.918, 0.957, 1
0.679, 0.656, 1.835, 1.737, 0.847, 1
1.091, 0.86, 1.686, 0.658, -0.263, 1
0.584, 1.413, 2.371, -0.653, -0.275, 1
-0.239, 0.7, 0.858, 1.292, 1.084, 1
0.373, 1.299, 1.945, 0.86, 1.325, 1
0.475, 0.363, 1.871, 2.417, -0.68, 1
-0.195, 0.932, 1.388, -0.707, 0.988, 1
0.797, 1.249, 1.456, -0.451, -0.173, 1
0.326, 0.457, 1.856, 1.601, 1.48, 1
0.157, 0.642, 0.459, 0.761, 0.0, 1
0.391, 0.905, 0.689, 0.987, 0.0, 1
0.305, 0.94, 1.637, -0.982, 1.584, 1
0.563, 1.167, 1.752, -0.494, -0.229, 1
0.219, 0.912, 0.941, -0.551, 0.883, 1
0.244, 0.562, 2.09, 0.839, 0.6, 1
0.96, 0.431, 1.293, 1.326, 0.919, 1
1.157, 2.253, 1.342, -0.457, -0.158, 1
0.304, 1.152, 2.568, -0.646, -0.638, 1
1.317, 0.82, 1.56, 1.641, -0.503, 1
0.774, 1.042, 2.066, -0.652, 0.797, 1
0.192, 0.292, 0.551, 1.358, 0.978, 1
0.374, 1.348, 1.521, 1.562, -0.498, 1
1.079, 2.082, 1.781, -0.401, -0.172, 1
0.169, 0.729, 1.159, 1.954, -0.764, 1
0.353, 0.827, 1.318, 0.986, -0.473, 1
0.223, 0.75, 2.305, 1.019, 1.273, 1
0.335, 2.761, -0.515, 1.349, -0.331, 1
0.594, 0.557, 2.291, 1.121, 0.557, 1
0.209, 0.543, 0.432, 1.936, -0.74, 1
0.37, 0.517, 1.821, 2.47, -0.766, 1
0.7, 2.43, 1.251, 0.542, 0.786, 1
0.249, 0.569, 0.933, 2.165, -1.034, 1
0.23, 0.724, 2.633, 1.233, 0.64, 1
0.48, 0.509, 1.364, 1.578, -0.978, 1
0.618, 0.567, 1.996, 1.247, 1.241, 1
0.504, 1.435, 1.551, -0.378, -0.239, 1
0.28, 0.685, 2.126, -0.687, 0.477, 1
0.229, 0.802, 1.485, -0.791, 1.559, 1
0.959, 0.755, 1.611, 0.942, 1.499, 1
0.394, 2.694, -0.586, 1.585, -0.456, 1
0.34, 0.664, 2.174, 1.207, 1.763, 1
0.319, 1.059, 2.039, -0.751, 1.249, 1
0.072, 0.376, 0.657, 1.93, -0.578, 1
0.486, 1.176, 0.879, 1.356, -0.58, 1
0.161, 0.177, -0.167, 0.714, -0.937, 1
1.205, 0.721, 2.708, -0.604, -0.236, 1
0.229, 0.649, 0.876, 2.198, -1.007, 1
0.325, 0.854, 1.639, 1.221, 1.817, 1
0.298, 0.642, 1.59, 0.778, 0.713, 1
0.371, 1.254, 1.56, 0.698, -0.355, 1
0.59, 0.973, 1.521, 1.282, 1.441, 1
0.162, 0.532, 0.652, 1.32, 1.052, 1
0.736, 0.75, 1.83, 2.181, -0.552, 1
1.283, 2.381, 1.223, -0.348, 0.221, 1
0.636, 0.675, 1.915, 1.532, 0.726, 1
0.337, 1.199, 1.959, 1.051, -0.714, 1
0.198, 0.677, 1.169, 1.591, -0.513, 1
0.257, 0.392, 0.77, 0.966, 0.786, 1
0.148, 0.583, 0.452, 0.711, 0.0, 1
0.419, 0.601, 1.127, 1.045, 0.554, 1
0.562, 2.578, -0.598, 0.433, 0.491, 1
0.278, 1.134, 2.136, -0.838, 1.005, 1
1.3, 1.38, 1.811, -0.522, -0.189, 1
0.479, 0.357, 1.891, 2.419, -0.677, 1
0.107, 0.415, 0.631, 1.861, -0.632, 1
1.067, 0.502, 1.841, 0.783, -0.249, 1
1.004, 0.527, 1.608, 1.904, 0.718, 1
0.548, 0.611, 1.954, -0.61, -0.361, 1
0.115, 0.514, 0.733, 0.725, 0.0, 1
0.558, 0.41, 1.943, -0.497, 0.44, 1
0.284, 0.742, 1.263, 1.047, -0.379, 1
0.774, 1.042, 2.066, -0.652, 0.796, 1
0.141, 0.297, 0.561, 1.412, 1.812, 1
0.31, 0.502, 1.452, 1.496, 1.734, 1
0.252, 0.623, 1.68, -0.671, 2.141, 1
1.158, 2.391, 1.307, -0.248, -0.129, 1
0.101, 0.629, 0.293, 0.74, 1.562, 1
0.37, 0.81, 0.888, 1.628, -1.039, 1
0.152, 0.526, 0.835, 0.862, 0.997, 1
0.201, 0.714, 1.576, 1.345, 1.486, 1
0.589, 0.656, 1.452, 0.485, 0.376, 1
0.911, 1.035, 0.613, 0.808, 0.827, 1
0.367, 1.258, 1.592, 1.568, 0.0, 1
0.75, 1.367, 1.504, -0.44, -0.162, 1
0.145, 1.035, 0.63, 1.289, 0.0, 1
0.114, 0.615, -0.664, 2.074, -0.841, 1
0.127, 0.724, 0.292, 0.52, 0.0, 1
0.195, 0.425, 0.699, 1.953, 1.493, 1
1.072, 0.89, 2.556, -0.668, -0.373, 1
0.112, 0.514, -0.887, 1.609, -0.794, 1
0.697, 1.043, 1.942, 0.84, 1.487, 1
0.443, 0.99, 1.752, 0.943, 0.927, 1
0.109, 0.441, 0.876, 0.757, 0.0, 1
0.981, 1.569, 1.487, 1.172, -0.597, 1
0.574, 0.97, 1.125, 1.16, 1.802, 1
-0.259, 0.619, 0.87, 1.167, -1.013, 1
0.803, 0.396, 2.035, -0.54, 0.5, 1
0.139, 0.422, 0.463, 1.517, 0.961, 1
0.43, 1.043, 1.193, 2.294, 1.079, 1
0.234, 0.48, 1.111, -0.947, 2.373, 1
1.506, 0.815, 2.557, -0.502, -0.268, 1
0.65, 1.237, 1.356, 0.992, 1.502, 1
0.219, 1.263, 0.836, 0.971, 0.568, 1
0.201, 0.424, 0.782, 2.001, 0.0, 1
0.319, 1.231, 0.761, 1.386, -0.735, 1
0.538, 1.104, 1.581, -0.509, -0.268, 1
1.083, 0.58, 1.967, 1.264, 1.061, 1
0.596, 0.187, 1.576, 0.863, -0.569, 1
0.14, 0.784, 0.345, 0.566, 0.0, 1
0.215, 0.771, 0.837, 1.89, 0.0, 1
0.251, 0.964, 1.656, -0.753, 1.305, 1
0.796, 1.215, 0.822, 0.415, 0.89, 1
0.172, 0.638, 1.644, 0.85, -0.454, 1
0.153, 0.563, 0.462, 0.703, 0.0, 1
0.879, 0.72, 1.949, 1.896, -0.52, 1
0.192, 0.629, 1.019, 0.704, 1.2, 1
0.181, 0.721, 0.527, 0.791, 0.0, 1
