@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
78.9896, -0.9792, 82.9896, 0.0104, -40.0, 0.0728, 4.0, 124.9792, 120.0, positive
84.341, -0.659, 88.0, -1.9771, -1.3181, -11.6361, 3.0, 89.3181, 87.3181, positive
84.6875, 1.1563, 87.6875, 0.0, -0.3125, -0.8437, 3.0, 88.0, 86.0, positive
74.2956, 7.1131, 78.4434, 8.5219, -41.7044, -1.7044, 4.0, 122.0, 118.0, positive
105.9945, 0.0055, 106.9945, -0.9945, 71.989, 2.9669, 1.0, 35.0055, 34.0, positive
106.5781, 0.0, 107.5781, 0.8594, 72.0, 8.4219, 1.0, 35.5781, 33.7187, positive
74.8377, 5.9059, 78.8377, 5.8117, -41.1623, -1.1623, 4.0, 121.5812, 118.0, positive
81.0, 0.8753, 85.9377, -0.1247, -40.0, 1.8753, 4.0, 126.9377, 122.0, positive
101.8465, 3.5891, 102.8465, 0.0, 72.0, 13.1535, 1.0, 30.1287, 29.1287, positive
80.0, 2.9846, 84.0, 0.2539, -28.0, 0.0, 4.0, 112.0, 108.0, positive
83.8083, 1.1917, 86.8083, 0.0, -2.0, 0.0, 3.0, 89.6166, 86.0, positive
79.4807, -1.2017, 83.2403, 0.0, -28.0773, -7.5193, 4.0, 112.558, 108.558, positive
105.3139, 0.0584, 106.6277, 0.0, 70.0, -2.0584, 1.0, 36.6277, 34.6277, positive
105.1293, 0.8707, 106.2586, -0.388, 70.0, -3.1293, 1.0, 36.2586, 34.2586, positive
102.751, 0.0, 103.751, 0.0, 72.0, 12.249, 1.0, 31.751, 30.751, positive
78.9996, -0.9995, 82.9996, 0.0, -40.0, 0.0, 4.0, 124.9995, 119.9997, positive
107.0, -0.2782, 108.0, 0.4436, 72.0, 10.2256, 1.0, 36.0, 34.0, positive
101.4623, 0.0, 102.4623, 1.3868, 72.0, 19.6226, 1.0, 29.9245, 28.9245, positive
82.5313, 0.0, 85.5313, 0.0, -8.2291, -17.0, 3.0, 93.7604, 90.9374, positive
81.0, -0.3244, 85.6756, -0.6488, -40.0, 1.3512, 4.0, 126.6756, 122.0, positive
103.4015, -0.5985, 104.4015, -2.3939, 72.0, 10.4015, 1.0, 31.8031, 30.8031, positive
106.6511, 1.3956, 107.6511, 5.2556, 70.0, 0.0, 1.0, 37.6511, 36.0, positive
80.9429, 2.0571, 84.9429, 0.0, -41.3714, 0.0, 4.0, 128.0, 124.0, positive
81.0, -0.1653, 85.8347, -0.3306, -40.0, 1.6694, 4.0, 126.8347, 122.0, positive
79.0, -0.036, 83.0, 0.0, -40.0, 0.0, 4.0, 124.036, 120.0, positive
103.239, 4.239, 104.239, 7.2829, 70.0, 0.0, 1.0, 35.0, 34.0, positive
106.0, 2.036, 108.0, -0.455, 70.0, -1.964, 1.0, 38.0, 36.0, positive
84.0, -2.1094, 88.0, 0.0, 6.0, 0.0, 4.1094, 83.0, 78.0, positive
121.5906, 1310.0576, 104.9295, 0.8591, 38.396, -4.7886, -16.661, 66.604, 82.3355, positive
82.2846, 0.7154, 86.2846, 0.0, -40.4769, 0.0, 4.0, 128.0, 124.0, positive
106.0, -0.1218, 108.0, -2.8173, 70.0, -3.7563, 1.0, 38.0, 36.0, positive
82.0, -0.4644, 85.4644, 0.0, -4.1425, 20.715, 3.0, 90.6781, 87.2137, positive
82.3133, 0.1566, 86.1566, 0.0, -8.7468, 0.0, 3.8434, 95.0601, 91.0601, positive
104.5767, 2.0, 105.8651, 5.1535, 70.0, -21.1047, 1.6442, 36.2209, 34.5767, positive
101.2867, 3.5663, 102.2867, 0.0, 72.0, 13.7133, 1.0, 29.5735, 28.5735, positive
79.8468, 0.0, 83.8468, 0.8468, -28.0, 4.1353, 4.0, 112.0, 108.0, positive
80.4441, 2.1117, 84.8883, 0.0, -41.1117, 0.8883, 4.0, 127.5559, 123.1117, positive
84.0, 0.0353, 87.0, -5.7885, -0.0705, 1.9295, 3.0, 87.1058, 84.0705, positive
76.0, -4.2224, 80.0, -0.7776, -40.0, 0.0, 4.0, 121.0, 116.311, positive
78.3543, 0.4304, 82.5696, 0.0, -40.0, 0.0, 4.0, 123.5696, 119.5696, positive
102.5686, -0.5686, 103.5686, -2.2745, 72.0, 11.2941, 1.0, 31.0, 30.0, positive
79.5297, 1.0, 83.5297, 3.2352, -42.0, -19.8858, 4.7648, 127.5297, 123.5297, positive
102.0, 1.4182, 102.2909, 0.5818, 70.0, -5.2909, 1.0, 33.0, 32.0, positive
106.1624, 0.0, 107.1624, 7.4188, 70.0, 0.0, 1.4188, 37.1624, 35.1624, positive
78.0, 3.9538, 81.2615, 1.0462, -42.0, 0.0, 4.0, 125.2615, 122.0, positive
102.4895, -0.4895, 103.4895, -1.9579, 72.0, 11.5316, 1.0, 31.0, 30.0, positive
81.435, 1.0, 86.0, 1.305, -40.0, 5.0, 4.435, 127.435, 122.87, positive
102.2031, -0.8646, 104.1354, 0.0, 70.0, -0.2031, 1.0, 34.1354, 32.1354, positive
77.9769, 4.9769, 80.9884, 0.0, -41.9769, 0.0, 4.0, 124.9537, 121.9537, positive
80.0, 2.7689, 84.0, 0.0, -28.0, -2.4622, 4.0, 112.0, 108.0, positive
84.3276, 0.0, 88.0, 1.3105, 3.3105, 0.0, 3.0, 84.3448, 81.3448, positive
81.1421, 0.0, 86.071, 0.0, -40.0, 1.8579, 4.0, 127.071, 122.1421, positive
79.5129, 0.0, 83.2564, 0.0, -25.9485, 26.2307, 4.0, 110.2049, 106.4613, positive
82.4595, 0.0, 85.4595, 0.0, -4.7747, 17.0, 3.0, 91.9278, 88.7747, positive
84.4104, 0.0, 87.4104, 0.0, -1.1791, -15.5261, 3.0, 89.1791, 86.5896, positive
83.4164, 1.5836, 86.4164, 0.0, -2.0, 0.0, 3.0, 88.8328, 86.0, positive
82.0467, -1.93, 86.0233, 0.0, -9.8132, 0.9767, 3.9767, 95.8599, 91.8599, positive
79.0314, 0.0, 83.0314, 0.0314, -28.0, 26.1516, 4.0, 112.0, 108.0, positive
83.6535, 0.6931, 86.6535, -3.9207, -0.6931, 1.3069, 3.0, 87.3465, 84.6931, positive
84.0, 0.0, 87.4173, -3.4961, 0.0, 8.6771, 3.0, 87.4173, 84.0, positive
105.3743, 2.1228, 106.7485, 0.7485, 70.0, -1.8772, 1.0, 36.7485, 34.7485, positive
84.0, 0.5805, 87.4195, 0.0, -1.161, 7.5508, 3.0, 89.161, 85.161, positive
84.6866, 0.0, 88.0, 2.7463, 4.7463, 0.0, 3.0, 83.6269, 80.6269, positive
102.0, -0.5287, 103.1322, 1.7356, 70.0, -5.2069, 1.0, 33.1322, 32.0, positive
102.9307, -0.5346, 104.4654, 0.0, 72.0, 11.5346, 1.0, 31.9307, 30.9307, positive
81.0, 4.5346, 84.0, 0.0, -20.0931, -0.2792, 4.0, 105.1396, 102.0931, positive
106.2681, 2.9276, 108.0, 3.3405, 70.0, 0.0, 1.0, 38.0, 36.0, positive
80.0, 3.0471, 84.0, 0.2382, -28.0, 0.0, 4.0, 112.0, 108.0, positive
105.1228, 0.0, 106.1228, 7.9386, 70.0, 0.0, 1.9386, 36.1228, 34.1228, positive
82.3674, -0.8469, 85.9082, -8.4694, 380.2856, 5371.039, 3.5408, -294.5305, -297.2244, positive
105.7999, 0.2001, 107.5999, -2.3998, 70.0, -3.7999, 1.0, 37.5999, 35.5999, positive
82.4719, 0.5281, 86.4719, 0.0, -40.3521, 0.0, 4.0, 128.0, 124.0, positive
81.3322, 0.5559, 85.3322, 1.6678, -41.1118, -14.4539, 4.5559, 128.0, 124.0, positive
76.8317, -0.2079, 80.8317, -5.2079, -39.1683, 0.0, 4.0, 120.7921, 117.5841, positive
106.0, 1.2092, 108.0, 1.0697, 70.0, 0.0, 1.0, 38.0, 36.0, positive
103.1048, 0.0, 104.1048, 0.0, 72.0, 12.1936, 1.0, 31.8064, 30.8064, positive
103.9722, 0.6574, 104.9722, 0.0, 70.0, -10.5371, 1.0, 34.9722, 33.3148, positive
102.0, 0.0, 103.0, 2.7521, 72.0, 24.0084, 1.0, 31.0, 30.0, positive
103.2241, -1.5519, 104.612, 0.0, 70.0, 0.0, 1.0, 34.612, 33.2241, positive
75.0544, 5.3641, 79.0544, 4.7282, -40.9456, -0.9456, 4.0, 121.4728, 118.0, positive
75.3166, 5.8934, 79.3166, 7.3668, -41.4734, -1.4734, 4.0, 122.5266, 118.5266, positive
106.4382, 0.0, 107.4382, -0.1235, 72.0, 5.1912, 1.0, 35.4382, 34.0, positive
103.5858, -0.4142, 104.5858, -1.6566, 72.0, 10.5858, 1.0, 32.1717, 31.1717, positive
85.0, 0.0, 88.0, 0.0, 0.0, -11.4716, 3.0, 88.0, 86.0, positive
85.0, 0.2615, 88.0, 0.0, 0.7385, -3.5848, 3.0, 87.2615, 84.523, positive
79.3624, -0.3624, 83.3624, -2.1742, -38.5505, 0.0, 4.0, 122.5505, 118.5505, positive
78.7185, 0.0, 82.7185, -0.6569, -40.1877, -1.0323, 4.0, 124.0, 120.0, positive
103.2477, 4.0, 104.2477, 7.5047, 70.0, 0.0, 1.0, 35.1651, 34.1651, positive
78.7803, -0.5606, 82.7803, 0.8788, -40.4394, 0.0, 4.0, 125.2197, 120.4394, positive
106.7344, 2.4065, 108.0, -0.7344, 70.0, -0.7344, 1.0, 38.0, 36.0, positive
84.3396, 0.0, 88.0, 0.0, -0.6417, -18.3209, 3.0, 88.6417, 85.9626, positive
80.6996, 0.3498, 85.3498, 4.3004, -40.0, 6.9506, 5.0, 126.6996, 122.6996, positive
105.6003, 1.9004, 106.6003, -0.3001, 70.0, -2.3997, 1.0, 36.6003, 34.6003, positive
77.8106, 0.642, 82.358, -2.7159, -38.1894, 0.0, 4.0, 121.0947, 117.0947, positive
78.2814, 3.5932, 81.5627, 0.0, -41.4373, 0.0, 4.0, 124.7186, 121.4373, positive
84.1458, 0.0, 87.1458, -90.7289, 0.0, 1.7083, 3.0, 87.1458, 84.0, positive
84.837, 0.0, 88.0, 3.348, 5.348, 0.0, 3.0, 83.326, 80.326, positive
107.3946, 0.0, 108.0, -1.7619, 72.0, 7.6054, 1.0, 36.0, 34.7891, positive
105.0287, 1.086, 106.0287, 0.0573, 70.0, -2.914, 1.0, 36.0287, 34.0573, positive
81.9651, 1.9651, 85.9651, 0.0174, -22.1047, 9.8256, 4.0, 109.0523, 106.0349, positive
84.3387, 0.8468, 87.3387, -4.9839, 0.3387, 0.8145, 3.0, 86.8306, 84.0, positive
77.1788, 2.9139, 81.1788, 3.6424, -40.7285, -0.7285, 4.0, 123.2715, 119.2715, positive
79.8533, -2.1331, 83.4266, 0.0, -26.587, -7.1467, 4.0, 111.4402, 107.4402, positive
76.0, 1.3062, 80.6531, -1.7345, -40.0, 0.0, 4.0, 121.6531, 118.0, positive
103.1373, -0.2275, 104.1373, -0.2275, 72.0, 13.6824, 1.0, 32.1373, 30.9099, positive
84.5572, -0.4428, 88.0, -328.3963, -0.8856, -5.7566, 3.0, 88.8856, 85.7713, positive
78.0, 4.0624, 81.2344, 0.9376, -42.0, 0.0, 4.0, 125.2344, 122.0, positive
105.7833, 4.1084, 107.6749, 2.3251, 70.0, 0.0, 1.0, 37.6749, 35.7833, positive
76.4119, 0.0, 80.4119, -6.0389, -41.7254, -9.4897, 4.0, 124.0, 120.0, positive
83.1062, 2.1062, 86.1062, 0.0, -1.8584, -0.177, 3.0, 87.9292, 85.9292, positive
82.0, -1.4896, 86.0, 0.0, -10.0, 0.7448, 4.0, 96.0, 92.0, positive
82.2852, -0.3574, 86.2852, -0.7148, -40.0, 0.0, 4.0, 127.2852, 123.2852, positive
103.0, 3.8016, 104.0992, 8.0992, 70.0, 0.0, 1.0992, 35.0, 34.0, positive
80.9684, -0.8737, 84.9684, -1.9369, -40.0631, 0.0, 4.0, 126.0631, 122.0631, positive
76.0, 2.3884, 80.6116, 0.0, -40.0, 0.0, 4.0, 121.6116, 118.0, positive
82.3729, 0.3135, 86.6865, 0.0, -40.0, 1.5677, 4.0, 127.6865, 123.3729, positive
85.0, 0.0, 88.0, 0.0, 0.0122, -9.0489, 3.0, 87.9878, 85.9755, positive
80.7828, -3.9139, 84.0, 0.2172, -23.3033, -4.6967, 4.0, 108.8689, 104.8689, positive
101.6003, 0.0, 102.6003, 0.0, 72.0, 13.7995, 1.0, 30.2005, 29.2005, positive
105.4206, 0.7897, 106.8154, 7.7897, 70.0, 0.0, 1.3949, 36.8154, 35.2103, positive
107.6609, -0.3391, 108.0, -4.3044, 72.0, 10.0521, 1.0, 36.0, 35.3218, positive
82.0, -1.7507, 86.0, 0.0, -10.0, 0.8754, 4.0, 96.0, 92.0, positive
103.7882, -0.2118, 104.7882, -0.8474, 72.0, 10.7882, 1.0, 32.5763, 31.5763, positive
76.9031, -2.4581, 81.9031, 1.0838, -40.0, 15.8325, 5.0, 122.9031, 117.0838, positive
107.0634, 0.0, 107.2975, -4.5951, 72.0, 7.9366, 1.0, 35.2975, 35.0634, positive
84.0, -1.3403, 88.0, 0.0, 4.6805, 0.0, 3.6701, 83.6597, 79.3195, positive
85.9194, 4.6775, 88.9194, 0.0, 1.8388, -4.6775, 3.0, 86.1612, 84.1612, positive
82.0, -0.255, 85.255, 0.0, -4.9801, 19.0399, 3.0, 91.7251, 88.4701, positive
106.7389, 2.4333, 108.0, -0.7389, 70.0, -0.7389, 1.0, 38.0, 36.0, positive
106.0, -1.1168, 107.5584, -0.4416, 70.8832, 1.3248, 1.0, 36.6752, 35.1168, positive
79.9849, -0.5076, 84.4773, -1.0151, -40.0, 2.5076, 4.0, 125.4773, 120.9849, positive
102.0, 1.902, 102.049, 0.0, 70.0, -5.2451, 1.0, 33.0, 32.0, positive
79.7268, 0.0, 83.3634, 0.0, -25.093, 25.9099, 4.0, 109.4564, 105.8197, positive
84.0655, 0.0, 88.0, 0.0, -1.869, -12.3274, 3.0, 89.869, 87.869, positive
84.6194, -0.6194, 88.0, -0.7613, 3.5225, -7.2387, 3.7613, 84.8581, 80.4775, positive
82.7509, 0.0, 86.1263, 0.0, -6.9966, -17.7509, 3.0, 93.1228, 90.4983, positive
82.5125, 0.0, 85.5125, 0.0, -4.6335, 17.0, 3.0, 91.8043, 88.6335, positive
101.483, -0.483, 102.9661, 0.0, 72.0, 13.5509, 1.0, 29.9661, 28.9661, positive
79.3339, -1.0, 83.3339, -2.0, -40.0, 2.4991, 4.0, 124.3339, 120.3339, positive
80.8246, -0.9123, 84.8246, -1.8246, -40.0, 0.0, 4.0, 125.8246, 121.8246, positive
80.4418, -1.6506, 84.8835, 0.0, -25.3494, -3.3494, 4.0, 110.6747, 106.2329, positive
101.1096, 0.0, 102.1096, 0.0, 72.0, 14.7807, 1.0, 29.2193, 28.2193, positive
76.0, 0.8836, 80.4418, -3.9075, -41.1164, -6.1403, 4.0, 123.1164, 119.1164, positive
102.3708, 3.1125, 102.7417, -0.3708, 70.0, -3.8875, 1.0, 33.7417, 32.7417, positive
74.9946, 5.0162, 79.4919, 5.0269, -41.0054, -1.0054, 4.0, 122.0, 118.0, positive
104.7927, 1.0691, 105.7236, 0.0, 70.0, -3.1382, 1.0, 35.7927, 33.8618, positive
105.1651, -1.1651, 106.7476, 0.0, 70.0, 0.0, 1.0, 36.7476, 35.1651, positive
80.152, -1.0, 84.152, -1.152, -40.0, 0.0, 4.0, 125.576, 121.152, positive
105.4506, 1.7253, 107.3132, 7.1758, 70.0, -26.7034, 1.8626, 37.3132, 35.4506, positive
106.0, -1.0567, 107.5284, -0.4716, 70.9433, 1.4149, 1.0, 36.5851, 35.0567, positive
84.064, 0.0, 87.064, 0.0, -1.872, -10.404, 3.0, 89.872, 86.936, positive
105.5925, 2.7774, 106.5925, 1.1849, 70.0, -1.2226, 1.0, 36.5925, 35.1849, positive
107.8336, -0.1664, 108.0, -5.1681, 72.0, 8.4974, 1.0, 36.0, 35.6672, positive
80.8493, -4.0958, 84.0, 0.0, -22.9042, -6.0, 4.0, 108.6028, 104.6028, positive
103.5863, -0.4137, 104.5863, -1.6547, 72.0, 10.5863, 1.0, 32.1727, 31.1727, positive
85.0, -0.9757, 88.0, 0.0, 1.9514, -8.0243, 3.0, 86.0486, 82.0971, positive
80.9451, -4.7253, 85.8901, 0.0549, -22.3296, 0.0, 4.0, 109.1648, 104.2197, positive
84.7133, 0.0, 87.7133, -420.4523, 0.0, 0.5733, 3.0, 87.7133, 84.0, positive
82.631, -1.369, 86.4206, 0.0, -7.8968, 0.5794, 3.7897, 94.3175, 90.7381, positive
84.0, -1.9508, 88.0, -0.0492, 6.0, -0.1476, 4.0246, 83.0, 78.0, positive
84.9932, 0.0, 87.9932, 0.0, -0.0136, -16.983, 3.0, 88.0136, 86.0068, positive
83.1756, 1.6488, 86.1756, -1.0535, -1.6488, 0.3512, 3.0, 87.8244, 85.6488, positive
102.0874, -0.0874, 103.0874, -0.3497, 72.0, 12.7377, 1.0, 31.0, 30.0, positive
85.1284, 4.1284, 88.1284, 0.0, 0.8379, -3.5473, 3.0, 86.5811, 84.5811, positive
103.0027, 4.0027, 104.0027, 7.9918, 70.0, 0.0, 1.0, 35.0, 34.0, positive
84.0, -0.1618, 88.0, -0.4855, -2.0, -12.1618, 3.0, 90.0, 88.0, positive
79.3626, 1.0, 83.8168, 0.5458, -40.0, 6.0916, 4.0, 124.8168, 120.9084, positive
103.7611, 0.1741, 105.1741, 0.0, 70.0, -1.7611, 1.0, 35.1741, 33.1741, positive
81.0, 0.0, 86.0, 5.2473, -40.0, 5.4982, 4.8746, 127.0, 122.0, positive
82.0661, -0.9669, 86.0661, 0.0, -1.9339, 24.7685, 3.0, 88.0, 84.0, positive
83.3219, 1.6781, 86.3219, 0.0, -2.0, 0.0, 3.0, 88.6438, 86.0, positive
76.0, -1.5476, 80.0, -3.4524, -40.0, 0.0, 4.0, 121.0, 117.381, positive
81.0, -0.33, 85.67, -0.66, -40.0, 1.34, 4.0, 126.67, 122.0, positive
84.8349, 0.0, 88.0, 0.0, -0.3302, -16.1745, 3.0, 88.3302, 86.3302, positive
82.2357, -1.0573, 86.0, 0.0, -8.1146, 0.7643, 3.7643, 94.1146, 90.586, positive
76.0, 2.6611, 80.3389, 0.0, -40.0, 0.0, 4.0, 121.3389, 118.0, positive
103.836, 3.3281, 104.836, -0.582, 70.0, -2.418, 1.0, 35.418, 34.0, positive
83.0983, 1.9017, 86.0983, 0.0, -2.0, 0.0, 3.0, 88.1966, 86.0, positive
81.0, 0.6832, 86.0, 0.0, -40.0, 2.0, 4.0, 127.0, 122.0, positive
105.6511, 0.0, 106.6511, 7.6744, 70.0, 0.0, 1.6744, 36.6511, 34.6511, positive
76.0, 1.8909, 80.9454, -0.2729, -40.0, 0.0, 4.0, 121.9454, 118.0, positive
103.4621, 4.846, 104.4621, -0.5379, 70.0, -1.6919, 1.0, 35.3081, 34.3081, positive
83.1289, 0.3763, 86.7526, 0.0, -6.2371, -0.3763, 3.6237, 92.9897, 89.7423, positive
84.4961, 4.5353, 88.5039, 0.0, 4.0157, -12.9686, 4.0078, 84.9922, 79.9843, positive
84.2933, 0.0, 87.2933, 0.0, -1.4134, -10.06, 3.0, 89.4134, 86.7067, positive
79.0, 0.0, 83.0, 0.0, -28.0, 26.8985, 4.0, 112.0, 108.0, positive
81.0, -0.8373, 85.1627, -1.6746, -40.0, 0.3254, 4.0, 126.1627, 122.0, positive
102.9707, -0.912, 103.9707, -3.9413, 72.0, 10.0587, 1.0, 30.9707, 29.9707, positive
80.1393, 0.0, 83.5697, 0.0, -23.4426, 22.709, 4.0, 108.0123, 104.582, positive
101.1188, 0.0, 102.1188, 0.3564, 72.0, 36.4556, 1.0, 30.1188, 28.2376, positive
79.7567, -1.0, 83.7567, -5.0268, -36.9732, 0.7299, 4.0, 120.9732, 116.9732, positive
80.0, 0.0352, 84.0, 0.9648, -28.0, -0.2113, 4.0, 112.0, 108.0, positive
78.7921, -0.7663, 83.7921, 0.0, -40.0, 10.7404, 4.4416, 124.7921, 119.3506, positive
80.6461, -1.0, 84.6461, -1.6461, -40.0, 0.0, 4.0, 125.823, 121.6461, positive
103.2818, -1.8637, 104.8545, 0.0, 70.0, -1.2818, 1.0, 34.8545, 32.8545, positive
84.5586, 0.0, 88.0, 2.2346, 4.2346, 0.0, 3.0, 83.8827, 80.8827, positive
102.0, 0.0, 103.0, 1.5, 70.0, -7.0, 1.0, 33.0, 32.0, positive
77.7275, -0.4319, 81.7275, -5.4319, -38.2725, 0.0, 4.0, 120.5681, 117.1363, positive
76.0, 0.3189, 80.1595, -4.2026, -40.0, 0.0, 4.0, 121.1595, 118.0, positive
101.4005, 0.0, 102.4005, 1.2014, 72.0, 32.7937, 1.0, 30.4005, 28.801, positive
82.3204, -1.5194, 86.1602, 0.0, -8.7184, 0.8398, 3.8398, 95.0388, 91.0388, positive
84.2712, -1.4577, 88.0, 1.0847, 6.0, 0.0, 3.7288, 83.0, 78.5423, positive
101.0, 0.0, 102.0, 0.0, 72.0, 34.1072, 1.0, 29.8307, 28.0, positive
80.9402, -4.6411, 85.8804, 0.0, -22.3589, -0.3589, 4.0, 109.1795, 104.2393, positive
80.074, 2.852, 84.148, 0.0, -41.852, 0.148, 4.0, 127.926, 123.852, positive
84.6152, 0.0, 88.0, 1.6909, 6.0, -2.3091, 3.7697, 83.0, 79.2303, positive
85.0095, -0.9431, 88.0095, 0.0, 2.0, -7.9716, 3.0, 86.0, 82.019, positive
84.0281, 0.0, 88.0, -1.8316, 6.0, -5.8316, 4.9439, 83.0, 78.0561, positive
103.5736, 4.0, 104.5736, 6.8529, 70.0, 0.0, 1.0, 35.3824, 34.3824, positive
81.0257, 1.0, 86.0, 0.0771, -40.0, 2.0771, 4.0257, 127.0257, 122.0514, positive
84.46, 0.82, 87.64, 0.0, -1.8001, -0.82, 3.18, 89.4401, 87.08, positive
102.0, 0.0, 103.0, 1.2309, 70.0, -7.5382, 1.0, 33.0, 32.0, positive
103.6493, 0.8247, 105.0616, 3.2986, 70.0, -18.2465, 1.4123, 35.0616, 33.6493, positive
102.0, 0.0, 103.0, 2.077, 72.0, 21.3079, 1.0, 31.0, 30.0, positive
79.5555, 1.1111, 83.6666, 0.0, -36.4445, 0.0, 4.0, 121.1111, 116.2222, positive
85.0, 0.0, 88.0, 0.0, 0.0, -10.4025, 3.0, 88.0, 86.0, positive
103.7109, 0.4818, 104.7109, 0.0, 72.0, 11.2891, 1.0, 32.6146, 31.6146, positive
84.0, 0.8337, 87.1663, 0.0, -1.6673, 2.9942, 3.0, 89.6673, 85.6673, positive
76.0, 2.2098, 80.7902, 0.0, -40.0, 0.0, 4.0, 121.7902, 118.0, positive
101.0, 0.6644, 102.0, 0.0, 72.0, 14.8671, 1.0, 29.0, 28.0, positive
105.7992, 0.0, 106.7992, -0.8996, 71.7992, 2.6988, 1.0, 35.0, 34.0, positive
76.0, 0.544, 80.0, -5.7308, -41.6374, -9.0055, 4.0, 123.456, 119.6374, positive
106.0, -0.188, 107.094, -0.906, 71.812, 2.718, 1.0, 35.282, 34.188, positive
107.0655, 0.0, 108.0, 0.5417, 72.0, 7.9345, 1.0, 36.0, 34.1309, positive
80.0, 3.3018, 84.0, 0.1746, -28.0, 0.0, 4.0, 112.0, 108.0, positive
102.8151, 4.4452, 103.6302, -0.8151, 70.0, -2.5548, 1.0, 34.6302, 33.6302, positive
76.0, -4.4771, 80.0747, 0.0, -40.0, 0.0, 4.0, 121.0747, 116.1494, positive
88.1934, -1.0, 91.2084, -7.045, 316.4852, 4262.9234, 3.015, -225.2768, -227.9485, positive
85.0, 0.0, 88.0, 0.0, 1.2272, -17.0, 3.0, 86.7728, 83.5455, positive
79.7513, -0.3757, 83.7513, -0.7513, -40.0, 0.0, 4.0, 124.7513, 120.7513, positive
78.8476, 0.5762, 83.2714, 2.6951, -40.0, 7.4238, 4.4238, 124.2714, 120.8476, positive
82.0, -0.4624, 85.4624, 0.0, -4.1503, 20.6995, 3.0, 90.6878, 87.2254, positive
84.6737, -0.6737, 88.0, -0.6525, 3.305, -7.3475, 3.6525, 85.0212, 80.695, positive
83.3464, -0.3464, 86.6928, -1.0392, -3.3072, -12.3464, 3.0, 91.3072, 88.0, positive
103.0, 3.8524, 104.0738, 8.0738, 70.0, 0.0, 1.0738, 35.0, 34.0, positive
78.0888, 0.9112, 82.0888, 3.6448, -42.3552, -2.5754, 4.0, 126.3552, 122.3552, positive
84.0, -0.8277, 88.0, -2.4832, -2.0, -14.0336, 3.0, 90.0, 88.0, positive
82.0818, 0.0, 85.1227, 0.0, -5.7546, 17.0409, 3.0, 92.7955, 89.7546, positive
84.8989, 0.0, 88.0, 3.5956, 5.5956, 0.0, 3.0, 83.2022, 80.2022, positive
77.8537, 1.8341, 81.8537, 2.2926, -40.4585, -0.4585, 4.0, 123.5415, 119.5415, positive
102.0588, 2.0, 102.0881, 0.1175, 70.0, -5.3672, 1.0147, 33.0734, 32.0588, positive
85.3813, 4.3813, 88.3813, 0.0, 1.1751, -3.9688, 3.0, 86.4125, 84.4125, positive
106.4076, 0.0, 107.4076, 7.2962, 70.0, 0.0, 1.2962, 37.4076, 35.4076, positive
81.0, 0.1337, 85.5669, -0.8663, -40.0, 1.1337, 4.0, 126.5669, 122.0, positive
82.0, -1.8744, 86.0, 0.0, -10.0, 0.9372, 4.0, 96.0, 92.0, positive
81.0, 1.0, 86.0, 0.0, -40.0, 3.0298, 4.0, 127.0, 122.0, positive
105.5316, 2.1264, 106.5316, 4.8104, 70.0, 0.0, 1.4684, 36.5316, 35.0632, positive
84.2887, 0.0, 88.0, 0.0, -0.8451, -18.4226, 3.0, 88.8451, 86.2677, positive
81.1628, 0.3256, 84.3256, 0.0, -20.3256, 21.721, 4.0, 105.6511, 102.6511, positive
81.0, 0.0845, 85.5422, -0.9155, -40.0, 2.7112, 4.0, 126.5422, 122.0, positive
80.2622, -0.6311, 84.2622, -1.2622, -40.0, 0.0, 4.0, 125.2622, 121.2622, positive
82.6509, 0.1745, 86.8255, 0.0, -40.0, 0.3491, 4.0, 127.8255, 123.6509, positive
103.8941, 4.6824, 105.0, 5.4234, 70.0, 0.0, 1.1059, 35.0, 34.0, positive
84.0, -0.5067, 88.0, 0.0, 3.0133, 0.0, 3.2533, 84.4933, 80.9867, positive
77.5543, 0.0, 81.5543, -3.3734, -44.0723, -20.3255, 4.0, 127.1085, 123.1085, positive
84.0, 0.0, 88.0, 0.0, -2.0, -15.1587, 3.0, 90.0, 88.0, positive
104.1518, -1.0, 105.457, -1.9155, 109.0268, 659.1876, 1.3052, -3.5698, -5.6715, positive
79.0, 0.0, 83.0, 0.0, -28.0, 22.0939, 4.0, 112.0, 108.0, positive
84.6224, 0.0, 87.6224, -2.2658, 1.2447, 11.3355, 3.0, 86.3776, 82.7553, positive
102.2874, 0.0958, 103.2874, 1.8084, 70.0, -5.7126, 1.0, 33.2874, 32.1916, positive
105.6294, 1.9441, 106.6294, -0.3147, 70.0, -2.3706, 1.0, 36.6294, 34.6294, positive
81.0, 1.0, 86.0, 0.0, -40.0, 2.7864, 4.0, 127.0, 122.0, positive
83.32, 0.0, 86.6401, 0.0, -3.3599, -12.0, 3.0, 91.3599, 88.0, positive
102.9353, 4.806, 103.8707, -0.9353, 70.0, -2.194, 1.0, 34.8707, 33.8707, positive
82.2113, 0.0, 85.317, 0.0, -9.1547, -16.4717, 3.0, 94.4717, 91.5773, positive
