@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
87.3419, -0.6373, 90.2538, -5.285, 303.9811, 4048.979, 2.9119, -213.7273, -216.0019, positive
99.4495, 4.5771, 100.661, -0.7048, 97.6533, 459.7617, 1.2114, 2.0781, 0.9372, positive
94.6801, -0.2873, 96.5419, -2.8727, 176.5649, 1848.0652, 1.8618, -80.023, -82.3103, positive
80.9215, -0.9127, 84.6595, -9.1266, 404.2071, 5788.6516, 3.738, -319.5476, -322.4603, positive
98.9436, 4.4392, 100.224, -0.9347, 106.0236, 605.2075, 1.2804, -6.7061, -7.8931, positive
96.2465, -0.2161, 97.8947, -2.1607, 150.6481, 1399.434, 1.6482, -52.7534, -54.9695, positive
91.7013, -0.4478, 94.0446, -2.821, 234.9883, 2852.2204, 2.3433, -140.9437, -142.8393, positive
100.8981, -0.0046, 101.912, -0.0463, 73.6853, 67.1727, 1.0139, 28.2268, 26.2221, positive
98.4337, -0.1551, 99.8989, 0.9843, 128.4402, 1004.021, 1.4652, -28.5413, -29.8515, positive
81.8943, -0.2107, 85.4996, -8.6844, 388.1129, 5506.8963, 3.6053, -302.7449, -305.4818, positive
83.933, -0.7855, 87.2895, -7.2118, 357.9304, 4984.7925, 3.3566, -270.6409, -273.2119, positive
101.1643, -0.0363, 102.2733, 2.5277, 85.2257, 254.4155, 1.109, 17.0476, 15.9749, positive
79.4916, -0.8659, 83.4246, -9.7765, 427.8655, 6197.6525, 3.933, -344.4633, -347.4186, positive
91.804, -0.4433, 94.1339, -2.763, 233.3628, 2824.0246, 2.3299, -139.2289, -141.1155, positive
87.7618, -1.0, 90.8231, -7.1837, 322.096, 4360.3876, 3.0612, -231.2729, -233.96, positive
92.492, -0.3867, 94.6522, -3.8673, 212.7686, 2460.6611, 2.1602, -118.7297, -120.5031, positive
95.045, -0.2707, 96.8571, -2.7068, 170.5279, 1726.7875, 1.812, -74.4002, -75.9416, positive
86.3414, 1.0022, 89.3403, -6.663, 314.5337, 4228.3561, 2.9989, -225.5271, -227.8597, positive
84.9795, -0.7282, 88.1641, -7.282, 337.0665, 4620.1671, 3.1846, -249.1742, -251.6306, positive
93.9638, -0.3198, 95.9233, -3.1983, 188.4166, 2037.5784, 1.9595, -93.1735, -94.8131, positive
85.521, -0.7036, 88.6318, -7.0359, 328.1067, 4464.5029, 3.1108, -239.7714, -242.1785, positive
88.9531, 1.7145, 91.5958, -5.4759, 271.3219, 3477.492, 2.6428, -180.1785, -182.2737, positive
101.1391, -1.0, 102.7671, -2.8839, 148.1913, 1339.5099, 1.628, -45.4242, -47.6335, positive
86.4848, -1.0, 89.6828, -7.5942, 338.6978, 4648.775, 3.1981, -249.0149, -251.7476, positive
81.5064, -0.8861, 85.1646, -8.8607, 394.5309, 5621.1524, 3.6582, -309.3663, -312.2524, positive
92.0544, 2.5603, 94.2742, -4.0662, 220.0096, 2585.87, 2.2199, -126.3288, -128.142, positive
83.9619, -0.7745, 87.2853, -7.7446, 353.9035, 4917.8742, 3.3234, -266.6183, -269.3927, positive
94.1264, -0.3124, 96.0637, -3.1244, 185.7276, 1990.861, 1.9373, -90.3515, -91.9764, positive
90.1913, -0.5134, 92.7315, -3.6745, 258.8861, 3266.7555, 2.5403, -166.1546, -168.1814, positive
94.2139, -0.3085, 96.1393, -3.0846, 184.2793, 1981.6032, 1.9254, -88.14, -90.4484, positive
80.7587, -0.9235, 84.5293, -9.006, 408.1669, 5856.2029, 3.7706, -323.6376, -326.4847, positive
91.1166, 2.3045, 93.4643, -4.4925, 235.5252, 2855.4752, 2.3477, -142.6116, -144.5101, positive
101.5224, -1.0, 103.1093, -2.7607, 143.2085, 1252.9548, 1.5869, -40.0992, -42.2949, positive
95.3315, 3.4541, 97.1045, -2.5766, 165.7874, 1643.685, 1.773, -69.4252, -70.9406, positive
88.6454, -1.0, 91.612, -6.8997, 310.61, 4160.8648, 2.9666, -218.998, -221.6535, positive
93.9605, -0.3495, 96.0092, -1.544, 199.2331, 2232.0054, 2.0486, -103.224, -104.923, positive
97.3592, -0.1655, 98.8556, -1.6549, 132.2393, 1061.5743, 1.4965, -34.2181, -35.5491, positive
87.1578, 1.2249, 90.0454, -6.2919, 301.0257, 3993.6358, 2.8876, -211.3511, -213.6095, positive
80.6911, -0.5388, 84.4605, -9.2313, 408.0196, 5852.8018, 3.7694, -323.6359, -326.4822, positive
87.0531, -1.0, 90.1902, -7.4115, 331.31, 4520.4435, 3.1372, -241.1198, -243.8322, positive
85.3223, -0.7251, 88.4977, -6.4265, 335.9428, 4603.3919, 3.1754, -247.4451, -249.8954, positive
101.4881, -1.0, 103.0786, -2.7717, 143.6552, 1260.7146, 1.5906, -40.5766, -42.7735, positive
97.0487, 3.9224, 98.5876, -1.796, 137.3753, 1149.986, 1.5388, -39.6082, -40.9674, positive
97.5036, -1.0, 99.521, -4.0524, 195.4536, 2160.4975, 2.0175, -95.9326, -98.2717, positive
93.3228, -0.349, 95.3697, -3.4896, 199.0226, 2221.8434, 2.0469, -104.3039, -106.0019, positive
84.5134, -0.7603, 87.7943, -6.8837, 348.7445, 4825.4521, 3.2809, -260.9502, -263.4708, positive
90.1678, 2.0458, 92.6449, -4.9237, 251.224, 3128.2634, 2.4771, -159.0867, -161.0715, positive
98.4796, -1.0, 100.3925, -3.7387, 182.7652, 1940.089, 1.9129, -82.3727, -84.677, positive
97.1507, -0.2108, 98.7832, 0.2591, 148.745, 1356.2314, 1.6325, -49.9618, -51.3835, positive
82.0259, -0.1748, 85.6133, -8.6246, 385.9353, 5469.0573, 3.5874, -300.4596, -303.1845, positive
79.7751, -1.0, 83.6921, -9.7508, 425.9231, 6163.9558, 3.9169, -342.231, -345.2033, positive
96.8912, -0.1868, 98.4515, -1.8676, 139.9812, 1214.7851, 1.5603, -41.5297, -43.7165, positive
82.3698, -0.8468, 85.9103, -8.4683, 380.2453, 5370.3395, 3.5405, -294.4883, -297.1819, positive
96.3945, -0.2437, 98.1256, -0.1683, 160.7136, 1563.839, 1.7312, -62.5879, -64.0754, positive
95.5345, 3.5094, 97.2798, -2.4843, 162.4297, 1585.3407, 1.7453, -65.9015, -67.3984, positive
98.7861, -0.1006, 100.088, -1.0063, 108.6299, 651.3949, 1.3019, -9.4413, -10.6426, positive
90.8653, -1.0, 93.594, -6.1861, 281.7508, 3659.5555, 2.7287, -188.1567, -190.733, positive
89.2528, -0.5542, 91.9155, -4.2049, 273.7376, 3524.3711, 2.6627, -181.8221, -183.9305, positive
87.859, -0.5973, 90.651, -5.9732, 289.4238, 3792.4404, 2.792, -199.1756, -201.3702, positive
87.6976, 1.3721, 90.5116, -6.0465, 292.0938, 3838.4319, 2.814, -201.9775, -204.1869, positive
104.8357, -1.0, 106.0676, -1.6957, 100.1359, 504.7448, 1.2319, 5.9317, 3.8544, positive
91.9597, 2.5345, 94.1925, -4.1092, 221.5753, 2613.0758, 2.2328, -127.9718, -129.7937, positive
97.7848, -0.1461, 99.2232, -1.4615, 125.1969, 958.8618, 1.4384, -25.9737, -28.1198, positive
100.8573, -0.0065, 101.8768, -0.0649, 74.3611, 78.8713, 1.0195, 27.5157, 25.5092, positive
92.6394, -1.0, 95.1781, -5.6159, 258.6872, 3258.9213, 2.5386, -163.5092, -166.022, positive
95.9951, 3.635, 97.6776, -2.2749, 154.8079, 1452.901, 1.6825, -57.9028, -59.3578, positive
84.1427, -0.7662, 87.4414, -7.6624, 350.9116, 4860.7054, 3.2987, -263.7039, -266.2364, positive
93.2644, 2.8903, 95.3193, -3.5162, 199.9884, 2237.9751, 2.0548, -105.3175, -107.0208, positive
95.6585, -0.2428, 97.3869, -2.4279, 160.3772, 1550.4331, 1.7284, -63.7475, -65.2331, positive
99.4168, -0.1123, 100.7538, 1.54, 112.8812, 734.1314, 1.3369, -12.1274, -13.352, positive
80.0732, -0.9533, 83.9332, -9.3934, 419.0153, 6044.3816, 3.86, -335.0821, -337.9888, positive
85.8463, -0.6888, 88.9127, -6.888, 322.7247, 4378.1552, 3.0664, -233.812, -236.5008, positive
94.3036, -0.3346, 96.3075, -1.3501, 193.8035, 2137.822, 2.0039, -97.496, -99.1652, positive
95.4088, -0.2866, 97.2685, -0.7254, 176.3124, 1834.4188, 1.8597, -79.0438, -80.617, positive
104.2469, -1.0, 105.5419, -1.8849, 107.7903, 637.7094, 1.295, -2.2484, -4.3468, positive
87.8417, -0.5981, 90.636, -5.981, 289.7095, 3797.4028, 2.7943, -199.4753, -201.6715, positive
94.3954, -0.3002, 96.2961, -3.0021, 181.2756, 1913.5135, 1.9006, -85.6793, -87.2798, positive
90.2502, -1.0, 93.0448, -6.3839, 289.747, 3798.457, 2.7946, -196.7022, -199.3004, positive
103.5032, -1.0, 104.8778, -2.124, 117.4585, 805.6548, 1.3747, -12.5807, -14.7056, positive
88.6283, 1.6259, 91.3153, -5.6235, 276.6958, 3570.871, 2.6871, -185.8181, -187.9428, positive
101.1832, -0.0355, 102.2897, 2.5383, 84.9267, 249.2284, 1.1065, 17.3631, 16.292, positive
102.566, -1.0, 104.0411, -2.4252, 129.6415, 1017.2828, 1.4751, -25.6003, -27.7587, positive
99.5365, 4.6009, 100.7361, -0.6652, 96.2138, 434.7479, 1.1996, 3.5888, 2.4558, positive
81.8728, -0.8751, 85.4981, -8.3762, 390.5346, 5550.3502, 3.6253, -305.0365, -307.7867, positive
82.9792, 0.0852, 86.4366, -8.1913, 370.1619, 5194.9725, 3.4574, -283.9062, -286.5444, positive
99.2015, -0.0817, 100.4468, -0.8175, 101.7564, 531.9773, 1.2452, -2.2279, -3.3914, positive
84.375, -0.7557, 87.642, -7.5568, 347.0685, 4799.5574, 3.267, -259.4265, -262.1822, positive
89.2318, -1.0, 92.1355, -6.7112, 302.9867, 4028.4422, 2.9037, -210.8512, -213.4858, positive
84.1299, 0.3991, 87.4304, -7.6682, 351.1228, 4864.1424, 3.3005, -263.9256, -266.4592, positive
92.9881, -0.3918, 95.1636, -2.0937, 214.6225, 2498.9513, 2.1755, -119.4589, -121.2425, positive
83.2618, 0.1623, 86.6806, -8.0628, 365.487, 5113.7399, 3.4188, -279.0001, -281.6127, positive
93.5293, -0.3396, 95.548, -3.3958, 195.6063, 2177.6798, 2.0187, -100.0583, -102.3979, positive
79.5962, -0.9729, 83.5149, -9.729, 426.1358, 6167.6239, 3.9187, -342.6481, -345.5939, positive
106.2653, -1.0, 107.344, -1.2362, 81.5515, 181.9172, 1.0787, 25.7925, 23.7663, positive
79.4585, -0.9792, 83.396, -9.7916, 428.4137, 6207.6776, 3.9375, -345.0177, -347.9969, positive
88.647, -0.5806, 91.3887, -4.5473, 283.3251, 3690.6771, 2.7417, -191.9363, -194.0975, positive
82.4557, -0.8498, 86.0049, -8.0468, 381.31, 5390.3381, 3.5493, -295.305, -298.0045, positive
80.8826, -0.9144, 84.6259, -9.1443, 404.8518, 5797.8435, 3.7433, -320.3115, -323.1404, positive
82.532, -0.8395, 86.0504, -8.3946, 377.5617, 5323.7141, 3.5184, -291.6718, -294.3508, positive
80.4772, -1.0, 84.319, -9.5252, 416.796, 6005.4095, 3.8417, -332.477, -335.4243, positive
100.5481, -0.0205, 101.6097, -0.2054, 79.4775, 144.9116, 1.0616, 21.1527, 20.1116, positive
96.0862, -0.2571, 97.8576, -0.3426, 165.5916, 1648.4546, 1.7714, -67.734, -69.2483, positive
99.2041, -0.0816, 100.449, -0.8163, 101.7143, 552.3673, 1.2449, -1.2653, -3.3469, positive
94.4725, -0.2967, 96.3626, -2.967, 180.0001, 1891.3527, 1.8901, -84.3407, -85.9341, positive
92.6383, -0.3801, 94.7786, -3.8008, 210.3476, 2432.858, 2.1402, -115.5691, -117.9491, positive
91.8273, -0.4423, 94.1541, -2.7498, 232.9945, 2817.6355, 2.3269, -138.8404, -140.7249, positive
90.1556, 2.0424, 92.6343, -4.9293, 251.4264, 3131.7793, 2.4788, -159.2991, -161.2849, positive
96.9324, -0.2203, 98.5934, 0.1357, 152.2, 1416.1611, 1.661, -53.6066, -55.0472, positive
90.2415, -0.5112, 92.7752, -3.6461, 258.0917, 3252.9756, 2.5337, -165.3165, -167.339, positive
88.7425, 1.657, 91.4139, -5.5716, 274.8067, 3538.0455, 2.6715, -183.8356, -185.95, positive
88.3083, -0.5953, 91.0942, -4.7388, 288.6856, 3783.6613, 2.7859, -197.5914, -199.782, positive
81.2339, -0.3908, 84.9293, -8.9846, 399.0396, 5696.7626, 3.6954, -314.2119, -317.0088, positive
98.114, -1.0, 100.0661, -3.8562, 187.518, 2022.6485, 1.9521, -87.4519, -89.7692, positive
84.2803, -0.76, 87.5603, -7.5999, 348.6348, 4821.1491, 3.28, -261.3145, -263.8345, positive
98.4984, -0.1137, 99.8395, -1.1371, 113.3909, 734.1101, 1.3411, -14.4377, -15.6651, positive
93.4992, -0.3409, 95.522, -3.4095, 196.1044, 2186.3025, 2.0228, -100.5824, -102.9234, positive
86.3816, -0.6645, 89.3751, -6.6447, 313.8673, 4217.1124, 2.9934, -224.8278, -227.1567, positive
96.5214, -0.2036, 98.1322, -2.0357, 146.0997, 1320.6985, 1.6107, -47.9675, -50.1711, positive
81.7953, -1.0, 85.4958, -9.1015, 399.6605, 5707.7512, 3.7005, -314.1647, -317.0648, positive
93.2855, 2.896, 95.3375, -3.5066, 199.6397, 2231.9146, 2.052, -104.9515, -106.6528, positive
81.7752, -1.0, 85.4778, -9.108, 399.9227, 5712.3049, 3.7027, -314.4448, -317.3457, positive
99.198, -0.1218, 100.5635, 1.4163, 116.3439, 794.1967, 1.3655, -15.7804, -17.0241, positive
81.6682, -0.884, 85.3202, -8.4919, 393.7729, 5606.5218, 3.652, -308.4527, -311.2207, positive
80.7848, -0.9189, 84.5414, -9.1887, 406.4704, 5825.9646, 3.7566, -322.0102, -324.8479, positive
93.1258, -0.3579, 95.1995, -3.5792, 202.2826, 2278.4806, 2.0738, -107.7251, -109.4409, positive
90.5534, -0.4748, 92.978, -4.7484, 244.8433, 3029.9939, 2.4245, -151.8654, -154.3402, positive
81.622, -0.886, 85.28, -8.518, 394.5048, 5619.2173, 3.658, -309.2248, -311.9968, positive
86.8148, -1.0, 89.9775, -7.4881, 334.4081, 4574.2594, 3.1627, -244.4306, -247.1515, positive
86.4928, -1.0, 89.69, -7.5916, 338.5933, 4646.9597, 3.1972, -248.9033, -251.6357, positive
106.9241, -1.0, 107.9322, -1.0244, 72.9871, 33.1476, 1.0081, 34.9451, 32.9423, positive
90.1095, -0.495, 92.5946, -4.9502, 252.1878, 3145.5151, 2.4851, -160.0982, -162.0882, positive
94.005, -0.318, 95.9589, -3.1795, 187.735, 2025.7373, 1.9539, -92.4582, -94.0941, positive
103.1353, -1.0, 104.5494, -2.2422, 122.2407, 888.7255, 1.4141, -17.6913, -19.8293, positive
88.8983, -0.5696, 91.6072, -4.4053, 279.3486, 3621.7002, 2.7089, -187.7413, -189.8806, positive
93.9895, -0.3187, 95.9455, -3.1866, 187.9919, 2045.8711, 1.956, -92.0464, -94.3651, positive
79.3685, -0.8995, 83.3183, -9.8325, 429.9027, 6233.0506, 3.9497, -346.6012, -349.5677, positive
85.2382, -0.7288, 88.4246, -6.474, 337.2731, 4626.4682, 3.1863, -248.8486, -251.3061, positive
88.6347, -1.0, 91.6024, -6.9031, 310.7484, 4163.2699, 2.9677, -219.146, -221.8019, positive
87.5434, -0.6285, 90.4291, -5.1711, 300.7911, 3993.6451, 2.8856, -210.362, -212.6191, positive
90.8244, -1.0, 93.5575, -6.1993, 282.2828, 3668.7978, 2.7331, -188.7253, -191.303, positive
84.303, -0.759, 87.5799, -7.5895, 348.2593, 4814.6253, 3.2769, -260.9204, -263.4383, positive
84.6596, 0.5435, 87.8878, -7.4275, 342.36, 4711.8761, 3.2282, -254.7294, -257.2149, positive
87.2654, 1.2542, 90.1383, -6.243, 299.2459, 3962.7092, 2.8729, -209.4833, -211.7319, positive
100.8503, 4.9592, 101.8707, -0.0681, 74.4775, 57.0497, 1.0204, 26.4, 25.3864, positive
80.1084, -0.9518, 83.9638, -9.3735, 418.4587, 6034.7252, 3.8554, -334.4948, -337.3985, positive
95.5257, -0.2488, 97.2722, -2.4883, 162.5749, 1588.6144, 1.7465, -66.0539, -67.5515, positive
97.6526, -0.1522, 99.1091, -1.5215, 127.3841, 977.2222, 1.4565, -29.1228, -30.4272, positive
97.152, -0.1749, 98.6767, -1.7491, 135.6668, 1121.1238, 1.5247, -37.8152, -39.165, positive
98.6333, -0.1076, 99.956, -1.0758, 111.1578, 715.8384, 1.3227, -11.2017, -13.3093, positive
87.0008, 1.182, 89.9098, -6.3633, 303.6232, 4038.7707, 2.909, -214.0771, -216.3497, positive
87.6895, -0.6222, 90.5561, -5.0885, 298.479, 3953.5399, 2.8666, -207.9229, -210.1673, positive
79.7709, -0.9665, 83.6704, -9.5643, 423.7991, 6127.3612, 3.8994, -340.1287, -343.0617, positive
81.628, -1.0, 85.3464, -9.1553, 401.8359, 5745.5398, 3.7184, -316.4895, -319.3956, positive
85.0355, -0.7257, 88.2125, -7.2566, 336.1391, 4610.3642, 3.177, -247.9266, -250.6523, positive
94.9766, -0.2738, 96.7979, -2.7379, 171.6605, 1746.4648, 1.8214, -75.5888, -77.1364, positive
83.5273, -0.8032, 86.9368, -7.4411, 364.3501, 5096.1505, 3.4095, -277.4133, -280.0197, positive
87.7508, -0.6022, 90.5575, -6.0224, 291.2136, 3832.6845, 2.8067, -200.6561, -203.2583, positive
85.1823, -1.0, 88.5199, -8.0128, 355.6297, 4942.8966, 3.3376, -267.1097, -269.8889, positive
90.883, -0.4833, 93.333, -3.2835, 247.9391, 3076.8671, 2.45, -154.6061, -156.5728, positive
97.5574, -0.1932, 99.1369, 0.489, 142.3085, 1244.5814, 1.5795, -43.1716, -44.5579, positive
94.0157, -0.3175, 95.9681, -3.1747, 187.5576, 2022.6545, 1.9524, -92.272, -93.9069, positive
92.6302, 2.7173, 94.7715, -3.8045, 210.4828, 2420.3297, 2.1413, -116.3309, -118.0918, positive
85.9494, 0.8953, 89.0018, -6.8412, 321.0188, 4341.0433, 3.0524, -232.3329, -234.7011, positive
80.8832, -1.0, 84.6814, -9.3947, 411.5186, 5913.7362, 3.7982, -326.8372, -329.7699, positive
100.5959, 4.8898, 101.651, -0.1837, 78.6857, 130.1728, 1.0551, 21.9837, 20.947, positive
94.6434, -0.2889, 96.5102, -2.8894, 177.1724, 1842.2266, 1.8668, -81.3733, -82.9511, positive
99.6192, -0.0628, 100.8075, -0.6276, 94.8453, 411.9051, 1.1883, 5.025, 3.8995, positive
88.3136, -0.5951, 91.0988, -4.7358, 288.6026, 3782.2226, 2.7852, -197.5039, -199.694, positive
96.1093, -0.2223, 97.7762, -2.223, 152.9189, 1438.7419, 1.6669, -55.1427, -57.365, positive
91.9199, -0.4127, 94.1581, -4.1273, 222.234, 2625.1093, 2.2382, -128.6631, -130.4886, positive
83.1064, -0.8133, 86.5465, -8.1334, 368.0575, 5158.5918, 3.44, -281.6977, -284.3244, positive
97.3974, -1.0, 99.4263, -4.0865, 196.8333, 2184.4641, 2.0288, -97.407, -99.75, positive
82.6077, -0.836, 86.1157, -8.3602, 376.3097, 5305.734, 3.508, -290.194, -293.03, positive
80.5339, -0.9303, 84.3247, -9.3028, 410.6216, 5898.0848, 3.7908, -326.3666, -329.2272, positive
94.4207, -1.0, 96.7685, -5.0433, 235.5307, 2856.6727, 2.3478, -138.7622, -141.2115, positive
92.993, -1.0, 95.4937, -5.5023, 254.0916, 3179.0919, 2.5008, -158.5979, -161.0982, positive
99.796, -0.0547, 100.9602, -0.5473, 91.9201, 361.0851, 1.1642, 8.0948, 6.9853, positive
98.6762, -1.0, 100.568, -3.6755, 180.2094, 1895.6932, 1.8918, -79.6414, -81.9387, positive
82.6827, -0.8399, 86.2023, -7.9185, 377.7174, 5328.0208, 3.5196, -291.515, -294.1948, positive
94.0707, -0.315, 96.0156, -3.1497, 186.6484, 2006.859, 1.9449, -91.3179, -92.9478, positive
85.8266, -1.0, 89.0952, -7.8057, 347.2538, 4797.4007, 3.2686, -258.1586, -260.9148, positive
81.7289, -0.2558, 85.3568, -8.7596, 390.8489, 5554.4371, 3.6279, -305.6161, -308.368, positive
97.2109, 3.9666, 98.7276, -1.7223, 134.6917, 1103.3538, 1.5167, -36.7918, -38.1363, positive
93.6481, 2.9949, 95.6506, -3.3418, 193.6403, 2127.667, 2.0025, -98.6555, -100.3238, positive
91.5535, -0.4542, 93.9161, -2.9045, 237.3265, 2892.7786, 2.3626, -143.4104, -145.3187, positive
96.9285, -1.0, 99.0076, -4.2373, 202.9301, 2290.3702, 2.0791, -103.9225, -106.2822, positive
87.7709, -0.6013, 90.5748, -6.0132, 290.8818, 3826.9406, 2.804, -200.307, -202.9083, positive
82.939, -0.8287, 86.4252, -7.7736, 373.6618, 5257.6716, 3.4862, -287.2366, -289.8941, positive
79.0286, -0.9988, 83.0248, -9.9838, 435.5478, 6331.1556, 3.9963, -352.5229, -355.5204, positive
97.1971, -0.1729, 98.7157, -1.7286, 134.9204, 1108.1549, 1.5186, -37.0318, -38.3775, positive
93.0494, -0.3892, 95.2169, -2.059, 213.6522, 2482.1208, 2.1675, -118.4353, -120.2136, positive
98.6367, -1.0, 100.5327, -3.6882, 180.7235, 1904.6223, 1.8961, -80.1907, -82.4894, positive
99.8378, -0.0528, 100.9963, -0.5283, 91.2286, 370.8561, 1.1585, 9.7677, 7.7148, positive
79.8427, -0.9617, 83.7277, -9.617, 422.0579, 6096.7752, 3.8851, -338.3685, -341.2919, positive
87.725, 1.3795, 90.5352, -6.0341, 291.6411, 3830.5655, 2.8102, -201.5025, -203.7093, positive
87.9489, -1.0, 90.9901, -7.1236, 319.6642, 4318.1456, 3.0412, -228.6741, -231.3545, positive
92.8378, 2.7739, 94.9508, -3.7101, 207.0474, 2360.6348, 2.113, -112.7256, -114.4676, positive
90.4195, 2.1144, 92.8623, -4.8093, 247.0587, 3055.8854, 2.4428, -154.7154, -156.6773, positive
93.0444, -0.3616, 95.1293, -3.6162, 203.6286, 2316.5481, 2.0849, -108.4993, -110.8609, positive
96.3424, -0.2117, 97.9775, -2.1171, 149.0623, 1371.9825, 1.6351, -51.0848, -53.2965, positive
103.9802, -1.0, 105.3037, -1.9707, 111.2575, 697.9367, 1.3236, -5.9537, -8.0616, positive
87.7468, -0.6024, 90.554, -6.0242, 291.281, 3824.7064, 2.8073, -201.1246, -203.3294, positive
97.2177, -0.1719, 98.7335, -1.7192, 134.5798, 1102.2379, 1.5158, -36.6744, -38.0182, positive
95.1282, -1.0, 97.4001, -4.8159, 226.334, 2696.9165, 2.272, -128.9338, -131.3578, positive
96.0625, 3.6534, 97.7358, -2.2443, 153.6928, 1433.5248, 1.6733, -56.7326, -58.1814, positive
79.1297, -0.9646, 83.112, -9.941, 433.8537, 6301.7058, 3.9823, -350.7476, -353.7358, positive
90.2722, -0.5099, 92.8019, -3.6288, 257.6051, 3244.5339, 2.5297, -164.8031, -166.8229, positive
88.3254, -0.5761, 91.0537, -5.7612, 281.7078, 3658.3847, 2.7284, -191.0779, -193.2302, positive
92.3741, -0.4185, 94.6296, -2.4408, 224.341, 2667.531, 2.2556, -129.7114, -131.5485, positive
87.7241, -0.6207, 90.5861, -5.069, 297.9324, 3944.0585, 2.8621, -207.3463, -209.5877, positive
81.3255, -0.3658, 85.0084, -8.943, 397.5236, 5670.4205, 3.6829, -312.621, -315.4096, positive
96.0654, -0.258, 97.8395, -0.3543, 165.9207, 1654.1636, 1.7741, -68.0812, -69.5973, positive
83.2421, 0.1569, 86.6636, -8.0718, 365.8128, 5119.4018, 3.4215, -279.3421, -281.9564, positive
84.0927, -0.7786, 87.4284, -7.1215, 355.4029, 4940.9511, 3.3357, -267.9745, -270.5317, positive
81.5201, -0.3127, 85.1765, -8.8545, 394.3032, 5614.4605, 3.6563, -309.2412, -312.0121, positive
88.1673, -0.5833, 90.9172, -5.833, 284.3224, 3703.8093, 2.7499, -193.8218, -195.9884, positive
79.0367, -0.9983, 83.0317, -9.9833, 435.392, 6328.4761, 3.995, -352.3603, -355.3586, positive
83.8222, -0.7808, 87.1646, -7.8081, 356.2148, 4952.8417, 3.3424, -269.2694, -271.831, positive
89.13, -0.5596, 91.8087, -4.2743, 275.6818, 3558.0958, 2.6787, -183.8731, -185.9922, positive
79.2133, -0.9903, 83.1842, -9.903, 432.4708, 6277.6849, 3.9709, -349.2963, -352.2769, positive
93.238, -0.3528, 95.2965, -3.5282, 200.4256, 2246.2192, 2.0585, -105.7764, -107.482, positive
82.8901, -0.8309, 86.3827, -7.8012, 374.4347, 5271.078, 3.4926, -288.0519, -290.7137, positive
85.2303, -0.7291, 88.4177, -6.4785, 337.398, 4628.6354, 3.1873, -248.9804, -251.4386, positive
93.8812, -0.353, 95.9402, -1.5889, 200.4882, 2253.7756, 2.059, -104.548, -106.2539, positive
93.0338, -0.3621, 95.1201, -3.621, 203.8049, 2304.9294, 2.0863, -109.3227, -111.0469, positive
86.0705, -0.6926, 89.1482, -6.0036, 324.102, 4397.9994, 3.0778, -234.9537, -237.3389, positive
94.4762, 3.2208, 96.3659, -2.9653, 179.9384, 1889.5784, 1.8896, -84.276, -85.8691, positive
85.9668, -0.6833, 89.0168, -6.8333, 320.7309, 4336.3579, 3.05, -232.0308, -234.3974, positive
91.83, -1.0, 94.4554, -5.8761, 269.21, 3441.7116, 2.6254, -174.7547, -177.2965, positive
100.9431, -0.0026, 101.9508, -0.0259, 72.9417, 54.3009, 1.0078, 29.0092, 27.0066, positive
86.5037, -1.0, 89.6997, -7.5881, 338.4517, 4644.5001, 3.196, -248.7519, -251.484, positive
89.222, -0.5556, 91.8887, -4.2223, 274.2257, 3532.8384, 2.6667, -182.337, -184.4482, positive
85.4274, -0.7078, 88.5509, -7.0785, 329.6557, 4498.1336, 3.1235, -241.1048, -243.8126, positive
89.5633, -0.5199, 92.1228, -5.1985, 261.226, 3313.5844, 2.5596, -169.1031, -171.623, positive
83.1406, -0.8118, 86.5759, -8.1179, 367.4924, 5148.7739, 3.4354, -281.1046, -283.7282, positive
89.3921, 1.8342, 91.975, -5.2763, 264.0573, 3351.2594, 2.5829, -172.5546, -174.6099, positive
100.1828, -0.0371, 101.2942, -0.3715, 85.5217, 272.0664, 1.1114, 15.7725, 13.7354, positive
93.2016, -1.0, 95.68, -5.4352, 251.3787, 3131.9649, 2.4784, -155.6986, -158.1914, positive
81.257, -0.3845, 84.9492, -8.9741, 398.6568, 5690.1099, 3.6922, -313.8101, -316.6049, positive
86.9509, -1.0, 90.099, -7.4443, 332.6379, 4543.5097, 3.1481, -242.5389, -245.2549, positive
100.4056, -0.0693, 101.6135, 2.0988, 97.2337, 462.7074, 1.208, 4.3798, 3.2412, positive
85.8289, -1.0, 89.0973, -7.805, 347.2238, 4796.8801, 3.2683, -258.1266, -260.8827, positive
88.7454, -1.0, 91.7012, -6.8676, 309.31, 4138.2834, 2.9559, -217.6088, -220.2607, positive
97.7286, -0.1487, 99.1747, -1.487, 126.1262, 955.368, 1.4461, -27.8027, -29.1001, positive
93.9187, -0.3219, 95.8843, -3.2188, 189.1634, 2050.5532, 1.9656, -93.9572, -95.601, positive
86.1961, -1.0, 89.4251, -7.687, 342.4503, 4713.9591, 3.229, -253.0252, -255.7682, positive
82.2536, -1.0, 85.905, -8.9542, 393.7034, 5604.2717, 3.6514, -307.7985, -310.6823, positive
