@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
81.9795, -0.8705, 85.5909, -8.3159, 388.8464, 5521.0658, 3.6114, -303.2555, -305.9964, positive
80.5351, -1.0, 84.5351, -4.8829, 211.8731, 3108.0936, 3.4883, -127.338, -130.8497, positive
94.6747, -0.2875, 96.5373, -2.8751, 176.6543, 1849.6123, 1.8625, -80.117, -82.4046, positive
93.2089, -0.3541, 95.2714, -3.5414, 200.9065, 2269.4286, 2.0624, -105.6352, -107.9893, positive
80.0456, -1.0, 84.0456, -6.5147, 283.3428, 4138.3664, 3.6515, -199.2972, -202.6457, positive
96.8634, -0.188, 98.4275, -1.8803, 140.4425, 1222.77, 1.5641, -42.0151, -44.2031, positive
79.4782, -0.9792, 83.4158, -9.7297, 428.4324, 6207.7315, 3.9376, -345.0166, -347.975, positive
97.5322, -0.1576, 99.0051, -1.5763, 129.3758, 1031.2011, 1.4729, -30.3707, -32.5284, positive
95.064, -0.3016, 96.9687, -0.9204, 181.7704, 1929.0936, 1.9047, -84.8017, -86.4048, positive
79.6918, -1.0, 83.6918, -7.6941, 335.0022, 4883.0631, 3.7694, -251.3104, -254.541, positive
83.6922, -0.796, 87.0801, -7.3479, 361.7415, 5050.9004, 3.388, -274.6613, -277.2533, positive
92.6632, -0.4059, 94.881, -2.2773, 219.7649, 2588.1533, 2.2178, -124.8839, -126.6958, positive
81.7177, -1.0, 85.7177, -0.941, 39.214, 619.1216, 3.0941, 46.5037, 42.5978, positive
99.6754, -0.1011, 100.9786, 1.6861, 108.7893, 663.153, 1.3032, -7.8107, -9.0128, positive
104.2128, -1.0, 105.5114, -1.8959, 108.2333, 645.4051, 1.2986, -2.7219, -4.8214, positive
88.2175, -0.581, 90.9606, -5.8102, 283.4919, 3689.3817, 2.7431, -192.9503, -195.1124, positive
100.4968, -0.0229, 101.5654, -0.2287, 80.3254, 159.6424, 1.0686, 20.2629, 19.2172, positive
81.4324, -1.0, 85.4324, -1.892, 80.8708, 1219.6259, 3.1892, 4.5616, 0.7508, positive
79.9972, -0.9547, 83.8612, -9.5467, 419.5016, 6052.3638, 3.864, -335.6858, -338.5951, positive
90.3525, -0.484, 92.8044, -4.8398, 248.1677, 3075.6721, 2.4519, -155.8793, -157.8473, positive
90.5455, -0.4752, 92.9711, -4.752, 244.9745, 3020.1945, 2.4256, -152.5282, -154.4786, positive
81.6205, -1.0, 85.6205, -1.2651, 53.4132, 823.8098, 3.1265, 32.2073, 28.3338, positive
99.0373, -1.0, 100.8905, -3.5594, 175.5148, 1814.1436, 1.8531, -74.6244, -76.9087, positive
79.4003, -1.0, 83.3574, -9.8713, 430.7956, 6248.5957, 3.9571, -347.4382, -350.4239, positive
95.9666, -0.2288, 97.653, -2.2879, 155.2803, 1479.618, 1.6864, -57.6273, -59.8561, positive
80.9458, -1.0, 84.9458, -3.5139, 151.9102, 2243.6963, 3.3514, -66.9644, -70.613, positive
85.2139, -0.7175, 88.3666, -7.1755, 333.1881, 4559.2807, 3.1526, -244.8215, -247.5391, positive
79.1874, -0.9915, 83.1619, -9.9148, 432.8992, 6285.1275, 3.9744, -349.7458, -352.7288, positive
93.0515, -0.3891, 95.2187, -2.0579, 213.6205, 2481.5714, 2.1672, -118.4019, -120.18, positive
93.379, -0.3464, 95.4182, -3.4641, 198.0929, 2220.7232, 2.0392, -102.6747, -105.0211, positive
89.2484, -0.5544, 91.9117, -4.2074, 273.8075, 3525.5843, 2.6632, -181.8958, -184.0047, positive
79.1361, -1.0, 83.1361, -9.5462, 416.1247, 6052.4866, 3.9546, -332.9885, -336.0339, positive
105.5294, -1.0, 106.6869, -1.4727, 91.1182, 348.1005, 1.1576, 15.5687, 13.5162, positive
79.8235, -1.0, 83.8235, -7.2551, 315.7738, 4605.8757, 3.7255, -231.9503, -235.2248, positive
85.3827, -1.0, 88.6988, -7.9484, 353.0252, 4897.6555, 3.3161, -264.3264, -267.0985, positive
96.7091, -0.23, 98.3993, 0.0095, 155.7335, 1477.4534, 1.6901, -57.3342, -58.7943, positive
92.8336, -0.3712, 94.9472, -3.712, 207.116, 2362.4555, 2.1136, -112.7976, -114.54, positive
79.5501, -1.0, 83.5501, -8.1664, 355.6881, 5181.2613, 3.8166, -272.138, -275.3213, positive
79.6948, -1.0, 83.6948, -7.684, 334.561, 4876.7036, 3.7684, -250.8662, -254.0978, positive
102.4372, -1.0, 103.9261, -2.4666, 131.3162, 1046.3741, 1.4889, -27.3901, -29.553, positive
88.8439, -0.572, 91.5599, -4.4361, 280.2098, 3636.6394, 2.716, -188.6499, -190.7939, positive
80.8187, -1.0, 84.6238, -9.4154, 412.3575, 5928.3095, 3.8051, -327.7337, -330.6688, positive
79.0534, -1.0, 83.0534, -9.8219, 428.2003, 6226.5638, 3.9822, -345.1469, -348.1647, positive
88.1445, -1.0, 91.1647, -7.0607, 317.1217, 4273.9793, 3.0202, -225.957, -228.6304, positive
95.1972, -0.2638, 96.9885, -2.6376, 168.0095, 1683.0339, 1.7913, -71.7573, -73.2848, positive
83.5644, -0.8015, 86.969, -7.4201, 363.764, 5085.9824, 3.4046, -276.7949, -279.398, positive
79.2655, -1.0, 83.2655, -9.1152, 397.2439, 5780.3103, 3.9115, -313.9784, -317.0669, positive
85.6668, -1.0, 88.9525, -7.8571, 349.3322, 4833.5038, 3.2857, -260.3797, -263.1416, positive
100.0642, -0.0842, 101.3167, 1.9058, 102.6367, 556.4285, 1.2525, -1.32, -2.4883, positive
80.8618, -1.0, 84.8618, -3.7939, 164.1718, 2420.4533, 3.3794, -79.3099, -82.9305, positive
91.2515, -1.0, 93.9388, -6.062, 276.7307, 3572.3529, 2.6873, -182.7919, -185.3544, positive
87.2157, -0.6266, 90.0954, -6.2656, 300.0678, 3985.9544, 2.8797, -209.9725, -212.599, positive
88.6541, -0.5612, 91.3376, -5.6118, 276.2689, 3563.8919, 2.6835, -185.3701, -187.4925, positive
90.6397, -0.4939, 93.1215, -3.421, 251.7889, 3143.6451, 2.4818, -158.6674, -160.6552, positive
79.547, -1.0, 83.547, -8.1768, 356.1429, 5187.8186, 3.8177, -272.596, -275.7783, positive
98.8111, -0.0995, 100.1096, -0.9949, 108.2159, 644.2007, 1.2985, -9.0067, -10.2057, positive
92.2111, -1.0, 94.7956, -5.7536, 264.2555, 3355.6474, 2.5845, -169.4599, -171.9881, positive
91.02, -0.4774, 93.4522, -3.2061, 245.7704, 3039.2486, 2.4322, -152.3183, -154.273, positive
96.1662, -0.2197, 97.8254, -2.1972, 151.9775, 1404.4991, 1.6592, -54.9324, -56.3719, positive
80.2401, -1.0, 84.2401, -5.8665, 254.9514, 3729.0888, 3.5866, -170.7113, -174.1247, positive
86.7122, -1.0, 89.8859, -7.5211, 335.7413, 4597.4188, 3.1737, -245.8554, -248.58, positive
81.4268, -1.0, 85.4268, -1.9108, 81.6934, 1231.4842, 3.1911, 3.7334, -0.0756, positive
82.9716, -0.8195, 86.4301, -8.1947, 370.2873, 5201.4842, 3.4584, -283.8572, -286.6767, positive
98.4804, -0.1145, 99.824, -1.1453, 113.6872, 759.6246, 1.3436, -13.8632, -15.9778, positive
86.5916, -1.0, 89.7782, -7.5598, 337.3094, 4624.657, 3.1866, -247.5312, -250.26, positive
80.7395, -1.0, 84.7395, -4.2015, 182.0262, 2677.8342, 3.4202, -97.2866, -100.8665, positive
79.6415, -0.9708, 83.554, -9.7084, 425.3865, 6154.605, 3.9125, -341.8617, -344.8033, positive
79.3862, -1.0, 83.3862, -8.7127, 379.6153, 5526.1852, 3.8713, -296.2291, -299.3579, positive
84.1434, -0.7662, 87.442, -7.6621, 350.9001, 4860.5058, 3.2986, -263.6918, -266.2243, positive
83.5489, -0.8022, 86.9556, -7.4289, 364.008, 5090.2151, 3.4067, -277.0524, -279.6568, positive
97.8642, -0.1798, 99.4037, 0.6624, 137.4534, 1160.3651, 1.5395, -38.0498, -39.4094, positive
91.5353, -0.4302, 93.8259, -4.3022, 228.5985, 2748.7895, 2.2906, -134.7726, -137.2029, positive
96.6949, -0.2307, 98.3868, 0.0014, 155.9594, 1481.3731, 1.692, -57.5726, -59.0339, positive
95.022, -0.3034, 96.9322, -0.9441, 182.4343, 1940.6112, 1.9102, -85.5022, -87.109, positive
81.6244, -1.0, 85.3432, -9.1564, 401.8826, 5746.3515, 3.7188, -316.5394, -319.4457, positive
88.9266, -0.5488, 91.573, -5.4879, 271.7592, 3485.5418, 2.6464, -180.6374, -182.735, positive
99.9468, -0.0479, 101.0904, -0.4787, 89.4256, 317.7456, 1.1436, 10.7127, 9.617, positive
84.6522, -1.0, 88.0466, -8.1832, 362.5209, 5062.6042, 3.3944, -274.4743, -277.2724, positive
93.9567, -1.0, 96.3542, -5.1925, 241.5626, 2961.4509, 2.3975, -145.2083, -147.6742, positive
79.1069, -1.0, 83.1069, -9.6436, 420.3915, 6113.9947, 3.9644, -337.2846, -340.3202, positive
100.3283, -0.0727, 101.5463, 2.0551, 98.4566, 483.9203, 1.218, 3.0897, 1.9444, positive
90.2474, -1.0, 93.0423, -6.3848, 289.7841, 3799.1016, 2.7949, -196.7418, -199.3401, positive
79.5871, -1.0, 83.5871, -8.0431, 350.287, 5103.4016, 3.8043, -266.6999, -269.8956, positive
94.2207, -0.3382, 96.2354, -1.397, 195.1152, 2160.5753, 2.0147, -98.8798, -100.5562, positive
81.4782, -1.0, 85.4782, -1.7394, 74.1856, 1123.2552, 3.1739, 11.2926, 7.4665, positive
97.7335, -0.1485, 99.1789, -1.4848, 126.0462, 953.979, 1.4454, -27.7188, -29.0158, positive
89.7667, -0.5106, 92.2985, -5.106, 257.8598, 3255.3141, 2.5318, -165.5612, -168.0718, positive
80.505, -1.0, 84.3438, -9.5162, 416.435, 5999.138, 3.8387, -332.0912, -335.0375, positive
80.3097, -1.0, 84.3097, -5.6344, 244.7857, 3582.5453, 3.5634, -160.476, -163.9126, positive
87.1985, -0.6435, 90.1292, -5.366, 306.2493, 4088.3246, 2.9306, -216.1202, -218.4072, positive
79.2497, -1.0, 83.2497, -9.1677, 399.5432, 5813.4558, 3.9168, -316.2935, -319.3767, positive
99.5181, -0.0674, 100.7202, -0.6736, 96.519, 462.4352, 1.2021, 4.2011, 2.1338, positive
95.9423, -0.2299, 97.632, -2.2989, 155.6816, 1468.8533, 1.6897, -58.8197, -60.2795, positive
91.1218, -1.0, 93.823, -6.1037, 278.4169, 3601.6437, 2.7012, -184.5939, -187.161, positive
81.3873, -0.8915, 85.0618, -8.9149, 396.5007, 5655.2498, 3.6745, -311.4389, -314.3304, positive
90.5985, -0.4957, 93.0857, -3.4443, 252.4409, 3154.956, 2.4872, -159.3553, -161.3467, positive
81.1392, -0.907, 84.8602, -8.7909, 402.1451, 5751.7471, 3.721, -317.2849, -320.0989, positive
83.1498, -0.8114, 86.5839, -8.1137, 367.3396, 5146.1196, 3.4341, -280.9443, -283.567, positive
86.9977, -0.6365, 89.9071, -6.3647, 303.6747, 4040.0298, 2.9094, -214.1311, -216.4041, positive
104.3146, -1.0, 105.6023, -1.8632, 106.9107, 622.429, 1.2877, -1.3084, -3.4043, positive
89.6163, -0.5174, 92.1686, -5.1744, 260.3486, 3287.2979, 2.5523, -168.6625, -170.6974, positive
79.9792, -0.9574, 83.8515, -9.4466, 420.5034, 6070.194, 3.8723, -336.652, -339.5668, positive
86.1294, -0.6759, 89.1572, -6.7594, 318.0408, 4297.0747, 3.0278, -228.8836, -231.5595, positive
89.3132, -0.5312, 91.9068, -5.3122, 265.3639, 3374.4321, 2.5937, -173.9258, -175.9883, positive
89.3351, -0.5302, 91.9257, -5.3022, 265.0015, 3378.9409, 2.5907, -173.0758, -175.606, positive
98.4813, -0.153, 99.9403, 1.0112, 127.6871, 990.9573, 1.459, -27.7468, -29.0528, positive
80.938, -1.0, 84.938, -3.54, 153.0509, 2260.1401, 3.354, -68.1129, -71.7589, positive
92.7517, -0.4021, 94.958, -2.2273, 218.3645, 2563.8615, 2.2063, -123.4065, -125.2107, positive
90.3908, -0.5047, 92.905, -3.5617, 255.7287, 3211.9861, 2.5142, -162.8237, -164.8332, positive
81.8531, -1.0, 85.8531, -0.4896, 19.4453, 334.1452, 3.049, 66.4078, 62.4568, positive
79.1766, -0.9923, 83.1536, -9.9002, 433.2044, 6290.5075, 3.977, -350.0508, -353.0355, positive
79.3129, -1.0, 83.3129, -8.9571, 390.323, 5680.5415, 3.8957, -307.0101, -310.1144, positive
79.59, -1.0, 83.5268, -9.8104, 428.3301, 6205.7676, 3.9368, -344.8034, -347.7823, positive
86.249, -0.6705, 89.2605, -6.705, 316.0628, 4255.256, 3.0115, -227.1318, -229.4729, positive
88.8053, -0.5543, 91.4682, -5.5431, 273.7675, 3520.4338, 2.6629, -182.7451, -184.8537, positive
97.9751, -0.1375, 99.3876, -1.375, 122.0488, 904.3669, 1.4125, -22.6612, -24.7987, positive
79.796, -0.9638, 83.6875, -9.6382, 422.8293, 6110.1764, 3.8914, -339.178, -342.1056, positive
79.5594, -0.9746, 83.4831, -9.7457, 426.7452, 6178.7951, 3.9237, -343.2621, -346.2367, positive
83.2942, -1.0, 86.8341, -8.6197, 380.1755, 5369.2802, 3.5399, -293.3414, -296.1881, positive
80.5353, -1.0, 84.5353, -4.8825, 211.8522, 3107.7919, 3.4882, -127.317, -130.8287, positive
89.705, -1.0, 92.558, -6.5591, 296.835, 3921.581, 2.853, -204.2769, -206.8946, positive
85.0116, -0.7386, 88.2275, -6.6022, 340.8603, 4688.6923, 3.2159, -252.6329, -255.1101, positive
96.3616, -0.2451, 98.097, -0.1869, 161.2339, 1572.865, 1.7354, -63.1369, -64.6272, positive
98.025, -0.1352, 99.4307, -1.3523, 121.2221, 870.1664, 1.4057, -22.6562, -23.9266, positive
91.1609, -0.4472, 93.5026, -4.4723, 234.7917, 2843.2815, 2.3417, -141.8418, -143.7363, positive
91.0208, -0.4536, 93.3816, -4.536, 237.1101, 2896.1288, 2.3608, -143.7285, -146.1821, positive
79.7851, -0.9659, 83.6827, -9.5563, 423.5753, 6123.4791, 3.8976, -339.8926, -342.8243, positive
79.003, -1.0, 83.0027, -9.999, 435.9604, 6338.3113, 3.9997, -352.9576, -355.9575, positive
87.2699, -1.0, 90.3838, -7.3418, 328.4917, 4471.4855, 3.1139, -238.1078, -240.8125, positive
88.6593, -1.0, 91.6244, -6.8952, 310.4294, 4157.7281, 2.9651, -218.805, -221.4601, positive
96.5255, -0.2034, 98.1356, -2.0339, 146.0331, 1301.2242, 1.6102, -48.6941, -50.1009, positive
82.7169, -0.8311, 86.21, -8.3105, 374.5028, 5270.5711, 3.4932, -288.4618, -291.1239, positive
84.9922, -1.0, 88.3502, -8.0739, 358.1012, 4985.8301, 3.358, -269.7511, -272.537, positive
93.4412, -0.3721, 95.5576, -1.8376, 207.4518, 2374.5684, 2.1164, -111.8942, -113.6385, positive
90.9492, -0.4569, 93.3198, -4.5685, 238.2945, 2916.6312, 2.3706, -144.9747, -147.4316, positive
79.7147, -1.0, 83.7147, -7.6178, 331.66, 4834.8844, 3.7618, -247.9454, -251.1836, positive
100.913, -0.0473, 102.0547, 2.3856, 89.2036, 323.4157, 1.1418, 12.8512, 11.7567, positive
89.8485, -1.0, 92.6862, -6.513, 294.9696, 3889.1779, 2.8377, -202.2834, -204.896, positive
101.2661, -0.0319, 102.3618, 2.5852, 83.6147, 226.4698, 1.0957, 18.7472, 17.6833, positive
83.2129, -1.0, 86.7615, -8.6458, 381.2319, 5387.6303, 3.5486, -294.4704, -297.3199, positive
90.3985, -0.4819, 92.8442, -4.8189, 247.4064, 3062.4454, 2.4457, -155.0804, -157.0441, positive
79.1966, -1.0, 83.1966, -9.3445, 407.2902, 5925.1328, 3.9345, -324.0935, -327.1591, positive
81.3085, -1.0, 85.3085, -2.3052, 98.9658, 1480.4747, 3.2305, -13.6573, -17.4268, positive
81.7131, -1.0, 85.7131, -0.9563, 39.8861, 628.8094, 3.0956, 45.8271, 41.9227, positive
90.765, -0.4885, 93.2304, -3.3502, 249.8068, 3109.2639, 2.4654, -156.5764, -158.5534, positive
83.2305, -0.8077, 86.6536, -8.0771, 366.0049, 5122.9305, 3.4231, -279.5436, -282.159, positive
87.3825, -0.619, 90.2394, -6.1898, 297.3076, 3929.4096, 2.8569, -207.4492, -209.6871, positive
98.0236, -0.1353, 99.4295, -1.3529, 121.2451, 870.5653, 1.4059, -22.6803, -23.9508, positive
100.1485, -0.0387, 101.2646, -0.387, 86.0884, 281.8756, 1.1161, 15.1763, 13.1376, positive
80.2371, -1.0, 84.2371, -5.8763, 255.3819, 3735.2949, 3.5876, -171.1448, -174.5571, positive
89.776, -0.5315, 92.3704, -3.9092, 265.458, 3380.7523, 2.5944, -173.0876, -175.1505, positive
101.1328, -0.0377, 102.2459, 2.5098, 85.7247, 263.0704, 1.1131, 16.5212, 15.4458, positive
98.3324, -1.0, 100.2611, -3.786, 184.679, 1973.3335, 1.9287, -84.418, -86.7275, positive
91.3194, -0.44, 93.6395, -4.4003, 232.1701, 2810.6151, 2.3201, -138.5306, -140.9707, positive
92.7735, -0.3739, 94.8953, -3.7393, 208.1117, 2379.7543, 2.1218, -113.8425, -115.5904, positive
94.3241, -0.3337, 96.3253, -1.3385, 193.4787, 2132.1886, 2.0012, -97.1534, -98.8208, positive
79.4939, -0.9775, 83.4266, -9.7755, 427.828, 6197.5397, 3.9326, -344.4015, -347.379, positive
98.4976, -1.0, 100.4085, -3.7329, 182.5315, 1936.0298, 1.911, -82.123, -84.4266, positive
82.3174, -0.8558, 85.8847, -8.1249, 383.4981, 5428.2932, 3.5673, -297.6133, -300.3249, positive
95.2581, -0.2931, 97.1375, -0.8107, 178.6983, 1875.8046, 1.8794, -81.5608, -83.1471, positive
93.4908, -0.3413, 95.5148, -3.4133, 196.2435, 2173.5601, 2.024, -101.3874, -103.0701, positive
81.6398, -1.0, 85.6398, -1.2006, 50.5863, 783.0587, 3.1201, 35.0536, 31.1736, positive
80.9523, -1.0, 84.9523, -3.4925, 150.9712, 2230.1609, 3.3492, -66.019, -69.6697, positive
86.5093, -1.0, 89.7047, -7.5863, 338.3794, 4643.2439, 3.1954, -248.6747, -251.4065, positive
79.8497, -1.0, 83.8497, -7.1675, 311.938, 4550.5804, 3.7168, -228.0882, -231.3715, positive
80.7804, -0.9191, 84.5376, -9.1907, 406.542, 5827.2078, 3.7572, -322.0853, -324.9234, positive
87.2854, -0.6234, 90.1555, -6.2339, 298.9148, 3957.3331, 2.8702, -209.1359, -211.3827, positive
101.9131, -0.0038, 102.9244, 2.9509, 73.376, 48.8675, 1.0113, 29.5484, 28.5409, positive
91.0553, -0.452, 93.4114, -4.5203, 236.5398, 2886.2569, 2.3561, -143.1285, -145.5805, positive
81.1457, -0.9025, 84.8531, -9.0247, 400.4979, 5722.1991, 3.7074, -315.7423, -318.5472, positive
96.7395, -0.1937, 98.3204, -1.9366, 142.4927, 1239.7139, 1.581, -44.9786, -46.3659, positive
104.0865, -1.0, 105.3987, -1.9365, 109.8756, 673.933, 1.3122, -4.477, -6.581, positive
98.1536, -0.1294, 99.5418, -1.2938, 119.0946, 853.2287, 1.3881, -19.5529, -21.6822, positive
100.0083, -0.0451, 101.1435, -0.4508, 88.4081, 300.0676, 1.1352, 11.7805, 10.6904, positive
99.588, -1.0, 101.3821, -3.3824, 168.356, 1689.7882, 1.7941, -66.9738, -69.2386, positive
102.5284, -1.0, 104.0075, -2.4373, 130.1311, 1025.7884, 1.4791, -26.1236, -28.2833, positive
88.5646, -0.5652, 91.2603, -5.6525, 277.7497, 3589.6188, 2.6957, -186.9242, -189.0547, positive
82.0061, -1.0, 85.684, -9.0338, 396.9212, 5660.1677, 3.6779, -311.2373, -314.1299, positive
91.9607, -0.4365, 94.2701, -2.6744, 230.8833, 2781.015, 2.3095, -136.6132, -138.4862, positive
100.8857, -0.0052, 101.9013, -0.052, 73.8915, 47.8631, 1.0156, 27.0149, 26.0045, positive
80.0557, -1.0, 83.9426, -9.6607, 422.2763, 6100.6071, 3.8869, -338.3337, -341.296, positive
79.4081, -1.0, 83.4081, -8.6396, 376.4142, 5480.0387, 3.864, -293.006, -296.1421, positive
80.9345, -1.0, 84.9345, -3.5517, 153.5631, 2267.5238, 3.3552, -68.6286, -72.2734, positive
81.972, -1.0, 85.972, -0.0934, 2.0916, 83.9831, 3.0093, 83.8803, 79.8897, positive
88.548, -0.5849, 91.3026, -4.6033, 284.8929, 3717.8734, 2.7546, -193.5903, -195.7601, positive
88.6934, -1.0, 91.6548, -6.8843, 309.986, 4150.0257, 2.9614, -218.3312, -220.985, positive
98.4786, -0.1146, 99.8225, -1.1461, 113.7169, 760.1376, 1.3438, -13.8944, -16.009, positive
90.1852, -0.5137, 92.7263, -3.6779, 258.982, 3268.4192, 2.5411, -166.2558, -168.2831, positive
97.8182, -0.1818, 99.3637, 0.6364, 138.1813, 1172.9915, 1.5455, -38.8177, -40.1813, positive
86.548, -0.6569, 89.5187, -6.5691, 311.115, 4169.2939, 2.9707, -221.9393, -224.2531, positive
83.0013, -0.826, 86.4794, -7.7384, 372.6747, 5240.5496, 3.4781, -286.1953, -288.8473, positive
95.133, -1.0, 97.4045, -4.8144, 226.271, 2695.8228, 2.2715, -128.8665, -131.2904, positive
90.4494, -0.4796, 92.8881, -4.7957, 246.5639, 3059.7781, 2.4387, -153.6758, -156.1553, positive
98.4886, -0.1142, 99.8311, -1.1415, 113.5522, 736.9128, 1.3425, -14.607, -15.8353, positive
81.055, -1.0, 85.055, -3.1499, 135.9636, 2013.8178, 3.315, -50.9086, -54.5936, positive
101.8803, -1.0, 103.4288, -2.6456, 138.5566, 1172.1468, 1.5485, -35.1278, -37.3107, positive
81.0247, -1.0, 85.0247, -3.2511, 140.4004, 2077.7759, 3.3251, -55.3757, -59.0506, positive
81.4272, -1.0, 85.4272, -1.9093, 81.6255, 1230.5061, 3.1909, 3.8017, -0.0074, positive
79.1863, -0.9915, 83.1609, -9.9153, 432.9178, 6285.6452, 3.9746, -349.7569, -352.7484, positive
90.3621, -0.4835, 92.8127, -4.8354, 248.0088, 3084.7895, 2.4506, -155.1961, -157.6796, positive
85.9397, -1.0, 89.1962, -7.7694, 345.7836, 4771.8612, 3.2565, -256.5874, -259.3395, positive
84.7283, -0.7396, 87.9471, -7.3962, 341.2234, 4692.3859, 3.2189, -253.5366, -256.0158, positive
97.6453, -0.1525, 99.1028, -1.5249, 127.5046, 979.3154, 1.4575, -29.2493, -30.5543, positive
79.7662, -1.0, 83.6841, -9.7537, 426.04, 6165.9853, 3.9179, -342.3559, -345.3285, positive
79.679, -1.0, 83.679, -7.7368, 336.872, 4910.0181, 3.7737, -253.1931, -256.4194, positive
80.6677, -1.0, 84.6677, -4.441, 192.5171, 2829.0661, 3.4441, -107.8494, -111.4053, positive
85.1159, -0.7341, 88.3182, -6.5432, 339.2095, 4660.0564, 3.2023, -250.8913, -253.3595, positive
82.3526, -0.8476, 85.8955, -8.4761, 380.5291, 5375.2688, 3.5428, -294.786, -297.4812, positive
84.8059, -0.7476, 88.0486, -6.7184, 344.1155, 4745.158, 3.2427, -256.0669, -258.5621, positive
99.765, -0.0972, 101.0565, 1.7367, 107.3718, 638.565, 1.2915, -6.3153, -7.5097, positive
81.6933, -1.0, 85.6933, -1.0222, 42.7724, 670.4179, 3.1022, 42.9209, 39.0231, positive
86.7102, -0.6648, 89.7045, -5.642, 313.9772, 4222.3737, 2.9943, -224.2726, -226.6022, positive
80.7312, -1.0, 84.7312, -4.2295, 183.2502, 2695.4792, 3.4229, -98.5191, -102.0961, positive
98.9874, -0.131, 100.3804, 1.2972, 119.677, 852.0134, 1.3929, -19.2967, -20.5586, positive
79.0015, -1.0, 83.0015, -9.9952, 435.7882, 6335.9464, 3.9995, -352.7867, -355.7872, positive
96.6569, -0.1974, 98.2491, -1.9742, 143.8591, 1263.4535, 1.5922, -46.4126, -47.8074, positive
91.2778, -0.4419, 93.6036, -4.4192, 232.8575, 2822.5142, 2.3257, -139.2539, -141.6958, positive
96.8485, -0.1887, 98.4146, -1.887, 140.6885, 1208.369, 1.5661, -43.0852, -44.4626, positive
99.7014, -0.0999, 101.0013, 1.7008, 108.3771, 656.0022, 1.2998, -7.3758, -8.5757, positive
83.6703, -0.7877, 87.0335, -7.8771, 358.7274, 4996.4945, 3.3631, -271.9062, -274.4816, positive
83.4716, -0.7967, 86.8618, -7.9675, 362.016, 5053.6291, 3.3902, -275.3574, -277.9509, positive
91.0803, -0.4748, 93.5046, -3.172, 244.8157, 3022.6883, 2.4243, -151.3111, -153.2606, positive
86.1458, -0.6893, 89.2137, -5.9611, 322.91, 4377.3236, 3.0679, -233.6963, -236.0749, positive
91.4029, -0.4607, 93.7851, -2.9897, 239.7104, 2934.1301, 2.3822, -145.9252, -147.8467, positive
86.3222, -0.6672, 89.3237, -6.6717, 314.8513, 4234.2084, 3.0015, -225.8605, -228.1948, positive
87.0852, -0.6485, 90.0306, -5.4301, 308.0427, 4119.4337, 2.9454, -218.0121, -220.3091, positive
79.4438, -1.0, 83.4438, -8.5207, 371.2081, 5404.9901, 3.8521, -287.7643, -290.9122, positive
93.4005, -0.3454, 95.4368, -3.4543, 197.7366, 2199.5007, 2.0363, -102.9543, -104.6452, positive
90.38, -1.0, 93.1607, -6.3421, 288.0598, 3769.1489, 2.7807, -194.8991, -197.4927, positive
80.6852, -0.9234, 84.4554, -9.234, 408.1176, 5856.343, 3.7702, -323.6622, -326.5856, positive
81.1719, -1.0, 84.9392, -9.3019, 407.7649, 5848.531, 3.7673, -322.8256, -325.7481, positive
79.6393, -0.9722, 83.5559, -9.6387, 425.8827, 6163.5034, 3.9166, -342.3268, -345.2712, positive
79.6143, -0.9721, 83.5305, -9.7208, 425.8362, 6163.0599, 3.9162, -342.3057, -345.2777, positive
96.0905, -0.2232, 97.76, -2.2316, 153.2293, 1444.1151, 1.6695, -55.4693, -57.6925, positive
80.8315, -0.9167, 84.5818, -9.1675, 405.6962, 5812.5133, 3.7502, -321.1977, -324.0312, positive
81.1073, -1.0, 85.1073, -2.9756, 128.3331, 1903.8204, 3.2976, -43.2258, -46.9283, positive
88.3528, -0.5749, 91.0775, -5.7487, 281.2529, 3660.2596, 2.7246, -190.1754, -192.7503, positive
103.3759, -1.0, 104.7642, -2.1649, 119.113, 834.3937, 1.3883, -14.3487, -16.4782, positive
79.5194, -1.0, 83.5194, -8.2686, 360.1634, 5245.7756, 3.8269, -276.644, -279.8171, positive
101.1021, -1.0, 102.734, -2.8958, 148.6733, 1347.8831, 1.6319, -45.9393, -48.15, positive
80.3231, -0.9425, 84.1505, -9.2521, 415.06, 5975.7715, 3.8274, -330.9094, -333.7944, positive
84.7616, -1.0, 88.1443, -8.1481, 361.0993, 5037.9093, 3.3827, -272.955, -275.7493, positive
94.5832, -1.0, 96.9136, -4.9911, 233.4183, 2819.9781, 2.3304, -136.5047, -138.9482, positive
91.3186, -0.4401, 93.6388, -4.4006, 232.1825, 2797.9511, 2.3202, -139.1036, -140.9838, positive
85.678, -0.6965, 88.7673, -6.9646, 325.5099, 4419.3869, 3.0894, -237.0461, -239.4391, positive
104.0248, -1.0, 105.3436, -1.9563, 110.6774, 687.8601, 1.3188, -5.3338, -7.44, positive
86.7272, -1.0, 89.8993, -7.5163, 335.5469, 4594.0412, 3.1721, -245.6476, -248.3717, positive
