@relation shuttle-c0-vs-c4
@attribute A1 integer [36, 123]
@attribute A2 integer [-908, 1409]
@attribute A3 integer [74, 113]
@attribute A4 integer [-587, 2565]
@attribute A5 integer [-46, 436]
@attribute A6 integer [-898, 6339]
@attribute A7 integer [-18, 72]
@attribute A8 integer [-353, 130]
@attribute A9 integer [-356, 126]
@attribute Class {positive, negative}
@input A1,A2,A3,A4,A5,A6,A7,A8,A9
@output Class
@data
90.9168, 2.25, 93.2918, -4.5833, 238.8307, 2912.9118, 2.375, -146.0805, -147.9972, positive
84.179, -0.1642, 87.3432, -491.595, -5.9115, 0.0, 3.1642, 93.2547, 89.2547, positive
92.5904, -0.3823, 94.7372, -3.8225, 211.1406, 2432.3763, 2.1468, -117.0212, -118.7857, positive
84.1419, -0.7663, 87.4407, -7.6628, 350.9248, 4860.9354, 3.2988, -263.7178, -266.2503, positive
80.6999, -4.3001, 84.5599, -87.3279, -34.4008, 0.86, 3.86, 120.6808, 116.6808, positive
81.8335, -1.0, 85.8335, -0.5551, 22.3141, 375.5004, 3.0555, 63.5194, 59.5749, positive
86.4108, -0.6631, 89.4002, -6.6315, 313.3855, 4216.4886, 2.9894, -223.9853, -226.6484, positive
93.8729, 3.0562, 95.8447, -3.2396, 189.9219, 2063.055, 1.9719, -94.7532, -96.4011, positive
84.7945, -0.2055, 88.0, -466.9637, -0.4111, -2.672, 3.0, 88.4111, 84.8222, positive
79.984, -0.9553, 83.8498, -9.5527, 419.7197, 6057.1813, 3.8658, -335.8699, -338.8252, positive
98.8375, -0.0983, 100.1324, -0.983, 107.7796, 636.6214, 1.2949, -8.5489, -9.7455, positive
85.0, 0.0, 88.0, -586.1684, 0.0, 0.0, 3.0, 88.0, 84.0, positive
80.5654, -1.0, 84.5654, -4.7818, 207.4447, 3044.255, 3.4782, -122.8792, -126.401, positive
98.5823, 4.3406, 99.912, -1.099, 112.0021, 709.0917, 1.3297, -12.9802, -14.2, positive
76.2214, 0.0, 80.1968, -21.2703, -40.9666, -10.7294, 3.9754, 123.1143, 119.1143, positive
85.0, 0.0, 88.0, -297.9443, 0.0, 0.0, 3.0, 88.0, 84.0, positive
96.6565, -0.1974, 98.2488, -1.9743, 143.8653, 1263.5604, 1.5923, -46.419, -47.8139, positive
79.5017, -0.9772, 83.4333, -9.7719, 427.6988, 6194.7774, 3.9316, -344.2883, -347.2427, positive
83.2576, -0.3485, 86.6061, -384.5354, -12.5451, 0.0, 3.3485, 99.1512, 95.1512, positive
84.0377, -0.9623, 88.0, -25.0281, -1.9246, -12.5096, 3.0, 89.9246, 87.8491, positive
82.7314, -2.2686, 86.1851, -323.383, -18.1492, 0.4537, 3.4537, 105.2417, 101.2417, positive
84.0795, -0.9205, 88.0, -49.439, -1.841, -11.9663, 3.0, 89.841, 87.6819, positive
97.2986, -0.1682, 98.8033, -1.6825, 133.2413, 1098.1146, 1.5047, -34.438, -36.6063, positive
85.0, 0.0, 88.0, -558.1669, 0.0, 0.0, 3.0, 88.0, 84.0, positive
81.9795, -0.8705, 85.5909, -8.7046, 388.8464, 5519.5113, 3.6114, -303.2555, -305.9964, positive
84.4883, -0.5117, 88.0, -288.1642, -1.0234, -6.6522, 3.0, 89.0234, 86.0468, positive
94.6747, -0.2875, 96.5373, -2.8751, 176.6543, 1833.2251, 1.8625, -80.8295, -82.4046, positive
81.7707, -0.6459, 85.4166, -211.7546, -23.251, 0.0, 3.6459, 108.6676, 104.6676, positive
86.6677, -0.6515, 89.6221, -6.5147, 309.1342, 4142.8973, 2.9544, -219.5121, -222.1636, positive
80.9401, -0.812, 84.7521, -115.2448, -29.231, 0.0, 3.812, 113.9831, 109.9831, positive
79.4574, -0.9792, 83.395, -9.7921, 428.4324, 6207.5236, 3.9376, -345.0582, -348.0166, positive
98.3746, -0.1576, 99.8475, -1.5763, 129.3758, 1010.1418, 1.4729, -29.5284, -30.8436, positive
85.0, 0.0, 88.0, -181.9088, 0.0, 0.0, 3.0, 88.0, 84.0, positive
82.9247, 0.0, 86.1553, -453.2586, -9.6847, -2.5365, 3.2306, 96.3012, 92.3012, positive
83.4882, -0.796, 86.8761, -7.9599, 361.7415, 5048.8603, 3.388, -275.0694, -277.6613, positive
92.0692, -0.4059, 94.287, -4.0595, 219.7649, 2582.2128, 2.2178, -126.072, -127.8839, positive
99.8358, -0.0941, 101.1181, -0.941, 106.2509, 608.2507, 1.2823, -5.1328, -6.321, positive
98.7765, -0.1011, 100.0797, -1.0107, 108.7893, 654.1636, 1.3032, -9.6086, -10.8107, positive
98.8101, 4.4027, 100.1087, -0.9954, 108.2333, 643.6041, 1.2986, -9.0251, -10.2242, positive
80.2569, -1.0, 84.2569, -5.8102, 252.4875, 3693.5714, 3.581, -168.2306, -171.6496, positive
80.1144, -0.9771, 84.0915, -19.2886, -35.1766, 0.0, 3.9771, 119.2681, 115.2681, positive
81.4324, -1.0, 85.4324, -1.892, 80.8708, 1219.6259, 3.1892, 4.5616, 0.7508, positive
79.136, -1.0, 83.136, -9.5467, 416.1476, 6052.8171, 3.9547, -333.0116, -336.0569, positive
80.3558, 0.0, 83.8718, -287.7068, -21.673, -5.6763, 3.516, 106.5768, 102.5768, positive
91.0703, -0.4752, 93.4959, -4.752, 244.9745, 3019.1449, 2.4256, -151.4786, -153.429, positive
98.2167, -0.1265, 99.5962, -1.2651, 118.0511, 835.1651, 1.3795, -18.4549, -20.5814, positive
95.4592, -0.2844, 97.3124, -2.8438, 175.5148, 1811.9967, 1.8531, -78.2025, -79.7712, positive
84.8713, 0.0, 87.8856, -578.7073, -0.6005, -0.1573, 3.0143, 88.5147, 84.5147, positive
95.9666, -0.2288, 97.653, -2.2879, 155.2803, 1479.618, 1.6864, -57.6273, -59.8561, positive
81.757, -0.6486, 85.4056, -210.1594, -23.3498, 0.0, 3.6486, 108.7554, 104.7554, positive
83.5877, -1.4123, 86.8702, -422.8964, -11.298, 0.2825, 3.2825, 98.7331, 94.7331, positive
84.9233, 0.0, 87.9319, -582.0591, -0.3578, -0.0937, 3.0085, 88.3067, 84.3067, positive
84.3891, -0.6109, 88.0, -230.2154, -1.2219, -7.9421, 3.0, 89.2219, 86.4437, positive
93.379, -0.3464, 95.4182, -3.4641, 198.0929, 2205.6906, 2.0392, -103.3282, -105.0211, positive
82.7721, -0.4456, 86.2177, -328.1158, -16.041, 0.0, 3.4456, 102.2587, 98.2587, positive
84.7731, -0.0454, 87.8185, -560.6357, -1.6336, 0.0, 3.0454, 89.4521, 85.4521, positive
99.8445, 4.6849, 101.0021, -0.5252, 91.1182, 346.2055, 1.1576, 8.9364, 7.8313, positive
85.0388, -0.7255, 88.2153, -7.2551, 336.086, 4603.1308, 3.1765, -248.1452, -250.5962, positive
85.0, 0.0, 88.0, -454.7875, 0.0, 0.0, 3.0, 88.0, 84.0, positive
96.7091, -0.23, 98.3993, -2.3004, 155.7335, 1468.2139, 1.6901, -57.3342, -58.7943, positive
93.4624, -0.3712, 95.576, -3.712, 207.116, 2361.1979, 2.1136, -111.54, -113.2824, positive
85.0, 0.0, 88.0, -480.6509, 0.0, 0.0, 3.0, 88.0, 84.0, positive
83.842, -1.158, 87.0736, -452.4428, -9.2638, 0.2316, 3.2316, 96.8006, 92.8006, positive
85.0, 0.0, 88.0, -101.5148, 0.0, 0.0, 3.0, 88.0, 84.0, positive
88.4159, -0.572, 91.1319, -5.72, 280.2098, 3632.3594, 2.716, -189.5059, -191.6499, positive
84.6752, -0.065, 87.7402, -549.263, -2.3383, 0.0, 3.065, 90.0785, 86.0785, positive
79.4096, -0.9822, 83.3561, -9.8219, 429.5181, 6226.3501, 3.9466, -346.1619, -349.1263, positive
82.0607, 0.0, 85.3873, -397.5785, -13.7167, -3.5925, 3.3266, 99.7572, 95.7572, positive
95.1972, 3.4174, 96.9885, -2.6376, 168.0095, 1682.2976, 1.7913, -71.7573, -73.2848, positive
83.3659, -0.8015, 86.7706, -8.0155, 363.764, 5083.9979, 3.4046, -277.1918, -279.7949, positive
80.9467, -0.4691, 84.6812, -9.1152, 403.7917, 5779.337, 3.7345, -319.199, -322.022, positive
84.2382, -0.7619, 87.5239, -7.619, 349.3322, 4838.742, 3.2857, -261.8083, -264.5702, positive
81.7475, -1.0, 85.7475, -0.8417, 34.865, 556.4285, 3.0842, 50.8825, 46.9667, positive
92.6535, -0.3794, 94.7916, -3.7939, 210.0971, 2414.2472, 2.1382, -115.9261, -117.6848, positive
89.0637, -0.5624, 91.7511, -5.6245, 276.7307, 3571.0402, 2.6873, -184.9797, -187.1046, positive
87.2157, 1.2406, 90.0954, -6.2656, 300.0678, 3976.9918, 2.8797, -210.3459, -212.599, positive
82.8059, -2.1941, 86.2447, -332.0446, -17.5529, 0.4388, 3.4388, 104.6752, 100.6752, positive
80.5182, -1.0, 84.5182, -4.9393, 214.3393, 3143.6451, 3.4939, -129.8211, -133.3272, positive
83.0111, 0.0939, 86.4641, -8.1768, 369.6348, 5185.813, 3.453, -283.353, -285.9883, positive
99.7116, -0.0995, 101.0101, -0.9949, 108.2159, 642.3997, 1.2985, -7.2057, -8.4047, positive
89.3802, -0.5282, 91.9647, -5.2817, 264.2555, 3366.0276, 2.5845, -172.2908, -174.819, positive
84.4774, -0.5226, 88.0, -281.7965, -1.0452, -6.7939, 3.0, 89.0452, 86.0904, positive
96.9465, -0.2197, 98.6056, -2.1972, 151.9775, 1402.9385, 1.6592, -53.3719, -54.8113, positive
88.5071, -0.5866, 91.2671, -5.8665, 285.5395, 3724.1285, 2.7599, -194.2724, -196.4457, positive
79.8263, -1.0, 83.8263, -7.2456, 315.3591, 4599.8978, 3.7246, -231.5328, -234.8082, positive
96.7962, -0.1911, 98.3695, -1.9108, 141.5534, 1223.395, 1.5732, -43.9929, -45.375, positive
84.0974, -0.9026, 87.2779, -482.1124, -7.2212, 0.1805, 3.1805, 94.8601, 90.8601, positive
84.1145, -0.8855, 88.0, -69.8828, -1.7709, -11.5112, 3.0, 89.7709, 87.5419, positive
84.9648, -0.7289, 88.1514, -7.2887, 337.3094, 4624.3859, 3.1866, -249.4291, -251.8868, positive
82.1008, -2.8992, 85.6806, -250.1078, -23.194, 0.5798, 3.5798, 110.0343, 106.0343, positive
85.0, 0.0, 88.0, -570.0884, 0.0, 0.0, 3.0, 88.0, 84.0, positive
84.3563, -0.1287, 87.4851, -512.2066, -4.6344, 0.0, 3.1287, 92.1194, 88.1194, positive
84.1434, 0.4027, 87.442, -7.6621, 350.9001, 4860.272, 3.2986, -263.6918, -266.2243, positive
83.3512, -0.8022, 86.7578, -8.0222, 364.008, 5088.2373, 3.4067, -277.4479, -280.0524, positive
80.8991, -0.8202, 84.7193, -110.4737, -29.5266, 0.0, 3.8202, 114.2459, 110.2459, positive
91.5353, 2.4187, 93.8259, -4.3022, 228.5985, 2735.1147, 2.2906, -135.3424, -137.2029, positive
95.9255, -0.2307, 97.6175, -2.3066, 155.9594, 1473.6797, 1.692, -59.1113, -60.5726, positive
81.0898, -1.0, 85.0898, -3.0339, 130.8853, 1940.6112, 3.3034, -45.7955, -49.4921, positive
81.062, -0.9063, 84.7809, -9.0627, 401.8826, 5748.4135, 3.7188, -317.1018, -320.0081, positive
82.7439, -0.4512, 86.1952, -324.8464, -16.2436, 0.0, 3.4512, 102.4388, 98.4388, positive
99.9468, 4.7128, 101.0904, -0.4787, 89.4256, 316.7935, 1.1436, 10.7127, 9.617, positive
83.9907, -0.2019, 87.1925, -469.7161, -7.2672, 0.0, 3.2019, 94.4597, 90.4597, positive
91.2859, -0.4658, 93.6834, -4.6583, 241.5626, 2959.8483, 2.3975, -147.8792, -149.8109, positive
84.8218, -0.1782, 87.8575, -566.2955, -1.4254, 0.0356, 3.0356, 89.3542, 85.3542, positive
85.0, 0.0, 88.0, -49.1561, 0.0, 0.0, 3.0, 88.0, 84.0, positive
88.2389, -0.5983, 91.0338, -5.9831, 289.7841, 3797.8965, 2.7949, -198.7503, -200.9469, positive
83.2388, 0.0, 86.4345, -473.4987, -8.2191, -2.1526, 3.1957, 95.0449, 91.0449, positive
84.3382, -0.6618, 88.0, -200.5255, -1.3235, -8.603, 3.0, 89.3235, 86.6471, positive
81.4782, -1.0, 85.4782, -1.7394, 74.1856, 1123.2552, 3.1739, 11.2926, 7.4665, positive
97.7335, -0.1485, 99.1789, -1.4848, 126.0462, 973.564, 1.4454, -26.8673, -29.0158, positive
89.7667, -0.5106, 92.2985, -5.106, 257.8598, 3244.058, 2.5318, -166.0506, -168.0718, positive
84.7312, -0.2688, 87.785, -555.7712, -2.15, 0.0538, 3.0538, 90.0425, 86.0425, positive
80.3097, -1.0, 84.3097, -5.6344, 244.7857, 3582.5453, 3.5634, -160.476, -163.9126, positive
85.0, 0.0, 88.0, -380.2544, 0.0, 0.0, 3.0, 88.0, 84.0, positive
79.2497, -1.0, 83.2497, -9.1677, 399.5432, 5813.4558, 3.9168, -316.2935, -319.3767, positive
99.5181, 4.5958, 100.7202, -0.6736, 96.519, 440.0518, 1.2021, 3.2685, 2.1338, positive
85.0, 0.0, 88.0, -140.3389, 0.0, 0.0, 3.0, 88.0, 84.0, positive
82.8354, -2.1646, 86.2683, -335.4732, -17.3168, 0.4329, 3.4329, 104.451, 100.451, positive
84.8915, -0.1085, 88.0, -523.6275, -0.217, -1.4107, 3.0, 88.217, 84.4341, positive
80.5128, -1.0, 84.5128, -4.9572, 215.124, 3154.956, 3.4957, -130.6111, -134.1154, positive
85.0, 0.0, 88.0, -533.0553, 0.0, 0.0, 3.0, 88.0, 84.0, positive
84.0569, -0.1886, 87.2455, -477.4074, -6.7906, 0.0, 3.1886, 94.0361, 90.0361, positive
84.6365, -0.3635, 88.0, -374.6979, -0.7271, -4.7259, 3.0, 88.7271, 85.4541, positive
80.4795, -4.5205, 84.3836, -61.7228, -36.1637, 0.9041, 3.9041, 122.3555, 118.3555, positive
90.0989, -0.5174, 92.6512, -5.1744, 260.3486, 3286.3327, 2.5523, -167.6974, -169.7323, positive
84.6168, 0.0, 87.6594, -562.3077, -1.7881, -0.4683, 3.0426, 89.5326, 85.5326, positive
86.1294, -0.6759, 89.1572, -6.7594, 318.0408, 4289.6213, 3.0278, -229.2077, -231.5595, positive
89.3132, -0.5312, 91.9068, -5.3122, 265.3639, 3374.4321, 2.5937, -173.9258, -175.9883, positive
82.6511, -2.3489, 86.1209, -314.0601, -18.791, 0.4698, 3.4698, 105.8515, 101.8515, positive
77.3769, 0.0, 81.2239, -95.7322, -35.5746, -9.3171, 3.847, 118.4925, 114.4925, positive
80.938, -1.0, 84.938, -3.54, 153.0509, 2260.1401, 3.354, -68.1129, -71.7589, positive
80.7937, -1.0, 84.7937, -4.021, 174.1199, 2563.8615, 3.4021, -89.3262, -92.9241, positive
84.5047, -0.4953, 88.0, -297.7735, -0.9905, -6.4383, 3.0, 88.9905, 85.981, positive
81.8531, -1.0, 85.8531, -0.4896, 19.4453, 334.1452, 3.049, 66.4078, 62.4568, positive
84.9923, -0.0077, 88.0, -582.5148, -0.0154, -0.0998, 3.0, 88.0154, 84.0307, positive
81.2943, -0.3743, 84.9814, -8.9571, 398.0401, 5679.3944, 3.6871, -313.1629, -315.9544, positive
84.8946, -0.0211, 87.9157, -574.7577, -0.7586, 0.0, 3.0211, 88.6743, 84.6743, positive
85.0, 0.0, 88.0, -395.8913, 0.0, 0.0, 3.0, 88.0, 84.0, positive
82.7715, -0.4457, 86.2172, -328.052, -16.045, 0.0, 3.4457, 102.2622, 98.2622, positive
77.2375, 0.0, 81.1, -86.7481, -36.2251, -9.4875, 3.8625, 119.0501, 115.0501, positive
84.8191, -0.1809, 87.8553, -565.9775, -1.4473, 0.0362, 3.0362, 89.375, 85.375, positive
84.8729, -0.0254, 87.8983, -572.2279, -0.9153, 0.0, 3.0254, 88.8136, 84.8136, positive
84.2332, -0.1534, 87.3865, -497.8956, -5.5211, 0.0, 3.1534, 92.9076, 88.9076, positive
82.4412, -2.5588, 85.953, -289.6715, -20.4701, 0.5118, 3.5118, 107.4466, 103.4466, positive
80.147, -1.0, 84.147, -6.1768, 268.5432, 3925.0219, 3.6177, -184.3962, -187.7785, positive
84.7386, -0.2614, 88.0, -434.3583, -0.5227, -3.3978, 3.0, 88.5227, 85.0455, positive
95.6067, -0.2451, 97.3422, -2.4515, 161.2339, 1565.3165, 1.7354, -64.6466, -66.1369, positive
98.025, 4.1886, 99.4307, -1.3523, 121.2221, 869.3016, 1.4057, -22.6562, -23.9266, positive
91.1609, 2.3166, 93.5026, -4.4723, 234.7917, 2842.7287, 2.3417, -141.8418, -143.7363, positive
80.0824, 0.0, 83.6288, -270.0876, -22.9488, -6.0104, 3.5464, 107.6704, 103.6704, positive
79.7509, -0.7952, 83.6485, -9.6587, 423.5753, 6123.1037, 3.8976, -339.9609, -342.8926, positive
79.0024, -0.9999, 83.0021, -9.9989, 435.9604, 6338.3111, 3.9997, -352.9584, -355.9582, positive
84.7046, -0.2954, 88.0, -414.5141, -0.5907, -3.8396, 3.0, 88.5907, 85.1814, positive
81.8952, 0.0, 85.2402, -386.915, -14.4889, -3.7947, 3.345, 100.4191, 96.4191, positive
97.3221, -0.2034, 98.9322, -2.0339, 146.0331, 1299.631, 1.6102, -47.1009, -48.5077, positive
83.4795, 0.0, 86.6484, -489.01, -7.0958, -1.8584, 3.1689, 94.0821, 90.0821, positive
83.93, -1.07, 87.144, -462.6616, -8.5603, 0.214, 3.214, 96.1323, 92.1323, positive
79.3491, 0.0, 82.977, -222.8299, -26.3709, -6.9067, 3.6279, 110.6037, 106.6037, positive
90.9492, 2.2589, 93.3198, -4.5685, 238.2945, 2903.5957, 2.3706, -145.5179, -147.4316, positive
84.2408, -0.7618, 87.5262, -7.6178, 349.2882, 4832.5022, 3.2853, -262.0003, -264.5239, positive
80.2363, -0.9527, 84.1891, -33.4595, -34.2985, 0.0, 3.9527, 118.4876, 114.4876, positive
87.5238, 1.3247, 90.3615, -6.1255, 294.9696, 3888.403, 2.8377, -204.9956, -207.2207, positive
81.9043, -1.0, 85.9043, -0.3191, 11.9759, 226.4698, 3.0319, 73.9284, 69.9603, positive
84.2477, -0.1505, 87.3982, -499.5817, -5.4166, 0.0, 3.1505, 92.8148, 88.8148, positive
80.337, 0.0, 83.8551, -286.4937, -21.7608, -5.6993, 3.5181, 106.6521, 102.6521, positive
84.4101, 0.0, 87.4756, -548.9824, -2.753, -0.721, 3.0655, 90.3597, 86.3597, positive
85.0, 0.0, 88.0, -140.699, 0.0, 0.0, 3.0, 88.0, 84.0, positive
99.8005, -0.0956, 101.0874, -0.9563, 106.8094, 617.957, 1.2869, -5.722, -6.9133, positive
90.765, -0.4885, 93.2304, -4.8848, 249.8068, 3103.1256, 2.4654, -156.5764, -158.5534, positive
83.2305, -0.8077, 86.6536, -8.0771, 366.0049, 5122.9305, 3.4231, -279.5436, -282.159, positive
85.0, 0.0, 88.0, -366.0066, 0.0, 0.0, 3.0, 88.0, 84.0, positive
81.5941, -1.0, 85.5941, -1.3529, 57.2564, 879.2125, 3.1353, 28.3377, 24.473, positive
81.8839, -1.0, 85.8839, -0.387, 14.9525, 269.3788, 3.0387, 70.9314, 66.9701, positive
85.0, 0.0, 88.0, -347.8253, 0.0, 0.0, 3.0, 88.0, 84.0, positive
80.4056, -1.0, 84.4056, -5.3148, 230.7874, 3380.7523, 3.5315, -146.3818, -149.8503, positive
100.1705, -0.0377, 101.2836, -0.3771, 85.7247, 275.5802, 1.1131, 15.5589, 13.5212, positive
81.5478, -0.6904, 85.2382, -185.853, -24.8559, 0.0, 3.6904, 110.0942, 106.0942, positive
91.8794, -0.44, 94.1994, -4.4003, 232.1701, 2796.6158, 2.3201, -137.9707, -139.8507, positive
92.7735, -0.3739, 94.8953, -3.7393, 208.1117, 2379.7543, 2.1218, -113.8425, -115.5904, positive
85.0, 0.0, 88.0, -200.565, 0.0, 0.0, 3.0, 88.0, 84.0, positive
79.4939, -0.9775, 83.4266, -9.7755, 427.828, 6197.0233, 3.9326, -344.4239, -347.379, positive
94.3195, 3.1781, 96.2305, -3.0366, 182.5315, 1934.6371, 1.911, -86.9974, -88.6047, positive
84.8558, -0.1442, 88.0, -502.7661, -0.2885, -1.8751, 3.0, 88.2885, 84.5769, positive
81.1206, -1.0, 85.1206, -2.9313, 126.3897, 1875.8046, 3.2931, -41.2691, -44.9759, positive
93.4908, -0.3413, 95.5148, -3.4133, 196.2435, 2173.5601, 2.024, -101.3874, -103.0701, positive
85.0, 0.0, 88.0, -76.6348, 0.0, 0.0, 3.0, 88.0, 84.0, positive
79.1432, 0.0, 82.794, -209.5647, -27.3315, -7.1583, 3.6508, 111.427, 107.427, positive
84.7318, -0.2682, 88.0, -430.3779, -0.5364, -3.4865, 3.0, 88.5364, 85.0728, positive
85.2314, 0.6995, 88.3817, -7.1675, 332.8982, 4547.4647, 3.1503, -244.7998, -247.2333, positive
80.7804, -0.9191, 84.5376, -9.1907, 406.542, 5827.2078, 3.7572, -322.0853, -324.9234, positive
81.6105, 0.0, 84.9871, -368.5676, -15.8175, -4.1427, 3.3766, 101.5579, 97.5579, positive
80.0189, -4.9811, 84.0151, -8.1962, -39.8488, 0.9962, 3.9962, 125.8564, 121.8564, positive
80.0683, 0.0, 83.6163, -269.1789, -23.0146, -6.0276, 3.548, 107.7268, 103.7268, positive
79.2926, -1.0, 83.2926, -9.0247, 393.2804, 5723.1745, 3.9025, -309.9878, -313.0853, positive
80.9683, -0.8063, 84.7746, -118.5172, -29.0282, 0.0, 3.8063, 113.8028, 109.8028, positive
98.7108, 4.3757, 100.023, -1.0405, 109.8756, 672.1411, 1.3122, -10.7486, -11.9567, positive
99.0242, -0.1294, 100.4124, -1.2938, 119.0946, 831.4632, 1.3881, -18.6822, -19.941, positive
80.2254, -4.7746, 84.1803, -32.1898, -38.1969, 0.9549, 3.9549, 124.2871, 120.2871, positive
85.0, 0.0, 88.0, -160.5343, 0.0, 0.0, 3.0, 88.0, 84.0, positive
84.1597, -0.8403, 88.0, -96.2653, -1.6806, -10.9239, 3.0, 89.6806, 87.3612, positive
85.0, 0.0, 88.0, -334.843, 0.0, 0.0, 3.0, 88.0, 84.0, positive
85.0, 0.0, 88.0, -524.7317, 0.0, 0.0, 3.0, 88.0, 84.0, positive
82.1825, -0.5635, 85.746, -259.6023, -20.2863, 0.0, 3.5635, 106.0322, 102.0322, positive
81.9844, -1.0, 85.9844, -0.052, 0.2761, 57.8111, 3.0052, 85.7083, 81.7135, positive
79.8295, -0.7738, 83.7163, -9.623, 422.2763, 6100.5317, 3.8869, -338.5976, -341.5222, positive
81.9929, -0.864, 85.5848, -8.6396, 386.4812, 5481.8073, 3.5919, -300.8964, -303.7604, positive
79.1965, 0.0, 82.8413, -212.9968, -27.083, -7.0932, 3.6448, 111.214, 107.214, positive
81.972, -1.0, 85.972, -0.0934, 2.0916, 83.9831, 3.0093, 83.8803, 79.8897, positive
88.1328, -0.5849, 90.8875, -5.8487, 284.8929, 3713.7221, 2.7546, -194.4206, -196.5903, positive
81.8843, 0.0, 85.2305, -386.2084, -14.5401, -3.8081, 3.3462, 100.4629, 96.4629, positive
85.0, 0.0, 88.0, -73.472, 0.0, 0.0, 3.0, 88.0, 84.0, positive
85.0, 0.0, 88.0, -304.9384, 0.0, 0.0, 3.0, 88.0, 84.0, positive
97.8182, -0.1818, 99.3637, -1.8182, 138.1813, 1163.1733, 1.5455, -38.8177, -40.1813, positive
86.548, -0.6569, 89.5187, -6.5691, 311.115, 4169.2939, 2.9707, -221.9393, -224.2531, positive
82.8274, -0.826, 86.3054, -8.2603, 372.6747, 5242.8112, 3.4781, -286.3693, -289.1953, positive
91.6759, -0.4238, 93.9474, -4.2382, 226.271, 2695.2466, 2.2715, -132.8998, -134.7474, positive
90.4494, -0.4796, 92.8881, -4.7957, 246.5639, 3047.8082, 2.4387, -154.1962, -156.1553, positive
98.4886, -0.1142, 99.8311, -1.1415, 113.5522, 736.9128, 1.3425, -14.607, -15.8353, positive
84.315, -0.685, 88.0, -186.9515, -1.37, -8.9052, 3.0, 89.37, 86.7401, positive
85.0, 0.0, 88.0, -113.0517, 0.0, 0.0, 3.0, 88.0, 84.0, positive
81.0247, -1.0, 85.0247, -3.2511, 140.4004, 2077.7759, 3.3251, -55.3757, -59.0506, positive
97.6087, -0.1909, 99.1815, -1.9093, 141.497, 1220.7972, 1.5728, -42.3155, -43.6974, positive
79.1863, -0.9492, 83.1609, -9.9153, 432.9178, 6285.442, 3.9746, -349.7654, -352.7484, positive
90.8786, -0.4835, 93.3292, -4.8354, 248.0088, 3071.878, 2.4506, -154.6796, -156.6467, positive
84.7005, -0.7522, 87.9569, -7.5215, 345.7836, 4771.1177, 3.2565, -257.8266, -260.3309, positive
84.7283, -0.7396, 87.9471, -7.3962, 341.2234, 4698.3746, 3.2189, -253.2762, -256.0158, positive
84.1525, -0.8475, 88.0, -92.0513, -1.695, -11.0177, 3.0, 89.695, 87.3901, positive
84.8632, -0.0274, 87.8905, -571.1022, -0.9851, 0.0, 3.0274, 88.8756, 84.8756, positive
83.979, 0.3579, 87.3001, -7.7368, 353.6197, 4907.5286, 3.321, -266.5459, -269.0933, positive
80.6677, -1.0, 84.6677, -4.441, 192.5171, 2829.0661, 3.4441, -107.8494, -111.4053, positive
82.6068, 0.0, 85.8727, -432.7733, -11.1681, -2.925, 3.2659, 97.5727, 93.5727, positive
82.505, -0.8476, 86.0479, -8.4761, 380.5291, 5374.964, 3.5428, -294.4812, -297.1764, positive
83.7379, -0.2524, 86.9903, -440.3383, -9.0875, 0.0, 3.2524, 96.0778, 92.0778, positive
76.8746, 0.0, 80.7774, -63.3617, -37.9186, -9.9311, 3.9028, 120.5017, 116.5017, positive
80.5111, -4.4889, 84.4089, -65.3899, -35.9112, 0.8978, 3.8978, 122.1156, 118.1156, positive
86.375, -0.6648, 89.3693, -6.6477, 313.9772, 4219.0214, 2.9943, -224.9431, -227.2726, positive
91.6952, -0.4229, 93.964, -4.2295, 225.9522, 2689.7087, 2.2688, -132.5653, -134.4112, positive
98.9874, -0.131, 100.3804, -1.3098, 119.677, 841.5852, 1.3929, -19.2967, -20.5586, positive
79.0106, -0.9995, 83.0092, -9.9952, 435.824, 6335.9416, 3.9985, -352.8153, -355.8143, positive
80.9871, -4.0129, 84.7897, -120.6982, -32.1034, 0.8026, 3.8026, 118.4982, 114.4982, positive
91.8359, -0.4419, 94.1617, -4.4192, 232.8575, 2808.5621, 2.3257, -138.6958, -140.5797, positive
80.9435, -0.8113, 84.7548, -115.6375, -29.2066, 0.0, 3.8113, 113.9614, 109.9614, positive
84.0999, -0.9001, 88.0, -61.3632, -1.8001, -11.7008, 3.0, 89.8001, 87.6003, positive
79.6369, -1.0, 83.6369, -7.8771, 343.0181, 4998.6174, 3.7877, -259.3813, -262.5935, positive
83.9837, -0.2033, 87.187, -468.9101, -7.3171, 0.0, 3.2033, 94.5041, 90.5041, positive
90.5551, -0.4748, 92.9794, -4.7477, 244.8157, 3017.4359, 2.4243, -152.3616, -154.3111, positive
79.9321, -1.0, 83.9321, -6.8931, 299.9192, 4377.3236, 3.6893, -215.9871, -219.2978, positive
90.8637, -0.4607, 93.2459, -4.6074, 239.7104, 2928.7375, 2.3822, -147.0038, -148.9252, positive
82.0046, 0.0, 85.3374, -393.9609, -13.9787, -3.6611, 3.3328, 99.9817, 95.9817, positive
85.0, 0.0, 88.0, -383.1121, 0.0, 0.0, 3.0, 88.0, 84.0, positive
82.2544, -0.8521, 85.8106, -8.5207, 382.1546, 5403.5108, 3.5562, -296.492, -299.1961, positive
93.4005, -0.3454, 95.4368, -3.4543, 197.7366, 2199.5007, 2.0363, -102.9543, -104.6452, positive
82.9679, -2.0321, 86.3743, -350.8647, -16.2572, 0.4064, 3.4064, 103.4443, 99.4443, positive
